drug_code	DIN_7	Packaging	status	market_status	marketed_date	DIN_13	Community_approval	repayment_rate	drug_cost
68703724	3823989	plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 2 comprimé(s)	Présentation active	Déclaration de commercialisation	9/9/2008	3400938239898	oui	65%	"8,80"
68703724	3824003	plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 4 comprimé(s)	Présentation active	Déclaration de commercialisation	9/9/2008	3400938240030	oui	65%	"17,05"
68705554	3352366	1 flacon(s) en verre de 10 ml	Présentation active	Déclaration de commercialisation	1/3/2000	3400933523664	oui	65%	"20,01"
68708664	5595268	1 flacon(s) en verre - 1 flacon(s) en verre de 10  ml	Présentation active	Déclaration de commercialisation	19/09/1997	3400955952688	oui		
68709613	3595927	plaquette(s) thermoformée(s) PVC PVDC aluminium de 15  comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	25/07/2014	3400935959270	non	30%	"3,14"
68710067	2190447	1 plaquette(s) thermoformée(s) PVC PVDC aluminium de 21 comprimé(s)	Présentation active	Déclaration de commercialisation	15/07/2013	3400921904475	non		
68710067	2190476	3 plaquette(s) thermoformée(s) PVC PVDC aluminium de 21 comprimé(s)	Présentation active	Déclaration de commercialisation	15/07/2013	3400921904765	non		
68710658	4163756	10 flacon(s) en verre de 1348 mg	Présentation active	Déclaration d'arrêt de commercialisation	23/05/2014	3400941637568	non	65%	"164,20"
68710804	3314153	1 flacon(s) PVC brun de 45 gélule(s)	Présentation active	Déclaration de commercialisation	19/02/1989	3400933141530	non		
68710804	3331855	1 flacon(s) PVC brun de 150 gélule(s)	Présentation active	Déclaration de commercialisation	19/08/1993	3400933318550	non		
68711009	3484553	plaquette(s) thermoformée(s) PVC PVDC aluminium de 60  gélule(s) avec inhalateur(s)	Présentation active	Déclaration de commercialisation	11/3/2002	3400934845536	oui	65%	"3,14"
68712285	3454492	plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 15 comprimé(s)	Présentation active	Déclaration de commercialisation	19/02/1998	3400934544927	oui	30%	"3,26"
68713704	3348471	4 plaquette(s) thermoformée(s) PVC-aluminium de 10 gélule(s)	Présentation active	Déclaration de commercialisation	19/03/1995	3400933484712	non		
68713946	3386477	3 comprimés roses et 3 comprimés bleus sous plaquette(s) thermoformée(s) PVC PVDC aluminium	Présentation active	Déclaration de commercialisation	19/11/1996	3400933864774	oui	65%	"6,70"
68714329	3979898	plaquette(s) thermoformée(s) PVC PVDC aluminium de 28 comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	28/02/2012	3400939798981	non	65%	"2,45"
68714329	3979906	plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	27/09/2013	3400939799063	non	65%	"2,54"
68716209	4176658	1 seringue(s) préremplie(s) polycyclooléfine avec 2 aiguille(s)	Présentation active	Déclaration de commercialisation	14/01/2013	3400941766589	oui	65%	"100,09"
68717439	3299896	plaquette(s) thermoformée(s) PVC-Aluminium de 28  comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	5/1/2015	3400932998968	non	65%	"8,47"
68718427	5609711	flacon(s) polyéthylène haute densité (PEHD) de 100 gélule(s)	Présentation active	Déclaration de commercialisation	19/03/1998	3400956097111	oui		
68718808	3810320	flacon(s) polyéthylène haute densité (PEHD) de 30 gélule(s)	Présentation active	Déclaration de commercialisation	23/01/2015	3400938103205	oui	65%	"8,79"
68718808	3810395	plaquette(s) thermoformée(s) aluminium de 15 gélule(s)	Présentation active	Déclaration de commercialisation	12/12/2007	3400938103953	oui	65%	"4,79"
68718808	3810403	plaquette(s) thermoformée(s) aluminium de 30 gélule(s)	Présentation active	Déclaration de commercialisation	12/12/2007	3400938104035	oui	65%	"8,79"
68718936	2678918	flacon(s) polyéthylène haute densité (PEHD) avec fermeture de sécurité enfant de 60 g	Présentation active	Déclaration de commercialisation	13/06/2014	3400926789183	oui	100%	"102,30"
68719194	3560225	plaquette(s) thermoformée(s) PVC-aluminium de 60 comprimé(s)	Présentation active	Déclaration de commercialisation	19/05/2008	3400935602251	oui	65%	"86,48"
68719194	4950483	plaquette(s) thermoformée(s) PVC-Aluminium de 60 comprimé(s) (distributeur parallèle :  Mediwin Ldt)	Présentation active	Déclaration de commercialisation	15/01/2013	3400949504831	oui	65%	"82,37"
68719194	4951057	plaquette(s) thermoformée(s) PVC-Aluminium de 60 comprimé(s)(distributeur parallèle : Inter Trade Pharma)	Présentation active	Déclaration de commercialisation	17/04/2014	3400949510573	oui	65%	"82,37"
68719194	4951086	plaquette(s) thermoformée(s) PVC-Aluminium de 60 comprimé(s)(distributeur parallèle : Pharmalab)	Présentation active	Déclaration de commercialisation	18/05/2015	3400949510863	oui	65%	"82,37"
68719194	5500535	100 plaquette(s) thermoformée(s) PVC-Aluminium de 1 comprimé(s)	Présentation active	Déclaration de commercialisation	1/10/2015	3400955005353	oui		
68721487	3959370	1 seringue(s) préremplie(s) en verre sécurisée de 1 ml avec aiguille(s)	Présentation active	Déclaration de commercialisation	8/6/2010	3400939593708	oui	65%	"695,73"
68721665	3661825	plaquette(s) thermoformée(s) PVC-Aluminium de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	14/10/2005	3400936618251	oui	65%	"3,00"
68722137	4901059	3 plaquette(s) thermoformée(s) de 10 capsule(s)	Présentation active	Déclaration de commercialisation	25/06/2012	3400949010592	oui	30%	"23,28"
68722386	2241529	plaquette(s) thermoformée(s) aluminium polyamide PVC de 28 comprimé(s)	Présentation active	Déclaration de commercialisation	10/9/2012	3400922415291	oui	65%	"24,51"
68722475	2219085	plaquette(s) thermoformée(s) aluminium de 90 comprimé(s)	Présentation active	Déclaration de commercialisation	9/5/2012	3400922190853	oui	65%	"22,45"
68722475	4939530	plaquette(s) thermoformée(s) aluminium de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	9/5/2012	3400949395309	oui	65%	"7,77"
68722564	5699677	1 flacon(s) en verre de 15 ml	Présentation active	Déclaration de commercialisation	12/4/2007	3400956996773	oui		
68723723	3026922	plaquette(s) PVC polyéthylène de 10 suppositoire(s)	Présentation active	Déclaration de commercialisation	19/07/1971	3400930269220	non		
68725005	3371375	3 plaquette(s) thermoformée(s) PVC aluminium de 10 comprimé(s)	Présentation active	Déclaration de commercialisation	19/02/1998	3400933713751	oui	65%	"7,30"
68726979	3791479	plaquette(s) thermoformée(s) PVC PVDC aluminium de 7 gélule(s)	Présentation active	Déclaration de commercialisation	21/04/2008	3400937914796	oui	65%	"5,07"
68727038	3515733	1 flacon(s) en verre brun de 150 ml avec seringue pour administration orale	Présentation active	Déclaration de commercialisation	1/4/2000	3400935157331	oui	65%	"2,85"
68727159	2190513	1 plaquette(s) thermoformée(s) PVC PVDC aluminium de 28 comprimés	Présentation active	Déclaration de commercialisation	23/07/2013	3400921905137	non		
68727159	2190559	3 plaquette(s) thermoformée(s) PVC PVDC aluminium de 28 comprimés	Présentation active	Déclaration de commercialisation	23/07/2013	3400921905595	non		
68727180	3524293	5 ampoule(s) polypropylène de 20 ml	Présentation active	Déclaration de commercialisation	1/1/2000	3400935242938	oui		
68728154	3701660	plaquette(s) thermoformée(s) PVC PVDC aluminium de 28 gélule(s)	Présentation active	Déclaration de commercialisation	23/11/2011	3400937016605	oui	65%	"8,74"
68728453	3242028	1 flacon(s) polyéthylène de 3 ml	Présentation active	Déclaration de commercialisation	19/01/1983	3400932420285	oui	65%	"2,36"
68728738	4989433	plaquette(s) thermoformée(s) PVC aluminium de 7 comprimé(s)	Présentation active	Déclaration de commercialisation	24/03/2011	3400949894338	non		
68729174	3460618	"1 flacon(s) en verre de 42,3 mg"	Présentation active	Déclaration de commercialisation	19/06/1999	3400934606182	oui	65%	"8,62"
68729480	2772184	1 flacon(s) en verre - 1 flacon(s) en verre de 2 ml avec seringue(s) avec aiguille(s) avec adaptateur(s) pour flacon	Présentation active	Déclaration de commercialisation	5/1/2015	3400927721847	oui	65%	"269,25"
68732658	3267488	1 flacon(s) en verre de 1 g - 1 ampoule(s) en verre de 10 ml	Présentation active	Déclaration de commercialisation	19/03/1985	3400932674886	oui	65%	"7,55"
68734919	4193208	plaquette(s) thermoformée(s) aluminium de 21 comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	5/2/2015	3400941932083	non	65%	"9,62"
68735615	3718643	plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 30 gélule(s)	Présentation active	Déclaration de commercialisation	11/3/2006	3400937186438	oui	30%	"7,27"
68735818	3953516	"1 seringue(s) préremplie(s) sécurisée en verre  de 0,6 mlavec aiguille(s) acier"	Présentation active	Déclaration de commercialisation	29/04/2010	3400939535166	oui	100%	"980,10"
68737032	4921576	flacon(s) polyéthylène basse densité (PEBD) de 5 ml	Présentation active	Déclaration de commercialisation	30/06/2011	3400949215768	oui	30%	"3,29"
68737947	2687834	1 poche(s) polypropylène de 100 ml	Présentation active	Déclaration de commercialisation	18/07/2013	3400926878344	oui	65%	"129,12"
68739019	3844187	1 flacon(s) en verre de 100 mg	Présentation active	Déclaration de commercialisation	10/2/2011	3400938441871	oui		
68739115	3143237	plaquette(s) thermoformée(s) PVC aluminium de 6 capsule(s)	Présentation active	Déclaration de commercialisation	19/09/1982	3400931432371	non		
68740103	5815764	1 seringue(s) préremplie(s) en verre de 1 ml avec aiguille(s)	Présentation active	Déclaration de commercialisation	1/11/2012	3400958157646	non		
68740103	5815770	1 seringue(s) préremplie(s) en verre de 5 ml avec aiguille(s)	Présentation active	Déclaration de commercialisation	1/11/2012	3400958157707	non		
68740295	3087467	1 sachet(s) polypropylène de 250 g	Présentation active	Déclaration de commercialisation	19/01/1910	3400930874677	non		
68740943	5747519	5 sachet(s) polyéthylène basse densité (PEBD) aluminium polytéréphtalate (PET) de 1 gélule(s)	Présentation active	Déclaration de commercialisation	2/11/2009	3400957475192	oui		
68743715	2232424	plaquette(s) PVC-Aluminium de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	5/8/2013	3400922324241	oui	65%	"2,92"
68743715	2232482	plaquette(s) PVC-Aluminium de 90 comprimé(s)	Présentation active	Déclaration de commercialisation	5/8/2013	3400922324821	oui	65%	"7,60"
68745118	3846163	plaquette(s) thermoformée(s) PVC PVDC aluminium de 28 comprimé(s)	Présentation active	Déclaration de commercialisation	4/5/2011	3400938461633	oui	65%	"7,39"
68745374	5621557	1 flacon(s) en verre	Présentation active	Déclaration de commercialisation	1/1/2001	3400956215577	oui		
68747076	5672678	plaquette(s) thermoformée(s) PVC PVDC aluminium de 100 comprimé(s)	Présentation active	Déclaration de commercialisation	24/10/2006	3400956726783	oui		
68747126	3237369	30 sachet(s)	Présentation active	Déclaration de commercialisation	19/02/1981	3400932373697	non		
68747418	3346176	1 flacon(s) polyéthylène de 120 ml	Présentation active	Déclaration de commercialisation	19/03/1993	3400933461768	non		
68747507	3285724	"1 seringue(s) préremplie(s) en verre de 0,5 ml"	Présentation active	Déclaration de commercialisation	19/09/1986	3400932857241	oui	65%	"2,89"
68747507	5521301	"20 seringue(s) préremplie(s) en verre de 0,5 ml"	Présentation active	Déclaration d'arrêt de commercialisation	31/03/2015	3400955213017	oui		
68748071	3954094	1 flacon(s) polyéthylène haute densité (PEHD) de 14 gélule(s) avec fermeture à témoin d'effraction	Présentation active	Déclaration de commercialisation	23/04/2010	3400939540948	oui	65%	"4,51"
68748071	3954119	1 flacon(s) polyéthylène haute densité (PEHD) de 28 gélule(s) avec fermeture à témoin d'effraction	Présentation active	Déclaration de commercialisation	21/04/2010	3400939541198	oui	65%	"8,23"
68748491	3671137	plaquette(s) thermoformée(s) PVC PVDC aluminium de 28 comprimé(s)	Présentation active	Déclaration de commercialisation	28/11/2005	3400936711372	oui	65%	"6,30"
68748491	3739639	plaquette(s) thermoformée(s) PVC PVDC aluminium de 84 comprimé(s)	Présentation active	Déclaration de commercialisation	24/10/2008	3400937396394	oui	65%	"17,54"
68748502	3678607	plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 28 comprimé(s)	Présentation active	Déclaration de commercialisation	10/2/2014	3400936786073	oui	65%	"3,99"
68749248	2225803	plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	28/11/2012	3400922258034	oui	65%	"6,29"
68750784	3896327	plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 30 gélule(s)	Présentation active	Déclaration d'arrêt de commercialisation	29/12/2013	3400938963274	non	65%	"7,38"
68750784	3896356	plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 90 gélule(s)	Présentation active	Déclaration d'arrêt de commercialisation	29/12/2013	3400938963564	non	65%	"21,39"
68750987	3341138	"1 flacon(s) en verre brun avec bouchon de sécurité enfant de 125 ml avec un dispositif avec 2 cuillères-mesure (2,5 ml et 5 ml)"	Présentation active	Déclaration de commercialisation	19/05/1995	3400933411381	oui	65%	"26,47"
68751498	4910549	plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	15/11/2011	3400949105496	oui	65%	"7,38"
68751498	4910578	plaquette(s) thermoformée(s) PVC PVDC aluminium de 90 comprimé(s)	Présentation active	Déclaration de commercialisation	15/11/2011	3400949105786	oui	65%	"21,33"
68752760	3037506	1 flacon(s) en verre brun de 90 ml	Présentation active	Déclaration de commercialisation	19/01/1949	3400930375068	non		
68752760	3037512	1 flacon(s) en verre brun de 45 ml	Présentation active	Déclaration de commercialisation	19/01/1949	3400930375129	non		
68753129	3735653	plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s)	Présentation active	Déclaration de commercialisation	23/05/2006	3400937356534	oui	65%	"8,02"
68753129	3773323	plaquette(s) thermoformée(s) PVC PVDC aluminium de 90 comprimé(s)	Présentation active	Déclaration de commercialisation	6/11/2007	3400937733236	oui	65%	"22,51"
68753339	3508472	3 plaquette(s) thermoformée(s) aluminium de 10 comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	15/12/2015	3400935084729	non	65%	"10,60"
68754366	3579667	1 flacon(s) aluminium de 40 ml avec valve avec embout buccal	Présentation active	Déclaration de commercialisation	1/1/2003	3400935796677	non		
68756303	3418007	1 flacon(s) en verre jaune(brun) de 150 ml avec seringue(s) pour administration orale polyéthylène basse densité (PEBD) polystyrène	Présentation active	Déclaration d'arrêt de commercialisation	9/1/2015	3400934180071	non		
68756577	3392236	60 sachet(s) aluminium polyéthylène kraft de 2500  mg	Présentation active	Déclaration de commercialisation	19/05/1996	3400933922368	oui	65%	"6,92"
68757120	3949963	plaquette(s) formée(s) à froid aluminium de 30 gélule(s)	Présentation active	Déclaration d'arrêt de commercialisation	17/07/2012	3400939499635	non		
68757120	3949992	plaquette(s) formée(s) à froid aluminium de 90 gélule(s)	Présentation active	Déclaration d'arrêt de commercialisation	31/10/2011	3400939499925	non		
68758076	3572872	1 seringue(s) préremplie(s) polypropylène avec aiguille(s) avec système de sécurité automatique	Présentation active	Déclaration de commercialisation	15/01/2002	3400935728722	oui	100%	"1,126,21"
68758432	3316005	1 flacon(s) polyéthylène de 120 ml	Présentation active	Déclaration de commercialisation	19/04/1989	3400933160050	oui		
68758432	3316011	1 flacon(s) polyéthylène de 250 ml	Présentation active	Déclaration de commercialisation	19/04/1989	3400933160111	oui		
68758674	3179643	tube(s) polypropylène de 100 comprimé(s)	Présentation active	Déclaration de commercialisation	19/09/1974	3400931796435	oui	30%	"55,42"
68758884	3705155	plaquette(s) thermoformée(s) PVC PVDC aluminium de 14 comprimé(s)	Présentation active	Déclaration de commercialisation	6/8/2007	3400937051552	oui	65%	"13,08"
