"Site recode"	"Site Description"	"Histology"	"Histology Description"	"Histology/Behavior"	"Histology/Behavior Description"
"C715"	"VENTRICLE"	"983"	"PROLYMPH/PRECURS LEUKEMIA"	"9837/3"	"T lymphoblastic leukemia/lymphoma"
"C715"	"VENTRICLE"	"996"	"CHRONIC MYELOPROLIFERATIVE DIS."	"9965/3"	"Myeloid and lymphoid neoplasms with PDGFRB rearrangement"
"C715"	"VENTRICLE"	"996"	"CHRONIC MYELOPROLIFERATIVE DIS."	"9967/3"	"Myeloid and lymphoid neoplasm with FGFR1 abnormalities"
"C715"	"VENTRICLE"	"997"	"MYELOPLASTIC/MYELOPROLIFERATIVE NEOPLASMS"	"9971/3"	"Polymorphic PTLD"
"C715"	"VENTRICLE"	"997"	"MYELOPLASTIC/MYELOPROLIFERATIVE NEOPLASMS"	"9975/3"	"Myelodysplastic/Myeloproliferative neoplasm, unclassifiable"
"C716"	"CEREBELLUM"	"800"	"NEOPLASM"	"8000/0"	"Neoplasm, benign"
"C716"	"CEREBELLUM"	"800"	"NEOPLASM"	"8000/1"	"Neoplasm, uncertain whether benign or malignant"
"C716"	"CEREBELLUM"	"800"	"NEOPLASM"	"8000/3"	"Neoplasm, malignant"
"C716"	"CEREBELLUM"	"800"	"NEOPLASM"	"8001/0"	"Tumor cells, benign"
"C716"	"CEREBELLUM"	"800"	"NEOPLASM"	"8001/1"	"Tumor cells, uncertain whether benign or malignant"
"C716"	"CEREBELLUM"	"800"	"NEOPLASM"	"8001/3"	"Tumor cells, malignant"
"C716"	"CEREBELLUM"	"800"	"NEOPLASM"	"8005/3"	"Malignant tumor, clear cell type"
"C716"	"CEREBELLUM"	"880"	"SARCOMA, NOS"	"8800/0"	"Soft tissue tumor, benign"
"C716"	"CEREBELLUM"	"880"	"SARCOMA, NOS"	"8800/3"	"Sarcoma, NOS"
"C716"	"CEREBELLUM"	"880"	"SARCOMA, NOS"	"8805/3"	"Undifferentiated sarcoma"
"C716"	"CEREBELLUM"	"880"	"SARCOMA, NOS"	"8806/3"	"Desmoplastic small round cell tumor"
"C716"	"CEREBELLUM"	"881"	"FIBROMATOUS NEOPLASMS"	"8810/3"	"Fibrosarcoma, NOS"
"C716"	"CEREBELLUM"	"881"	"FIBROMATOUS NEOPLASMS"	"8815/0"	"Solitary fibrous tumor"
"C716"	"CEREBELLUM"	"882"	"SARCOMA, NOS"	"8825/3"	"Myofibroblastic sarcoma"
"C716"	"CEREBELLUM"	"885"	"LIPOSARCOMA NEOPLASMS"	"8850/0"	"Lipoma, NOS"
"C716"	"CEREBELLUM"	"908"	"TERATOMA"	"9080/0"	"Teratoma, benign"
"C716"	"CEREBELLUM"	"908"	"TERATOMA"	"9080/1"	"Teratoma, NOS"
"C716"	"CEREBELLUM"	"908"	"TERATOMA"	"9080/3"	"Teratoma, malignant, NOS"
"C716"	"CEREBELLUM"	"908"	"TERATOMA"	"9084/0"	"Dermoid cyst, NOS"
"C716"	"CEREBELLUM"	"912"	"BLOOD VESSEL TUMORS"	"9120/0"	"Hemangioma, NOS"
"C716"	"CEREBELLUM"	"913"	"HEMANGIOENDOTHELIOMA"	"9131/0"	"Capillary hemangioma"
"C716"	"CEREBELLUM"	"915"	"HEMANGIOPERICYTOMA"	"9150/1"	"Hemangiopericytoma, NOS"
"C716"	"CEREBELLUM"	"916"	"HEMANGIOBLASTOMA"	"9161/1"	"Hemangioblastoma"
"C716"	"CEREBELLUM"	"937"	"CHORDOMA"	"9370/3"	"Chordoma, NOS"
"C716"	"CEREBELLUM"	"937"	"CHORDOMA"	"9371/3"	"Chondroid chordoma"
"C716"	"CEREBELLUM"	"937"	"CHORDOMA"	"9372/3"	"Dedifferentiated chordoma"
"C716"	"CEREBELLUM"	"938"	"GLIOMA"	"9380/3"	"Glioma, malignant"
"C716"	"CEREBELLUM"	"938"	"GLIOMA"	"9381/3"	"Gliomatosis cerebri"
"C716"	"CEREBELLUM"	"938"	"GLIOMA"	"9382/3"	"Mixed glioma"
"C716"	"CEREBELLUM"	"938"	"GLIOMA"	"9383/1"	"Subependymoma"
"C716"	"CEREBELLUM"	"938"	"GLIOMA"	"9385/3"	"Diffuse midline glioma, H3 K27M-mutant"
"C716"	"CEREBELLUM"	"939"	"EPENDYMOMA, NOS"	"9391/3"	"Ependymoma, NOS"
"C716"	"CEREBELLUM"	"939"	"EPENDYMOMA, NOS"	"9392/3"	"Ependymoma, anaplastic"
"C716"	"CEREBELLUM"	"939"	"EPENDYMOMA, NOS"	"9393/3"	"Papillary ependymoma"
"C716"	"CEREBELLUM"	"939"	"EPENDYMOMA, NOS"	"9396/3"	"Ependymoma, RELA fusion-positive"
"C716"	"CEREBELLUM"	"940"	"ASTROCYTOMA, NOS"	"9400/3"	"Astrocytoma, NOS"
"C716"	"CEREBELLUM"	"940"	"ASTROCYTOMA, NOS"	"9401/3"	"Astrocytoma, anaplastic"
"C716"	"CEREBELLUM"	"941"	"PROTOPLASMIC ASTROCYTOMA"	"9410/3"	"Protoplasmic astrocytoma"
"C716"	"CEREBELLUM"	"941"	"PROTOPLASMIC ASTROCYTOMA"	"9411/3"	"Gemistocytic astrocytoma"
"C716"	"CEREBELLUM"	"942"	"FIBRILLARY ASTROCYTOMA"	"9420/3"	"Fibrillary astrocytoma"
"C716"	"CEREBELLUM"	"942"	"FIBRILLARY ASTROCYTOMA"	"9421/1"	"Pilocytic astrocytoma"
"C716"	"CEREBELLUM"	"942"	"FIBRILLARY ASTROCYTOMA"	"9421/3"	"Pilocytic astrocytoma"
"C716"	"CEREBELLUM"	"942"	"FIBRILLARY ASTROCYTOMA"	"9424/3"	"Pleomorphic xanthoastrocytoma"
"C716"	"CEREBELLUM"	"942"	"FIBRILLARY ASTROCYTOMA"	"9425/3"	"Pilomyxoid astrocytoma"
"C716"	"CEREBELLUM"	"943"	"ASTROBLASTOMA"	"9430/3"	"Astroblastoma"
"C716"	"CEREBELLUM"	"943"	"ASTROBLASTOMA"	"9431/1"	"Angiocentric glioma"
"C716"	"CEREBELLUM"	"944"	"GLIOBLASTOMA, NOS"	"9440/3"	"Glioblastoma, NOS"
"C716"	"CEREBELLUM"	"944"	"GLIOBLASTOMA, NOS"	"9441/3"	"Giant cell glioblastoma"
"C716"	"CEREBELLUM"	"944"	"GLIOBLASTOMA, NOS"	"9442/3"	"Gliosarcoma"
"C716"	"CEREBELLUM"	"944"	"GLIOBLASTOMA, NOS"	"9445/3"	"Glioblastoma, IDH-mutant"
"C716"	"CEREBELLUM"	"945"	"OLIGODENDROGLIOMA, NOS"	"9450/3"	"Oligodendroglioma, NOS"
"C716"	"CEREBELLUM"	"945"	"OLIGODENDROGLIOMA, NOS"	"9451/3"	"Oligodendroglioma, anaplastic"
"C716"	"CEREBELLUM"	"947"	"MEDULLOBLASTOMA, NOS"	"9470/3"	"Medulloblastoma, NOS"
"C716"	"CEREBELLUM"	"947"	"MEDULLOBLASTOMA, NOS"	"9471/3"	"Desmoplastic medulloblastoma"
"C716"	"CEREBELLUM"	"947"	"MEDULLOBLASTOMA, NOS"	"9472/3"	"Medullomyoblastoma"
"C716"	"CEREBELLUM"	"947"	"MEDULLOBLASTOMA, NOS"	"9473/3"	"Primitive neuroectodermal tumor"
"C716"	"CEREBELLUM"	"947"	"MEDULLOBLASTOMA, NOS"	"9474/3"	"Large cell medulloblastoma"
"C716"	"CEREBELLUM"	"947"	"MEDULLOBLASTOMA, NOS"	"9475/3"	"Medulloblastoma, WNT-activated"
"C716"	"CEREBELLUM"	"947"	"MEDULLOBLASTOMA, NOS"	"9476/3"	"Medulloblastoma, SHH-activated and TP53-mutant"
"C716"	"CEREBELLUM"	"947"	"MEDULLOBLASTOMA, NOS"	"9477/3"	"Medulloblastoma, non-WNT/non-SHH"
"C716"	"CEREBELLUM"	"947"	"MEDULLOBLASTOMA, NOS"	"9478/3"	"Embryonal tumor with multilayered rosettes, NOS"
"C716"	"CEREBELLUM"	"948"	"CEREBELLAR SARCOMA, NOS"	"9480/3"	"Cerebellar sarcoma, NOS"
"C716"	"CEREBELLUM"	"949"	"GANGLIONEUROBLASTOMA"	"9490/0"	"Ganglioneuroma"
"C716"	"CEREBELLUM"	"949"	"GANGLIONEUROBLASTOMA"	"9490/3"	"Ganglioneuroblastoma"
"C716"	"CEREBELLUM"	"949"	"GANGLIONEUROBLASTOMA"	"9492/0"	"Gangliocytoma"
"C716"	"CEREBELLUM"	"949"	"GANGLIONEUROBLASTOMA"	"9493/0"	"Dysplastic gangliocytoma of cerebellum (Lhermitte-Duclos)"
"C716"	"CEREBELLUM"	"950"	"NEUROBLASTOMA, NOS"	"9500/3"	"Neuroblastoma, NOS"
"C716"	"CEREBELLUM"	"950"	"NEUROBLASTOMA, NOS"	"9501/3"	"Medulloepithelioma, NOS"
"C716"	"CEREBELLUM"	"950"	"NEUROBLASTOMA, NOS"	"9502/3"	"Teratoid medulloepithelioma"
"C716"	"CEREBELLUM"	"950"	"NEUROBLASTOMA, NOS"	"9503/3"	"Neuroepithelioma, NOS"
"C716"	"CEREBELLUM"	"950"	"NEUROBLASTOMA, NOS"	"9505/1"	"Ganglioglioma, NOS"
"C716"	"CEREBELLUM"	"950"	"NEUROBLASTOMA, NOS"	"9506/1"	"Centrol neurocytoma"
"C716"	"CEREBELLUM"	"950"	"NEUROBLASTOMA, NOS"	"9508/3"	"Atypical teratoid/rhabdoid tumor"
"C716"	"CEREBELLUM"	"950"	"NEUROBLASTOMA, NOS"	"9509/1"	"Papillary glioneuronal tumor"
"C716"	"CEREBELLUM"	"959"	"MALIGNANT LYMPHOMA, NOS"	"9590/3"	"Malignant lymphoma, NOS"
"C716"	"CEREBELLUM"	"959"	"MALIGNANT LYMPHOMA, NOS"	"9591/3"	"Malignant lymphoma, non-Hodgkin"
"C716"	"CEREBELLUM"	"959"	"MALIGNANT LYMPHOMA, NOS"	"9596/3"	"Composite Hodgkin and non-Hodgkin lymphoma"
"C716"	"CEREBELLUM"	"967"	"ML, SMALL B-CELL LYMPHOCYTIC"	"9670/3"	"ML, small B lymphocytic, NOS"
"C716"	"CEREBELLUM"	"967"	"ML, SMALL B-CELL LYMPHOCYTIC"	"9671/3"	"ML, lymphoplasmacytic"
"C716"	"CEREBELLUM"	"967"	"ML, SMALL B-CELL LYMPHOCYTIC"	"9673/3"	"Mantle cell lymphoma"
"C716"	"CEREBELLUM"	"967"	"ML, SMALL B-CELL LYMPHOCYTIC"	"9675/3"	"ML, mixed sm. and lg. cell, diffuse"
"C716"	"CEREBELLUM"	"968"	"ML, LARGE B-CELL, DIFFUSE"	"9680/3"	"ML, large B-cell, diffuse"
"C716"	"CEREBELLUM"	"968"	"ML, LARGE B-CELL, DIFFUSE"	"9684/3"	"ML, large B-cell, diffuse, immunoblastic, NOS"
"C716"	"CEREBELLUM"	"968"	"ML, LARGE B-CELL, DIFFUSE"	"9687/3"	"Burkitt lymphoma, NOS"
"C716"	"CEREBELLUM"	"968"	"ML, LARGE B-CELL, DIFFUSE"	"9688/3"	"T-cell histiocyte rich large B-cell lymphoma"
"C716"	"CEREBELLUM"	"969"	"FOLLIC. & MARGINAL LYMPH, NOS"	"9690/3"	"Follicular lymphoma, NOS"
"C716"	"CEREBELLUM"	"969"	"FOLLIC. & MARGINAL LYMPH, NOS"	"9691/3"	"Follicular lymphoma, grade 2"
"C716"	"CEREBELLUM"	"969"	"FOLLIC. & MARGINAL LYMPH, NOS"	"9695/3"	"Follicular lymphoma, grade 1"
"C716"	"CEREBELLUM"	"969"	"FOLLIC. & MARGINAL LYMPH, NOS"	"9698/3"	"Follicular lymphoma, grade 3"
"C716"	"CEREBELLUM"	"969"	"FOLLIC. & MARGINAL LYMPH, NOS"	"9699/3"	"Marginal zone B-cell lymphoma, NOS"
"C716"	"CEREBELLUM"	"970"	"T-CELL LYMPHOMAS"	"9701/3"	"Sezary syndrome"
"C716"	"CEREBELLUM"	"970"	"T-CELL LYMPHOMAS"	"9702/3"	"Mature T-cell lymphoma, NOS"
"C716"	"CEREBELLUM"	"970"	"T-CELL LYMPHOMAS"	"9705/3"	"Angioimmunoblastic T-cell lymphoma"
"C716"	"CEREBELLUM"	"971"	"OTHER SPEC. NON-HODGKIN LYMPHOMA"	"9712/3"	"Intravascular large B-cell lymphoma"
"C716"	"CEREBELLUM"	"971"	"OTHER SPEC. NON-HODGKIN LYMPHOMA"	"9714/3"	"Anaplastic large cell lymphoma, T-cell and Null cell type"
"C716"	"CEREBELLUM"	"971"	"OTHER SPEC. NON-HODGKIN LYMPHOMA"	"9719/3"	"NK/T-cell lymphoma, nasal and nasal-type"
"C716"	"CEREBELLUM"	"972"	"PRECURS. CELL LYMPHOBLASTIC LYMPH."	"9724/3"	"SystemicEBV pos. T-cell lymphoproliferative disease of childhood"
"C716"	"CEREBELLUM"	"972"	"PRECURS. CELL LYMPHOBLASTIC LYMPH."	"9727/3"	"Precursor cell lymphoblastic lymphoma, NOS"
"C716"	"CEREBELLUM"	"972"	"PRECURS. CELL LYMPHOBLASTIC LYMPH."	"9728/3"	"Precursor B-cell lymphoblastic lymphoma"
"C716"	"CEREBELLUM"	"972"	"PRECURS. CELL LYMPHOBLASTIC LYMPH."	"9729/3"	"Precursor T-cell lymphoblastic lymphoma"
"C716"	"CEREBELLUM"	"973"	"PLASMA CELL TUMORS"	"9731/3"	"Plasmacytoma, NOS"
"C716"	"CEREBELLUM"	"973"	"PLASMA CELL TUMORS"	"9734/3"	"Plasmacytoma, extramedullary"
"C716"	"CEREBELLUM"	"973"	"PLASMA CELL TUMORS"	"9735/3"	"Plasmablastic lymphoma"
"C716"	"CEREBELLUM"	"973"	"PLASMA CELL TUMORS"	"9737/3"	"ALK positive large B-cell lymphoma"
"C716"	"CEREBELLUM"	"973"	"PLASMA CELL TUMORS"	"9738/3"	"Lrg B-cell lymphoma in HHV8-assoc. multicentric Castleman DZ"
"C716"	"CEREBELLUM"	"975"	"NEOPLASMS OF HISTIOCYTES AND ACCESSORY LYMPHOID CELLS"	"9750/3"	"Malignant histiocytosis"
"C716"	"CEREBELLUM"	"975"	"NEOPLASMS OF HISTIOCYTES AND ACCESSORY LYMPHOID CELLS"	"9751/3"	"Langerhans cell histiocytosis, NOS"
"C716"	"CEREBELLUM"	"975"	"NEOPLASMS OF HISTIOCYTES AND ACCESSORY LYMPHOID CELLS"	"9754/3"	"Langerhans cell histiocytosis, disseminated"
"C716"	"CEREBELLUM"	"975"	"NEOPLASMS OF HISTIOCYTES AND ACCESSORY LYMPHOID CELLS"	"9755/3"	"Histiocytic sarcoma"
"C716"	"CEREBELLUM"	"975"	"NEOPLASMS OF HISTIOCYTES AND ACCESSORY LYMPHOID CELLS"	"9756/3"	"Langerhans cell sarcoma"
"C716"	"CEREBELLUM"	"975"	"NEOPLASMS OF HISTIOCYTES AND ACCESSORY LYMPHOID CELLS"	"9757/3"	"Interdigitating dendritic cell sarcoma"
"C716"	"CEREBELLUM"	"975"	"NEOPLASMS OF HISTIOCYTES AND ACCESSORY LYMPHOID CELLS"	"9758/3"	"Follicular dendritic cell sarcoma"
"C716"	"CEREBELLUM"	"975"	"NEOPLASMS OF HISTIOCYTES AND ACCESSORY LYMPHOID CELLS"	"9759/3"	"Fibroblastic reticular cell tumor"
"C716"	"CEREBELLUM"	"981"	"PRECURSOR LYMPHOID NEOPLASMS"	"9811/3"	"B lymphoblastic leukemia/lymphoma, NOS"
"C716"	"CEREBELLUM"	"981"	"PRECURSOR LYMPHOID NEOPLASMS"	"9812/3"	"Leukemia/lymphoma with t(9;22)(q34;q11.2);BCR-ABL1"
"C716"	"CEREBELLUM"	"981"	"PRECURSOR LYMPHOID NEOPLASMS"	"9813/3"	"Leukemia/lymphoma with t(v;11q23);MLL rearranged"
"C716"	"CEREBELLUM"	"981"	"PRECURSOR LYMPHOID NEOPLASMS"	"9814/3"	"Leukemia/lymphoma with t(12;21)(p13;q22);TEL-AML1(ETV6-RUNX1)"
"C716"	"CEREBELLUM"	"981"	"PRECURSOR LYMPHOID NEOPLASMS"	"9815/3"	"B lymphoblastic leukemia/lymphoma with hyperdiploidy"
"C716"	"CEREBELLUM"	"981"	"PRECURSOR LYMPHOID NEOPLASMS"	"9816/3"	"Leukemia/lymphoma with hypodiploidy (hypodiploid ALL)"
"C716"	"CEREBELLUM"	"981"	"PRECURSOR LYMPHOID NEOPLASMS"	"9817/3"	"B lymphblastic leukemia/lymphoma with t(5;14)(q31;q32);IL3-IGH"
"C716"	"CEREBELLUM"	"981"	"PRECURSOR LYMPHOID NEOPLASMS"	"9818/3"	"Leukemia/lymphoma with t(1;19)(q23;p13.3); E2A PBX1 (TCF3 PBX1)"
"C716"	"CEREBELLUM"	"982"	"LYMPHOID LEUKEMIA, NOS"	"9823/3"	"Chronic lymphocytic leukemia/small lymphocytic lymphoma"
"C716"	"CEREBELLUM"	"983"	"PROLYMPH/PRECURS LEUKEMIA"	"9831/3"	"T-cell large granular lymphocytic leukemia"
"C716"	"CEREBELLUM"	"983"	"PROLYMPH/PRECURS LEUKEMIA"	"9837/3"	"T lymphoblastic leukemia/lymphoma"
"C716"	"CEREBELLUM"	"996"	"CHRONIC MYELOPROLIFERATIVE DIS."	"9965/3"	"Myeloid and lymphoid neoplasms with PDGFRB rearrangement"
"C716"	"CEREBELLUM"	"996"	"CHRONIC MYELOPROLIFERATIVE DIS."	"9967/3"	"Myeloid and lymphoid neoplasm with FGFR1 abnormalities"
"C716"	"CEREBELLUM"	"997"	"MYELOPLASTIC/MYELOPROLIFERATIVE NEOPLASMS"	"9971/3"	"Polymorphic PTLD"
"C716"	"CEREBELLUM"	"997"	"MYELOPLASTIC/MYELOPROLIFERATIVE NEOPLASMS"	"9975/3"	"Myelodysplastic/Myeloproliferative neoplasm, unclassifiable"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"800"	"NEOPLASM"	"8000/0"	"Neoplasm, benign"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"800"	"NEOPLASM"	"8000/1"	"Neoplasm, uncertain whether benign or malignant"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"800"	"NEOPLASM"	"8000/3"	"Neoplasm, malignant"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"800"	"NEOPLASM"	"8001/0"	"Tumor cells, benign"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"800"	"NEOPLASM"	"8001/1"	"Tumor cells, uncertain whether benign or malignant"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"800"	"NEOPLASM"	"8001/3"	"Tumor cells, malignant"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"800"	"NEOPLASM"	"8002/3"	"Malignant tumor, small cell type"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"800"	"NEOPLASM"	"8003/3"	"Malignant tumor, giant cell type"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"800"	"NEOPLASM"	"8004/3"	"Malignant tumor, spindle cell type"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"800"	"NEOPLASM"	"8005/3"	"Malignant tumor, clear cell type"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"880"	"SARCOMA, NOS"	"8800/0"	"Soft tissue tumor, benign"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"880"	"SARCOMA, NOS"	"8800/3"	"Sarcoma, NOS"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"880"	"SARCOMA, NOS"	"8801/3"	"Spindle cell sarcoma"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"880"	"SARCOMA, NOS"	"8802/3"	"Giant cell sarcoma"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"880"	"SARCOMA, NOS"	"8803/3"	"Small cell sarcoma"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"880"	"SARCOMA, NOS"	"8804/3"	"Epithelioid sarcoma"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"880"	"SARCOMA, NOS"	"8805/3"	"Undifferentiated sarcoma"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"880"	"SARCOMA, NOS"	"8806/3"	"Desmoplastic small round cell tumor"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"885"	"LIPOSARCOMA NEOPLASMS"	"8850/0"	"Lipoma, NOS"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"885"	"LIPOSARCOMA NEOPLASMS"	"8850/1"	"Atypical lipoma"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"885"	"LIPOSARCOMA NEOPLASMS"	"8850/3"	"Liposarcoma, NOS"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"886"	"ANGIOLIPOMA"	"8861/0"	"Angiolipoma, NOS"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"889"	"MYOMATOUS NEOPLASMS"	"8890/0"	"Leiomyoma, NOS"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"889"	"MYOMATOUS NEOPLASMS"	"8890/1"	"Leiomyomatosis, nOS"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"889"	"MYOMATOUS NEOPLASMS"	"8890/3"	"Leiomyosarcoma, NOS"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"889"	"MYOMATOUS NEOPLASMS"	"8897/1"	"Smooth muscle tumor, NOS"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"890"	"RHABDOMYOSARCOMA, NOS"	"8900/0"	"Rhabdomyoma, NOS"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"890"	"RHABDOMYOSARCOMA, NOS"	"8900/3"	"Rhabdomyosarcoma, NOS"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"891"	"EMBRYONAL RHABDOMYOSARCOMA"	"8910/3"	"Embryonal rhabdomyosarcoma"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"892"	"ALVEOLAR RHABDOMYOSARCOMA"	"8920/3"	"Alveolar rhabdomyosarcoma"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"906"	"GERM CELL TUMORS"	"9064/3"	"Germinoma"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"908"	"TERATOMA"	"9080/1"	"Teratoma, NOS"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"908"	"TERATOMA"	"9080/3"	"Teratoma, malignant, NOS"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"908"	"TERATOMA"	"9082/3"	"Malignant teratoma, undiff."
"C728-C729"	"OTHER NERVOUS SYSTEM"	"908"	"TERATOMA"	"9084/0"	"Dermoid cyst, NOS"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"908"	"TERATOMA"	"9084/3"	"Teratoma with malig. transformation"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"912"	"BLOOD VESSEL TUMORS"	"9120/0"	"Hemangioma, NOS"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"912"	"BLOOD VESSEL TUMORS"	"9120/3"	"Hemangiosarcoma"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"912"	"BLOOD VESSEL TUMORS"	"9121/0"	"Cavernous hemangioma"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"913"	"HEMANGIOENDOTHELIOMA"	"9130/0"	"Hemangioendothelioma, benign"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"913"	"HEMANGIOENDOTHELIOMA"	"9130/1"	"Hemangioendothelioma, NOS"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"913"	"HEMANGIOENDOTHELIOMA"	"9130/3"	"Hemangioendothelioma, malignant"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"914"	"KAPOSI SARCOMA"	"9140/3"	"Kaposi sarcoma"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"915"	"HEMANGIOPERICYTOMA"	"9150/0"	"Hemangiopericytoma, benign"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"915"	"HEMANGIOPERICYTOMA"	"9150/1"	"Hemangiopericytoma, NOS"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"915"	"HEMANGIOPERICYTOMA"	"9150/3"	"Hemangiopericytoma, malignant"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"916"	"HEMANGIOBLASTOMA"	"9161/1"	"Hemangioblastoma"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"926"	"EWING SARCOMA"	"9260/3"	"Ewing sarcoma"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"937"	"CHORDOMA"	"9370/3"	"Chordoma, NOS"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"937"	"CHORDOMA"	"9371/3"	"Chondroid chordoma"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"937"	"CHORDOMA"	"9372/3"	"Dedifferentiated chordoma"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"950"	"NEUROBLASTOMA, NOS"	"9500/3"	"Neuroblastoma, NOS"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"950"	"NEUROBLASTOMA, NOS"	"9501/3"	"Medulloepithelioma, NOS"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"950"	"NEUROBLASTOMA, NOS"	"9502/3"	"Teratoid medulloepithelioma"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"950"	"NEUROBLASTOMA, NOS"	"9503/3"	"Neuroepithelioma, NOS"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"950"	"NEUROBLASTOMA, NOS"	"9508/3"	"Atypical teratoid/rhabdoid tumor"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"954"	"NEUROFIBROSARCOMA"	"9540/0"	"Neurofibroma, NOS"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"954"	"NEUROFIBROSARCOMA"	"9540/1"	"Neurofibromatosis, NOS"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"954"	"NEUROFIBROSARCOMA"	"9540/3"	"Malignant peripheral nerve sheath tumor"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"954"	"NEUROFIBROSARCOMA"	"9541/0"	"Melanotic neurofibroma"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"955"	"PLEXIFORM NEUROFIBROMA"	"9550/0"	"Plexiform neurofibroma"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"956"	"NEURILEMMOMA"	"9560/0"	"Neurilemoma, NOS"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"956"	"NEURILEMMOMA"	"9560/3"	"Neurilemmoma, malignant"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"956"	"NEURILEMMOMA"	"9561/3"	"MPNST with rhabdomyoblastic differentiation"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"956"	"NEURILEMMOMA"	"9562/0"	"Neurothekeoma"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"957"	"PERINEURIOMA"	"9570/0"	"Neuroma, NOS"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"957"	"PERINEURIOMA"	"9571/0"	"Perineurioma, NOS"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"957"	"PERINEURIOMA"	"9571/3"	"Perineurioma, malignant"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"959"	"MALIGNANT LYMPHOMA, NOS"	"9590/3"	"Malignant lymphoma, NOS"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"959"	"MALIGNANT LYMPHOMA, NOS"	"9591/3"	"Malignant lymphoma, non-Hodgkin"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"959"	"MALIGNANT LYMPHOMA, NOS"	"9596/3"	"Composite Hodgkin and non-Hodgkin lymphoma"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"965"	"HODGKIN LYMPHOMA"	"9650/3"	"Hodgkin lymphoma, NOS"
"C728-C729"	"OTHER NERVOUS SYSTEM"	"965"	"HODGKIN LYMPHOMA"	"9651/3"	"Hodgkin lymphoma, lymphocyte-rich"
