CONCEPT_NAME_1	CONCEPT_CLASS_ID_1	CONCEPT_ID_2	CONCEPT_NAME_2	PRECEDENCE	CONVERSION_FACTOR
SPIRONOLACTONE	Ingredient	970250	Spironolactone	1	
SPONGIA TOSTA	Ingredient	19055781	SPONGIA TOSTA	1	
SQUILL	Ingredient	19061494	Squill extract	1	
STANDARDIZED CAT HAIR ACETONE PRECIPITATED	Ingredient	40161124	Cat dander extract	1	
STANDARDIZED CAT PELT	Ingredient	40161124	Cat dander extract	1	
STANDARDIZED CAT PELT ACETONE PRECIPITATED	Ingredient	40161124	Cat dander extract	1	
STANDARDIZED KENTUCKY BLUE/JUNE GRASS POLLEN	Ingredient	40161228	Kentucky bluegrass pollen extract	1	
STANDARDIZED MEADOW FESCUE GRASS POLLEN	Ingredient	40161861	meadow fescue grass pollen extract	1	
STANDARDIZED ORCHARD GRASS POLLEN	Ingredient	40161896	orchard grass pollen extract	1	
STANDARDIZED PERENNIAL RYE GRASS POLLEN	Ingredient	40161976	perennial rye grass pollen extract	1	
STANDARDIZED REDTOP GRASS POLLEN	Ingredient	40161930	redtop grass pollen extract	1	
STANDARDIZED SWEET VERNAL GRASS POLLEN	Ingredient	40162087	sweet vernal grass pollen extract	1	
STANDARDIZED TIMOTHY GRASS POLLEN	Ingredient	40161488	Timothy grass pollen extract	1	
STANNIC IODIDE	Ingredient	43012288	stannic oxide	1	
STANNOUS CHLORIDE	Ingredient	19100411	stannous chloride	1	
STANNOUS FLUORIDE	Ingredient	1036094	Stannous Fluoride	1	
STANNOUS IODIDE	Ingredient	43012965	STANNOUS OXIDE	1	
STAPHYLOCOCCUS ALBUS	Ingredient	44814416	Staphylococcus epidermidis	1	
STAPHYLOCOCCUS AUREUS	Ingredient	42900111	Staphylococcus aureus	1	
STARCH	Ingredient	1036157	Starch	1	
STAVUDINE	Ingredient	1781406	Stavudine	1	
STEARIC ACID	Ingredient	43014216	stearate	1	
STERCULIA ACUMINATA	Ingredient	19084915	Karaya Gum	1	
STERCULIA URENS	Ingredient	19084915	Karaya Gum	1	
Stiripentol	Ingredient	21014125	Stiripentol	1	
STRAWBERRY	Ingredient	44785298	STRAWBERRY JUICE	1	
STREPTOCOCCUS	Ingredient	43012408	Streptococcus pneumoniae	1	
STREPTOCOCCUS PYOGENES	Ingredient	42900203	Streptococcus pyogenes	1	
STREPTOCOCCUS VIRIDANS	Ingredient	43012410	Streptococcus Viridans Group	1	
STREPTOKINASE	Ingredient	19136187	Streptokinase	1	
STREPTOMYCIN SULFATE	Ingredient	1836191	Streptomycin	1	
STREPTOZOCIN	Ingredient	19136210	Streptozocin	1	
STRONTIUM CARBONATE	Ingredient	42900204	Strontium carbonate preparation	1	
STRONTIUM CHLORIDE	Ingredient	19100414	strontium chloride	1	
STROPHANTHUS	Ingredient	42900205	Strophanthus hispidus seed extract	1	
STROPHANTHUS HISPIDUS	Ingredient	42900205	Strophanthus hispidus seed extract	1	
SUCCINIC ACID	Ingredient	1340532	Succinic Acid	1	
SUCCINYLCHOLINE CHLORIDE	Ingredient	836208	Succinylcholine	1	
SUCRALFATE	Ingredient	1036228	Sucralfate	1	
SUCROSE	Ingredient	19136247	Sucrose	1	
SUFENTANIL CITRATE	Ingredient	19078219	Sufentanil	1	
SULFACETAMIDE	Ingredient	1036252	Sulfacetamide	1	
SULFACETAMIDE SODIUM	Ingredient	1036252	Sulfacetamide	1	
SULFADIAZINE	Ingredient	1836391	Sulfadiazine	1	
SULFADOXINE	Ingredient	1836410	Sulfadoxine	1	
SULFAMERAZINE	Ingredient	19136426	Sulfamerazine	1	
SULFAMETHAZINE	Ingredient	19136429	Sulfamethazine	1	
SULFAMETHOXAZOLE	Ingredient	1836430	Sulfamethoxazole	1	
SULFANILAMIDE	Ingredient	1036475	Sulfanilamide	1	
SULFANILYLBENZAMIDE	Ingredient	940541	sulfabenzamide	1	
SULFAPYRIDINE	Ingredient	19136493	Sulfapyridine	1	
SULFASALAZINE	Ingredient	964339	Sulfasalazine	1	
SULFATHIAZOLE	Ingredient	1036487	sulfathiazole	1	
SULFINPYRAZONE	Ingredient	1236493	Sulfinpyrazone	1	
SULFISOXAZOLE	Ingredient	1836503	Sulfisoxazole	1	
SULFISOXAZOLE ACETYL	Ingredient	1836503	Sulfisoxazole	1	
SULFOXIDE	Ingredient	928980	Dimethyl Sulfoxide	1	
SULFUR	Ingredient	1036525	Sulfur	1	
SULFUR HEXAFLUORIDE	Ingredient	45892833	Sulfur Hexafluoride	1	
SULFUR IODIDE	Ingredient	42900105	Sulfur Iodide	1	
SULFURIC ACID	Ingredient	1036600	Sulfuric acid	1	
SULINDAC	Ingredient	1236607	Sulindac	1	
SUMATRIPTAN HEMISULFATE	Ingredient	1140643	Sumatriptan	1	
SUMATRIPTAN SUCCINATE	Ingredient	1140643	Sumatriptan	1	
SUMBUL	Ingredient	19097618	SUMBUL	1	
SUNFLOWER	Ingredient	43532395	Helianthus annuus whole extract	1	
SUNITINIB MALATE	Ingredient	1336539	sunitinib	1	
SUTILAINS	Ingredient	19088614	sultilains	1	
SWEET VERNAL GRASS	Ingredient	40162087	sweet vernal grass pollen extract	1	
TACROLIMUS	Ingredient	950637	Tacrolimus	1	
Tacrolimus Monohydrate	Ingredient	950637	Tacrolimus	1	
TADALAFIL	Ingredient	1336926	tadalafil	1	
TALC	Ingredient	1036667	Talc	1	
Taliglucerase Alfa	Ingredient	42800246	taliglucerase alfa	1	
TAMARINDS	Ingredient	46234396	Tamarind extract	1	
TAMOXIFEN CITRATE	Ingredient	1436678	Tamoxifen	1	
TAMSULOSIN HYDROCHLORIDE	Ingredient	924566	tamsulosin	1	
TANACETUM PARTHENIUM	Ingredient	42900222	Tanacetum parthenium flower extract	1	
TANACETUM VULGARE	Ingredient	42900223	Tanacetum vulgare top extract	1	
TANNIC ACID	Ingredient	1036690	Tannic Acid	1	
Tapentadol Hydrochloride	Ingredient	19026459	tapentadol	1	
TARAXACUM OFFICINALE WEBER	Ingredient	42900225	Taraxacum officinale leaf extract	2	
TARAXACUM OFFICINALE WEBER	Ingredient	42900227	Taraxacum officinale whole extract	3	
TARAXACUM OFFICINALE WEBER	Ingredient	46234392	Taraxacum officinale flower extract	1	
TARTARIC ACID	Ingredient	19041085	tartaric acid	1	
TAURINE	Ingredient	19136716	Taurine	1	
TAXUS BACCATA	Ingredient	42903719	Taxus baccata fruit extract	1	
TAXUS CANADENSIS	Ingredient	1378382	Paclitaxel	1	
TAZAROTENE	Ingredient	947416	tazarotene	1	
TAZOBACTAM SODIUM	Ingredient	1741122	tazobactam	1	
TEA TREE OIL	Ingredient	19008374	Tea Tree Oil	1	
TEDUGLUTIDE	Ingredient	43013171	teduglutide	1	
Telaprevir	Ingredient	40239330	telaprevir	1	
TELAVANCIN HYDROCHLORIDE	Ingredient	40166675	telavancin	1	
TELBIVUDINE	Ingredient	1758392	telbivudine	1	
TELITHROMYCIN	Ingredient	1702911	telithromycin	1	
TELLURIUM METALLICUM	Ingredient	42900070	Tellurium	1	
TELMISARTAN	Ingredient	1317640	telmisartan	1	
TELMISARTAN SODIUM	Ingredient	1317640	telmisartan	1	
TEMAZEPAM	Ingredient	836715	Temazepam	1	
TEMOZOLOMIDE	Ingredient	1341149	temozolomide	1	
TEMSIROLIMUS	Ingredient	19092845	temsirolimus	1	
TENECTEPLASE	Ingredient	19098548	Tenecteplase	1	
TENIPOSIDE	Ingredient	19136750	Teniposide	1	
TENOFOVIR ALAFENAMIDE HEMIFUMARATE	Ingredient	35605546	tenofovir alafenamide	1	
TENOFOVIR DISOPROXIL FUMARATE	Ingredient	1710281	tenofovir disoproxil	1	
TENOXICAM	Ingredient	19041220	tenoxicam	1	
TERAZOSIN HYDROCHLORIDE	Ingredient	1341238	Terazosin	1	
TERBINAFINE	Ingredient	1741309	terbinafine	1	
TERBINAFINE HYDROCHLORIDE	Ingredient	1741309	terbinafine	1	
TERBUTALINE SULFATE	Ingredient	1236744	Terbutaline	1	
TERCONAZOLE	Ingredient	941472	terconazole	1	
TEREPHTHALYLIDENE DICAMPHOR SULFONIC ACID	Ingredient	45776875	Ecamsule	1	
TERFENADINE	Ingredient	1150836	Terfenadine	1	
Teriflunomide	Ingredient	42900584	teriflunomide	1	
TERIPARATIDE	Ingredient	1521987	Teriparatide	1	
TERPIN HYDRATE	Ingredient	19059707	Terpin hydrate	1	
Tesamorelin acetate	Ingredient	40231628	tesamorelin	1	
TESTOSTERONE	Ingredient	1636780	Testosterone	1	
TESTOSTERONE CYPIONATE	Ingredient	1636780	Testosterone	1	
TESTOSTERONE ENANTHATE	Ingredient	1636780	Testosterone	1	
TESTOSTERONE ENANTHATE BENZILIC ACID HYDRAZONE	Ingredient	1636780	Testosterone	1	
TESTOSTERONE PROPIONATE	Ingredient	1636780	Testosterone	1	
TESTOSTERONE UNDECANOATE	Ingredient	1636780	Testosterone	1	
TETANUS IMMUNE GLOBULIN (HUMAN)	Ingredient	35604680	Tetanus immune globulin	1	
TETANUS PROTEIN	Ingredient	529118	Haemophilus influenzae type b, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine	1	
TETANUS TOXOID	Ingredient	529411	tetanus toxoid vaccine, inactivated	1	
TETANUS TOXOID ADSORBED	Ingredient	35603451	tetanus toxin	1	
TETANUS TOXOID ANTIGEN	Ingredient	35603451	tetanus toxin	1	
TETRABENAZINE	Ingredient	836877	Tetrabenazine	1	
TETRACAINE	Ingredient	1036884	Tetracaine	1	
TETRACAINE HYDROCHLORIDE	Ingredient	1036884	Tetracaine	1	
TETRACOSACTIDE	Ingredient	19008009	Cosyntropin	1	
Tetracosactide zinc hydroxide	Ingredient	19008009	Cosyntropin	1	
TETRACYCLINE HYDROCHLORIDE	Ingredient	1836948	Tetracycline	1	
TETRAHYDROZOLINE HYDROCHLORIDE	Ingredient	941577	tetrahydrozoline	1	
TETRAMETHYLTHIURAM MONOSULFIDE	Ingredient	43012393	tetramethylthiuram monosulfide	1	
TETRAPOTASSIUM PYROPHOSPHATE	Ingredient	45776474	Teucrium scorodonia whole extract	1	
THALAMUS	Ingredient	42900184	Sus scrofa thalamus preparation	1	
THALIDOMIDE	Ingredient	19137042	Thalidomide	1	
THALLIUM METALLICUM	Ingredient	42900536	Thallium	1	
THALLIUM SULFATE	Ingredient	42900537	thallium sulfate	1	
THENYLDIAMINE HYDROCHLORIDE	Ingredient	19041786	thenyldiamine	1	
THEOPHYLLINE	Ingredient	1237049	Theophylline	1	
THERIDION	Ingredient	42900220	Theridion curassavicum preparation	1	
THIABENDAZOLE	Ingredient	1837289	Thiabendazole	1	
THIAMAZOLE	Ingredient	1504620	Methimazole	1	
THIAMINE	Ingredient	19137312	Thiamine	1	
THIAMINE DIPHOSPHATE	Ingredient	19137312	Thiamine	1	
THIAMINE HYDROCHLORIDE	Ingredient	19137312	Thiamine	1	
THIAMINE MONONITRATE	Ingredient	19137312	Thiamine	1	
THIMEROSAL	Ingredient	19137377	Thimerosal	1	
THIOGUANINE	Ingredient	1437379	Thioguanine	1	
THIOPENTAL SODIUM	Ingredient	700253	Thiopental	1	
THIOPROPERAZINE MESYLATE	Ingredient	19000305	thioproperazine	1	
THIORIDAZINE	Ingredient	700299	Thioridazine	1	
THIORIDAZINE HYDROCHLORIDE	Ingredient	700299	Thioridazine	1	
THIOTEPA	Ingredient	19137385	Thiotepa	1	
THIOTHIXENE	Ingredient	700465	Thiothixene	1	
THIRAM	Ingredient	19006467	Thiram	1	
THREONINE	Ingredient	19000537	Threonine	1	
THROMBIN	Ingredient	1300673	Thrombin	1	
THROMBIN (BOVINE)	Ingredient	1300673	Thrombin	1	
THROMBIN (HUMAN)	Ingredient	1300673	Thrombin	1	
THROMBIN ALFA	Ingredient	1300673	Thrombin	1	
THUJA OCCIDENTALIS	Ingredient	19082629	Thuja occidentalis preparation	3	
THUJA OCCIDENTALIS	Ingredient	42900080	Thuja occidentalis bark extract	1	
THUJA OCCIDENTALIS	Ingredient	42900081	Thuja occidentalis leaf extract	2	
THUJA OCCIDENTALIS	Ingredient	42900083	Thuja occidentalis root extract	4	
THYME	Ingredient	42899756	SPANISH THYME OIL	4	
THYME	Ingredient	19060834	Thyme oil	1	
THYME	Ingredient	19015670	Thyme preparation	2	
THYME	Ingredient	40175959	thyme allergenic extract	3	
THYMOL	Ingredient	19000726	Thymol	1	
THYMOL IODIDE	Ingredient	19135814	Thymol iodide	1	
THYMUS TISSUE GLANDS	Ingredient	19007429	Thymus Extracts	1	
THYROID	Ingredient	1501700	levothyroxine	2	
THYROID	Ingredient	1501309	thyroid (USP)	1	
THYROTROPIN ALFA	Ingredient	19007721	Thyrotropin	2	
THYROTROPIN ALFA	Ingredient	19063297	thyrotropin alfa	1	
TIAPROFENIC ACID	Ingredient	19086910	Tiaprofenate	1	
Ticagrelor	Ingredient	40241186	Ticagrelor	1	
TICARCILLIN DISODIUM	Ingredient	1702364	Ticarcillin	1	
TICK-BORNE ENCEPHALITIS VACCINE (INACTIVATED)	Ingredient	19056508	TICK-BORN ENCEPHALITIS VACC	1	
TICLOPIDINE HYDROCHLORIDE	Ingredient	1302398	Ticlopidine	1	
TIGECYCLINE	Ingredient	1742432	tigecycline	1	
TIMOLOL MALEATE	Ingredient	902427	Timolol	1	
TIN	Ingredient	19008281	Tin	1	
TINZAPARIN SODIUM	Ingredient	1308473	tinzaparin	1	
TIOCONAZOLE	Ingredient	942028	tioconazole	1	
TIOTROPIUM BROMIDE MONOHYDRATE	Ingredient	1106776	tiotropium	1	
TIPRANAVIR	Ingredient	1736999	tipranavir	1	
TIROFIBAN HYDROCHLORIDE	Ingredient	19017067	tirofiban	1	
TITANIUM DIOXIDE	Ingredient	19100760	titanium dioxide	1	
TITANIUM METALLICUM	Ingredient	42900100	Titanium	1	
TIXOCORTOL PIVALATE	Ingredient	19078460	tixocortol	1	
TIZANIDINE HYDROCHLORIDE	Ingredient	778474	tizanidine	1	
TOBACCO	Ingredient	40162187	tobacco leaf extract	1	
TOBRAMYCIN	Ingredient	902722	Tobramycin	1	
TOBRAMYCIN SULFATE	Ingredient	902722	Tobramycin	1	
TOCAINIDE HYDROCHLORIDE	Ingredient	1351447	Tocainide	1	
TOCILIZUMAB	Ingredient	40171288	tocilizumab	1	
TOCOPHERSOLAN	Ingredient	19018322	tocophersolan	1	
Tofacitinib citrate	Ingredient	42904205	tofacitinib	1	
TOLBUTAMIDE	Ingredient	1502855	Tolbutamide	1	
TOLCAPONE	Ingredient	715727	tolcapone	1	
TOLMETIN SODIUM	Ingredient	1102917	Tolmetin	1	
TOLNAFTATE	Ingredient	902950	Tolnaftate	1	
TOLTERODINE TARTRATE	Ingredient	913782	tolterodine	1	
Tolvaptan	Ingredient	19036797	tolvaptan	1	
TOMATO	Ingredient	40171297	tomato allergenic extract	1	
TOPIRAMATE	Ingredient	742267	topiramate	1	
TOPOTECAN HYDROCHLORIDE	Ingredient	1378509	Topotecan	1	
TORMENTILLA	Ingredient	19056779	TORMENTIL	1	
TORSEMIDE	Ingredient	942350	torsemide	1	
TOSITUMOMAB	Ingredient	19068894	tositumomab	1	
TOTAL PROTEIN	Ingredient	19025693	plasma protein fraction	1	
TRAMADOL HYDROCHLORIDE	Ingredient	1103314	Tramadol	1	
Trametinib	Ingredient	43532497	trametinib	1	
TRANDOLAPRIL	Ingredient	1342439	trandolapril	1	
TRANEXAMIC ACID	Ingredient	1303425	Tranexamic Acid	1	
TRANYLCYPROMINE SULFATE	Ingredient	703470	Tranylcypromine	1	
TRASTUZUMAB	Ingredient	1387104	trastuzumab	1	
TRASTUZUMAB EMTANSINE	Ingredient	43525787	ado-trastuzumab emtansine	1	
TRAVOPROST	Ingredient	904501	travoprost	1	
TRAZODONE HYDROCHLORIDE	Ingredient	703547	Trazodone	1	
TREPROSTINIL SODIUM	Ingredient	1327256	Treprostinil	1	
TRETINOIN	Ingredient	903643	Tretinoin	1	
TRIAMCINOLONE	Ingredient	903963	Triamcinolone	1	
TRIAMCINOLONE ACETONIDE	Ingredient	903963	Triamcinolone	1	
TRIAMCINOLONE DIACETATE	Ingredient	903963	Triamcinolone	1	
TRIAMCINOLONE HEXACETONIDE	Ingredient	903963	Triamcinolone	1	
TRIAMTERENE	Ingredient	904542	Triamterene	1	
TRIAZOLAM	Ingredient	704599	Triazolam	1	
TRICHLOROFLUOROMETHANE	Ingredient	942659	trichlorofluoromethane	1	
TRICHOPHYTON MENTAGROPHYTES ANTIGEN	Ingredient	40168848	Trichophyton mentagrophytes antigen	1	
TRICLOCARBAN	Ingredient	19101457	triclocarban	1	
TRICLOSAN	Ingredient	1704758	Triclosan	1	
TRIETHANOLAMINE POLYPEPTIDE OLEATE CONDENSATE	Ingredient	942765	TRIETHANOLAMINE POLYPEPTIDE OLEATE CONDENSATE	1	
TRIETHANOLAMINE STEARATE	Ingredient	942691	triethanolamine	1	
TRIFLUOPERAZINE HYDROCHLORIDE	Ingredient	704984	Trifluoperazine	1	
TRIFLURIDINE	Ingredient	905078	Trifluridine	1	
TRIFOLIUM REPENS	Ingredient	42900049	Trifolium repens flower extract	1	
TRIHEXYPHENIDYL HYDROCHLORIDE	Ingredient	705178	Trihexyphenidyl	1	
TRIMEBUTINE MALEATE	Ingredient	19005512	Trimebutine	1	
TRIMEPRAZINE TARTRATE	Ingredient	19005570	Trimeprazine	1	
TRIMETHOPRIM	Ingredient	1705674	Trimethoprim	1	
TRIMETHOPRIM SULFATE	Ingredient	1705674	Trimethoprim	1	
TRIMETREXATE GLUCURONATE	Ingredient	1750928	Trimetrexate	1	
TRIMIPRAMINE MALEATE	Ingredient	705755	Trimipramine	1	
TRIOXSALEN	Ingredient	905829	Trioxsalen	1	
TRIPELENNAMINE HYDROCHLORIDE	Ingredient	1105853	Tripelennamine	1	
TRIPROLIDINE HYDROCHLORIDE	Ingredient	1105889	Triprolidine	1	
Triptorelin Acetate	Ingredient	1343039	Triptorelin	1	
TRIPTORELIN PAMOATE	Ingredient	1343039	Triptorelin	1	
TROLAMINE SALICYLATE	Ingredient	943116	trolamine salicylate	1	
TROMETAMOL	Ingredient	19006047	Tromethamine	1	
TROPAEOLUM MAJUS	Ingredient	43532217	Tropaeolum majus extract	1	
TROPICAMIDE	Ingredient	906072	Tropicamide	1	
TROSPIUM CHLORIDE	Ingredient	991825	Trospium	1	
TROVAFLOXACIN MESYLATE	Ingredient	1712549	trovafloxacin	1	
TRYPAN BLUE	Ingredient	19006155	Trypan Blue	1	
TRYPTOPHAN	Ingredient	19006186	Tryptophan	1	
TUBERCULIN OLD	Ingredient	19058274	Purified Protein Derivative of Tuberculin	1	
TUBOCURARINE CHLORIDE	Ingredient	706644	Tubocurarine	1	
TURMERIC	Ingredient	40241181	Turmeric extract	1	
TURNIP	Ingredient	40175985	turnip allergenic extract	1	
TURPENTINE	Ingredient	1106647	Turpentine	1	
TUSSILAGO PETASITES	Ingredient	19097619	TUSSILAGO PETASITES	1	
TYPHOID VACCINE	Ingredient	523202	Typhoid Vaccine Live Ty21a	2	
TYPHOID VACCINE	Ingredient	532881	Typhoid Vi Polysaccharide Vaccine, S typhi Ty2 strain	1	
TYROSINE	Ingredient	19006692	Tyrosine	1	
TYROTHRICIN	Ingredient	19006842	Tyrothricin	1	
UBIDECARENONE	Ingredient	1306837	Ubiquinone	1	
UBIQUINONE-10	Ingredient	1306837	Ubiquinone	1	
ULEX EUROPAEUS, FLOS	Ingredient	42903984	Ulex europaeus flower extract	1	
Ulipristal Acetate	Ingredient	40225722	ulipristal	1	
ULMUS PROCERA FLOS	Ingredient	42900029	Ulmus procera flowering twig extract	1	
Umeclidinium bromide	Ingredient	44785907	umeclidinium	1	
UNDECYLENIC ACID	Ingredient	914244	Undecylenate	1	
UNOPROSTONE ISOPROPYL	Ingredient	45775547	UNOPROSTONE	1	
UREA	Ingredient	906914	Urea	1	
UREA HYDROGEN PEROXIDE	Ingredient	906914	Urea	1	
URIC ACID	Ingredient	43532213	Uric Acid	1	
UROFOLLITROPIN	Ingredient	1515417	Urofollitropin	1	
UROKINASE	Ingredient	1307515	Urokinase	1	
URSODIOL	Ingredient	988095	Ursodeoxycholate	1	
URTICA DIOICA	Ingredient	19097592	URTICA DIOICA preparation	1	
URTICA URENS	Ingredient	43013863	Urtica urens extract	1	
URTICA URENS	Ingredient	42900056	Urtica urens leaf extract	3	
URTICA URENS	Ingredient	19071810	Urtica urens homeopathic preparation	2	
USNEA BARBATA	Ingredient	43532214	Usnea barbata extract	1	
USTEKINUMAB	Ingredient	40161532	ustekinumab	1	
USTILAGO MAYDIS	Ingredient	43532215	Ustilago maydis extract	1	
UTERUS TISSUE	Ingredient	44816307	Bos taurus uterus preparation	1	
UVA URSI	Ingredient	42900397	Arctostaphylos uva-ursi leaf extract	1	
UVA URSI	Ingredient	46275331	Arctostaphylos uva-ursi whole extract	2	
VALACYCLOVIR HYDROCHLORIDE	Ingredient	1717704	valacyclovir	1	
VALACYCLOVIR HYDROCHLORIDE MONOHYDRATE	Ingredient	1717704	valacyclovir	1	
VALERIAN	Ingredient	1397059	valerian root extract	1	
VALERIANA OFFICINALIS	Ingredient	44818506	Valeriana officinalis whole extract	1	
VALGANCICLOVIR HYDROCHLORIDE	Ingredient	1703063	valganciclovir	1	
VALINE	Ingredient	19007572	Valine	1	
VALPROIC ACID	Ingredient	745466	Valproate	1	
VALRUBICIN	Ingredient	19012543	valrubicin	1	
VALSARTAN	Ingredient	1308842	valsartan	1	
VANADIUM	Ingredient	19007693	Vanadium	1	
VANADIUM CITRATE	Ingredient	19007693	Vanadium	1	
VANADIUM HVP CHELATE	Ingredient	19007693	Vanadium	1	
VANADIUM PENTOXIDE	Ingredient	19007693	Vanadium	1	
VANADIUM PROTEINATE	Ingredient	19007693	Vanadium	1	
VANCOMYCIN HYDROCHLORIDE	Ingredient	1707687	Vancomycin	1	
VANDETANIB	Ingredient	40238052	Vandetanib	1	
VANILLYLNONAMIDE	Ingredient	19082731	nonivamide	1	
VARDENAFIL HYDROCHLORIDE	Ingredient	1311276	vardenafil	1	
VARENICLINE TARTRATE	Ingredient	780442	varenicline	1	
VARICELLA ZOSTER IMMUNE GLOBULIN HUMAN	Ingredient	543291	varicella-zoster immune globulin	1	
VARICELLA-ZOSTER VIRUS VACCINE LIVE ATTENUATED	Ingredient	532454	Varicella Virus Vaccine Live (Oka-Merck) strain	2	
VARICELLA-ZOSTER VIRUS VACCINE LIVE ATTENUATED	Ingredient	42800027	Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain	1	
VASOPRESSIN	Ingredient	1507835	Vasopressin (USP)	1	
VECURONIUM BROMIDE	Ingredient	19012598	Vecuronium	1	
Vedolizumab	Ingredient	45774639	vedolizumab	1	
VELAGLUCERASE ALFA	Ingredient	40174604	velaglucerase alfa	1	
Vemurafenib	Ingredient	40241937	Vemurafenib	1	
VENLAFAXINE HYDROCHLORIDE	Ingredient	743670	venlafaxine	1	
VERAPAMIL HYDROCHLORIDE	Ingredient	1307863	Verapamil	1	
VERBASCUM THAPSUS	Ingredient	42904026	Verbascum thapsus extract	1	
VERBENA HASTATA	Ingredient	35603205	Verbena hastata top extract	1	
VERBENA OFFICINALIS	Ingredient	43532249	Verbena officinalis extract	1	
VERBENA OFFICINALIS, FLOS	Ingredient	43532249	Verbena officinalis extract	1	
VERONICA OFFICINALIS	Ingredient	42899993	Veronica officinalis flowering top extract	1	
VERTEPORFIN	Ingredient	912803	Verteporfin	1	
VESICARIA	Ingredient	45776122	Eruca vesicaria subsp. sativa leaf extract	1	
VESPA CRABRO	Ingredient	43532250	Vespa crabro preparation	1	
VESPULA SPP VENOM PROTEIN EXTRACT	Ingredient	19099126	WASP VENOM PROTEIN	1	
VIBRIO CHOLERAE INABA 48 CLASSICAL BIOTYPE, HEAT INACTIVATED	Ingredient	636164	Vibrio cholerae serotype Inaba	1	
VIBRIO CHOLERAE INABA 6973 E1 TOR BIOTYPE, FORMALIN INACTIVATED	Ingredient	636164	Vibrio cholerae serotype Inaba	1	
VIBRIO CHOLERAE OGAWA 50 CLASSICAL BIOTYPE, FORMALIN INACTIVATED	Ingredient	636167	Vibrio cholerae serotype Ogawa	1	
VIBRIO CHOLERAE OGAWA 50 CLASSICAL BIOTYPE, HEAT INACTIVATED	Ingredient	636167	Vibrio cholerae serotype Ogawa	1	
VIBURNUM	Ingredient	42900008	Viburnum prunifolium bark extract	1	
VIBURNUM OPULUS	Ingredient	42900007	VIBURNUM OPULUS ROOT	1	
VIBURNUM PRUNIFOLIUM	Ingredient	42900008	Viburnum prunifolium bark extract	1	
VIGABATRIN	Ingredient	19020002	Vigabatrin	1	
Vilanterol trifenatate	Ingredient	43532539	vilanterol	1	
VINBLASTINE SULFATE	Ingredient	19008264	Vinblastine	1	
VINCRISTINE SULFATE	Ingredient	1308290	Vincristine	1	
VINDESINE SULFATE	Ingredient	19008336	Vindesine	1	
VINEGAR	Ingredient	1337331	Apple Cider Vinegar	1	
VINEGAR	Ingredient	19004578	CIDER VINEGAR	2	
VINORELBINE TARTRATE	Ingredient	1343346	vinorelbine	1	
VIOLA ODORATA	Ingredient	43013852	Viola odorata extract	1	
VIOLA TRICOLOR	Ingredient	43525829	Viola tricolor extract	1	
VIROLA SEBIFERA	Ingredient	42900019	Virola sebifera resin extract	1	
Vismodegib	Ingredient	42709321	vismodegib	1	
VITAMIN A	Ingredient	19008339	Vitamin A	1	
VITAMIN A ACETATE	Ingredient	19008339	Vitamin A	1	
VITAMIN B1	Ingredient	19137312	Thiamine	1	
VITAMIN B12	Ingredient	1308738	Vitamin B 12	1	
VITAMIN B2	Ingredient	19062817	Riboflavin	1	
VITAMIN B6	Ingredient	1353228	Vitamin B6	1	
VITAMIN C	Ingredient	19011773	Ascorbic Acid	1	
VITAMIN D	Ingredient	19009405	Vitamin D	1	
VITAMIN D2	Ingredient	19045045	Ergocalciferol	1	
VITAMIN D3	Ingredient	42709324	vitamin D3	1	
VITAMIN E	Ingredient	19009540	Vitamin E	1	
VITAMIN K1	Ingredient	19044727	Vitamin K 1	1	
VITEX AGNUS CASTUS	Ingredient	44506796	Vitex agnus-castus whole extract	1	
VITIS VINIFERA, FLOS	Ingredient	42904225	Vitis vinifera whole extract	1	
VON WILLEBRAND FACTOR (HUMAN)	Ingredient	44785885	von Willebrand factor	1	
VORICONAZOLE	Ingredient	1714277	voriconazole	1	
VORINOSTAT	Ingredient	1337651	Vorinostat	1	
VORTIOXETINE HYDROBROMIDE	Ingredient	44507700	vortioxetine	1	
WALL PELLITORY	Ingredient	42904109	Parietaria officinalis extract	1	
WALL PELLITORY	Ingredient	46233748	Parietaria officinalis leaf extract	2	
WARFARIN SODIUM	Ingredient	1310149	Warfarin	1	
WASP	Ingredient	19011001	Wasp Venoms	1	
WASP VENOM PROTEIN	Ingredient	19099126	WASP VENOM PROTEIN	1	
WATER	Ingredient	19010309	Water	1	
WATER CRESS	Ingredient	19071866	Watercress preparation	1	
WATER HEMLOCK	Ingredient	44784734	Cicuta virosa whole extract	1	
WATER LILY	Ingredient	42899627	Nymphaea alba flower extract	1	
WATERMELON	Ingredient	19067081	Watermelon Preparation	1	
WESTERN RAGWEED	Ingredient	40162070	western ragweed pollen extract	1	
WHEAT	Ingredient	40162108	wheat rust extract	4	
WHEAT	Ingredient	40227472	wheat bran allergenic extract	2	
WHEAT	Ingredient	40175939	wheat loose smut extract	3	
WHEAT	Ingredient	40171826	WHEAT DEXTRIN	1	
WHEAT GERM	Ingredient	19014164	Wheat germ oil	1	
WHEAT GERM OIL	Ingredient	19014164	Wheat germ oil	1	
WHITE FACED HORNET VENOM PROTEIN	Ingredient	42801272	bald-faced hornet venom protein	1	
WHITE HELLEBORE ROOT	Ingredient	42904103	Helleborus extract	1	
