CONCEPT_CODE_1	CONCEPT_NAME_1	CONCEPT_CLASS_ID_1	CONCEPT_CODE_2	CONCEPT_NAME_2	CONCEPT_CLASS_ID_2	CONCEPT_ID_2	INVALID_REASON_2	PRECEDENCE	CONVERSION_FACTOR
509906	X-SEB T SHAMPOO	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
632244	TAR DOAK LOTION 5%	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
67229	TEGRIN CREAM	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
2238906	EXOREX FORMULA 0.5%	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
2241910	NEUTROGENA T/GEL SHAMPOO STUBBORN ITCH	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
2439093	JAMP-COAL TAR 10%	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
358495	ODANS LIQUOR CARBONIS DETERGENS	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
2392046	THERAPEUTIC SHAMPOO	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
1937642	ZETAR SHAMPOO	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
2220393	ZETAR SHAMPOO	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
800694	X-TAR SHAMPOO TOPICAL SHAMPOO	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
773492	SPECTRO TAR ANTISEPTIC SHAMPOO	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
505765	TARSEB THERAPEUTIC SHAMPOO	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
578819	TRANS TAR MILD SHP 1%	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
2240942	REGULAR MULTI-TAR PLUS SHAMPOO	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
167800	ALPHOSYL LOTION	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
1908855	BALNETAR LIQ 2.5%	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
530492	COAL TAR SOLUTION TOPICAL LIQUID	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
1931237	DENOREX MEDICATED SHAMPOO SPRING FRESH	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
1942379	DENOREX MEDICATED SHAMPOO WITH CONDITIONERS	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
579971	DOAK OIL FORTE LIQUID	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
2238905	EXOREX FORMULA 1%	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
2236743	ELTA TAR CREAM	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
2239598	MELALEUCA GEL TRAITANT ANTIPELLICULAIRE RENE FURTERER	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
628042	MILD MULTI-TAR PLUS SHAMPOO	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
2439085	JAMP-COAL TAR 2%	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
251372	POLYTAR SOAP	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
2237050	THERAPRO EXFOLIATING DANDRUFF TREATMENT SHAMPOO	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
560448	P&S PLUS	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
632309	TERSA TAR	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
875279	SPECTRO TAR WASH	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
2291509	T/SHAMPOO	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
246948	ULTRACLEAR MEDICATED SHAMPOO	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
2307022	COAL TAR ANTI-DANDRUFF SHAMPOO	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
2106299	DENOREX EXTRA STRENGTH MEDICATED SHAMPOO WITH CONDITIONERS	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
2246736	EURO OIL FORTE	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
623237	NEUTROGENA T/GEL SHP 2%	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
894516	NEUTROGENA T/GEL THERAPEUTIC CONDITIONER 1.5%	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
1921983	IONIL T PLUS SHAMPOO 2%	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
2246974	PSORIASIN LIQUID	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
501832	PSORIASOL 500	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
489271	ROBATAR SHP 1%	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
444448	STEREX SHP	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
266493	TARDAN SHP	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
2448963	DERM OIL	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
2337045	HERBAL CASTLE DEEP CLEANSING PROTEIN TAR SHAMPOO	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
2246735	EURO OIL	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
2238310	NEUTROGENA* T/GEL THERAPEUTIC CONDITIONER	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
2238311	NEUTROGENA* T/GEL THERAPEUTIC SHAMPOO	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
2240645	NEUTROGENA T/GEL THERAPEUTIC SHAMPOO	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
899712	PSORIGEL GEL 1.5%	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
2230134	OXIPOR LOTION	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
2285703	DENOREX EXTRA STRENGTH MEDICATED SHAMPOO	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
2285711	DENOREX EXTRA STRENGTH MEDICATED SHAMPOO WITH CONDITIONERS	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
342769	DHS TAR SHAMPOO	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
2184672	EXOREX GEL 1	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
1909185	ESTAR GEL 5%	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
2275740	PSORINOL 3TM	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
740314	PENTRAX TAR SHAMPOO	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
632295	TERSA-TAR MILD SHP 1%	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
1918982	TEGRIN MEDICATED SHAMPOO	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
550434	DAN-TAR PLUS SHAMPOO	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
2143941	COAL TAR TOPICAL SOLUTION - 20% TOPICAL SOLUTION	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
1932446	DENOREX EXTRA STRENGTH MEDICATED SHAMPOO	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
2184680	EXOREX GEL 2	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
2403854	MAZON MEDICATED SOAP	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
419133	POLYTAR MILD	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
249866	POLYTAR TOPICAL SHAMPOO	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
2240152	PSORIASIN GEL	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
2230962	THICKER FULLER HAIR	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
2030462	SEBUTONE SHAMPOO	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
1937650	ZETAR EMULSION 30%	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
866601	X-SEB T PLUS CONDITIONING SHAMPOO	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
579963	TAR DISTILLATE LIQ 100%	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
344508	TARGEL	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
1918990	TEGRIN MEDICATED SHAMPOO - EXTRA CONDITIONING	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
1931245	DENOREX MEDICATED SHAMPOO - REGULAR	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
579955	DERM OIL 2% LIQUID	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
888591	MEDI-DAN SHAMPOO	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
2432366	MULTI-ACTION DENOREX DANDRUFF SHAMPOO	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
2403846	MAZON MEDICATED SHAMPOO	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
2293978	PSORIASIN OINTMENT	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
2240151	PSORIASIN SCALP LIQUID	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
864706	PENTRAX GOLD	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
666114	SEBCUR-T	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
2220350	ZETAR EMULSION - 30%	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
2307146	T/GEL THERAPEUTIC SHAMPOO EXTRA STRENGTH	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
510335	TARGEL SA	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
1918974	TEGRIN MEDICATED SHAMPOO - HERBAL	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
578827	TRANS TAR SHP 3%	Drug Product	D05AA	Tars	ATC 4th	21602030		1	
24082	ELASE ONT	Drug Product	D03BA	Proteolytic enzymes	ATC 4th	21601998		1	
2034476	TRAVASE OINTMENT 82000 CASEIN UNITS/GM	Drug Product	D03BA	Proteolytic enzymes	ATC 4th	21601998		1	
156124	ELASE CHLOROMYCETIN ONT	Drug Product	D03BA	Proteolytic enzymes	ATC 4th	21601998		1	
534617	KELP TABLETS 150MCG ORAL TABLET	Drug Product	H03CA	Iodine therapy	ATC 4th	21602774		1	
86339	IODAMINOL TAB 10MG	Drug Product	H03CA	Iodine therapy	ATC 4th	21602774		1	
190829	IODINE TAB 3MG ORAL TABLET	Drug Product	H03CA	Iodine therapy	ATC 4th	21602774		1	
242799	IODAMINOL TAB 30MG	Drug Product	H03CA	Iodine therapy	ATC 4th	21602774		1	
807680	SODIUM IODIDE INJ 100MG/ML INTRAVENOUS LIQUID	Drug Product	H03CA	Iodine therapy	ATC 4th	21602774		1	
399183	IODIN RATION TAB 0.15MG	Drug Product	H03CA	Iodine therapy	ATC 4th	21602774		1	
540129	IODINE CTR SRT 300MG ORAL TABLET (EXTENDED-RELEASE)	Drug Product	H03CA	Iodine therapy	ATC 4th	21602774		1	
554642	LIQUID IODINE ORAL LIQUID	Drug Product	H03CA	Iodine therapy	ATC 4th	21602774		1	
518077	THYROBLOCK TAB 130MG	Drug Product	H03CA	Iodine therapy	ATC 4th	21602774		1	
2423596	INCRUSE ELLIPTA	Drug Product	R03BB	Anticholinergics	ATC 4th	21603292		1	
2245602	EPHEDRINE HCL 8 MG ORAL TABLET	Drug Product	R01BA	Sympathomimetics	ATC 4th	21603208		1	
2245591	EPHEDRINE HCL ORAL TABLET	Drug Product	R01BA	Sympathomimetics	ATC 4th	21603208		1	
2239957	T-DRENE 1	Drug Product	R01BA	Sympathomimetics	ATC 4th	21603208		1	
2430932	TRIUMEQ	Drug Product	J05AR	Antivirals for treatment of HIV infections, combinations	ATC 4th	21603180		1	
674346	CAL-500	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2208873	CAL-MAG CITRATE W/ZINC+D CAP	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2058952	CAL-MAG TAB ORAL TABLET	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2230645	CALC OYSTER SHELL+VIT D CAP	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
688770	CALCITE + D	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2248825	CALCIUM & MAGNESIUM ORAL TABLET	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2244161	CALCIUM 500+D3 400 TAB	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2246813	CALCIUM AND VITAMIN D TABLET ORAL TABLET	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
441473	CALCIUM GLUCONATE TAB	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2040905	CALCIUM MAG W/VIT D CAPLET	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2246908	CALCIUM PLUS VITAMIN D SOFT CHEWS (FRUIT AND CHOCOLATE FLAVOURS) ORAL LOZENGE	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2242997	CALTRATE WITH VITAMIN D SOFT CHEWS	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
334030	CHEL CALCIUM AMINO ACID TAB	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2232483	GRAMCAL	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2241809	OSTEOCIT	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2247548	OSTEOCIT-D	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2244477	NU-CAL D	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2241586	VIACTIV	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
682039	APO-CAL	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2005360	CAL-MAG TAB ORAL TABLET	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
679194	CALCIUM & MAGNESIUM W VIT D3 CAP ORAL CAPSULE	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
776416	CALCIUM 600 + VITAMINE D ORAL TABLET	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2240242	CALCIUM CITRATE + VITAMIN D TABLETS ORAL TABLET	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
688975	CALCIUM D-500	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2241460	CALCIUM MAG W/VIT D TAB	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
708216	CALCIUM PLUS VIT D TAB	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2246040	CALCIUM TAB	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
702986	CALCIUM W/VIT D TAB	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2231748	CALCIUM-MAG CITRAMATE CAP	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2232482	CALCIUM-SANDOZ	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2241520	BRITICAL	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2166976	CALTRATE	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
610976	CHELATED CALCIUM TAB 65MG ORAL TABLET	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2245511	CARBOCAL D 400	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
512699	EFFICAL	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2191164	CALCIUM 500 MG ORAL TABLET	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2246180	CALCIUM 500 MG WITH VITAMIN D ORAL TABLET	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2240240	CALCIUM 500MG TABLET ORAL TABLET	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
705373	CALCIUM CARBONATE TAB	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
701351	CALCIUM CITRATE CAP	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2243853	CALCIUM CITRATE TAB	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2247779	CALCIUM LIQUID CAPSULES WITH VITAMIN D ORAL CAPSULE	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2240441	CALCIUM MAGNESIUM ZINC ORAL CAPSULE	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2158728	CALCIUM TAB	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
645923	CALCIUM TAB	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2247976	CALTRATE SELECT	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
396672	DOLOMITE CALCIUM & MAGNESIUM TAB ORAL TABLET	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2246984	NEO-CAL D FORTE	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
479020	EFFICAL	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
752673	CAL-500	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2247547	CAL-D SELECT	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
1906828	CAL-MAG CITRATE W/ZINC+D TAB	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2241533	CAL-MAG W/VIT D&PHOS ORAL LIQ	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2238273	CI-CAL	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2246178	CALCIUM 500 MG ORAL TABLET	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
857254	CALCIUM CARBONATE USP POWDER 560 MG/TSP ORAL POWDER	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2237590	CALCIUM CITRATE W/VIT D CAPLET	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2150220	CITRACAL	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2244219	CALCIUM WITH VITAMIN D ORAL TABLET	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2237352	EURO-CAL	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2237351	EURO-CAL-D	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2040891	MEGA CALCIUM W/VIT D CAPLET	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
622443	O-CALCIUM	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
466425	ROUGIER CALCIUM	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
618098	NU-CAL	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2247834	CORAL CAL W/MAG & VIT D TAB	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2208881	CAL-MAG CITRATE W/ZINC+D CAP	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2246773	CALCIMATE PLUS CALCIUM, POTASSIUM, MAGNESIUM AND VITAMIN D ORAL TABLET	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
854425	CALCIUM & MAGNESIUM FC TAB	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2244859	CALCIUM & MAGNESIUM TABLETS ORAL TABLET	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
730599	CALCIUM CARBONATE & VITAMIN D3 TABLETS ORAL TABLET	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2239356	CALCIUM CARBONATE CHEW TAB	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
41165	CALCIUM LACTATE TAB	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2246041	CALCIUM W/VIT D TAB	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
1984322	CALMAG + D TAB	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
732265	CALMAG-D CAP	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
469750	CHELATED CALCIUM TAB W D ORAL TABLET	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2089521	LIQUID CALCIUM-MAGNESIUM AND VITAMIN D ORAL LIQUID	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2241585	VIACTIV	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
682047	APO-CAL	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2233515	CAL MAG PHOS PLUS D	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2244130	CALCITE 500+D 400	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2040875	CALCIUM & MAGNESIUM CAPLET	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2244861	CALCIUM & MAGNESIUM WITH VITAMIN D TABLETS ORAL TABLET	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
1922238	CALCIUM CARBONATE TAB	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
1979140	CALCIUM CARBONATE TAB 600MG USP ORAL TABLET	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2248832	CALCIUM CARBONATE WITH VITAMIN D ORAL TABLET	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2248829	CALCIUM CITRATE WITH VITAMIN D ORAL TABLET	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2150158	CITRACAL + D	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
41181	CALCIUM GLUCONATE SYRUP	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
41173	CALCIUM GLUCONATE TAB	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
191175	CALCIUM LACTATE TAB ORAL TABLET	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2240367	CALCIUM MAG W/VIT D TAB	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
621722	CALCIUM TAB	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
645931	CALCIUM TAB	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
648329	CALCIUM TAB	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2246986	CALCIUM, MAGNESIUM, ZINC WITH VITAMIN D TABLETS ORAL TABLET	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2231948	CALTRATE WITH VITAMIN D TAB	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
1922386	HI POTENCY CAL	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2246065	CAL-D 400	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2246177	CALCIUM & MAGNESIUM WITH VITAMIN D ORAL TABLET	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2191172	CALCIUM 250 MG ORAL TABLET	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2240010	CALCIUM 250MG + VITAMIN D 125IU TABLETS ORAL TABLET	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2248827	CALCIUM CARBONATE 1500 MG ORAL TABLET	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
645958	CALCIUM TAB	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
624640	NEO-CAL	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
237140	AD CALCIUM	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
525162	CAL K	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
816817	CAL-MAG PLUS D ORAL TABLET	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2244862	CALCIUM & MAGNESIUM WITH ZINC TABLETS ORAL TABLET	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
1941453	CALCIUM + LIPOTROPIC FACTOR TAB	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2238274	CI-CAL D	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2230968	CALCIUM CARBONATE TAB	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2040883	CALCIUM CHEW TAB	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2248370	CALCIUM CITRATE 1500 MG WITH VITAMIN D ORAL TABLET	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2243766	CALCIUM CITRATE 300MG TABLETS ORAL TABLET	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
21253	CALCIUM LACTATE TAB	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2245170	CALCIUM MAG CITRATE W/D CAPLET	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
602205	CALCIUM MAG PLUS VIT D TAB	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2240856	CALCIUM MAG W/VIT D+ZINC TAB	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2244919	CALCIUM MAGNESIUM WITH VITAMIN D3 AND ZINC ORAL TABLET	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
648353	CALSAN	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
553867	DOLOMITE PWD	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
720798	NEO-CAL-D-500	Drug Product	A12A	CALCIUM	ATC 3rd	21600858		1	
2248196	DENOREX	Drug Product	D11A	OTHER DERMATOLOGICAL PREPARATIONS	ATC 3rd	21602324		1	
2230132	COMPOUND W	Drug Product	D11A	OTHER DERMATOLOGICAL PREPARATIONS	ATC 3rd	21602324		1	
589497	CANTHACUR	Drug Product	D11A	OTHER DERMATOLOGICAL PREPARATIONS	ATC 3rd	21602324		1	
895237	MONISTAT	Drug Product	D11A	OTHER DERMATOLOGICAL PREPARATIONS	ATC 3rd	21602324		1	
837733	SOLUVER PLUS	Drug Product	D11A	OTHER DERMATOLOGICAL PREPARATIONS	ATC 3rd	21602324		1	
626724	ULTRAQUIN	Drug Product	D11A	OTHER DERMATOLOGICAL PREPARATIONS	ATC 3rd	21602324		1	
632783	ULTRAQUIN PLAIN	Drug Product	D11A	OTHER DERMATOLOGICAL PREPARATIONS	ATC 3rd	21602324		1	
2248197	DENOREX	Drug Product	D11A	OTHER DERMATOLOGICAL PREPARATIONS	ATC 3rd	21602324		1	
2229990	COMPOUND W	Drug Product	D11A	OTHER DERMATOLOGICAL PREPARATIONS	ATC 3rd	21602324		1	
2241162	CERTAIN DRI ANTI-PERSPIRANT	Drug Product	D11A	OTHER DERMATOLOGICAL PREPARATIONS	ATC 3rd	21602324		1	
342742	DRYSOL	Drug Product	D11A	OTHER DERMATOLOGICAL PREPARATIONS	ATC 3rd	21602324		1	
370576	DUOFILM	Drug Product	D11A	OTHER DERMATOLOGICAL PREPARATIONS	ATC 3rd	21602324		1	
2243332	DUOFILM PLANTAR	Drug Product	D11A	OTHER DERMATOLOGICAL PREPARATIONS	ATC 3rd	21602324		1	
887145	LIDEMOL	Drug Product	D11A	OTHER DERMATOLOGICAL PREPARATIONS	ATC 3rd	21602324		1	
740276	OCCLUSAL	Drug Product	D11A	OTHER DERMATOLOGICAL PREPARATIONS	ATC 3rd	21602324		1	
895059	SCHOLLS	Drug Product	D11A	OTHER DERMATOLOGICAL PREPARATIONS	ATC 3rd	21602324		1	
509914	X-SEB	Drug Product	D11A	OTHER DERMATOLOGICAL PREPARATIONS	ATC 3rd	21602324		1	
413364	CRESS CORN SALVE ONT	Drug Product	D11A	OTHER DERMATOLOGICAL PREPARATIONS	ATC 3rd	21602324		1	
2245044	GLYQUIN	Drug Product	D11A	OTHER DERMATOLOGICAL PREPARATIONS	ATC 3rd	21602324		1	
754951	OCCLUSAL	Drug Product	D11A	OTHER DERMATOLOGICAL PREPARATIONS	ATC 3rd	21602324		1	
2060485	SCHOLLS	Drug Product	D11A	OTHER DERMATOLOGICAL PREPARATIONS	ATC 3rd	21602324		1	
243000	SELSUN	Drug Product	D11A	OTHER DERMATOLOGICAL PREPARATIONS	ATC 3rd	21602324		1	
1950487	SELSUN BLUE	Drug Product	D11A	OTHER DERMATOLOGICAL PREPARATIONS	ATC 3rd	21602324		1	
609501	VIRON	Drug Product	D11A	OTHER DERMATOLOGICAL PREPARATIONS	ATC 3rd	21602324		1	
