CONCEPT_NAME	CONCEPT_CODE_1	VOCABULARY_ID_1	CONCEPT_ID_2	PRECEDENCE	CONVERSION_FACTOR
Pms-Gabapentin [Drug]	2255898	DPD	797399	1	
Pms-Gabapentin [Drug]	2255901	DPD	797399	1	
Pms-Galantamine [Drug]	2333376	DPD	757627	1	
Pms-Galantamine [Drug]	2333384	DPD	757627	1	
Pms-Galantamine [Drug]	2333392	DPD	757627	1	
Pms-Galantamine Er [Drug]	2398370	DPD	757627	1	
Pms-Galantamine Er [Drug]	2398389	DPD	757627	1	
Pms-Galantamine Er [Drug]	2398397	DPD	757627	1	
Pms-Gemfibrozil [Drug]	2230183	DPD	1558242	1	
Pms-Gemfibrozil [Drug]	2239951	DPD	1558242	1	
Pms-Gentamicin Cream 1mg/Gm [Drug]	872873	DPD	919345	1	
Pms-Gentamicin Ointment 1mg/Gm [Drug]	872881	DPD	919345	1	
Pms-Gentamicin Ophthalmic Ointment 0.3% [Drug]	2237689	DPD	919345	1	
Pms-Gentamicin Otic Drops 0.3% [Drug]	2230889	DPD	919345	1	
Pms-Gentamicin Sulfate Oph Dps 0.3% [Drug]	776521	DPD	919345	1	
Pms-Gentamicin-Betamethasone [Drug]	2238819	DPD	21605210	1	
Pms-Gliclazide [Drug]	2294400	DPD	19059796	1	
Pms-Glimepiride [Drug]	2284545	DPD	1597756	1	
Pms-Glimepiride [Drug]	2284553	DPD	1597756	1	
Pms-Glimepiride [Drug]	2313596	DPD	1597756	1	
Pms-Glyburide [Drug]	2236733	DPD	1559684	1	
Pms-Glyburide [Drug]	2236734	DPD	1559684	1	
Pms-Haloperidol Soln 2mg/Ml [Drug]	759503	DPD	766529	1	
Pms-Haloperidol-La [Drug]	2230707	DPD	766529	1	
Pms-Haloperidol-La [Drug]	2230708	DPD	766529	1	
Pms-Hydralazine [Drug]	2231564	DPD	1373928	1	
Pms-Hydralazine [Drug]	2231565	DPD	1373928	1	
Pms-Hydralazine [Drug]	2231566	DPD	1373928	1	
Pms-Hydrochlorothiazide [Drug]	2247386	DPD	974166	1	
Pms-Hydrochlorothiazide [Drug]	2247387	DPD	974166	1	
Pms-Hydrochlorothiazide [Drug]	2247388	DPD	974166	1	
Pms-Hydrochlorothiazide [Drug]	2274086	DPD	974166	1	
Pms-Hydromorphone Tab 1mg [Drug]	885444	DPD	1126658	1	
Pms-Hydromorphone Tab 2mg [Drug]	885436	DPD	1126658	1	
Pms-Hydromorphone Tab 4mg [Drug]	885401	DPD	1126658	1	
Pms-Hydromorphone Tab 8mg [Drug]	885428	DPD	1126658	1	
Pms-Hydroxychloroquine [Drug]	2247113	DPD	1777087	1	
Pms-Ibuprofen           (Caplets) [Drug]	2307057	DPD	1177480	1	
Pms-Ibuprofen [Drug]	2307049	DPD	1177480	1	
Pms-Ibuprofen [Drug]	836133	DPD	1177480	1	
Pms-Ibuprofen [Drug]	839264	DPD	1177480	1	
Pms-Imatinib [Drug]	2431114	DPD	1304107	1	
Pms-Imatinib [Drug]	2431122	DPD	1304107	1	
Pms-Indapamide [Drug]	2239619	DPD	978555	1	
Pms-Indapamide [Drug]	2239620	DPD	978555	1	
Pms-Iopamidol [Drug]	2241368	DPD	19081224	1	
Pms-Iopamidol [Drug]	2241369	DPD	19081224	1	
Pms-Iopamidol [Drug]	2241370	DPD	19081224	1	
Pms-Ipecac Syrup [Drug]	721328	DPD	1781321	1	
Pms-Ipratropium [Drug]	2231135	DPD	21603293	1	
Pms-Ipratropium [Drug]	2231136	DPD	21603293	1	
Pms-Ipratropium [Drug]	2231244	DPD	21603293	1	
Pms-Ipratropium [Drug]	2231245	DPD	21603293	1	
Pms-Ipratropium [Drug]	2239627	DPD	21603293	1	
Pms-Irbesartan [Drug]	2317060	DPD	1347384	1	
Pms-Irbesartan [Drug]	2317079	DPD	1347384	1	
Pms-Irbesartan [Drug]	2317087	DPD	1347384	1	
Pms-Irbesartan-Hctz [Drug]	2328518	DPD	21601837	1	
Pms-Irbesartan-Hctz [Drug]	2328526	DPD	21601837	1	
Pms-Irbesartan-Hctz [Drug]	2328534	DPD	21601837	1	
Pms-Ismn [Drug]	2301288	DPD	21600324	1	
Pms-Isosorbide Tab 10mg [Drug]	786667	DPD	1383925	1	
Pms-Ketoprofen [Drug]	2015951	DPD	1185922	1	
Pms-Ketoprofen [Drug]	2148773	DPD	1185922	1	
Pms-Ketoprofen Capsules [Drug]	2150808	DPD	1185922	1	
Pms-Ketoprofen E-100 - Ect [Drug]	2150824	DPD	1185922	1	
Pms-Ketoprofen E-50  - Ect 50mg [Drug]	2150816	DPD	1185922	1	
Pms-Ketotifen [Drug]	2231679	DPD	986117	1	
Pms-Ketotifen [Drug]	2231680	DPD	986117	1	
Pms-Lactulose Syr 667mg/Ml [Drug]	703486	DPD	987245	1	
Pms-Lamotrigine [Drug]	2246897	DPD	705103	1	
Pms-Lamotrigine [Drug]	2246898	DPD	705103	1	
Pms-Lamotrigine [Drug]	2246899	DPD	705103	1	
Pms-Lansoprazole [Drug]	2395258	DPD	929887	1	
Pms-Lansoprazole [Drug]	2395266	DPD	929887	1	
Pms-Latanoprost [Drug]	2317125	DPD	954688	1	
Pms-Latanoprost-Timolol [Drug]	2404591	DPD	21603705	1	
Pms-Leflunomide [Drug]	2288265	DPD	1101898	1	
Pms-Leflunomide [Drug]	2288273	DPD	1101898	1	
Pms-Letrozole [Drug]	2309114	DPD	1315946	1	
Pms-Levazine 2/25 Tab [Drug]	590495	DPD	21604789	1	
Pms-Levazine 3/15 Tab [Drug]	577774	DPD	21604789	1	
Pms-Levazine 4/25 Tab [Drug]	590509	DPD	21604789	1	
Pms-Levetiracetam [Drug]	2296101	DPD	711584	1	
Pms-Levetiracetam [Drug]	2296128	DPD	711584	1	
Pms-Levetiracetam [Drug]	2296136	DPD	711584	1	
Pms-Levobunolol [Drug]	2237990	DPD	932815	1	
Pms-Levobunolol [Drug]	2237991	DPD	932815	1	
Pms-Levocarb Cr [Drug]	2421488	DPD	21604465	1	
Pms-Levocarb Cr [Drug]	2421496	DPD	21604465	1	
Pms-Levofloxacin [Drug]	2284677	DPD	1742253	1	
Pms-Levofloxacin [Drug]	2284685	DPD	1742253	1	
Pms-Levofloxacin [Drug]	2305585	DPD	1742253	1	
Pms-Levothyroxine Sodium Tab 100mcg [Drug]	1953621	DPD	21602754	1	
Pms-Levothyroxine Sodium Tab 125mcg [Drug]	1953656	DPD	21602754	1	
Pms-Levothyroxine Sodium Tab 150mcg [Drug]	1953664	DPD	21602754	1	
Pms-Levothyroxine Sodium Tab 200mcg [Drug]	1953680	DPD	21602754	1	
Pms-Levothyroxine Sodium Tab 25mcg [Drug]	1953591	DPD	21602754	1	
Pms-Levothyroxine Sodium Tab 300mcg [Drug]	1953699	DPD	21602754	1	
Pms-Levothyroxine Sodium Tab 50mcg [Drug]	1953605	DPD	21602754	1	
Pms-Levothyroxine Sodium Tab 75mcg [Drug]	1953613	DPD	21602754	1	
Pms-Lidocaine Viscous 2% [Drug]	811874	DPD	989878	1	
Pms-Lindane Lot 1% [Drug]	703591	DPD	916751	1	
Pms-Lindane Shp 1% [Drug]	703605	DPD	916751	1	
Pms-Lisinopril [Drug]	2292203	DPD	1308216	1	
Pms-Lisinopril [Drug]	2292211	DPD	1308216	1	
Pms-Lisinopril [Drug]	2292238	DPD	1308216	1	
Pms-Lithium Carbonate - Cap 150mg [Drug]	2216132	DPD	19124477	1	
Pms-Lithium Carbonate - Cap 300mg [Drug]	2216140	DPD	19124477	1	
Pms-Lithium Carbonate - Cap 600mg [Drug]	2216159	DPD	19124477	1	
Pms-Lithium Citrate [Drug]	2074834	DPD	19124477	1	
Pms-Loperamide - Caplet 2mg [Drug]	2228351	DPD	991876	1	
Pms-Loperamide Hydrochloride Solution.2mg/Ml [Drug]	2016095	DPD	991876	1	
Pms-Lorazepam Tab 0.5mg [Drug]	728187	DPD	791967	1	
Pms-Lorazepam Tab 1mg [Drug]	728195	DPD	791967	1	
Pms-Lorazepam Tab 2mg [Drug]	728209	DPD	791967	1	
Pms-Losartan [Drug]	2309750	DPD	1367500	1	
Pms-Losartan [Drug]	2309769	DPD	1367500	1	
Pms-Losartan [Drug]	2309777	DPD	1367500	1	
Pms-Losartan-Hctz [Drug]	2392232	DPD	21601834	1	
Pms-Losartan-Hctz [Drug]	2392240	DPD	21601834	1	
Pms-Losartan-Hctz [Drug]	2392224	DPD	21601834	1	
Pms-Lovastatin [Drug]	2246013	DPD	1592085	1	
Pms-Lovastatin [Drug]	2246014	DPD	1592085	1	
Pms-Medroxyprogesterone [Drug]	2246627	DPD	1500211	1	
Pms-Medroxyprogesterone [Drug]	2246628	DPD	1500211	1	
Pms-Medroxyprogesterone [Drug]	2246629	DPD	1500211	1	
Pms-Mefenamic Acid [Drug]	2231208	DPD	21603987	1	
Pms-Meloxicam [Drug]	2248267	DPD	1150345	1	
Pms-Meloxicam [Drug]	2248268	DPD	1150345	1	
Pms-Memantine [Drug]	2321130	DPD	701322	1	
Pms-Memantine [Drug]	2382830	DPD	701322	1	
Pms-Metformin - Tab 500mg [Drug]	2223562	DPD	1503297	1	
Pms-Metformin [Drug]	2242589	DPD	1503297	1	
Pms-Methadone [Drug]	2388383	DPD	1103640	1	
Pms-Methadone [Drug]	2388391	DPD	1103640	1	
Pms-Methadone [Drug]	2388405	DPD	1103640	1	
Pms-Methadone [Drug]	2388413	DPD	1103640	1	
Pms-Methimazole [Drug]	2244323	DPD	1504620	1	
Pms-Methocarbamol Inj 100mg/Ml [Drug]	872865	DPD	704943	1	
Pms-Methotrimeprazine [Drug]	2232903	DPD	19005147	1	
Pms-Methotrimeprazine [Drug]	2232904	DPD	19005147	1	
Pms-Methotrimeprazine [Drug]	2232905	DPD	19005147	1	
Pms-Methylphenidate [Drug]	2234749	DPD	705944	1	
Pms-Methylphenidate [Drug]	584991	DPD	705944	1	
Pms-Methylphenidate [Drug]	585009	DPD	705944	1	
Pms-Methylphenidate Er [Drug]	2413728	DPD	705944	1	
Pms-Methylphenidate Er [Drug]	2413736	DPD	705944	1	
Pms-Methylphenidate Er [Drug]	2413744	DPD	705944	1	
Pms-Methylphenidate Er [Drug]	2413752	DPD	705944	1	
Pms-Metoprolol-B Tablets - 100mg [Drug]	2145421	DPD	1307046	1	
Pms-Metoprolol-B Tablets - 50mg [Drug]	2145413	DPD	1307046	1	
Pms-Metoprolol-L [Drug]	2230803	DPD	1307046	1	
Pms-Metoprolol-L [Drug]	2230804	DPD	1307046	1	
Pms-Metoprolol-L [Drug]	2248855	DPD	1307046	1	
Pms-Metoprolol-L Sr [Drug]	2231546	DPD	1307046	1	
Pms-Metoprolol-L Sr [Drug]	2231547	DPD	1307046	1	
Pms-Metronidazole 250mg/Tab [Drug]	584339	DPD	1707164	1	
Pms-Metronidazole [Drug]	783137	DPD	1707164	1	
Pms-Midazolam [Drug]	2242653	DPD	708298	1	
Pms-Midazolam [Drug]	2242654	DPD	708298	1	
Pms-Minocycline [Drug]	2239238	DPD	1708880	1	
Pms-Minocycline [Drug]	2239239	DPD	1708880	1	
Pms-Minocycline [Drug]	2294419	DPD	1708880	1	
Pms-Minocycline [Drug]	2294427	DPD	1708880	1	
Pms-Mirtazapine [Drug]	2248762	DPD	725131	1	
Pms-Mirtazapine [Drug]	2273942	DPD	725131	1	
Pms-Misoprostol (0.1mg) [Drug]	2244124	DPD	1150871	1	
Pms-Misoprostol (0.2mg) [Drug]	2244125	DPD	1150871	1	
Pms-Moclobemide [Drug]	2243218	DPD	19010652	1	
Pms-Moclobemide [Drug]	2243219	DPD	19010652	1	
Pms-Mometasone [Drug]	2244767	DPD	905233	1	
Pms-Mometasone [Drug]	2244768	DPD	905233	1	
Pms-Mometasone [Drug]	2244769	DPD	905233	1	
Pms-Mometasone [Drug]	2270862	DPD	905233	1	
Pms-Montelukast [Drug]	2354977	DPD	1154161	1	
Pms-Montelukast [Drug]	2354985	DPD	1154161	1	
Pms-Montelukast Fc [Drug]	2373947	DPD	1154161	1	
Pms-Morphine Sulfate Sr 100 Mg [Drug]	2245287	DPD	1110410	1	
Pms-Morphine Sulfate Sr 15 Mg [Drug]	2245284	DPD	1110410	1	
Pms-Morphine Sulfate Sr 200 Mg [Drug]	2245288	DPD	1110410	1	
Pms-Morphine Sulfate Sr 30 Mg [Drug]	2245285	DPD	1110410	1	
Pms-Morphine Sulfate Sr 60 Mg [Drug]	2245286	DPD	1110410	1	
Pms-Nabilone [Drug]	2380897	DPD	913440	1	
Pms-Nabilone [Drug]	2380900	DPD	913440	1	
Pms-Nabilone [Drug]	2380919	DPD	913440	1	
Pms-Nabumetone [Drug]	2238759	DPD	1113648	1	
Pms-Nabumetone [Drug]	2238760	DPD	1113648	1	
Pms-Naproxen [Drug]	2017237	DPD	1115008	1	
Pms-Naproxen Ec [Drug]	2294702	DPD	1115008	1	
Pms-Naproxen Ec [Drug]	2294710	DPD	1115008	1	
Pms-Neostigmine Methylsulfate Inj 0.5mg/Ml [Drug]	868906	DPD	717136	1	
Pms-Neostigmine Methylsulfate Inj 1mg/Ml [Drug]	868930	DPD	717136	1	
Pms-Nevirapine [Drug]	2405776	DPD	1769389	1	
Pms-Nifedipine [Drug]	2235897	DPD	1318853	1	
Pms-Nifedipine [Drug]	2235898	DPD	1318853	1	
Pms-Nifedipine Er [Drug]	2416301	DPD	1318853	1	
Pms-Nifedipine Er [Drug]	2418630	DPD	1318853	1	
Pms-Nifedipine Er [Drug]	2440199	DPD	1318853	1	
Pms-Nizatidine 150mg Capsules [Drug]	2177714	DPD	950696	1	
Pms-Nizatidine [Drug]	2177722	DPD	950696	1	
Pms-Norfloxacin [Drug]	2246596	DPD	1721543	1	
Pms-Nortriptyline [Drug]	2177692	DPD	721724	1	
Pms-Nortriptyline [Drug]	2177706	DPD	721724	1	
Pms-Nylidrin Tab 6mg [Drug]	590975	DPD	19022494	1	
Pms-Nystatin Suspension 100000 Unit/Ml [Drug]	792667	DPD	922570	1	
Pms-Ofloxacin [Drug]	2252570	DPD	923081	1	
Pms-Olanzapine [Drug]	2303116	DPD	785788	1	
Pms-Olanzapine [Drug]	2303159	DPD	785788	1	
Pms-Olanzapine [Drug]	2303167	DPD	785788	1	
Pms-Olanzapine [Drug]	2303175	DPD	785788	1	
Pms-Olanzapine [Drug]	2303183	DPD	785788	1	
Pms-Olanzapine [Drug]	2367483	DPD	785788	1	
Pms-Olanzapine Odt [Drug]	2303191	DPD	785788	1	
Pms-Olanzapine Odt [Drug]	2303205	DPD	785788	1	
Pms-Olanzapine Odt [Drug]	2303213	DPD	785788	1	
Pms-Olanzapine Odt [Drug]	2423944	DPD	785788	1	
Pms-Omeprazole [Drug]	2320843	DPD	923645	1	
Pms-Omeprazole [Drug]	2320851	DPD	923645	1	
Pms-Omeprazole Dr [Drug]	2310252	DPD	923645	1	
Pms-Omeprazole Dr [Drug]	2310260	DPD	923645	1	
Pms-Ondansetron [Drug]	2258188	DPD	1000560	1	
Pms-Ondansetron [Drug]	2258196	DPD	1000560	1	
Pms-Opium And Belladona Sup [Drug]	815349	DPD	923829	1	
Pms-Oscalvit [Drug]	2244918	DPD	21600874	1	
Pms-Oxazepam Tab 10mg [Drug]	726362	DPD	724816	1	
Pms-Oxazepam Tab 15mg [Drug]	726370	DPD	724816	1	
Pms-Oxazepam Tab 30mg [Drug]	726389	DPD	724816	1	
Pms-Oxtriphylline Elixir [Drug]	792942	DPD	21603342	1	
Pms-Oxybutynin [Drug]	2223376	DPD	918906	1	
Pms-Oxybutynin [Drug]	2240549	DPD	918906	1	
Pms-Oxybutynin [Drug]	2240550	DPD	918906	1	
Pms-Oxycodone - Acetaminophen [Drug]	2245758	DPD	21604348	1	
Pms-Oxycodone [Drug]	2319977	DPD	1124957	1	
Pms-Oxycodone [Drug]	2319985	DPD	1124957	1	
Pms-Oxycodone [Drug]	2319993	DPD	1124957	1	
Pms-Oxycodone Cr [Drug]	2309882	DPD	1124957	1	
Pms-Oxycodone Cr [Drug]	2309890	DPD	1124957	1	
Pms-Oxycodone Cr [Drug]	2309904	DPD	1124957	1	
Pms-Oxycodone Cr [Drug]	2309912	DPD	1124957	1	
Pms-Oxycodone Cr [Drug]	2397536	DPD	1124957	1	
Pms-Oxycodone Cr [Drug]	2397544	DPD	1124957	1	
Pms-Oxycodone Cr [Drug]	2397552	DPD	1124957	1	
Pms-Oxycodone Cr [Drug]	2397560	DPD	1124957	1	
Pms-Pamidronate [Drug]	2248194	DPD	21604151	1	
Pms-Pamidronate [Drug]	2248418	DPD	21604151	1	
Pms-Pamidronate [Drug]	2245998	DPD	21604151	1	
Pms-Pamidronate [Drug]	2245999	DPD	21604151	1	
Pms-Pantoprazole [Drug]	2291665	DPD	948078	1	
Pms-Pantoprazole [Drug]	2307863	DPD	948078	1	
Pms-Pantoprazole [Drug]	2307871	DPD	948078	1	
Pms-Paroxetine [Drug]	2247750	DPD	722031	1	
Pms-Paroxetine [Drug]	2247751	DPD	722031	1	
Pms-Paroxetine [Drug]	2247752	DPD	722031	1	
Pms-Paroxetine [Drug]	2293749	DPD	722031	1	
Pms-Pharnal Capsules [Drug]	2232988	DPD	21604325	1	
Pms-Pharnal Tablets [Drug]	2232989	DPD	21604325	1	
Pms-Pharnal-C 1/4 Capsules [Drug]	2232985	DPD	21604325	1	
Pms-Pharnal-C1/2 Capsules [Drug]	2232986	DPD	21604268	1	
Pms-Phosphates Solution [Drug]	1986147	DPD	939871	1	
Pms-Pilocarpine 0.5% [Drug]	2239240	DPD	945286	1	
Pms-Pilocarpine 1% [Drug]	2239241	DPD	945286	1	
Pms-Pilocarpine 2% [Drug]	2239242	DPD	945286	1	
Pms-Pilocarpine 4% [Drug]	2239243	DPD	945286	1	
Pms-Pilocarpine 6% [Drug]	2239244	DPD	945286	1	
Pms-Pimozide [Drug]	2239829	DPD	745790	1	
Pms-Pimozide [Drug]	2239830	DPD	745790	1	
Pms-Pimozide [Drug]	2239831	DPD	745790	1	
Pms-Pindolol [Drug]	2231536	DPD	1345858	1	
Pms-Pindolol [Drug]	2231537	DPD	1345858	1	
Pms-Pindolol [Drug]	2231539	DPD	1345858	1	
Pms-Pioglitazone [Drug]	2303124	DPD	1525215	1	
Pms-Pioglitazone [Drug]	2303132	DPD	1525215	1	
Pms-Pioglitazone [Drug]	2303140	DPD	1525215	1	
Pms-Piroxicam [Drug]	836230	DPD	1146810	1	
Pms-Piroxicam [Drug]	836249	DPD	1146810	1	
Pms-Piroxicam Suppositories -20mg [Drug]	2154463	DPD	1146810	1	
Pms-Piroxicam Suppositories-10mg [Drug]	2154420	DPD	1146810	1	
Pms-Polytrimethoprim [Drug]	2240363	DPD	21603578	1	
Pms-Pramipexole [Drug]	2290111	DPD	720810	1	
Pms-Pramipexole [Drug]	2290138	DPD	720810	1	
Pms-Pramipexole [Drug]	2290146	DPD	720810	1	
Pms-Pramipexole [Drug]	2290154	DPD	720810	1	
Pms-Pravastatin [Drug]	2247655	DPD	1551860	1	
Pms-Pravastatin [Drug]	2247656	DPD	1551860	1	
Pms-Pravastatin [Drug]	2247657	DPD	1551860	1	
Pms-Prednisolone [Drug]	2245532	DPD	1550557	1	
Pms-Prednisolone Sod Phos Oph Sol Forte 1% [Drug]	1954237	DPD	1550557	1	
Pms-Pregabalin [Drug]	2359596	DPD	734354	1	
Pms-Pregabalin [Drug]	2359618	DPD	734354	1	
Pms-Pregabalin [Drug]	2359626	DPD	734354	1	
Pms-Pregabalin [Drug]	2359634	DPD	734354	1	
Pms-Pregabalin [Drug]	2359642	DPD	734354	1	
Pms-Pregabalin [Drug]	2398079	DPD	734354	1	
Pms-Prochlorperazine Suppositoires 10mg [Drug]	753688	DPD	752061	1	
Pms-Prochlorperazine Tab 10mg [Drug]	753637	DPD	752061	1	
Pms-Prochlorperazine Tab 5mg [Drug]	753661	DPD	752061	1	
Pms-Progesterone Inj 50mg/Ml Usp [Drug]	739952	DPD	1552310	1	
Pms-Promethazine Syr 10mg/5ml [Drug]	583979	DPD	1153013	1	
Pms-Propafenone [Drug]	2243727	DPD	1353256	1	
Pms-Propafenone [Drug]	2243728	DPD	1353256	1	
Pms-Propafenone [Drug]	2294559	DPD	1353256	1	
Pms-Propafenone [Drug]	2294575	DPD	1353256	1	
Pms-Proparacaine Hydrochloride Oph Soltn 0.5% [Drug]	872857	DPD	929504	1	
Pms-Propofol [Drug]	2244379	DPD	753626	1	
Pms-Propranolol Tablets 10mg [Drug]	582255	DPD	1353766	1	
Pms-Propranolol Tablets 120mg [Drug]	582298	DPD	1353766	1	
Pms-Propranolol Tablets 40mg [Drug]	582263	DPD	1353766	1	
Pms-Propranolol Tablets 80mg [Drug]	582271	DPD	1353766	1	
Pms-Propylthiouracil [Drug]	2245833	DPD	1554072	1	
Pms-Propylthiouracil [Drug]	2245834	DPD	1554072	1	
Pms-Quetiapine [Drug]	2296551	DPD	766814	1	
Pms-Quetiapine [Drug]	2296578	DPD	766814	1	
Pms-Quetiapine [Drug]	2296586	DPD	766814	1	
Pms-Quetiapine [Drug]	2296594	DPD	766814	1	
Pms-Quetiapine [Drug]	2296608	DPD	766814	1	
Pms-Quetiapine [Drug]	2361892	DPD	766814	1	
Pms-Quinapril [Drug]	2340550	DPD	1331235	1	
Pms-Quinapril [Drug]	2340569	DPD	1331235	1	
Pms-Quinapril [Drug]	2340577	DPD	1331235	1	
Pms-Quinapril [Drug]	2340585	DPD	1331235	1	
Pms-Rabeprazole Ec [Drug]	2310805	DPD	911735	1	
Pms-Rabeprazole Ec [Drug]	2310813	DPD	911735	1	
Pms-Raloxifene [Drug]	2358921	DPD	1513103	1	
Pms-Ramipril [Drug]	2247917	DPD	1334456	1	
Pms-Ramipril [Drug]	2247918	DPD	1334456	1	
Pms-Ramipril [Drug]	2247919	DPD	1334456	1	
Pms-Ramipril [Drug]	2295369	DPD	1334456	1	
Pms-Ramipril [Drug]	2343932	DPD	1334456	1	
Pms-Ramipril-Hctz [Drug]	2342138	DPD	21601807	1	
Pms-Ramipril-Hctz [Drug]	2342146	DPD	21601807	1	
Pms-Ramipril-Hctz [Drug]	2342154	DPD	21601807	1	
Pms-Ramipril-Hctz [Drug]	2342162	DPD	21601807	1	
Pms-Ramipril-Hctz [Drug]	2342170	DPD	21601807	1	
Pms-Ranitidine 150 Mg [Drug]	2242453	DPD	961047	1	
Pms-Ranitidine 300 Mg [Drug]	2242454	DPD	961047	1	
Pms-Repaglinide [Drug]	2354926	DPD	1516766	1	
Pms-Repaglinide [Drug]	2354934	DPD	1516766	1	
Pms-Repaglinide [Drug]	2354942	DPD	1516766	1	
Pms-Risedronate [Drug]	2302209	DPD	19115051	1	
Pms-Risedronate [Drug]	2424177	DPD	19115051	1	
Pms-Risedronate Plus Calcium [Drug]	2362414	DPD	21604159	1	
Pms-Risperidone [Drug]	2252007	DPD	735979	1	
Pms-Risperidone [Drug]	2252015	DPD	735979	1	
Pms-Risperidone [Drug]	2252023	DPD	735979	1	
Pms-Risperidone [Drug]	2252031	DPD	735979	1	
Pms-Risperidone [Drug]	2252058	DPD	735979	1	
Pms-Risperidone [Drug]	2252066	DPD	735979	1	
Pms-Risperidone [Drug]	2279266	DPD	735979	1	
Pms-Risperidone Odt [Drug]	2291770	DPD	735979	1	
Pms-Risperidone Odt [Drug]	2291789	DPD	735979	1	
Pms-Risperidone Odt [Drug]	2291797	DPD	735979	1	
Pms-Risperidone Odt [Drug]	2370697	DPD	735979	1	
Pms-Risperidone Odt [Drug]	2370700	DPD	735979	1	
Pms-Rivastigmine [Drug]	2306034	DPD	733523	1	
Pms-Rivastigmine [Drug]	2306042	DPD	733523	1	
Pms-Rivastigmine [Drug]	2306050	DPD	733523	1	
Pms-Rivastigmine [Drug]	2306069	DPD	733523	1	
Pms-Rizatriptan Rdt [Drug]	2393360	DPD	1154077	1	
Pms-Rizatriptan Rdt [Drug]	2393379	DPD	1154077	1	
Pms-Ropinirole [Drug]	2326590	DPD	713823	1	
Pms-Ropinirole [Drug]	2326604	DPD	713823	1	
Pms-Ropinirole [Drug]	2326612	DPD	713823	1	
Pms-Ropinirole [Drug]	2326620	DPD	713823	1	
Pms-Ropinirole [Drug]	2326639	DPD	713823	1	
Pms-Rosiglitazone [Drug]	2306166	DPD	1547504	1	
Pms-Rosiglitazone [Drug]	2306174	DPD	1547504	1	
Pms-Rosiglitazone [Drug]	2306182	DPD	1547504	1	
Pms-Rosiglitazone-Metformin [Drug]	2357887	DPD	21600768	1	
Pms-Rosiglitazone-Metformin [Drug]	2357895	DPD	21600768	1	
Pms-Rosiglitazone-Metformin [Drug]	2357909	DPD	21600768	1	
Pms-Rosiglitazone-Metformin [Drug]	2357917	DPD	21600768	1	
Pms-Rosiglitazone-Metformin [Drug]	2357925	DPD	21600768	1	
Pms-Rosuvastatin [Drug]	2378523	DPD	1510813	1	
Pms-Rosuvastatin [Drug]	2378531	DPD	1510813	1	
Pms-Rosuvastatin [Drug]	2378558	DPD	1510813	1	
Pms-Rosuvastatin [Drug]	2378566	DPD	1510813	1	
Pms-Salbutamol [Drug]	2069571	DPD	1154343	1	
Pms-Salbutamol [Drug]	2208229	DPD	1154343	1	
Pms-Salbutamol [Drug]	2208237	DPD	1154343	1	
Pms-Salbutamol [Drug]	2208245	DPD	1154343	1	
Pms-Salbutamol Oral Liquid [Drug]	2091186	DPD	1154343	1	
Pms-Selegiline [Drug]	2238102	DPD	766209	1	
Pms-Sertraline [Drug]	2244838	DPD	739138	1	
Pms-Sertraline [Drug]	2244839	DPD	739138	1	
Pms-Sertraline [Drug]	2244840	DPD	739138	1	
Pms-Sildenafil [Drug]	2371626	DPD	1316262	1	
Pms-Sildenafil [Drug]	2371634	DPD	1316262	1	
Pms-Sildenafil [Drug]	2371642	DPD	1316262	1	
Pms-Sildenafil R [Drug]	2412179	DPD	21600447	1	
Pms-Simvastatin [Drug]	2252619	DPD	1539403	1	
Pms-Simvastatin [Drug]	2252635	DPD	1539403	1	
Pms-Simvastatin [Drug]	2252643	DPD	1539403	1	
Pms-Simvastatin [Drug]	2252651	DPD	1539403	1	
Pms-Simvastatin [Drug]	2252678	DPD	1539403	1	
Pms-Simvastatin [Drug]	2269252	DPD	1539403	1	
Pms-Simvastatin [Drug]	2269260	DPD	1539403	1	
Pms-Simvastatin [Drug]	2269279	DPD	1539403	1	
Pms-Simvastatin [Drug]	2269287	DPD	1539403	1	
Pms-Simvastatin [Drug]	2269295	DPD	1539403	1	
Pms-Sodium Cromoglycate [Drug]	2046113	DPD	1152631	1	
Pms-Solifenacin [Drug]	2417723	DPD	916005	1	
Pms-Solifenacin [Drug]	2417731	DPD	916005	1	
Pms-Sotalol - 160 Mg [Drug]	2238327	DPD	1370109	1	
Pms-Sotalol - 240 Mg [Drug]	2238328	DPD	1370109	1	
Pms-Sotalol - 80 Mg [Drug]	2238326	DPD	1370109	1	
Pms-Sucralfate [Drug]	2238209	DPD	1036228	1	
Pms-Sulfacetamide Sod Oph Soln 30% [Drug]	762059	DPD	1036252	1	
Pms-Sulfacetamide Sodium Liq 10% [Drug]	838934	DPD	1036252	1	
Pms-Sulfasalazine 500mg/Tab Usp [Drug]	598461	DPD	964339	1	
Pms-Sulfasalazine-E.C. Tab 500mg [Drug]	598488	DPD	964339	1	
Pms-Sumatriptan [Drug]	2256428	DPD	1140643	1	
Pms-Sumatriptan [Drug]	2256436	DPD	1140643	1	
Pms-Sumatriptan [Drug]	2256444	DPD	1140643	1	
Pms-Tamoxifen [Drug]	2237459	DPD	1436678	1	
Pms-Tamoxifen [Drug]	2237460	DPD	1436678	1	
Pms-Telmisartan [Drug]	2391236	DPD	1317640	1	
Pms-Telmisartan [Drug]	2391244	DPD	1317640	1	
Pms-Telmisartan-Hctz [Drug]	2401665	DPD	21601839	1	
