FO_PRD_ID	PRD_NAME	MOL_NAME	INGREDIENT_CONCEPT_CODE	CONCEPT_NAME	BOX_SIZE	AMOUNT_VALUE	AMOUNT_UNIT	NUMERATOR_VALUE	NUMERATOR_UNIT	DENOMINATOR_VALUE	DENOMINATOR_UNIT	VALID_DS
25475	CALTRATE PLUS TABLET 1.500MG (600MG CA)/200IU/50MG/7.5MG/1MG/1.8MG	CALCIUM CARBONATE/CHOLECALCIFEROL/COPPER/MAGNESIUM OXIDE/MANGANESE/ZINC OXIDE	OMOP2850505	CHOLECALCIFEROL		50	MG					1
25475	CALTRATE PLUS TABLET 1.500MG (600MG CA)/200IU/50MG/7.5MG/1MG/1.8MG	CALCIUM CARBONATE/CHOLECALCIFEROL/COPPER/MAGNESIUM OXIDE/MANGANESE/ZINC OXIDE	OMOP2853274	MANGANESE		1.8	MG					1
25539	EYEVITE TABLET 200MG/15MG/6	ASCORBATE/BETACAROTENE/COPPER/MANGANESE/TOCOPHEROL/ZINC GLUCONATE	OMOP2849540	ASCORBATE		200	MG					1
25539	EYEVITE TABLET 200MG/15MG/6	ASCORBATE/BETACAROTENE/COPPER/MANGANESE/TOCOPHEROL/ZINC GLUCONATE	OMOP2856862	ZINC GLUCONATE								1
25539	EYEVITE TABLET 200MG/15MG/6	ASCORBATE/BETACAROTENE/COPPER/MANGANESE/TOCOPHEROL/ZINC GLUCONATE	OMOP2850795	COPPER								1
25539	EYEVITE TABLET 200MG/15MG/6	ASCORBATE/BETACAROTENE/COPPER/MANGANESE/TOCOPHEROL/ZINC GLUCONATE	OMOP2856283	TOCOPHEROL								1
25539	EYEVITE TABLET 200MG/15MG/6	ASCORBATE/BETACAROTENE/COPPER/MANGANESE/TOCOPHEROL/ZINC GLUCONATE	OMOP2849809	BETACAROTENE		15	MG					1
25539	EYEVITE TABLET 200MG/15MG/6	ASCORBATE/BETACAROTENE/COPPER/MANGANESE/TOCOPHEROL/ZINC GLUCONATE	OMOP2853274	MANGANESE								1
25549	NYAL CHESTY COUGH MEDICINE ELIXIR 200MG/10ML	GLUCOSE/GUAIPHENESIN/TREACLE	OMOP2856355	TREACLE								1
25549	NYAL CHESTY COUGH MEDICINE ELIXIR 200MG/10ML	GLUCOSE/GUAIPHENESIN/TREACLE	OMOP2852230	GLUCOSE		200	MG					1
25549	NYAL CHESTY COUGH MEDICINE ELIXIR 200MG/10ML	GLUCOSE/GUAIPHENESIN/TREACLE	OMOP2852300	GUAIPHENESIN		10	ML					1
25848	BIO MAGNESIUM TABLET 440MG/175MG/250MG	ASCORBATE/CHOLECALCIFEROL/MAGNESIUM/MAGNESIUM OXIDE/MANGANESE/PYRIDOXINE	OMOP2850505	CHOLECALCIFEROL		175	MG					1
25848	BIO MAGNESIUM TABLET 440MG/175MG/250MG	ASCORBATE/CHOLECALCIFEROL/MAGNESIUM/MAGNESIUM OXIDE/MANGANESE/PYRIDOXINE	OMOP2853245	MAGNESIUM		250	MG					1
25848	BIO MAGNESIUM TABLET 440MG/175MG/250MG	ASCORBATE/CHOLECALCIFEROL/MAGNESIUM/MAGNESIUM OXIDE/MANGANESE/PYRIDOXINE	OMOP2849540	ASCORBATE		440	MG					1
25848	BIO MAGNESIUM TABLET 440MG/175MG/250MG	ASCORBATE/CHOLECALCIFEROL/MAGNESIUM/MAGNESIUM OXIDE/MANGANESE/PYRIDOXINE	OMOP2853255	MAGNESIUM OXIDE								1
25848	BIO MAGNESIUM TABLET 440MG/175MG/250MG	ASCORBATE/CHOLECALCIFEROL/MAGNESIUM/MAGNESIUM OXIDE/MANGANESE/PYRIDOXINE	OMOP2853274	MANGANESE								1
25848	BIO MAGNESIUM TABLET 440MG/175MG/250MG	ASCORBATE/CHOLECALCIFEROL/MAGNESIUM/MAGNESIUM OXIDE/MANGANESE/PYRIDOXINE	OMOP2855126	PYRIDOXINE								1
26422	ECHINACEA 2000 PLUS TABLET 2G/250MG/250	ASTRAGALUS/ECHINACEA/OLEA EUROPAEA/PAU D'ARCO	OMOP2849564	ASTRAGALUS		2	G					1
26422	ECHINACEA 2000 PLUS TABLET 2G/250MG/250	ASTRAGALUS/ECHINACEA/OLEA EUROPAEA/PAU D'ARCO	OMOP2854205	OLEA EUROPAEA								1
26422	ECHINACEA 2000 PLUS TABLET 2G/250MG/250	ASTRAGALUS/ECHINACEA/OLEA EUROPAEA/PAU D'ARCO	OMOP2854581	PAU D'ARCO								1
587052	ULTRA MUSCLEZE ENERGY POWDER 320MG-500MG-500MG-100MG-100MG-30MG-5MG-50MG-89MG-50MG-150MCG-100MCG-40MG-256M...	ASCORBATE/CALCIUM/CARNITINE/CHROMIUM/CYANOCOBALAMIN/FOLATE/GLUTAMINE/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/POTASSIUM/PYRIDOXINE/RIBOFLAVIN/SELENIUM/TAURINE/THIAMINE/ZINC	OMOP2851945	FOLATE		30	MG					1
589617	PARACHOC LIQUID 2.5ML/5ML	LIQUID PARAFFIN	OMOP2853094	LIQUID PARAFFIN				2.5	ML	5	ML	1
591104	PENTA-VITE CHEWABLE MULTI VITAMINS & MINERALS C'ABLE TAB 751MCG/1MG/1.2MG/15MG/5MG/1.6MG/3MCG/75MG/2.5MCG/6MG/60MCG/100MCG/1.5MG/15.2M...	ASCORBATE/BIOTIN/CALCIUM/CHOLECALCIFEROL/CYANOCOBALAMIN/FOLATE/IRON/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/PHOSPHORUS/PYRIDOXINE/RETINOL/RIBOFLAVIN/THIAMINE/TOCOPHEROL/ZINC	OMOP2849540	ASCORBATE		751	MCG					1
591104	PENTA-VITE CHEWABLE MULTI VITAMINS & MINERALS C'ABLE TAB 751MCG/1MG/1.2MG/15MG/5MG/1.6MG/3MCG/75MG/2.5MCG/6MG/60MCG/100MCG/1.5MG/15.2M...	ASCORBATE/BIOTIN/CALCIUM/CHOLECALCIFEROL/CYANOCOBALAMIN/FOLATE/IRON/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/PHOSPHORUS/PYRIDOXINE/RETINOL/RIBOFLAVIN/THIAMINE/TOCOPHEROL/ZINC	OMOP2850097	CALCIUM		1.2	MG					1
591104	PENTA-VITE CHEWABLE MULTI VITAMINS & MINERALS C'ABLE TAB 751MCG/1MG/1.2MG/15MG/5MG/1.6MG/3MCG/75MG/2.5MCG/6MG/60MCG/100MCG/1.5MG/15.2M...	ASCORBATE/BIOTIN/CALCIUM/CHOLECALCIFEROL/CYANOCOBALAMIN/FOLATE/IRON/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/PHOSPHORUS/PYRIDOXINE/RETINOL/RIBOFLAVIN/THIAMINE/TOCOPHEROL/ZINC	OMOP2850505	CHOLECALCIFEROL		15	MG					1
591104	PENTA-VITE CHEWABLE MULTI VITAMINS & MINERALS C'ABLE TAB 751MCG/1MG/1.2MG/15MG/5MG/1.6MG/3MCG/75MG/2.5MCG/6MG/60MCG/100MCG/1.5MG/15.2M...	ASCORBATE/BIOTIN/CALCIUM/CHOLECALCIFEROL/CYANOCOBALAMIN/FOLATE/IRON/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/PHOSPHORUS/PYRIDOXINE/RETINOL/RIBOFLAVIN/THIAMINE/TOCOPHEROL/ZINC	OMOP2853245	MAGNESIUM		75	MG					1
591104	PENTA-VITE CHEWABLE MULTI VITAMINS & MINERALS C'ABLE TAB 751MCG/1MG/1.2MG/15MG/5MG/1.6MG/3MCG/75MG/2.5MCG/6MG/60MCG/100MCG/1.5MG/15.2M...	ASCORBATE/BIOTIN/CALCIUM/CHOLECALCIFEROL/CYANOCOBALAMIN/FOLATE/IRON/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/PHOSPHORUS/PYRIDOXINE/RETINOL/RIBOFLAVIN/THIAMINE/TOCOPHEROL/ZINC	OMOP2853972	NICOTINAMIDE		2.5	MCG					1
591104	PENTA-VITE CHEWABLE MULTI VITAMINS & MINERALS C'ABLE TAB 751MCG/1MG/1.2MG/15MG/5MG/1.6MG/3MCG/75MG/2.5MCG/6MG/60MCG/100MCG/1.5MG/15.2M...	ASCORBATE/BIOTIN/CALCIUM/CHOLECALCIFEROL/CYANOCOBALAMIN/FOLATE/IRON/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/PHOSPHORUS/PYRIDOXINE/RETINOL/RIBOFLAVIN/THIAMINE/TOCOPHEROL/ZINC	OMOP2856215	THIAMINE								1
591104	PENTA-VITE CHEWABLE MULTI VITAMINS & MINERALS C'ABLE TAB 751MCG/1MG/1.2MG/15MG/5MG/1.6MG/3MCG/75MG/2.5MCG/6MG/60MCG/100MCG/1.5MG/15.2M...	ASCORBATE/BIOTIN/CALCIUM/CHOLECALCIFEROL/CYANOCOBALAMIN/FOLATE/IRON/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/PHOSPHORUS/PYRIDOXINE/RETINOL/RIBOFLAVIN/THIAMINE/TOCOPHEROL/ZINC	OMOP2855353	RIBOFLAVIN		15.2	MG					1
591104	PENTA-VITE CHEWABLE MULTI VITAMINS & MINERALS C'ABLE TAB 751MCG/1MG/1.2MG/15MG/5MG/1.6MG/3MCG/75MG/2.5MCG/6MG/60MCG/100MCG/1.5MG/15.2M...	ASCORBATE/BIOTIN/CALCIUM/CHOLECALCIFEROL/CYANOCOBALAMIN/FOLATE/IRON/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/PHOSPHORUS/PYRIDOXINE/RETINOL/RIBOFLAVIN/THIAMINE/TOCOPHEROL/ZINC	OMOP2849912	BIOTIN		1	MG					1
591104	PENTA-VITE CHEWABLE MULTI VITAMINS & MINERALS C'ABLE TAB 751MCG/1MG/1.2MG/15MG/5MG/1.6MG/3MCG/75MG/2.5MCG/6MG/60MCG/100MCG/1.5MG/15.2M...	ASCORBATE/BIOTIN/CALCIUM/CHOLECALCIFEROL/CYANOCOBALAMIN/FOLATE/IRON/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/PHOSPHORUS/PYRIDOXINE/RETINOL/RIBOFLAVIN/THIAMINE/TOCOPHEROL/ZINC	OMOP2852726	IRON		3	MCG					1
591104	PENTA-VITE CHEWABLE MULTI VITAMINS & MINERALS C'ABLE TAB 751MCG/1MG/1.2MG/15MG/5MG/1.6MG/3MCG/75MG/2.5MCG/6MG/60MCG/100MCG/1.5MG/15.2M...	ASCORBATE/BIOTIN/CALCIUM/CHOLECALCIFEROL/CYANOCOBALAMIN/FOLATE/IRON/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/PHOSPHORUS/PYRIDOXINE/RETINOL/RIBOFLAVIN/THIAMINE/TOCOPHEROL/ZINC	OMOP2856858	ZINC								1
591104	PENTA-VITE CHEWABLE MULTI VITAMINS & MINERALS C'ABLE TAB 751MCG/1MG/1.2MG/15MG/5MG/1.6MG/3MCG/75MG/2.5MCG/6MG/60MCG/100MCG/1.5MG/15.2M...	ASCORBATE/BIOTIN/CALCIUM/CHOLECALCIFEROL/CYANOCOBALAMIN/FOLATE/IRON/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/PHOSPHORUS/PYRIDOXINE/RETINOL/RIBOFLAVIN/THIAMINE/TOCOPHEROL/ZINC	OMOP2854526	PANTOTHENATE		6	MG					1
591104	PENTA-VITE CHEWABLE MULTI VITAMINS & MINERALS C'ABLE TAB 751MCG/1MG/1.2MG/15MG/5MG/1.6MG/3MCG/75MG/2.5MCG/6MG/60MCG/100MCG/1.5MG/15.2M...	ASCORBATE/BIOTIN/CALCIUM/CHOLECALCIFEROL/CYANOCOBALAMIN/FOLATE/IRON/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/PHOSPHORUS/PYRIDOXINE/RETINOL/RIBOFLAVIN/THIAMINE/TOCOPHEROL/ZINC	OMOP2855336	RETINOL		1.5	MG					1
591104	PENTA-VITE CHEWABLE MULTI VITAMINS & MINERALS C'ABLE TAB 751MCG/1MG/1.2MG/15MG/5MG/1.6MG/3MCG/75MG/2.5MCG/6MG/60MCG/100MCG/1.5MG/15.2M...	ASCORBATE/BIOTIN/CALCIUM/CHOLECALCIFEROL/CYANOCOBALAMIN/FOLATE/IRON/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/PHOSPHORUS/PYRIDOXINE/RETINOL/RIBOFLAVIN/THIAMINE/TOCOPHEROL/ZINC	OMOP2854747	PHOSPHORUS		60	MCG					1
591104	PENTA-VITE CHEWABLE MULTI VITAMINS & MINERALS C'ABLE TAB 751MCG/1MG/1.2MG/15MG/5MG/1.6MG/3MCG/75MG/2.5MCG/6MG/60MCG/100MCG/1.5MG/15.2M...	ASCORBATE/BIOTIN/CALCIUM/CHOLECALCIFEROL/CYANOCOBALAMIN/FOLATE/IRON/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/PHOSPHORUS/PYRIDOXINE/RETINOL/RIBOFLAVIN/THIAMINE/TOCOPHEROL/ZINC	OMOP2851945	FOLATE		1.6	MG					1
591104	PENTA-VITE CHEWABLE MULTI VITAMINS & MINERALS C'ABLE TAB 751MCG/1MG/1.2MG/15MG/5MG/1.6MG/3MCG/75MG/2.5MCG/6MG/60MCG/100MCG/1.5MG/15.2M...	ASCORBATE/BIOTIN/CALCIUM/CHOLECALCIFEROL/CYANOCOBALAMIN/FOLATE/IRON/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/PHOSPHORUS/PYRIDOXINE/RETINOL/RIBOFLAVIN/THIAMINE/TOCOPHEROL/ZINC	OMOP2856283	TOCOPHEROL								1
591104	PENTA-VITE CHEWABLE MULTI VITAMINS & MINERALS C'ABLE TAB 751MCG/1MG/1.2MG/15MG/5MG/1.6MG/3MCG/75MG/2.5MCG/6MG/60MCG/100MCG/1.5MG/15.2M...	ASCORBATE/BIOTIN/CALCIUM/CHOLECALCIFEROL/CYANOCOBALAMIN/FOLATE/IRON/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/PHOSPHORUS/PYRIDOXINE/RETINOL/RIBOFLAVIN/THIAMINE/TOCOPHEROL/ZINC	OMOP2855126	PYRIDOXINE		100	MCG					1
591104	PENTA-VITE CHEWABLE MULTI VITAMINS & MINERALS C'ABLE TAB 751MCG/1MG/1.2MG/15MG/5MG/1.6MG/3MCG/75MG/2.5MCG/6MG/60MCG/100MCG/1.5MG/15.2M...	ASCORBATE/BIOTIN/CALCIUM/CHOLECALCIFEROL/CYANOCOBALAMIN/FOLATE/IRON/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/PHOSPHORUS/PYRIDOXINE/RETINOL/RIBOFLAVIN/THIAMINE/TOCOPHEROL/ZINC	OMOP2850883	CYANOCOBALAMIN		5	MG					1
591445	LUTEIN-VISION CAPSULE 600MG/6MG/26MCG	SELENIUM/TAGETES	OMOP2856043	TAGETES								1
591445	LUTEIN-VISION CAPSULE 600MG/6MG/26MCG	SELENIUM/TAGETES	OMOP2855587	SELENIUM								1
591870	CALTRATE PLUS WITH 400IU VITAMIN D AND MINERAL TABLETS 1.500MG (EQUIVALENT TO 600MG CA)/400 UNITS/50MG/7.5MG/1MG/1.8MG	CALCIUM CARBONATE/CHOLECALCIFEROL/COPPER/MAGNESIUM OXIDE/MANGANESE/ZINC OXIDE	OMOP2850100	CALCIUM CARBONATE		50	MG					1
591870	CALTRATE PLUS WITH 400IU VITAMIN D AND MINERAL TABLETS 1.500MG (EQUIVALENT TO 600MG CA)/400 UNITS/50MG/7.5MG/1MG/1.8MG	CALCIUM CARBONATE/CHOLECALCIFEROL/COPPER/MAGNESIUM OXIDE/MANGANESE/ZINC OXIDE	OMOP2850505	CHOLECALCIFEROL		7.5	MG					1
3437	BEROCCA PERFORMANCE EFF' TABLET 15MG/15MG/10	ASCORBATE/BIOTIN/CALCIUM/CYANOCOBALAMIN/FOLATE/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/THIAMINE/ZINC	OMOP2851945	FOLATE								1
3437	BEROCCA PERFORMANCE EFF' TABLET 15MG/15MG/10	ASCORBATE/BIOTIN/CALCIUM/CYANOCOBALAMIN/FOLATE/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/THIAMINE/ZINC	OMOP2853245	MAGNESIUM								1
3437	BEROCCA PERFORMANCE EFF' TABLET 15MG/15MG/10	ASCORBATE/BIOTIN/CALCIUM/CYANOCOBALAMIN/FOLATE/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/THIAMINE/ZINC	OMOP2849540	ASCORBATE		15	MG					1
3437	BEROCCA PERFORMANCE EFF' TABLET 15MG/15MG/10	ASCORBATE/BIOTIN/CALCIUM/CYANOCOBALAMIN/FOLATE/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/THIAMINE/ZINC	OMOP2856858	ZINC								1
3437	BEROCCA PERFORMANCE EFF' TABLET 15MG/15MG/10	ASCORBATE/BIOTIN/CALCIUM/CYANOCOBALAMIN/FOLATE/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/THIAMINE/ZINC	OMOP2850097	CALCIUM								1
3438	BEROCCA PERFORMANCE EFF' TABLET 15MG/15MG/10	ASCORBATE/BIOTIN/CALCIUM/CYANOCOBALAMIN/FOLATE/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/THIAMINE/ZINC	OMOP2850883	CYANOCOBALAMIN								1
3438	BEROCCA PERFORMANCE EFF' TABLET 15MG/15MG/10	ASCORBATE/BIOTIN/CALCIUM/CYANOCOBALAMIN/FOLATE/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/THIAMINE/ZINC	OMOP2856215	THIAMINE								1
3438	BEROCCA PERFORMANCE EFF' TABLET 15MG/15MG/10	ASCORBATE/BIOTIN/CALCIUM/CYANOCOBALAMIN/FOLATE/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/THIAMINE/ZINC	OMOP2850097	CALCIUM								1
3438	BEROCCA PERFORMANCE EFF' TABLET 15MG/15MG/10	ASCORBATE/BIOTIN/CALCIUM/CYANOCOBALAMIN/FOLATE/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/THIAMINE/ZINC	OMOP2853972	NICOTINAMIDE								1
3438	BEROCCA PERFORMANCE EFF' TABLET 15MG/15MG/10	ASCORBATE/BIOTIN/CALCIUM/CYANOCOBALAMIN/FOLATE/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/THIAMINE/ZINC	OMOP2854526	PANTOTHENATE								1
3438	BEROCCA PERFORMANCE EFF' TABLET 15MG/15MG/10	ASCORBATE/BIOTIN/CALCIUM/CYANOCOBALAMIN/FOLATE/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/THIAMINE/ZINC	OMOP2849540	ASCORBATE		15	MG					1
3438	BEROCCA PERFORMANCE EFF' TABLET 15MG/15MG/10	ASCORBATE/BIOTIN/CALCIUM/CYANOCOBALAMIN/FOLATE/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/THIAMINE/ZINC	OMOP2853245	MAGNESIUM								1
3438	BEROCCA PERFORMANCE EFF' TABLET 15MG/15MG/10	ASCORBATE/BIOTIN/CALCIUM/CYANOCOBALAMIN/FOLATE/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/THIAMINE/ZINC	OMOP2851945	FOLATE								1
3438	BEROCCA PERFORMANCE EFF' TABLET 15MG/15MG/10	ASCORBATE/BIOTIN/CALCIUM/CYANOCOBALAMIN/FOLATE/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/THIAMINE/ZINC	OMOP2855126	PYRIDOXINE								1
3438	BEROCCA PERFORMANCE EFF' TABLET 15MG/15MG/10	ASCORBATE/BIOTIN/CALCIUM/CYANOCOBALAMIN/FOLATE/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/THIAMINE/ZINC	OMOP2849912	BIOTIN		15	MG					1
3438	BEROCCA PERFORMANCE EFF' TABLET 15MG/15MG/10	ASCORBATE/BIOTIN/CALCIUM/CYANOCOBALAMIN/FOLATE/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/THIAMINE/ZINC	OMOP2856858	ZINC								1
3438	BEROCCA PERFORMANCE EFF' TABLET 15MG/15MG/10	ASCORBATE/BIOTIN/CALCIUM/CYANOCOBALAMIN/FOLATE/MAGNESIUM/NICOTINAMIDE/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/THIAMINE/ZINC	OMOP2855353	RIBOFLAVIN								1
3502	TIGER BALM OIL LINIMENT 10%/9%/7%/5%/6%	CAJUPUT OIL/CAMPHOR/CLOVE/MENTHOL	OMOP2850695	CLOVE								1
3502	TIGER BALM OIL LINIMENT 10%/9%/7%/5%/6%	CAJUPUT OIL/CAMPHOR/CLOVE/MENTHOL	OMOP2850139	CAMPHOR								1
3502	TIGER BALM OIL LINIMENT 10%/9%/7%/5%/6%	CAJUPUT OIL/CAMPHOR/CLOVE/MENTHOL	OMOP2850070	CAJUPUT OIL								1
3502	TIGER BALM OIL LINIMENT 10%/9%/7%/5%/6%	CAJUPUT OIL/CAMPHOR/CLOVE/MENTHOL	OMOP2853401	MENTHOL								1
3602	URACOL SACHET 1.76G/890MG/	CITRIC ACID/SODIUM BICARBONATE/SODIUM CITRATE/TARTARIC ACID	OMOP2850596	CITRIC ACID		1.76	G					1
3602	URACOL SACHET 1.76G/890MG/	CITRIC ACID/SODIUM BICARBONATE/SODIUM CITRATE/TARTARIC ACID	OMOP2855786	SODIUM CITRATE								1
3602	URACOL SACHET 1.76G/890MG/	CITRIC ACID/SODIUM BICARBONATE/SODIUM CITRATE/TARTARIC ACID	OMOP2856070	TARTARIC ACID								1
3602	URACOL SACHET 1.76G/890MG/	CITRIC ACID/SODIUM BICARBONATE/SODIUM CITRATE/TARTARIC ACID	OMOP2855779	SODIUM BICARBONATE		890	MG					1
3639	SYSTANE EYE DROPS 4MG-3MG/ML (0.4%/0.3%)	GUAR GUM/MACROGOL/PROPYLENE GLYCOL	OMOP2852301	GUAR GUM								1
3639	SYSTANE EYE DROPS 4MG-3MG/ML (0.4%/0.3%)	GUAR GUM/MACROGOL/PROPYLENE GLYCOL	OMOP2855054	PROPYLENE GLYCOL								1
3639	SYSTANE EYE DROPS 4MG-3MG/ML (0.4%/0.3%)	GUAR GUM/MACROGOL/PROPYLENE GLYCOL	OMOP2853226	MACROGOL								1
3795	AQUAE SPRAY 10MG-42.86MG	CALCIUM CHLORIDE/CARMELLOSE/MAGNESIUM CHLORIDE/POTASSIUM CHLORIDE/POTASSIUM PHOSPHATE/SODIUM CHLORIDE/SORBITOL	OMOP2855837	SORBITOL								1
3795	AQUAE SPRAY 10MG-42.86MG	CALCIUM CHLORIDE/CARMELLOSE/MAGNESIUM CHLORIDE/POTASSIUM CHLORIDE/POTASSIUM PHOSPHATE/SODIUM CHLORIDE/SORBITOL	OMOP2850101	CALCIUM CHLORIDE		10	MG					1
3795	AQUAE SPRAY 10MG-42.86MG	CALCIUM CHLORIDE/CARMELLOSE/MAGNESIUM CHLORIDE/POTASSIUM CHLORIDE/POTASSIUM PHOSPHATE/SODIUM CHLORIDE/SORBITOL	OMOP2853250	MAGNESIUM CHLORIDE								1
3795	AQUAE SPRAY 10MG-42.86MG	CALCIUM CHLORIDE/CARMELLOSE/MAGNESIUM CHLORIDE/POTASSIUM CHLORIDE/POTASSIUM PHOSPHATE/SODIUM CHLORIDE/SORBITOL	OMOP2854898	POTASSIUM PHOSPHATE								1
3795	AQUAE SPRAY 10MG-42.86MG	CALCIUM CHLORIDE/CARMELLOSE/MAGNESIUM CHLORIDE/POTASSIUM CHLORIDE/POTASSIUM PHOSPHATE/SODIUM CHLORIDE/SORBITOL	OMOP2855783	SODIUM CHLORIDE								1
3795	AQUAE SPRAY 10MG-42.86MG	CALCIUM CHLORIDE/CARMELLOSE/MAGNESIUM CHLORIDE/POTASSIUM CHLORIDE/POTASSIUM PHOSPHATE/SODIUM CHLORIDE/SORBITOL	OMOP2850219	CARMELLOSE		42.86	MG					1
3795	AQUAE SPRAY 10MG-42.86MG	CALCIUM CHLORIDE/CARMELLOSE/MAGNESIUM CHLORIDE/POTASSIUM CHLORIDE/POTASSIUM PHOSPHATE/SODIUM CHLORIDE/SORBITOL	OMOP2854891	POTASSIUM CHLORIDE								1
3831	MICROLAX ENEMA MICROENEMA 3.125G-450MG-45MG	SODIUM CITRATE/SORBITOL	OMOP2855786	SODIUM CITRATE								1
3831	MICROLAX ENEMA MICROENEMA 3.125G-450MG-45MG	SODIUM CITRATE/SORBITOL	OMOP2855837	SORBITOL								1
3832	MICROLAX ENEMA MICROENEMA 3.125G-450MG-45MG	SODIUM CITRATE/SORBITOL	OMOP2855786	SODIUM CITRATE								1
3832	MICROLAX ENEMA MICROENEMA 3.125G-450MG-45MG	SODIUM CITRATE/SORBITOL	OMOP2855837	SORBITOL								1
3835	NORMACOL PLUS GRANULES 62%/8%/25%	FRANGULA/STERCULIA	OMOP2851987	FRANGULA								1
3835	NORMACOL PLUS GRANULES 62%/8%/25%	FRANGULA/STERCULIA	OMOP2855899	STERCULIA								1
3837	NORMACOL PLUS GRANULES 62%/8%/25%	FRANGULA/STERCULIA	OMOP2855899	STERCULIA								1
3837	NORMACOL PLUS GRANULES 62%/8%/25%	FRANGULA/STERCULIA	OMOP2851987	FRANGULA								1
3970	GOLD CROSS ANTITUSSIVE WITH DIPHEN 12.5MG-125MG	AMMONIUM CHLORIDE/DIPHENHYDRAMINE/MENTHOL/SODIUM CITRATE	OMOP2849224	AMMONIUM CHLORIDE		2.5	MG					1
26422	ECHINACEA 2000 PLUS TABLET 2G/250MG/250	ASTRAGALUS/ECHINACEA/OLEA EUROPAEA/PAU D'ARCO	OMOP2851414	ECHINACEA		250	MG					1
26429	HERB-A-LAX TABLET 284MG/23MG/6	DILL/FRANGULA/LICORICE/PSYLLIUM/SENNA	OMOP2851173	DILL		284	MG					1
26429	HERB-A-LAX TABLET 284MG/23MG/6	DILL/FRANGULA/LICORICE/PSYLLIUM/SENNA	OMOP2853059	LICORICE								1
26429	HERB-A-LAX TABLET 284MG/23MG/6	DILL/FRANGULA/LICORICE/PSYLLIUM/SENNA	OMOP2855601	SENNA								1
26429	HERB-A-LAX TABLET 284MG/23MG/6	DILL/FRANGULA/LICORICE/PSYLLIUM/SENNA	OMOP2851987	FRANGULA		23	MG					1
26429	HERB-A-LAX TABLET 284MG/23MG/6	DILL/FRANGULA/LICORICE/PSYLLIUM/SENNA	OMOP2855103	PSYLLIUM								1
26434	SAW PALMETTO PROACTIVE CAPSULE 1G/250MG/1.9	LECITHIN/SERENOA REPENS/URTICA/ZINC	OMOP2856858	ZINC								1
26434	SAW PALMETTO PROACTIVE CAPSULE 1G/250MG/1.9	LECITHIN/SERENOA REPENS/URTICA/ZINC	OMOP2852979	LECITHIN		1	G					1
26434	SAW PALMETTO PROACTIVE CAPSULE 1G/250MG/1.9	LECITHIN/SERENOA REPENS/URTICA/ZINC	OMOP2856513	URTICA								1
26434	SAW PALMETTO PROACTIVE CAPSULE 1G/250MG/1.9	LECITHIN/SERENOA REPENS/URTICA/ZINC	OMOP2855623	SERENOA REPENS		250	MG					1
