DOSAGE	VOLUME	THIN_NAME	GEMSCRIPT_NAME	INGREDIENT_ID	THIN_CODE	GEMSCRIPT_CODE	INGREDIENT_CONCEPT_CODE	DOMAIN_ID
500mcg		Ethinylestradiol / norethisterone - biphasic 7 x 35mcg+500mcg; 14 x 35mcg+1mg tablet	Ethinylestradiol / norethisterone - biphasic 7 x 35mcg+500mcg; 14 x 35mcg+1mg Tablet	1521369	90566998	81197020	Norethindrone	Drug
1mg		Ethinylestradiol / norethisterone - biphasic 7 x 35mcg+500mcg; 14 x 35mcg+1mg tablet	Ethinylestradiol / norethisterone - biphasic 7 x 35mcg+500mcg; 14 x 35mcg+1mg Tablet	1521369	90566998	81197020	Norethindrone	Drug
3000 iu	0.5 ml		Alphaparin 3000iu/0.5ml Injection (Grifols UK Ltd)	1713332		81208020	Amoxicillin	Drug
		Diphtheria / tetanus / pertussis adsorbed injection	Dtp vaccine behring Injection (Wyeth Pharmaceuticals)		90540998	81251020		Drug
		Generic vitasavoury 200 powder (vitaflo international ltd)	Vitasavoury 200 Powder (Vitaflo International Ltd)		90528994	81281020		Device
		Generic vitasavoury bulk powder (vitaflo international ltd)	Vitasavoury bulk Powder (Vitaflo International Ltd)		90527994	81283020		Device
0.002ml		Matricaria tincture 0.002ml/sachet powder	Matricaria tincture 0.002ml/sachet Powder	42899366	90469998	81392020	Matricaria chamomilla flowering top oil	Drug
50 mcg		Beclometasons 50 micrograms/actuation vortex inhaler	Beclometasons 50 micrograms/actuation vortex inhaler	1115572	90417998	81505020	Beclomethasone	Drug
			Owbridges childrens Liquid (Chefaro UK Ltd)	36878747		81698020	human immunoglobulin	Drug
500 mg		Remedeine 30mg+500mg Effervescent tablet (Napp Pharmaceuticals Ltd)	Remedeine 30mg+500mg Effervescent tablet (Napp Pharmaceuticals Ltd)	1125315	90249998	81855020	Acetaminophen	Drug
30 mg		Remedeine 30mg+500mg Effervescent tablet (Napp Pharmaceuticals Ltd)	Remedeine 30mg+500mg Effervescent tablet (Napp Pharmaceuticals Ltd)	1189596	90249998	81855020	dihydrocodeine	Drug
		Mistletoe (from apple trees) 3% oral solution	Mistletoe (from apple trees) 3% oral solution		90240998	81879020		Drug
		Poliomyelitis inactivated vaccine injection	Imovax polio Vaccination (Aventis Pasteur MSD)		90238998	81883020		Drug
325 mg		Generic Alka-Seltzer effervescent tablets sugar free	Alka-seltzer Tablet (Bayer Plc)	1112807	90202998	81957020	Aspirin	Drug
1000 mg		Generic Alka-Seltzer effervescent tablets sugar free	Alka-seltzer Tablet (Bayer Plc)	950435	90202998	81957020	Citric Acid	Drug
1916 mg		Generic Alka-Seltzer effervescent tablets sugar free	Alka-seltzer Tablet (Bayer Plc)	939506	90202998	81957020	Sodium Bicarbonate	Drug
5 g/l		Meltus dry cough colour free sugar free adult Oral suspension (SSL International Plc)	Meltus dry cough colour free sugar free adult Oral suspension (SSL International Plc)	1163944	90172998	82024020	Guaifenesin	Drug
			Meltus expectorant sugar free colour free junior linctus (SSL International Plc)	989301		82031020	Cetylpyridinium	Drug
200 mg			Relcofen 200mg Tablet (Actavis UK Ltd)	1177480		82148020	Ibuprofen	Drug
		Generic complan drink mix	Complan drink mix [complan] Oral solution (Complan Foods Ltd)		90115994	82159020		Device
			Sanatogen cod liver oil high strength Capsule (Roche Consumer Health)	19101604		82162020	Cod Liver Oil	Drug
		Vitamins A / D capsules BPC 1973	Vitamins a / d ONE A DAY capsules	36879003	90112998	82165020	Magnesium glycerophosphate	Drug
		Multinutrient liquid	Vitamins a / d liquid	529303	90112997	82166020	"diphtheria toxoid vaccine, inactivated"	Drug
		Vitamins a / d syrup	Vitamins a / d syrup		90112996	82167020		Drug
200mg		Generic Anadin Extra tablets	Paracetamol 200mg / aspirin 300mg / caffeine 45mg tablet	1125315		82243020	Acetaminophen	Drug
300mg		Generic Anadin Extra tablets	Paracetamol 200mg / aspirin 300mg / caffeine 45mg tablet	1112807		82243020	Aspirin	Drug
45mg		Generic Anadin Extra tablets	Paracetamol 200mg / aspirin 300mg / caffeine 45mg tablet	1134439		82243020	Caffeine	Drug
			Mac extra Lozenge (Ernest Jackson / Co. Ltd)	969004		82274020	Hexylresorcinol	Drug
20 mg	15 ml		Vicks vaposyrup dry cough 20mg/15ml Oral solution (Procter / Gamble (Health / Beauty Care) Ltd)	1119510		82337020	Dextromethorphan	Drug
		"Haemophilus b / diphtheria, tetanus / pertussis (dtp vaccination"	"Haemophilus b / diphtheria, tetanus / pertussis (dtp Vaccination"		90033998	82339020		Drug
150unit		Follitropin alfa 150unit / Lutropin alfa 75unit powder / solvent for solution for injection vials	Follitropin alfa 75iu Powder for injection	1542948		82399020	Follitropin Alfa	Drug
75unit		Follitropin alfa 150unit / Lutropin alfa 75unit powder / solvent for solution for injection vials	Follitropin alfa 75iu Powder for injection	1543112		82399020	Lutropin alfa	Drug
		Dual compartment nutrition bag basal infusion	Nutriflex basal Infusion (B.Braun Medical Ltd)		89977998	82473020		Device
		Generic Radian B Pain Relief spray	Radian B Spray (Thornton / Ross Ltd)		89967996	82495020		Drug
		"Multivitamins / soya flour extract, vitamins / minerals tablet"	Estroven Tablet (Estroven Ltd)		89922998	82582020		Drug
3%		Phyto progesterone 3% cream	Phyto progesterone 3% cream	1552310	89907998	82618020	Progesterone	Drug
		Abnoba viscum mali d2 20mg injection	Abnoba viscum mali D2 20mg injection		89870998	82703020		Drug
2%		Phyto progesterone 1.5% cream	Phyto progesterone 1.5% cream	1552310	89869998	82705020	Progesterone	Drug
		Generic piz buin spf30 sunblock lotion (johnson / johnson medical ltd)	Piz Buin SPF30 sunblock lotion (Johnson / Johnson Medical Ltd)		89843994	82757020		Device
1%		Proctocream HC 1%+1% Cream (Stafford-Miller Ltd)	Proctocream HC 1%+1% Cream (Stafford-Miller Ltd)	975125	89793998	82868020	Hydrocortisone	Drug
		Vitamins a / d / other vitamins capsules	Vitamins a / d / other vitamins capsules		89741998	82991020		Drug
		Solution G citric acid 3.23% catheter maintenance solution	Catheter maintenance 3.23% G solution		89664998	83168020		Device
		Solution R citric acid 6% catheter maintenance solution	Catheter maintenance 6% R solution		89663998	83170020		Device
120mg/5ml		Promethazine hydrochloride 1.5mg / paracetamol 120mg/5ml oral solution colour free / sugar free	Promethazine hydrochloride 1.5mg / paracetamol 120mg/5ml oral solution colour free / sugar free	1125315		83231020	Acetaminophen	Drug
1.5mg/5ml		Promethazine hydrochloride 1.5mg / paracetamol 120mg/5ml oral solution colour free / sugar free	Promethazine hydrochloride 1.5mg / paracetamol 120mg/5ml oral solution colour free / sugar free	1153013		83231020	Promethazine	Drug
5mg		Co-amilofruse 5mg+40mg tablets	Frusemek 40mg+5mg Tablet (Approved Prescription Services Ltd)	991382		83268020	Amiloride	Drug
40mg		Co-amilofruse 5mg+40mg tablets	Frusemek 40mg+5mg Tablet (Approved Prescription Services Ltd)	956874		83268020	Furosemide	Drug
50iu		Recombinant human fsh beta 50iu injection (powder plus diluent)	Puregon 50iu Injection (Organon Laboratories Ltd)	1588712	89583998	83364020	Follicle Stimulating Hormone	Drug
100 iu		Recombinant human fsh beta 100iu injection (powder plus diluent)	Puregon 100iu Injection (Organon Laboratories Ltd)	1588712	89583997	83365020	Follicle Stimulating Hormone	Drug
150 iu		Recombinant human fsh beta 150iu injection (powder plus diluent)	Puregon 150iu Injection (Organon Laboratories Ltd)	1588712	89583996	83366020	Follicle Stimulating Hormone	Drug
3.00%		Mistletoe (from oaks) 3% oral solution	Iscador q 3% Liquid (Weleda (UK) Ltd)	1330974	89579998	83374020	Viscum album preparation	Drug
500mg		Troclosene sodium 500mg solution-tablet	Presept 500mg Tablet (Johnson / Johnson Medical Ltd)	44818503	89517998	83493020	troclosene	Drug
2.5 g		Troclosene sodium 2.5g solution-tablet	Presept 2.5g Tablet (Johnson / Johnson Medical Ltd)	44818503	89517997	83494020	troclosene	Drug
		Troclosene sodium 5g solution-tablet	Presept 5g Tablet (Johnson / Johnson Medical Ltd)		89517996	83495020		Drug
3.00%		Mistletoe (from pine trees) 3% oral solution	Iscador p 3% Liquid (Weleda (UK) Ltd)	1330974	89422998	83703020	Viscum album preparation	Drug
			Unichem vapour rub Ointment (Unichem)			83712020		Drug
			Ringer-lactate intravenous infusion	714785		83718020	Amphetamine	Drug
			Onopordon / primula / hyoscyamus Oral solution			83905020		Drug
		Plantago compound oint	Plantago compound oint		89317998	83929020		Drug
125 mg			Myelobromol 125mg Tablet (Durbin Plc)	1741309		83937020	terbinafine	Drug
33.9 mcg		Ethinylestradiol 33.9micrograms/24hours / Norelgestromin 203micrograms/24hours transdermal patches	Norelgestromin / ethinylestradiol 203micrograms + 33.9micrograms/24hours Transdermal patch	1549786	89295998	83975020	Ethinyl Estradiol	Drug
203 mcg		Ethinylestradiol 33.9micrograms/24hours / Norelgestromin 203micrograms/24hours transdermal patches	Norelgestromin / ethinylestradiol 203micrograms + 33.9micrograms/24hours Transdermal patch	1518198	89295998	83975020	norelgestromin	Drug
450 mg		Phyto progesterone cream	Pro-gest Cream (Higher Nature Ltd)	1552310	89253998	84064020	Progesterone	Drug
20 mg	2 ml	Synovial fluid 20mg/2ml injection vials	Suplasyn synovial20mg/2ml Injection (PLIVA Pharma Ltd)	787787	89218994	84143020	hyaluronate	Drug
300mg		Generic Trizivir tablets	Abacavir 300mg / zidovudine 300mg / lamivudine 150mg tablets	1736971		84150020	abacavir	Drug
150mg		Generic Trizivir tablets	Abacavir 300mg / zidovudine 300mg / lamivudine 150mg tablets	1704183		84150020	Lamivudine	Drug
300mg		Generic Trizivir tablets	Abacavir 300mg / zidovudine 300mg / lamivudine 150mg tablets	1710612		84150020	Zidovudine	Drug
80 mcg		Estradiol / (estradiol / levonorgestrel) 80mcg/24hrs / (50mcg+20mcg/24hr) twice weekly patch	Estradiol / (estradiol / levonorgestrel) 80mcg/24hrs / (50mcg+20mcg/24hr) twice weekly patch	1548195	89212998	84154020	Estradiol	Drug
50 mcg		Estradiol / (estradiol / levonorgestrel) 80mcg/24hrs / (50mcg+20mcg/24hr) twice weekly patch	Estradiol / (estradiol / levonorgestrel) 80mcg/24hrs / (50mcg+20mcg/24hr) twice weekly patch	1548195	89212998	84154020	Estradiol	Drug
20 mcg		Estradiol / (estradiol / levonorgestrel) 80mcg/24hrs / (50mcg+20mcg/24hr) twice weekly patch	Estradiol / (estradiol / levonorgestrel) 80mcg/24hrs / (50mcg+20mcg/24hr) twice weekly patch	1589505	89212998	84154020	Levonorgestrel	Drug
75 iu		Menotrophin 75unit powder / solvent for solution for injection vials	Merional 75iu+75iu Powder for solution for injection (Denfleet Pharmaceuticals Ltd)	21014151	89196998	84188020	Menotrophin	Drug
75 iu		Menotrophin 75unit powder / solvent for solution for injection vials	Merional 75iu+75iu Powder for solution for injection (Denfleet Pharmaceuticals Ltd)	36878699	89196998	84188020	Menotrophin	Drug
		Distilled witch hazel 13% eye drops	Optrex Eye drops (Crookes Healthcare Ltd)	1152631	89192998	84197020	Cromolyn	Drug
500 mg			Zoxycil 500mg Capsule (Trinity Pharmaceuticals Ltd)	1797513		84228020	Ciprofloxacin	Drug
		Multivitamins / minerals / trace elements sugar free chewable tablet	Superted multivitamins / minerals Chewable tablet (Chefaro UK Ltd)		89119998	84352020	Vitamin Stuff	Drug
		Normasol irrigation soln 0.9% 0.90% Oral solution	Normasol irrigation soln 0.9% 0.90% Oral solution (Molnlycke Health Care Ltd)		89091994	84415020		Device
15%		Crude coal tar / zinc oxide / starch in pma 15%+2%+12% paste	Crude coal tar / zinc oxide / starch in pma 15%+2%+12% Paste	1000995		84425020	Coal Tar	Drug
12%		Crude coal tar / zinc oxide / starch in pma 15%+2%+12% paste	Crude coal tar / zinc oxide / starch in pma 15%+2%+12% Paste	1036157		84425020	Starch	Drug
2%		Crude coal tar / zinc oxide / starch in pma 15%+2%+12% paste	Crude coal tar / zinc oxide / starch in pma 15%+2%+12% Paste	911064		84425020	Zinc Oxide	Drug
d3		Abnoba viscum mali d3 2mg injection	Abnoba viscum mali D3 2mg injection	1330974	89074998	84452020	Viscum album preparation	Drug
d4		Abnoba viscum mali d4 0.2mg injection	Abnoba viscum mali D4 0.2mg injection	1330974	89073998	84454020	Viscum album preparation	Drug
			Abnoba viscum mali D5 0.02mg injection			84456020		Drug
500mg		Co-codamol 15mg/500mg tablets		1125315		84466020	Acetaminophen	Drug
15mg		Co-codamol 15mg/500mg tablets		1201620		84466020	Codeine	Drug
		Vitamins a / d / other vitamins / minerals capsules	Vitamins a / d / other vitamins / minerals capsules		89017998	84585020		Drug
		Mouthwash solution tablets	Sotol mouthwash Tablet (Associated Dental Products Ltd)		88980998	84662020		Device
		Light eye drops	Light eye drops		88964998	84694020		Drug
		Dimethyl-ether propane spray	Histofreezer cryosurgical system 5mm applicator (koGEN Ltd)		88960994	84702020		Device
10%		Crude coal tar / zinc oxide / starch in pma 10%+2%+12% paste	Crude coal tar / zinc oxide / starch in pma 10%+2%+12% Paste	1000995		84703020	Coal Tar	Drug
12%		Crude coal tar / zinc oxide / starch in pma 10%+2%+12% paste	Crude coal tar / zinc oxide / starch in pma 10%+2%+12% Paste	1036157		84703020	Starch	Drug
2%		Crude coal tar / zinc oxide / starch in pma 10%+2%+12% paste	Crude coal tar / zinc oxide / starch in pma 10%+2%+12% Paste	911064		84703020	Zinc Oxide	Drug
		Dimethyl-ether propane spray	Histofreezer cryosurgical system 2mm applicator (koGEN Ltd)		88959994	84704020		Device
			I-doc 13% Eye lotion (Mentholatum Company)			84728020		Drug
4.00%		Calendula 4% cream	Calendula 4% cream	19071836	88927998	84773020	Calendula officinalis extract	Drug
		Japanese encephalitis inactivated vaccination	Japanese encephalitis inactivated Vaccination	19011773	88913998	84802020	Ascorbic Acid	Drug
		Japanese encephalitis inactivated vaccination	Je-vax Vaccination (sanofi pasteur MSD Ltd)	19047598	88911998	84806020	"Japanese encephalitis virus vaccine, inactivated"	Drug
		Generic Evorel Sequi transdermal patches	Evorel sequi 50microgram/24hr (3.2mg/unit) Transdermal patch (Janssen-Cilag Ltd)		88887997	84856020		Drug
500mg		Co-codamol 30mg/500mg effervescent tablets	Codeine phosphate 30mg / paracetamol 500mg effervescent tablets	1125315	88880998	84870020	Acetaminophen	Drug
30mg		Co-codamol 30mg/500mg effervescent tablets	Codeine phosphate 30mg / paracetamol 500mg effervescent tablets	1201620	88880998	84870020	Codeine	Drug
0.1 iu/ml		Diphtheria/tetanus/pertussis dtpa vaccination	Diphtheria/tetanus/pertussis DTPa vaccination	529303	88854998	84924020	"diphtheria toxoid vaccine, inactivated"	Drug
0.01 iu/ml		Diphtheria/tetanus/pertussis dtpa vaccination	Diphtheria/tetanus/pertussis DTPa vaccination	19033193	88854998	84924020	Pertussis Vaccine	Drug
0.1 iu/ml		Diphtheria/tetanus/pertussis dtpa vaccination	Diphtheria/tetanus/pertussis DTPa vaccination	529411	88854998	84924020	"tetanus toxoid vaccine, inactivated"	Drug
			Strychnine hydrochloride powder	19094153		84953020	Strychnine	Drug
		Adeks Tablet (Scandipharm)	Adeks Tablet (Scandipharm)		88827998	84980020		Drug
		"Vitamin a, c & d+11 other vitamins & 1 mineral (combination no1) tabs"	"Vitamin a, c & d with 11 other vitamins & 1 mineral (combination no1) tabs"	987406	88824998	84986020	Ethacrynate	Drug
		Causticum 6c tablets	Causticum 6c tablets		88799998	85048020		Drug
30c		Pulsatilla nigricans 30c tablet	Pulsatilla nigricans 30c tablet	36879075	88764997	85139020	Homeopathic pulsatilla nigricans	Drug
			Plasma human frozen solvent detergent treated infusion			85218020		Drug
		Oral rehydration salts oral powder	Rapolyte oral Powder (Galen Ltd)		88724998	85234020		Device
		Agaricus muscarius 30c tablets	Agaricus muscarius 30c tablets		88703998	85276020		Drug
30c		Agaricus bulbosus 30c tablets	Agaricus bulbosus 30c tablets	43126037	88702998	85278020	Agaricus Bulbosus For Homeopathic Preparations	Drug
		Anacardium orientale 30c tablets	Anacardium orientale 30c tablets		88696998	85290020		Drug
		Aurum metallicum 30c tablets	Aurum metallicum 30c tablets		88694998	85294020		Drug
30c		Babtisia tinctoria 30c tablets	Babtisia Tinctoria 30c tablets	43532336	88692998	85298020	Indigo	Drug
		Berberis vulgaris 30c tablets	Berberis vulgaris 30c tablets		88691998	85300020		Drug
		Calendula officinalis 30c tablets	Calendula officinalis 30c tablets		88689998	85304020		Drug
		Chelidomium majus 30c tablets	Chelidomium majus 30c tablets		88687998	85308020		Drug
		Chininum arsenosicum 30c tablets	Chininum arsenosicum 30c tablets		88684998	85314020		Drug
		Chininum sulphuricum 30c tablets	Chininum sulphuricum 30c tablets		88683998	85316020		Drug
		Cineraria maritima 30c tablets	Cineraria maritima 30c tablets		88682998	85318020		Drug
		Crotallus horridus 30c tablets	Crotallus horridus 30c tablets		88679998	85324020		Drug
		Equisetum hyernale 30c tablets	Equisetum hyernale 30c tablets		88674998	85335020		Drug
30c		Eupatorium aromaticum 30c tablet	Eupatorium aromaticum 30c Tablet	42898968	88672998	85339020	Eupatorium cannabinum extract	Drug
		Glonoinum 30c tablet	Glonoinum 30c Tablet		88669998	85345020		Drug
		Hamster hair 30c tablet	Hamster hair 30c Tablet		88668998	85347020		Drug
30c		Mercurius corrosivus 30c tablet	Mercurius corrosivus 30c Tablet	43013715	88658998	85367020	MERCURIC CATION	Drug
			Mercurius cyanatus 30c Tablet			85369020		Drug
30c		Ranunculus bulbosa 30c tablet	Ranunculus bulbosa 30c tablet	42903993	88653998	85377020	Ranunculus bulbosus extract	Drug
30c		Sabal serrulata 30c tablet	Sabal serrulata 30c tablet		88650998	85383020	Sabal Serrulata For Homeopathic Preparations	Drug
30c		Sabal serrulata 30c tablet	Sabal serrulata 30c tablet	43126030	88650998	85383020	Sabal Serrulata For Homeopathic Preparations	Drug
		Squid 30c tablet	Squid 30c tablet		88646998	85391020		Drug
		Staphisagria 30c tablet	Staphisagria 30c tablet		88645998	85393020		Drug
		Stingray 30c tablet	Stingray 30c tablet		88644998	85395020		Drug
30c		Tabacum 30c tablet	Tabacum 30c tablet	43533077	88642998	85399020	Nicotiana tabacum whole extract	Drug
		Veratrum album 30c tablets	Veratrum album 30c tablets		88641998	85401020		Drug
		Veratrum viride 30c tablets	Veratrum viride 30c tablets		88640998	85403020		Drug
		Zincum metallicum 30c tablets	Zincum metallicum 30c tablets		88639998	85405020		Drug
30c		Antimonium cruduc 30c tablets	Antimonium cruduc 30c tablets		88638998	85407020	Stibium	Drug
		Antimonium tartaricum 30c tablets	Antimonium tartaricum 30c tablets		88637998	85409020		Drug
30c		Baryta carbonica 30c tablets	Baryta carbonica 30c tablets	43125922	88636998	85411020	Baryta Carbonica For Homeopathic Preparations	Drug
		Baryta muriatica 30c tablets	Baryta muriatica 30c tablets		88635998	85413020		Drug
		Cactus 30c tablets	Cactus 30c tablets		88634998	85415020		Drug
		Calcarea hypophorosa 30c tablets	Calcarea hypophorosa 30c tablets		88633998	85417020		Drug
		Calcarea iodata 30c tablets	Calcarea iodata 30c tablets		88632998	85419020		Drug
		Calcarea sulphurica 30c tablets	Calcarea sulphurica 30c tablets		88631998	85421020		Drug
		Daphne mezereum 30c tablets	Daphne mezereum 30c tablets		88630998	85423020		Drug
		Bromium 30c tablets	Bromium 30c tablets		88629998	85425020		Drug
30c		Calcarea arsenosica 30c tablets	Calcarea arsenosica 30c tablets		88628998	85427020	Homeopathic Calcarea Arsenosica	Drug
		Calcarea silicica 30c tablets	Calcarea silicica 30c tablets		88627998	85429020		Drug
		Candida 30c tablets	Candida 30c tablets		88626998	85431020		Drug
		Cannabis 30c tablets	Cannabis 30c tablets		88625998	85433020		Drug
		Carcinosin 30c tablets	Carcinosin 30c tablets		88624998	85435020		Drug
