invalid_reason,id,code,name,concept_class,secondary_domain,concept_domain
,42742395,95938,"Short-latency somatosensory evoked potential study, stimulation of any/all peripheral nerves or skin sites, recording from the central nervous system; in upper and lower limbs",Procedure,,Procedure
,2314139,95925,"Short-latency somatosensory evoked potential study, stimulation of any/all peripheral nerves or skin sites, recording from the central nervous system; in upper limbs",Procedure,,Procedure
,2107352,33755,Shunt; ascending aorta to pulmonary artery (Waterston type operation),Procedure,,Procedure
,2107354,33764,"Shunt; central, with prosthetic graft",Procedure,,Procedure
,2107353,33762,Shunt; descending aorta to pulmonary artery (Potts-Smith type operation),Procedure,,Procedure
,2107341,33750,Shunt; subclavian to pulmonary artery (Blalock-Taussig type operation),Procedure,,Procedure
,2107356,33767,Shunt; superior vena cava to pulmonary artery for flow to both lungs (bidirectional Glenn procedure),Procedure,,Procedure
,2107355,33766,Shunt; superior vena cava to pulmonary artery for flow to one lung (classical Glenn procedure),Procedure,,Procedure
,2211614,75809,"Shuntogram for investigation of previously placed indwelling nonvascular shunt (eg, LeVeen shunt, ventriculoperitoneal shunt, indwelling infusion pump), radiological supervision and interpretation",Procedure,,Procedure
,2212569,84275,Sialic acid,Measurement,,Measurement
,2211326,70390,"Sialography, radiological supervision and interpretation",Procedure,,Procedure
,2108761,42340,"Sialolithotomy; parotid, extraoral or complicated intraoral",Procedure,,Procedure
,2108760,42335,"Sialolithotomy; submandibular (submaxillary), complicated, intraoral",Procedure,,Procedure
,2108759,42330,"Sialolithotomy; submandibular (submaxillary), sublingual or parotid, uncomplicated, intraoral",Procedure,,Procedure
,2212738,85660,"Sickling of RBC, reduction",Measurement,,Measurement
,2109180,45330,"Sigmoidoscopy, flexible; diagnostic, with or without collection of specimen(s) by brushing or washing (separate procedure)",Procedure,,Procedure
,2109188,45339,"Sigmoidoscopy, flexible; with ablation of tumor(s), polyp(s), or other lesion(s) not amenable to removal by hot biopsy forceps, bipolar cautery or snare technique",Procedure,,Procedure
,2109181,45331,"Sigmoidoscopy, flexible; with biopsy, single or multiple",Procedure,,Procedure
,2109184,45334,"Sigmoidoscopy, flexible; with control of bleeding (eg, injection, bipolar cautery, unipolar cautery, laser, heater probe, stapler, plasma coagulator)",Procedure,,Procedure
,2109186,45337,"Sigmoidoscopy, flexible; with decompression of volvulus, any method",Procedure,,Procedure
,2109189,45340,"Sigmoidoscopy, flexible; with dilation by balloon, 1 or more strictures",Procedure,,Procedure
,2109185,45335,"Sigmoidoscopy, flexible; with directed submucosal injection(s), any substance",Procedure,,Procedure
,2109190,45341,"Sigmoidoscopy, flexible; with endoscopic ultrasound examination",Procedure,,Procedure
,2109182,45332,"Sigmoidoscopy, flexible; with removal of foreign body",Procedure,,Procedure
,2109183,45333,"Sigmoidoscopy, flexible; with removal of tumor(s), polyp(s), or other lesion(s) by hot biopsy forceps or bipolar cautery",Procedure,,Procedure
,2109187,45338,"Sigmoidoscopy, flexible; with removal of tumor(s), polyp(s), or other lesion(s) by snare technique",Procedure,,Procedure
,2109192,45345,"Sigmoidoscopy, flexible; with transendoscopic stent placement (includes predilation)",Procedure,,Procedure
,2109191,45342,"Sigmoidoscopy, flexible; with transendoscopic ultrasound guided intramural or transmural fine needle aspiration/biopsy(s)",Procedure,,Procedure
,2313845,93278,"Signal-averaged electrocardiography (SAECG), with or without ECG",Procedure,,Procedure
D,42739575,25,"Significant, Separately Identifiable Evaluation and Management Service by the Same Physician on the Same Day of the Procedure or Other Service",Medical Service,,Observation
D,2106115,2O,SIL or TAL1 (T cell leukemia),Measurement,,Measurement
,2212570,84285,Silica,Measurement,,Measurement
,2109737,51725,"Simple cystometrogram (CMG) (eg, spinal manometer)",Procedure,,Procedure
,2102160,12016,"Simple repair of superficial wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 12.6 cm to 20.0 cm",Procedure,,Procedure
,2102156,12011,"Simple repair of superficial wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 2.5 cm or less",Procedure,,Procedure
,2102157,12013,"Simple repair of superficial wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 2.6 cm to 5.0 cm",Procedure,,Procedure
,2102161,12017,"Simple repair of superficial wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 20.1 cm to 30.0 cm",Procedure,,Procedure
,2102158,12014,"Simple repair of superficial wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 5.1 cm to 7.5 cm",Procedure,,Procedure
,2102159,12015,"Simple repair of superficial wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 7.6 cm to 12.5 cm",Procedure,,Procedure
,2102162,12018,"Simple repair of superficial wounds of face, ears, eyelids, nose, lips and/or mucous membranes; over 30.0 cm",Procedure,,Procedure
,2102153,12005,"Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk and/or extremities (including hands and feet); 12.6 cm to 20.0 cm",Procedure,,Procedure
,2102140,12001,"Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk and/or extremities (including hands and feet); 2.5 cm or less",Procedure,,Procedure
,2102141,12002,"Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk and/or extremities (including hands and feet); 2.6 cm to 7.5 cm",Procedure,,Procedure
,2102154,12006,"Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk and/or extremities (including hands and feet); 20.1 cm to 30.0 cm",Procedure,,Procedure
,2102152,12004,"Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk and/or extremities (including hands and feet); 7.6 cm to 12.5 cm",Procedure,,Procedure
,2102155,12007,"Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk and/or extremities (including hands and feet); over 30.0 cm",Procedure,,Procedure
,2109739,51736,"Simple uroflowmetry (UFR) (eg, stop-watch flow rate, mechanical uroflowmeter)",Procedure,,Procedure
,43528026,95943,"Simultaneous, independent, quantitative measures of both parasympathetic function and sympathetic function, based on time-frequency analysis of heart rate variability concurrent with time-frequency analysis of continuous respiratory activity, with mean he",Procedure,,Procedure
,2108135,36469,"Single or multiple injections of sclerosing solutions, spider veins (telangiectasia); face",Procedure,,Procedure
,2108134,36468,"Single or multiple injections of sclerosing solutions, spider veins (telangiectasia); limb or trunk",Procedure,,Procedure
,2313719,92546,Sinusoidal vertical axis rotational testing,Procedure,,Procedure
,2106351,31070,"Sinusotomy frontal; external, simple (trephine operation)",Procedure,,Procedure
,2106367,31086,"Sinusotomy frontal; nonobliterative, with osteoplastic flap, brow incision",Procedure,,Procedure
,2106368,31087,"Sinusotomy frontal; nonobliterative, with osteoplastic flap, coronal incision",Procedure,,Procedure
,2106363,31080,"Sinusotomy frontal; obliterative without osteoplastic flap, brow incision (includes ablation)",Procedure,,Procedure
,2106365,31084,"Sinusotomy frontal; obliterative, with osteoplastic flap, brow incision",Procedure,,Procedure
,2106366,31085,"Sinusotomy frontal; obliterative, with osteoplastic flap, coronal incision",Procedure,,Procedure
,2106364,31081,"Sinusotomy frontal; obliterative, without osteoplastic flap, coronal incision (includes ablation)",Procedure,,Procedure
,2106362,31075,"Sinusotomy frontal; transorbital, unilateral (for mucocele or osteoma, Lynch type)",Procedure,,Procedure
,2106344,31020,"Sinusotomy, maxillary (antrotomy); intranasal",Procedure,,Procedure
,2106347,31032,"Sinusotomy, maxillary (antrotomy); radical (Caldwell-Luc) with removal of antrochoanal polyps",Procedure,,Procedure
,2106346,31030,"Sinusotomy, maxillary (antrotomy); radical (Caldwell-Luc) without removal of antrochoanal polyps",Procedure,,Procedure
,2106349,31050,"Sinusotomy, sphenoid, with or without biopsy",Procedure,,Procedure
,2106350,31051,"Sinusotomy, sphenoid, with or without biopsy; with mucosal stripping or removal of polyp(s)",Procedure,,Procedure
,2106369,31090,"Sinusotomy, unilateral, three or more paranasal sinuses (frontal, maxillary, ethmoid, sphenoid)",Procedure,,Procedure
,2212130,80195,Sirolimus,Measurement,,Measurement
,40757027,0233T,Skin advanced glycation endproducts (AGE) measurement by multi-wavelength fluorescent spectroscopy,Procedure,,Procedure
,2314062,95027,Skin end point titration,Procedure,,Procedure
,2212826,86485,Skin test; candida,Measurement,,Measurement
,2212828,86490,Skin test; coccidioidomycosis,Measurement,,Measurement
,2212829,86510,Skin test; histoplasmosis,Measurement,,Measurement
,2212830,86580,"Skin test; tuberculosis, intradermal",Measurement,,Measurement
D,42739402,86585,"Skin test; tuberculosis, tine test",Measurement,,Measurement
,2212827,86486,"Skin test; unlisted antigen, each",Measurement,,Measurement
U,42738422,86586,"Skin test; unlisted antigen, each",Measurement,,Measurement
,2314097,95807,"Sleep study, simultaneous recording of ventilation, respiratory effort, ECG or heart rate, and oxygen saturation, attended by a technologist",Procedure,,Procedure
,2314096,95806,"Sleep study, simultaneous recording of ventilation, respiratory effort, ECG or heart rate, and oxygen saturation, unattended by a technologist",Procedure,,Procedure
D,42741857,0203T,"Sleep study, unattended, simultaneous recording; heart rate, oxygen saturation, respiratory analysis (eg, by airflow or peripheral arterial tone) and sleep time",Procedure,,Procedure
,40757072,95800,"Sleep study, unattended, simultaneous recording; heart rate, oxygen saturation, respiratory analysis (eg, by airflow or peripheral arterial tone), and sleep time",Procedure,,Procedure
U,42741849,0204T,"Sleep study, unattended, simultaneous recording; minimum of heart rate, oxygen saturation, and respiratory analysis (eg, by airflow or peripheral arterial tone)",Procedure,,Procedure
