CONCEPT_NAME	CONCEPT_ID	CONCEPT_NAME_2	PRECEDENCE
Nifedipin Pb	43573098	Nifedipin Pb	1
Nifedipin Sandoz	43573100	Nifedipin Sandoz	1
Nifedipin Stada	43573101	Nifedipin Stada	1
Nifedipine	1318853	Nifedipine	1
Nifehexal	43253533	Nifehexal	1
Nifehexal Sali	43253533	Nifehexal	1
Niflumic Acid	19019023	Niflumic Acid	1
Nifurantin	43573108	Nifurantin	1
Nifurantin B6	43573109	Nifurantin B6	1
Nifuratel	19019029	Nifuratel	1
Nifuretten	43573110	Nifuretten	1
Nifuroxazide	19015144	nifuroxazide	1
Nigella Sativa	43533096	NIGELLA SATIVA SEED OIL	1
Nikethamide	19019088	Nikethamide	1
Nilotinib	1394023	nilotinib	1
Nilox Midi	43573115	Nilox Midi	1
Nilox Mini	43573116	Nilox Mini	1
Nilvadipine	19113063	nilvadipine	1
Nimodipin Hexal	43573117	Nimodipin Hexal	1
Nimodipine	1319133	Nimodipine	1
Nimorazole	19019176	Nimorazole	1
Nimotop	19038992	Nimotop	1
Nimotop S	19038992	Nimotop	1
Nimustine	19135793	Prednimustine	1
Nimvastid	21018472	Nimvastid	1
Nintedanib	45775396	nintedanib	1
Niquitin	21017959	NiQuitin	1
Nirason N	43573126	Nirason N	1
Nisita	43573127	Nisita Mineralische Nasensalbe	1
Nisoldipine	1319880	Nisoldipine	1
Nitisinone	1586640	nitisinone	1
Nitoman	19014678	Nitoman	1
Nitrazepam	19020021	Nitrazepam	1
Nitrendidoc	43573136	Nitrendidoc	1
Nitrendipin Abz	43573139	Nitrendipin Abz	1
Nitrendipin Aristo	43573142	Nitrendipin Aristo	1
Nitrendipin Dura	43573143	Nitrendipin Dura	1
Nitrendipin Sandoz	43573144	Nitrendipin Sandoz	1
Nitrendipin Stada	43573145	Nitrendipin Stada	1
Nitrendipine	19020061	Nitrendipine	1
Nitric Acid	42899650	Nitric Acid	1
Nitric Oxide	19020068	Nitric Oxide	1
Nitriderm Tts	43131160	NITRIDERM TTS	1
Nitroderm Tts	43573151	Nitroderm Tts	1
Nitrofurantoin	920293	Nitrofurantoin	1
Nitrogen	19020477	Nitrogen	1
Nitroglycerin	1361711	Nitroglycerin	1
Nitrolingual	19020211	Nitrolingual	1
Nitrolingual Prot.	19020211	Nitrolingual	1
Nitronal	19013059	Nitronal	1
Nitroprusside	19020994	Nitroprusside	1
Nitroquick	19075226	Nitroquick	1
Nitrosorbon	43573160	Nitrosorbon	1
Nitrous Oxide	19021129	Nitrous Oxide	1
Nitroxolin	43573161	Nitroxolin Forte	1
Nitroxoline	19015464	nitroxoline	1
Nivadil	43573162	Nivadil	1
Nivestim	21015073	Nivestim	1
Nivolumab	45892628	nivolumab	1
Nivolumab Bms	21018799	Nivolumab BMS	1
Nizatidine	950696	Nizatidine	1
Nizoral	19043477	Nizoral	1
Nizoral J c	19043477	Nizoral	1
Nizoral Jjh	19043477	Nizoral	1
N-Lauroylsarcosine	43014140	lauroyl sarcosinate	1
N-Methylcolamine	44012738	Vitamin B12 (Methylcobalamin)	1
Nobrium	19068862	Nobrium	1
Noctamid	19098778	Noctamid	1
Noctamide	19098778	Noctamid	1
Nocturin	43573167	Nocturin	1
Nocutil	43573168	Nocutil	1
Nolvadex	19004028	Nolvadex	1
Nomegestrol Acetate	19015533	nomegestrol	1
Nomifensine	19128066	Nomifensine	1
Nomon Mono	43573172	Nomon Mono	1
Nonacog Alfa	1351935	factor IX	1
Nonacog Gamma	35602783	factor IX complex	1
Nonivamide	19082731	nonivamide	1
Nonoxinol 9	969444	Nonoxynol-9	1
Nootrop	43573173	Nootrop	1
Norcuron	19044906	Norcuron	1
Nordazepam	19080959	Nordazepam	1
Nordic Pharma	43132472	NORDIC PHARMA	1
Norditropin	19044015	Norditropin	1
Nordmark	43578975	Nordmark Arzneimittel GmbH & Co. KG	1
Norelgestromin	1518198	norelgestromin	1
Norepinephrine	1321341	Norepinephrine	1
Norethisterone	1521369	Norethindrone	1
Noretynodrel	19021481	Norethynodrel	1
Norfenefrine	19015756	norfenefrine	1
Norflex	19100766	Norflex	1
Norflohexal	43253560	Norflohexal	1
Norflosal	43573179	Norflosal	1
Norfloxacin	1721543	Norfloxacin	1
Norfloxacin Abz	43573183	Norfloxacin Abz	1
Norfloxacin Al	43573184	Norfloxacin Al	1
Norfloxacin Heumann	43573185	Norfloxacin Heumann	1
Norfloxacin Stada	43573186	Norfloxacin Stada	1
Norfluxx	43573188	Norfluxx	1
Norgalax	19053646	Norgalax	1
Norgesic	19075260	Norgesic	1
Norgestimate	1515774	norgestimate	1
Norgestrel	1521592	Norgestrel	1
Norgine	21019469	Norgine Pharmaceuticals Ltd	1
Noricaven	43573189	Noricaven Retard	1
Noristerat	43573190	Noristerat	1
Norit	43578963	Norit Nederland BV	1
Norkotral	43573191	Norkotral Tema	1
Norkotral Tema	43573191	Norkotral Tema	1
Normethadone	19015787	normethadone	1
Normoc	43573193	Normoc	1
Normosang	43131355	NORMOSANG	1
Norpace	19047373	Norpace	1
Norprolac	19014783	Norprolac	1
Norspan	43253472	Norspan	1
Norspan Ps9	43253472	Norspan	1
Nortase	43573199	Nortase	1
Nortriptyline	721724	Nortriptyline	1
Norvasc	19080312	Norvasc	1
Norvir	19038783	Norvir	1
Noscapine	19021930	Noscapine	1
Novalgin	43573204	Novalgin	1
Novaminsulfon	43573210	Novaminsulfon	1
Novaminsulfon Abz	43573213	Novaminsulfon Abz	1
Novanox	43573218	Novanox	1
Novantron	19042138	Novantrone	1
Novantrone	19042138	Novantrone	1
Novartis	43132435	NOVARTIS EUROPHARM (ROYAUME-UNI)	1
Novartis Cons.Heal	21019228	Novartis Consumer Health UK Ltd	1
Novartis Cons.Heal	43132796	NOVARTIS PHARMA	2
Novartis Internat>	43132796	NOVARTIS PHARMA	1
Novartis Vaccines	21019931	Novartis Vaccines and Diagnostics Ltd	1
Novartis Vaccines	43132796	NOVARTIS PHARMA	2
Novesine	43573221	Novesine	1
Novial	43573222	Novial	1
Novirell B12	43573223	Novirell B12	1
Novirell B6	43573224	Novirell B6	1
Novo Nordisk	21020548	Novo Nordisk Ltd	2
Novo Nordisk	43132858	NOVO NORDISK	1
Novodigal	43573228	Novodigal	1
Novoeight	46221193	Novoeight	1
Novofem	43573230	Novofem	1
Novogent	43573231	Novogent	1
Novomix	21014357	voMix	1
Novonorm	19054446	NovoNorm	1
Novopulmon	43573232	Novopulmon	1
Novorapid	43253490	Novorapid	1
Novoseven	19023205	Novoseven	1
Noxafil	19036353	Noxafil	1
Nplate	19032431	Nplate	1
Nubain	19022201	Nubain	1
Nubral	43573297	Nubral	1
Nucleotids	915841		1
Nulojix	40240176	Nulojix	1
Nuphar Luteum	42899618	Nuphar luteum root extract	1
Nurofen	21016480	Nurofen	1
Nuron Biotech	21019303	Nuron Biotech B.V.	1
Nuron Biotech	44024737	Nuron Biotech B.V	2
Nutricia	21019882	Nutricia Dietary Care	3
Nutricia	21019423	Nutricia Ltd	1
Nutricia	44024772	Nutricia Manufacturing Usa	2
Nutriflex Basal	43573357	Nutriflex Basal	1
Nutriflex Lipid	43573358	Nutriflex Lipid Peri	1
Nutriflex Lipid	43573359	Nutriflex Lipid Plus	2
Nutriflex Peri	43573365	Nutriflex Peri	1
Nutrimmun	44024777	Nutrimmune Technologies Incorporated	1
Nutropinaq	21015391	NutropinAq	1
Nuvaring	19012278	NuvaRing	1
Nuvo Manufacturing	43580005	Nuvo Manufacturing GmbH	1
Nux Vomica	21016444	Nux vomica	1
Nycomed Pharma	21019967	Nycomed	1
Nyogel	43253653	Nyogel	1
Nystaderm	43573408	Nystaderm	1
Nystalocal	43573412	Nystalocal	1
Nystatin	922570	Nystatin	1
Nystatin Acis	43573413	Nystatin Acis	1
Nystatin Holsten	43573418	Nystatin Holsten	1
Obidoxime	19053171	Obidoxime	1
Obinutuzumab	44507676	Obinutuzumab	1
Obsidan	43573462	Obsidan	1
Obstinol	43573463	Obstinol M	1
Ocimum Basilicum	42903798	Ocimum basilicum whole extract	2
Ocimum Basilicum	42899643	Ocimum basilicum flowering top extract	1
Ocimum Tenuiflorum	42899644	Ocimum tenuiflorum top extract	1
Ocimum Tenuiflorum	35605949	Ocimum tenuiflorum whole extract	2
Ocriplasmin	42904298	Ocriplasmin	1
Octacaine	1343916	Epinephrine	1
Octacaine	989878	Lidocaine	2
Octadon P	43573464	Octadon P	1
Octagam	19088002	Octagam	1
Octanate	43131383	OCTANATE	1
Octanoic Acid	19025825	octanoic acid	1
Octapharma	21019435	Octapharma Ltd	1
Octaplex	21017184	Octaplex	1
Octenisept	43573526	Octenisept	1
Octocog Alfa	1352213	Factor VIII	1
Octocog Alfa	45776421	efmoroctocog alfa	2
Octodrine	19056642	OCTODRINE	1
Octopamine	42899645	Octopamine	1
Octostim	43253676	Octostim	1
Octreotid Bendalis	43573533	Octreotid Bendalis	1
Octreotid Hexal	43573535	Octreotid Hexal	1
Octreotid Hospira	43573536	Octreotid Hospira	1
Octreotid Sun	43573538	Octreotid Sun	1
Octreotide	1522957	Octreotide	1
Oculotect	21015277	Oculotect	1
Oculotect Fluid	21015277	Oculotect	1
Oculotect Gel	21015277	Oculotect	1
Oenanthe Crocata	45892321	Oenanthe crocata root extract	1
Oenanthe Phellandrium	42899531	Oenanthe aquatica fruit extract	1
Oenanthe Phellandrium	45892321	Oenanthe crocata root extract	2
Oenothera Biennis	19067085	Evening primrose extract	1
Oenothera Biennis	19045290	Evening primrose oil	2
Oestronara	43573592	Oestronara	1
Ofatumumab	40167582	Ofatumumab	1
Ofev	45775400	Ofev	1
Oflohexal	43573593	Oflohexal	1
Oflox	43573238	Oflox	1
Ofloxacin	923081	Ofloxacin	1
Ofloxacin Abz	43573244	Ofloxacin Abz	1
Ofloxacin Al	43573245	Ofloxacin Al 100	1
Ofloxacin Al	43573246	Ofloxacin Al 200	2
Ofloxacin Al	43573247	Ofloxacin Al 400	3
Ofloxacin Stada	43573250	Ofloxacin Stada	1
Ofloxacin Stulln	43573252	Ofloxacin Stulln	1
Ofloxamed	43573258	Ofloxamed	1
Oftaquix	21018745	Oftaquix	1
Ohropax	43578221	OHROPAX GmbH	1
Okoubaka	42904007	Okoubaka aubrevillei bark extract	1
Olaflur	36878977	Olaflur	1
Olanzapin Aaa	43573316	Olanzapin Aaa	1
Olanzapin Abz	43573318	Olanzapin Abz	1
Olanzapin Al	43573319	Olanzapin Al	1
Olanzapin Aristo	43573321	Olanzapin Aristo	1
Olanzapin Aurobindo	43573322	Olanzapin Aurobindo	1
Olanzapin Axcount	43573323	Olanzapin Axcount	1
Olanzapin Basics	43573324	Olanzapin Basics	1
Olanzapin Beta	43573325	Olanzapin Beta	1
Olanzapin Dexcel	43573326	Olanzapin Dexcel	1
Olanzapin Hennig	43573369	Olanzapin Hennig	1
Olanzapin Heumann	43573370	Olanzapin Heumann	1
Olanzapin Hexal	43573371	Olanzapin Hexal	1
Olanzapin Mylan	43573373	Olanzapin Mylan	1
Olanzapin Sandoz	43573376	Olanzapin Sandoz	1
Olanzapin Stada	43573377	Olanzapin Stada	1
Olanzapin Sun	43573378	Olanzapin Sun	1
Olanzapin Zentiva	43573379	Olanzapin Zentiva	1
Olanzapine	785788	olanzapine	1
Olaparib	45892579	olaparib	1
Olbas	21016382	Olbas	1
Olea Europea	40161710	european olive pollen extract	1
Oleandomycin	19023254	Oleandomycin	1
Oleic Acid	19126536	Oleate	1
Oleyl Alcohol	42900447	oleyl alcohol	1
Olibanum	42898999	Frankincense extract	1
Olibanum	42898995	FRANKINCENSE OIL	2
Olicard	43573484	Olicard	1
Olimel	43573485	Olimel	1
Olivine	43014154	Olivine	1
Olmesartan Medoxomil	40226742	olmesartan	1
Olmetec	21017495	Olmetec	1
Olmetec Plus	21016429	Olmetec Plus	1
Olmetec Plus A4x	21016429	Olmetec Plus	1
Olmetec Plus Cc4	21016429	Olmetec Plus	1
Olmetec Plus Doc	21016429	Olmetec Plus	1
Olmetec Plus Eup	21016429	Olmetec Plus	1
Olmetec Plus Grk	21016429	Olmetec Plus	1
Olodaterol	45775116	olodaterol	1
Olopatadine	915855	olopatadine	1
Olsalazine	916282	olsalazine	1
Olynth	43573557	Olynth	1
Olynth Kombi	43573557	Olynth	1
Olysio	44784884	Olysio	1
Omacor	21015689	Omacor	1
Omalizumab	1110942	omalizumab	1
Ombilical Cord	42900188	Sus scrofa umbilical cord preparation	1
Ombilical Cord	36878728	bovine umbilical cord extract	2
Ombitasvir	45892552	ombitasvir	1
Ome Tad	43573266	Ome Tad	1
Omedoc	43573271	Omedoc	1
Omega Pharma	21019433	Omega Pharma Ltd	1
Omega Pharma Dtsch	21019433	Omega Pharma Ltd	1
Omega Pharma Dtsch	43254595	Omegapharm	2
Omegamma	43573278	Omegamma	1
Omegaven	21018955	Omegaven	1
Omehennig	43573281	Omehennig	1
Omelich	43573283	Omelich	1
Omelind	43573284	Omelind	1
Omep	43573285	Omep	1
Omepradex	43573290	Omepradex	1
Omeprazol Abz	43573293	Omeprazol Abz	1
Omeprazol Accedo	43573295	Omeprazol Accedo	1
Omeprazol Al	43573296	Omeprazol Al	1
Omeprazol Aristo	43573329	Omeprazol Aristo	1
Omeprazol Aurobindo	43573330	Omeprazol Aurobindo	1
Omeprazol Awd	43573331	Omeprazol Awd	1
Omeprazol Basics	43573333	Omeprazol Basics	1
Omeprazol Bluefish	43573334	Omeprazol Bluefish	1
Omeprazol Dexcel	43573335	Omeprazol Dexcel	1
Omeprazol Dura	43573337	Omeprazol Dura	1
Omeprazol Elac	43573339	Omeprazol Elac	1
Omeprazol Gib	43573342	Omeprazol Gib	1
Omeprazol Hennig	43573343	Omeprazol Hennig	1
Omeprazol Heumann	43573344	Omeprazol Heumann	1
Omeprazol Ksk	43573345	Omeprazol Ksk	1
Omeprazol Mylan	43573346	Omeprazol Mylan	1
Omeprazol Normon	43573347	Omeprazol Normon	1
Omeprazol Pensa	43573348	Omeprazol Pensa	1
Omeprazol Sandoz	43573349	Omeprazol Sandoz	1
Omeprazol Stada	43573350	Omeprazol Stada	1
Omeprazol Temmler	43573352	Omeprazol Temmler	1
Omeprazol Zentiva	43573380	Omeprazol Zentiva	1
Omeprazole	923645	Omeprazole	1
Omnicare	43579037	OmniCare Pharma GmbH	1
Omniflora Akut	43573396	Omniflora Akut	1
Omnipaque	19087841	Omnipaque	1
Omniscan	19051306	Omniscan	1
Omnitrope	19091494	Omnitrope	1
Omnivision	43578109	OmniVision GmbH	1
Omoconazole	19016974	Omoconazole	1
Onarelle	43573399	Onarelle	1
Onbrez Breezhaler	21017583	Onbrez Breezhaler	1
Onbrez Breezhaler 2ca	21017583	Onbrez Breezhaler	1
Onbrez Breezhaler A4x	21017583	Onbrez Breezhaler	1
Onbrez Breezhaler B2d	21017583	Onbrez Breezhaler	1
Onbrez Breezhaler Bra	21017583	Onbrez Breezhaler	1
Onbrez Breezhaler Cc4	21017583	Onbrez Breezhaler	1
Onbrez Breezhaler Grk	21017583	Onbrez Breezhaler	1
Onbrez Breezhaler Hm2	21017583	Onbrez Breezhaler	1
Onbrez Breezhaler Ml8	21017583	Onbrez Breezhaler	1
Oncofolic	43573400	Oncofolic	1
Oncotice	21016186	OncoTICE	1
Ondansetron	1000560	Ondansetron	1
Ondansetron Abz	43573442	Ondansetron Abz	1
Ondansetron Accord	43131719	ONDANSETRON ACCORD	1
Ondansetron Aristo	43573444	Ondansetron Aristo	1
Ondansetron Aurobindo	43573445	Ondansetron Aurobindo	1
Ondansetron B.Braun	43573446	Ondansetron B.Braun	1
Ondansetron Bluefish	43573449	Ondansetron Bluefish	1
Ondansetron Dura	43573450	Ondansetron Dura	1
Ondansetron Hexal	43573451	Ondansetron Hexal	1
Ondansetron Hikma	43573452	Ondansetron Hikma	1
Ondansetron Kabi	43131936	ONDANSETRON KABI	1
Ondansetron Pfizer	43253597	Ondansetron Pfizer	1
Ondansetron Ratiopharm	43131939	ONDANSETRON RATIOPHARM	1
Ondansetron Sandoz	43131941	ONDANSETRON SANDOZ	1
Ondansetron Stada	43573455	Ondansetron Stada	1
Ondansetron Vipharm	43573456	Ondansetron Vipharm	1
Ondansetron Winthrop	43573457	Ondansetron Winthrop	1
Ondatron	43573486	Ondatron	1
Onefra Sanol	43573487	Onefra Sanol	1
Onglyza	40165127	Onglyza	1
Onkovis	43579846	Onkovis GmbH	1
Onopordon Acanthium	43525831	Onopordum extract	1
Onosmodium Virginicum	42904086	Onosmodium virginianum root extract	2
Onosmodium Virginicum	42899566	Onosmodium virginianum whole extract	1
Onsenal	21018861	Onsenal	1
Onsetron Denk	43253611	Onsetron	1
Onychomal	43573489	Onychomal	1
Onymyken 100	43573490	Onymyken 100	1
Onymyken S	43573490	Onymyken 100	1
Opatanol	21017342	Opatanol	1
Opdivo	45892632	Opdivo	1
Ophel	43573493	Ophel	1
O-Phenolsulfonic Acid	46233909	phenolsulfonate	1
O-Phenylphenol	19056474	2-phenylphenol	1
Ophtalmin	43573494	Ophtalmin-N	1
Opino N	43573498	Opino N Gel	1
Opino N Gel	43573498	Opino N Gel	1
Opino-Biomo Mr	43573497	Opino Biomo Mr Dragees	1
Opipram	43573499	Opipram	1
Opipramol	19129635	Opipramol	1
Opipramol Abz	43573502	Opipramol Abz	1
Opipramol Al	43573503	Opipramol Al	1
Opipramol Dura	43573505	Opipramol Dura	1
Opipramol Heumann	43573506	Opipramol Heumann	1
Opipramol Hexal	43573507	Opipramol Hexal	1
Opipramol Stada	43573508	Opipramol Stada	1
Opium	923829	Opium	1
Oprymea	21016573	Oprymea	1
Opsumit	44507726	Opsumit	1
Optaflu	21016432	Optaflu	1
Optalidon Ibu	43573516	Optalidon Ibu	1
Optalidon Special	43573517	Optalidon Schmerztabletten	2
Optic Nerve	36879064	porcine optic nerve extract	1
Optic Nerve	36878986	bovine optic nerve extract	2
Opticrom	19022323	Opticrom	1
Optiderm	43573518	Optiderm	1
Optidorm	43573560	Optidorm	1
Optima	21019474	Optima Consumer Health Ltd	2
Optimine	19022325	Optimine	1
Optipect Kodein	43573561	Optipect Kodein Forte	1
Optipyrin	43573562	Optipyrin	1
Optiray 300 1	19011065	Optiray 300	1
Optiray 300 2	19011065	Optiray 300	1
Optiray 320 1	19125391	Optiray 320	1
Optiray 320 2	19125391	Optiray 320	1
Optiray 350 1	19051310	Optiray 350	1
Optiray 350 2	19051310	Optiray 350	1
Optison	44021494	Optison	1
Optopan	43579421	OPTOPAN Pharma GmbH	1
Optovit Actiflex	43573563	Optovit Actiflex	1
Optruma	43131960	OPTRUMA	1
Opuntia Ficus-Indica	43532074	Opuntia ficus-indica extract	1
Opuntia Ficus-Indica	42899568	Opuntia ficus-indica flower extract	2
Opuntia Ficus-Indica	43560243	Opuntia ficus-indica fruit juice	3
Opuntia Ficus-Indica	42899569	Opuntia ficus-indica stem extract	4
Oralair	43573568	Oralair	1
Oralav	43573569	Oralav	1
Oramorph	19014897	Oramorph	1
Oramorph Nrg	19014897	Oramorph	1
Orap	19022327	Orap	1
Oraycea	43573575	Oraycea	1
Orchitic Gland	36878996	testis extract	1
Orciprenaline	1123995	metaproterenol	1
Orelox	19054807	Orelox	1
Orencia	19086310	Orencia	1
Orfadin	19018237	Orfadin	1
Orfiril	43573578	Orfiril	1
Orgalutran	21014419	Orgalutran	1
Orgametril	43131966	ORGAMETRIL	1
Orgaplasma	43572421	Orgaplasma	1
Orgaran	19080845	Orgaran	1
Orgotein	19082874	orgotein	1
Origanum Majorana	42904138	Origanum majorana extract	1
Origanum Vulgare	42899583	Origanum vulgare subsp. hirtum flower extract	1
Origanum Vulgare	45892543	Origanum vulgare subsp. hirtum whole extract	2
Orimeten	21018627	Orimeten	1
Orion Pharma	21019338	Orion Pharma (UK) Ltd	1
Orlistat	741530	orlistat	1
Orlistat Hexal	43572431	Orlistat Hexal	1
Ornidazole	19024197	Ornidazole	1
Ornipressin	19024362	Ornipressin	1
Ornithine	19024365	Ornithine	1
Ornithogallum Umbellatum	42903996	Ornithogalum umbellatum extract	1
Ornithogallum Umbellatum	42900455	ornithogalum umbellatum flowering top extract	2
Orochemie	43578299	orochemie GmbH & Co. KG	1
Orotic Acid	19129638	Orotic Acid	1
Orphan	21019658	Orphan Europe (UK) Ltd	1
Orphan	21019768	AOP Orphan Pharmaceuticals AG	2
Orphenadrine	724394	Orphenadrine	1
Ortho Novum	19051337	Ortho Novum	1
Orthoclone Okt 3	43253643	Orthoclone Okt	1
Orthomol	21020526	Ortho Europe	1
Orthosiphon Stamineus	36879159	Orthosiphon	1
Ortoton	43572466	Ortoton	1
Orudis	19045200	Orudis	1
Oryza Sativa	43012859	Oryza sativa whole extract	1
Oseltamivir	1799139	Oseltamivir	1
Osimertinib	35605522	Osimertinib	1
Osmium	42899592	Osmium	1
Osmofundin	43572469	Osmofundin	1
Osmosteril	43572470	Osmosteril	1
Osnervan	43572472	Osnervan	1
Ospemifene	43525773	Ospemifene	1
Ospolot	21014668	Ospolot	1
Ossofortin Plus	43572476	Ossofortin Plus	1
Ostac	43572522	Ostac	1
Osteo Vital	43572524	Osteo Vital	1
Osteobiss	43572525	Osteobiss	1
Osteoplus	43572526	Osteoplus	1
Osteotriol	43572527	Osteotriol	1
Osterholz	43578519	Pharma Osterholz GmbH	1
Ostrea Gigas	42903929	"oyster, unspecified preparation"	1
Osvaren	21018479	Osvaren	1
Osyrol	43572529	Osyrol	1
Otalgan	43572532	Otalgan	1
Oteracil	36878777	Oteracil	1
Otezla	44815757	Otezla	1
Otidoron	43572533	Otidoron	1
Otobacid	43572534	Otobacid N Ohrentropfen	1
Otoflamm	43572535	Otoflamm	1
Otosporin	21015254	Otosporin	1
Otriven	43572538	Otriven	1
Otriven Duo	43572539	Otriven Duo	1
Otriven H	43572538	Otriven	1
Otsuka	21020438	Otsuka Novel Products GmbH	1
Ouabain	19129640	Ouabain	1
Ovary	36878885	bovine ovary extract	1
Ovary	42900163	Sus scrofa ovary preparation	2
Ovastat	43572543	Ovastat	1
Ovestin	21014621	Ovestin	1
Ovitrelle	21017710	Ovitrelle	1
Ovranette	21015940	Ovranette	1
Ovysmen	21018187	Ovysmen	1
Oxacant	43572545	Oxacant Mono	1
Oxaceprol	19003691	oxaceprol	1
Oxacillin	1724703	Oxacillin	1
Oxalic Acid	43532099	Oxalic Acid	1
Oxaliplan	43253591	Oxaliplan	1
Oxaliplatin	1318011	oxaliplatin	1
Oxaliplatin Hexal	43572606	Oxaliplatin Hexal	1
Oxaliplatin Onkovis	43572614	Oxaliplatin Onkovis	1
Oxaliplatin Resolute Oncology	43572618	Oxaliplatin Resolute Oncology	1
Oxaliplatin Winthrop	43572623	Oxaliplatin Winthrop	1
Oxaprozin	1118045	oxaprozin	1
Oxatomide	19071314	oxatomide	1
Oxazepam	724816	Oxazepam	1
Oxazepam Hexal	43572720	Oxazepam Hexal	1
Oxazepam Stada	43572721	Oxazepam Stada	1
Oxcarbazepin Al	43572725	Oxcarbazepin Al	1
Oxcarbazepin Dura	43572726	Oxcarbazepin Dura	1
Oxcarbazepin Hexal	43572727	Oxcarbazepin Hexal	1
Oxcarbazepin Stada	43572728	Oxcarbazepin Stada	1
Oxcarbazepin Teva	43572729	Oxcarbazepin Teva	1
Oxcarbazepine	718122	oxcarbazepine	1
Oxedrine	19001477	Synephrine	1
Oxeladin	19018164	oxeladin	1
Oxerutins	19001308	Oxerutins	1
Oxetacaine	44012723	Oxetacaine	1
Oxetacaine	36879092	Oxetacaine	2
Oxetorone	19082880	oxetorone	1
Oxiconazole	918222	oxiconazole	1
Oxidised Cellulose	986517	Cellulose	1
Oxilofrine	19018261	oxilofrine	1
Oxis	21017469	Oxis	1
Oxitriptan	1363516	5-Hydroxytryptophan	1
Oxitropium Bromide	19018882	oxitropium	1
Oxolin	19129642	Oxolinic Acid	1
Oxolinic Acid	19129642	Oxolinic Acid	1
Oxomemazine	36879152	Oxomemazine	1
Oxprenolol	19024904	Oxprenolol	1
Oxybenzone	918881	Oxybenzone	1
Oxybuprocaine	935529	Benoxinate	2
Oxybuprocaine	19001477	Synephrine	1
Oxybutin	43572781	Oxybutin	1
Oxybuton	43572781	Oxybutin	1
Oxybutynin	918906	oxybutynin	1
Oxybutynin Abz	43572783	Oxybutynin Abz	1
Oxybutynin Hexal	43572785	Oxybutynin Hexal	1
Oxybutynin Stada	43572786	Oxybutynin Stada	1
Oxycodone	1124957	Oxycodone	1
Oxycodonhydrochlorid Hennig	43572440	Oxycodonhydrochlorid Hennig	1
Oxycodonhydrochlorid Heumann	43572441	Oxycodonhydrochlorid Heumann	1
Oxycontin Kph	19076182	Oxycontin	1
Oxyfedrine	19129643	Oxyfedrine	1
Oxygen	19025274	Oxygen	1
Oxygesic	43572485	Oxygesic	1
Oxymetazoline	925636	Oxymetazoline	1
Oxymetholone	1525741	Oxymetholone	1
Oxypertine	19025922	oxypertine	1
Oxyphenbutazone	19025925	Oxyphenbutazone	1
Oxyphencyclimine	19019094	oxyphencyclimine	1
Oxyphenisatine	19132888	Oxyphenisatin	1
Oxypolygelatin	19082895	oxypolygelatine	1
Oxypro	43572549	Oxypro	1
Oxytetracycline	925952	Oxytetracycline	1
Oxytocin	1326115	Oxytocin	1
Ozonated Olive Oil	42900448	olive oil	1
Ozurdex	40161348	Ozurdex	1
Paclitaxel	1378382	Paclitaxel	1
Paclitaxel Accord	43572629	Paclitaxel Accord	1
Paclitaxel Hexal	43572635	Paclitaxel Hexal	1
Paclitaxel Onkovis	43572739	Paclitaxel Onkovis	1
Padimate O	19082898	padimate-O	1
Paedia Heppenheim	43578065	Paedia GmbH	1
Paeonia Alba	45776221	Paeonia lactiflora flower extract	1
Paeonia Alba	42899587	Paeonia lactiflora root extract	2
Paeonia Alba	44814384	Paeonia lactiflora whole extract	3
Paeonia Lactiflora	42899587	Paeonia lactiflora root extract	2
Paeonia Lactiflora	44814384	Paeonia lactiflora whole extract	1
Paeonia Lactiflora	45776221	Paeonia lactiflora flower extract	3
Paeonia Officinalis	44814385	Paeonia officinalis whole extract	1
Paidoflor	43572760	Paidoflor	1
Palbociclib	45892075	Palbociclib	1
Palexia	21014504	Palexia	1
Palifermin	19038562	Palifermin	1
Paliperidone	703244	paliperidone	1
Paliperidone Palmitate	703244	paliperidone	1
Palivizumab	537647	palivizumab	1
Palladium	42900467	Palladium	1
