Drug_code	drug_form	form_code	ingredient	dosage	volume	ingr_nature	comp_number
68378686	pommade	28969	CAULOPHYLLUM THALICTROIDES POUR PRÉPARATIONS HOMÉOPATHIQUES	2CH à 30CH et 4DH à 60DH (pommade à 4 %)	un comprimé	SA	25
68378686	poudre orale	28969	CAULOPHYLLUM THALICTROIDES POUR PRÉPARATIONS HOMÉOPATHIQUES	2CH à 30CH et 4DH à 60DH	un comprimé	SA	24
68378686	solution buvable en ampoules	28969	CAULOPHYLLUM THALICTROIDES POUR PRÉPARATIONS HOMÉOPATHIQUES	2CH à 30CH et 4DH à 60DH	un comprimé	SA	26
68378686	solution buvable en gouttes	28969	CAULOPHYLLUM THALICTROIDES POUR PRÉPARATIONS HOMÉOPATHIQUES	2CH à 30CH et 4DH à 60DH	un comprimé	SA	19
68379126	comprimé	58382	BROMHYDRATE D'ÉLÉTRIPTAN			SA	1
68379126	comprimé	65817	ÉLÉTRIPTAN	20 mg	un comprimé	FT	1
68379464	solution	529	GLUCOSE ANHYDRE	300 g	1000 ml	SA	1
68379514	comprimé	23926	ARTICHAUT (EXTRAIT SEC D')	"100,000 mg"	un comprimé	SA	3
68379514	comprimé	36373	APHLOÏA (FEUILLE D') (EXTRAIT SEC DE)	"10,000 mg"	un comprimé	SA	1
68379514	comprimé	92959	PYROLE OMBELLÉE (PARTIE AÉRIENNE DE) (EXTRAIT SEC DE)	"30,000 mg"	un comprimé	SA	2
68380153	comprimé	7436	FUMARATE DE BISOPROLOL	"7,5 mg"	un comprimé	SA	1
68380281	poudre	5248	AMOXICILLINE ANHYDRE	100 mg	1 ml de suspension reconstituée	FT	1
68380281	poudre	28165	AMOXICILLINE TRIHYDRATÉE			SA	1
68380281	poudre	29442	CLAVULANATE POTASSIQUE			SA	2
68380281	poudre	93286	ACIDE CLAVULANIQUE	"12,50 mg"	1 ml de suspension reconstituée	FT	2
68382930	gélule	3902	FÉNOFIBRATE	67 mg	une gélule	SA	1
68383021	gélule	20256	CHLORHYDRATE DE VENLAFAXINE	"42,430 mg"	une gélule	SA	1
68383021	gélule	26322	VENLAFAXINE	"37,500 mg"	une gélule	FT	1
68383509	comprimé	1830	THIOCOLCHICOSIDE	4 mg	un comprimé	SA	1
68386619	collyre	473	CROMOGLICATE DE SODIUM	2 g	100 ml de solution	SA	1
68387379	suppositoire	532	GLYCÉROL	"0,72 g"	un suppositoire	SA	1
68388125	granules	7589	MAGNESIA MURIATICA POUR PRÉPARATIONS HOMÉOPATHIQUES	2CH à 30CH et 4DH à 60DH	un suppositoire	SA	19
68388125	poudre orale	7589	MAGNESIA MURIATICA POUR PRÉPARATIONS HOMÉOPATHIQUES	2CH à 30CH et 4DH à 60DH	un suppositoire	SA	18
68388125	solution buvable en gouttes	7589	MAGNESIA MURIATICA POUR PRÉPARATIONS HOMÉOPATHIQUES	2CH à 30CH et 4DH à 60DH	un suppositoire	SA	22
68389476	comprimé	35876	CHLORHYDRATE DE ROPINIROLE	"5,7 mg"	un comprimé	SA	1
68389476	comprimé	62155	ROPINIROLE BASE	5 mg	un comprimé	FT	1
68389750	suppositoire	532	GLYCÉROL	"1,152 g"	un suppositoire	SA	1
68390553	comprimé	2092	IBUPROFÈNE	200 mg	un comprimé	SA	1
68391071	comprimé	52431	PÉRINDOPRIL	"6,79 mg"	un comprimé	FT	1
68391071	comprimé	69916	PÉRINDOPRIL ARGININE	10 mg	un comprimé	SA	1
68391203	solution	1080	ADRÉNALINE	150 microgrammes	"une dose de 0,15 ml"	FT	1
68391203	solution	4280	TARTRATE D'ADRÉNALINE			SA	1
68391527	comprimé	428	CARBONATE DE CALCIUM	"1,875 g"	un comprimé	SA	1
68391527	comprimé	72723	CALCIUM ÉLÉMENT	"0,750 g"	un comprimé	FT	1
68392159	solution	901	CHLORURE DE SODIUM	20 g	100 ml de solution	SA	1
68393396	sirop	93	CHLORURE DE POTASSIUM	5 g	100 ml de sirop	SA	1
68393396	sirop	5618	POTASSIUM (GLYCÉROPHOSPHATE DE)	2 g	100 ml de sirop	SA	2
68395073	comprimé	942	RUTOSIDE	250 mg	un comprimé	SA	6
68395073	comprimé	36288	MÉLILOT (EXTRAIT SEC DE)	30 mg soit 5 mg quantité exprimée en coumarine	un comprimé	SA	9
68396517	comprimé	2092	IBUPROFÈNE	200 mg	un comprimé	SA	1
68396830	comprimé	78924	OXALATE D'ESCITALOPRAM	"19,17 mg"	un comprimé	SA	1
68396830	comprimé	89971	ESCITALOPRAM	15 mg	un comprimé	FT	1
68396894	comprimé	2064	HYDROCHLOROTHIAZIDE	"12,5 mg"	un comprimé	SA	2
68396894	comprimé	73594	CANDÉSARTAN CILEXÉTIL	16 mg	un comprimé	SA	1
68397722	poudre	3310	FACTEUR IX DE COAGULATION HUMAIN 	500 UI	5 ml de solution reconstituée	SA	1
68398945	gélule	39422	PRÉGABALINE	100 mg	une gélule	SA	1
68399068	poudre	5718	IMMUNOGLOBULINE HUMAINE NORMALE (PLASMATIQUE)	50 mg	1 ml de solution reconstituée	SA	1
68399196	comprimé	9166	CYNARA SCOLYMUS POUR PRÉPARATIONS HOMÉOPATHIQUES	2CH à 30CH et 4DH à 60DH	1 ml de solution reconstituée	SA	18
68399196	granules	9166	CYNARA SCOLYMUS POUR PRÉPARATIONS HOMÉOPATHIQUES	2CH à 30CH et 4DH à 60DH	1 ml de solution reconstituée	SA	17
68399196	pommade	9166	CYNARA SCOLYMUS POUR PRÉPARATIONS HOMÉOPATHIQUES	2CH à 30CH et 4DH à 60DH (pommade à 4 %)	1 ml de solution reconstituée	SA	24
68399196	poudre orale	9166	CYNARA SCOLYMUS POUR PRÉPARATIONS HOMÉOPATHIQUES	2CH à 30CH et 4DH à 60DH	1 ml de solution reconstituée	SA	23
68399196	solution buvable en ampoules	9166	CYNARA SCOLYMUS POUR PRÉPARATIONS HOMÉOPATHIQUES	2CH à 30CH et 4DH à 60DH	1 ml de solution reconstituée	SA	25
68399196	solution buvable en gouttes	9166	CYNARA SCOLYMUS POUR PRÉPARATIONS HOMÉOPATHIQUES	2CH à 30CH et 4DH à 60DH	1 ml de solution reconstituée	SA	19
68399214	solution	2754	OFLOXACINE	"1,5 mg"	un récipient unidose	SA	1
68399919	poudre	872	AMOXICILLINE SODIQUE			SA	1
68399919	poudre	5248	AMOXICILLINE BASE	1 g	un flacon	FT	1
68399919	poudre	29442	CLAVULANATE DE POTASSIUM			SA	2
68399919	poudre	93286	CLAVULANIQUE (ACIDE)	200 mg	un flacon	FT	2
68401010	gélule	264	TRIHEXYPHÉNIDYLE (CHLORHYDRATE DE)	2 mg	une gélule	SA	1
68401423	comprimé	32743	FINASTÉRIDE	5 mg	un comprimé	SA	1
68402767	comprimé	5621	ROXITHROMYCINE	150 mg	un comprimé	SA	1
68403716	comprimé	37011	LAMOTRIGINE	100 mg	un comprimé	SA	1
68403755	gélule	2463	NIFUROXAZIDE	200 mg	une gélule	SA	1
68403812	collyre	19476	POVIDONE	6 mg	un récipient unidose	SA	1
68403965	comprimé	859	PRAZOSINE (CHLORHYDRATE DE)	"6,03 mg"	un comprimé	SA	1
68403965	comprimé	53450	PRAZOSINE BASE	"5,00 mg"	un comprimé	FT	1
68407287	comprimé	2640	MÉSALAZINE	500 mg	un comprimé	SA	1
68408115	solution	38643	DOCÉTAXEL	160 mg	8 ml de solution à diluer	SA	1
68408122	comprimé	37430	RISPÉRIDONE	1 mg	un comprimé	SA	1
68410194	comprimé	15734	VALSARTAN	80 mg	un comprimé	SA	1
68411271	gélule	594	FLURBIPROFÈNE	200 mg	une gélule	SA	1
68411798	comprimé	17061	CEFPODOXIME	100 mg	un comprimé	FT	1
68411798	comprimé	99303	CEFPODOXIME PROXÉTIL	"130,45 mg"	un comprimé	SA	1
68412722	gélule	20256	CHLORHYDRATE DE VENLAFAXINE	"84,85 mg"	une gélule	SA	1
68412722	gélule	26322	VENLAFAXINE	75 mg	une gélule	FT	1
68414260	gel	1261	BÉTAMÉTHASONE	"0,5 mg"	1 g de gel	FT	2
68414260	gel	4730	DIPROPIONATE DE BÉTAMÉTHASONE			SA	2
68414260	gel	13013	CALCIPOTRIOL	50 microgrammes	1 g de gel	FT	1
68414260	gel	21973	CALCIPOTRIOL MONOHYDRATÉ			SA	1
68414328	comprimé	25975	ZOLPIDEM (TARTRATE DE)	10 mg	un comprimé	SA	1
68414513	collyre	200	MALÉATE DE TIMOLOL	"0,68 g"	100 ml	SA	2
68414513	collyre	15009	TIMOLOL BASE	"0,5 g"	100 ml	FT	2
68415437	comprimé	2064	HYDROCHLOROTHIAZIDE	"12,5 mg"	un comprimé	SA	2
68415437	comprimé	15734	VALSARTAN	80 mg	un comprimé	SA	1
68416845	comprimé	382	LÉVOTHYROXINE SODIQUE	100 microgrammes	un comprimé	SA	1
68417826	gélule	7560	CHLORHYDRATE DE FLUOXÉTINE	"22,4 mg"	une gélule	SA	1
68417826	gélule	48800	FLUOXÉTINE BASE	"20,00 mg"	une gélule	FT	1
68418180	comprimé	3885	LÉVODOPA	100 mg	un comprimé	SA	1
68418180	comprimé	4090	CARBIDOPA ANHYDRE	25 mg	un comprimé	FT	2
68418180	comprimé	11448	CARBIDOPA MONOHYDRATÉE	27 mg	un comprimé	SA	2
68418180	comprimé	87471	ENTACAPONE	200 mg	un comprimé	SA	3
68419097	comprimé	527	GLICLAZIDE	60 mg	un comprimé	SA	1
68419357	comprimé	19809	ATORVASTATINE	20 mg	un comprimé	FT	1
68419357	comprimé	92464	ATORVASTATINE CALCIQUE TRIHYDRATÉE	"21,69 mg"	un comprimé	SA	1
68419617	comprimé	24277	ACIDE IBANDRONIQUE	150 mg	un comprimé	FT	1
68419617	comprimé	86008	"IBANDRONIQUE (ACIDE), SEL MONOSODIQUE, MONOHYDRATÉ"			SA	1
68419955	comprimé	5	ACIDE ACÉTYLSALICYLIQUE	330 mg	un comprimé	SA	1
68419955	comprimé	420	CAFÉINE	"36,6 mg"	un comprimé	SA	6
68419955	comprimé	3097	BELLADONE (TEINTURE DE)	"0,004 microgramme"	un comprimé	SA	4
68419955	comprimé	5274	IRIS (TEINTURE D')	"0,004 microgramme"	un comprimé	SA	5
68419955	comprimé	6038	NOIX VOMIQUE (TEINTURE DE)	"0,004 microgramme"	un comprimé	SA	3
68419955	comprimé	6555	GELSÉMIUM (RACINE DE) (TEINTURE DE)	"0,004 microgramme"	un comprimé	SA	9
68419955	comprimé	84042	SPIGÉLIE ANTHELMINTHIQUE (TEINTURE DE)	"0,004 microgramme"	un comprimé	SA	10
68420651	comprimé	31416	IRBÉSARTAN	75 mg	un comprimé	SA	1
68420904	comprimé	2171	PREDNISONE	20 mg	un comprimé	SA	1
68424233	sirop	3044	CARBOCISTÉINE	"2,00 g"	100 ml de sirop	SA	1
68425029	comprimé	13112	ALPRAZOLAM	"0,50 mg"	un comprimé	SA	1
68425602	gélule	64391	LÉNALIDOMIDE	5 mg	une gélule	SA	1
68427304	comprimé	984	DOMPÉRIDONE	10 mg	un comprimé	SA	1
68427382	comprimé	71861	GLIMÉPIRIDE	3 mg	un comprimé	SA	1
68427877	solution	17878	LAMIVUDINE	5 mg	1 ml	SA	12
68428420	comprimé	10091	MÉTOPROLOL (SUCCINATE DE)	"190,00 mg"	un comprimé	SA	1
68428616	suspension	5363	SÉLÉNIUM	"0,96 mg"	une ampoule de 2 ml	SA	1
68429134	poudre	1362	CLOXACILLINE SODIQUE MONOHYDRATÉE			SA	1
68429134	poudre	13835	CLOXACILLINE	1 g	un flacon de poudre	FT	1
68429141	comprimé	463	CLONAZÉPAM	2 mg	un comprimé	SA	1
68429807	solution	2202	PARACÉTAMOL	10 mg	1 ml	SA	1
68429942	comprimé	78924	OXALATE D'ESCITALOPRAM			SA	1
68429942	comprimé	89971	ESCITALOPRAM	5 mg	un comprimé	FT	1
68434003	comprimé	81461	CINACALCET	90 mg	un comprimé	FT	1
68434003	comprimé	97362	CINACALCET (CHLORHYDRATE DE)	"99,18 mg"	un comprimé	SA	1
68434537	comprimé	42215	ANASTROZOLE	1 mg	un comprimé	SA	1
68435557	comprimé	527	GLICLAZIDE	30 mg	un comprimé	SA	1
68435621	comprimé	10171	SIMVASTATINE	20 mg	un comprimé	SA	1
68435767	comprimé	95609	LÉVÉTIRACÉTAM	500 mg	un comprimé	SA	1
68436253	gélule	23957	LANSOPRAZOLE	15 mg	une gélule	SA	1
68437953	poudre	30925	CEFTRIAXONE SODIQUE			SA	1
68437953	poudre	35232	CEFTRIAXONE BASE	1 g	"3,5 ml de solution reconstituée"	FT	1
68438457	poudre	94576	BRENTUXIMAB VÉDOTINE 	50 mg	un flacon	SA	1
68438891	granules	258	NUX VOMICA POUR PRÉPARATIONS HOMÉOPATHIQUES	2CH à 30CH et 4DH à 60DH	un flacon	SA	3
68439865	comprimé	39065	TILUDRONIQUE (ACIDE)	200 mg	un comprimé	FT	1
68439865	comprimé	87268	TILUDRONATE DISODIQUE	240 mg	un comprimé	SA	1
68440789	gel	823	KÉTOPROFÈNE	"2,5 g"	100 g de gel	SA	1
68441909	poudre	24381	BUDÉSONIDE	100 microgrammes	une dose	SA	1
68443237	comprimé	25715	ACICLOVIR	200 mg	un comprimé	SA	1
68444182	comprimé	60077	LÉVOFLOXACINE HÉMIHYDRATÉE			SA	1
68444182	comprimé	81234	LÉVOFLOXACINE	500 mg	un comprimé	FT	1
68444257	gélule	20256	CHLORHYDRATE DE VENLAFAXINE			SA	1
68444257	gélule	26322	VENLAFAXINE	75 mg	une gélule	FT	1
68445462	comprimé	428	CARBONATE DE CALCIUM	1250 mg	un comprimé	SA	1
68445462	comprimé	1525	VITAMINE D3	400 U.I.	un comprimé	FT	2
68445462	comprimé	72723	CALCIUM ÉLÉMENT	500 mg	un comprimé	FT	1
68445462	comprimé	85054	"CONCENTRAT DE CHOLÉCALCIFÉROL, FORME PULVÉRULENTE"	4 mg	un comprimé	SA	2
68446468	comprimé	73594	CANDÉSARTAN CILEXÉTIL	32 mg	un comprimé	SA	1
68446571	comprimé	312	CÉFALEXINE MONOHYDRATÉE	"500,00 mg"	un comprimé	SA	1
68446952	crème	32925	CHLORHYDRATE DE TERBINAFINE	"1,00 g"	100 g de crème	SA	1
68446952	crème	72481	TERBINAFINE	"0,88 g"	100 g de crème	FT	1
68447292	comprimé	14049	CHLORHYDRATE DE BÉNAZÉPRIL	5 mg	un comprimé	SA	1
68450790	gélule	6776	HYDROMORPHONE	"14,24 mg"	une gélule	FT	1
68450790	gélule	25114	CHLORHYDRATE D'HYDROMORPHONE	16 mg	une gélule	SA	1
68451230	collyre	38467	BRIMONIDINE	"0,132 g"	100 ml	FT	1
68451230	collyre	60394	TARTRATE DE BRIMONIDINE	"0,2 g"	100 ml	SA	1
68452567	comprimé	65948	DESLORATADINE	5 mg	un comprimé	SA	1
68452784	collyre	19476	POVIDONE	"1,5 g"	100 ml	SA	1
68454116	granulés	4204	CHARBON ACTIVÉ	15 g	100 g de granulés	SA	1
68455517	comprimé	2202	PARACÉTAMOL	1000 mg	un comprimé	SA	1
68457482	comprimé	467	CODÉINE	"18,40 mg"	un comprimé	FT	2
68457482	comprimé	2202	PARACÉTAMOL	400 mg	un comprimé	SA	3
68457482	comprimé	74765	CODÉINE (PHOSPHATE DE) HÉMIHYDRATÉ	25 mg	un comprimé	SA	2
68457870	comprimé	557	ACÉTATE DE MÉDROXYPROGESTÉRONE	"2,5 mg"	un comprimé	SA	2
68457870	comprimé	4287	VALÉRATE D'ESTRADIOL	1 mg	un comprimé	SA	1
68458869	comprimé	54693	CLOPIDOGREL	75 mg	un comprimé	FT	1
68458869	comprimé	54904	BROMHYDRATE DE CLOPIDOGREL MONOHYDRATÉ			SA	1
68460101	comprimé	96835	ARIPIPRAZOLE	10 mg	un comprimé	SA	1
68460165	comprimé	2064	HYDROCHLOROTHIAZIDE	25 mg	un comprimé	SA	2
68460165	comprimé	71153	TELMISARTAN	80 mg	un comprimé	SA	1
68460368	solution	66548	FLUDÉSOXYGLUCOSE [18F]	1 GBq à la date et à l'heure de calibration	1 ml	SA	1
68461089	comprimé	13112	ALPRAZOLAM	"0,25 mg"	un comprimé	SA	1
68461541	comprimé	420	CAFÉINE	"10,0 mg"	un comprimé	SA	2
68461541	comprimé	1691	DIMENHYDRINATE	"50,0 mg"	un comprimé	SA	1
68461687	capsule	2229	PROGESTÉRONE	100 mg	une capsule	SA	7
68462198	comprimé	3902	FÉNOFIBRATE	160 mg	un comprimé	SA	1
68462757	gélule	42406	SERTRALINE BASE	25 mg	une gélule	FT	1
68462757	gélule	97603	CHLORHYDRATE DE SERTRALINE			SA	1
68462974	comprimé	819	INDAPAMIDE	"1,25 mg"	un comprimé	SA	2
68462974	comprimé	9586	PÉRINDOPRIL TERT-BUTYLAMINE	4 mg	un comprimé	SA	1
68462974	comprimé	52431	PÉRINDOPRIL	"3,338 mg"	un comprimé	FT	1
68463193	comprimé	2064	HYDROCHLOROTHIAZIDE	"12,5 mg"	un comprimé	SA	2
68463193	comprimé	8736	CHLORHYDRATE DE QUINAPRIL			SA	1
68463193	comprimé	87533	QUINAPRIL BASE	20 mg	un comprimé	FT	1
68463581	comprimé	60077	LÉVOFLOXACINE HÉMIHYDRATÉE			SA	1
68463581	comprimé	81234	LÉVOFLOXACINE	500 mg	un comprimé	FT	1
68465130	comprimé	17061	CEFPODOXIME	"100,00 mg"	un comprimé	FT	1
68465130	comprimé	99303	CEFPODOXIME PROXÉTIL			SA	1
68465155	capsule	3602	ACÉTATE D'ALPHA-TOCOPHÉROL	"500,00 mg"	une capsule	SA	1
68465792	comprimé	2366	MÉTHYSERGIDE (MALÉATE DE)	"2,2 mg"	un comprimé	SA	1
68465792	comprimé	83210	MÉTHYSERGIDE BASE	"1,65 mg"	un comprimé	FT	1
68466734	pastille	3151	AMYLMÉTACRÉSOL	"0,600 mg"	une pastille	SA	6
68466734	pastille	3152	DICHLOROBENZYLIQUE (ALCOOL)	"1,200 mg"	une pastille	SA	7
68466937	comprimé	24321	CHLORHYDRATE DE METFORMINE	850 mg	un comprimé	SA	1
68466944	comprimé	12999	ZOPICLONE	"7,5 mg"	un comprimé	SA	1
68467206	comprimé	42406	SERTRALINE BASE	50 mg	un comprimé	FT	1
68467206	comprimé	97603	CHLORHYDRATE DE SERTRALINE			SA	1
68468589	comprimé	6431	LORATADINE	10 mg	un comprimé	SA	1
68469328	granulés	26023	ATALUREN	1000 mg	un sachet	SA	1
68469794	poudre	5248	AMOXICILLINE BASE	100 mg	1 ml de suspension reconstituée	FT	1
68469794	poudre	28165	AMOXICILLINE TRIHYDRATÉE			SA	1
68469794	poudre	29442	CLAVULANATE DE POTASSIUM			SA	2
68469794	poudre	93286	CLAVULANIQUE (ACIDE)	"12,5 mg"	1 ml de suspension reconstituée	FT	2
68470444	gélule	3902	FÉNOFIBRATE	67 mg	une gélule	SA	1
68471514	comprimé	29539	FUCUS VESICULOSUS POUR PRÉPARATIONS HOMÉOPATHIQUES	2CH à 30CH et 4DH à 60DH	une gélule	SA	18
68471514	granules	29539	FUCUS VESICULOSUS POUR PRÉPARATIONS HOMÉOPATHIQUES	2CH à 30CH et 4DH à 60DH	une gélule	SA	17
68471514	pommade	29539	FUCUS VESICULOSUS POUR PRÉPARATIONS HOMÉOPATHIQUES	2CH à 30CH et 4DH à 60DH (pommade à 4 %)	une gélule	SA	24
68471514	poudre orale	29539	FUCUS VESICULOSUS POUR PRÉPARATIONS HOMÉOPATHIQUES	2CH à 30CH et 4DH à 60DH	une gélule	SA	23
68471514	solution buvable en ampoules	29539	FUCUS VESICULOSUS POUR PRÉPARATIONS HOMÉOPATHIQUES	2CH à 30CH et 4DH à 60DH	une gélule	SA	25
68471514	solution buvable en gouttes	29539	FUCUS VESICULOSUS POUR PRÉPARATIONS HOMÉOPATHIQUES	2CH à 30CH et 4DH à 60DH	une gélule	SA	19
68471674	suspension	26860	"ANTIGÈNES DE SURFACE DU VIRUS DE LA GRIPPE, INACTIVÉ, SOUCHE A/CALIFORNIA/7/2009 (H1N1)PDM09 - SOUCHE ANALOGUE UTILISÉE A/BRISBANE/10/2010 TYPE SAUVAGE "	15 microgrammes d'hémagglutinine	"une dose de 0,5 ml"	SA	1
68471674	suspension	58338	"ANTIGÈNES DE SURFACE DU VIRUS DE LA GRIPPE, INACTIVÉS, SOUCHE A/SWITZERLAND/9715293/2013 (H3N2) - SOUCHE ANALOGUE (A/SOUTH AUSTRALIA/55/2014, TYPE SAUVAGE) "	15 microgrammes d'hémagglutinine	"une dose de 0,5 ml"	SA	2
68471674	suspension	58786	"ANTIGÈNES DE SURFACE DU VIRUS DE LA GRIPPE, INACTIVÉS, SOUCHE B/PHUKET/3073/2013 &NDASH; SOUCHE ANALOGUE (B/UTAH/9/2014, TYPE SAUVAGE) "	15 microgrammes d'hémagglutinine	"une dose de 0,5 ml"	SA	3
68472961	solution	3018	CHLORURE DE MAGNÉSIUM HEXAHYDRATÉ	32 mg	une ampoule de 2 ml	SA	1
68472961	solution	94881	MAGNÉSIUM	"3,82 mg"	une ampoule de 2 ml	FT	1
68473458	poudre	2825	PHÉNOBARBITAL	200 mg	un flacon	FT	1
68473458	poudre	2826	PHÉNOBARBITAL SODIQUE	219 mg	un flacon	SA	1
68474250	comprimé	33803	CHLORHYDRATE DE DONÉPÉZIL	10 mg	un comprimé	SA	1
68474364	comprimé	27222	CARVÉDILOL	"6,25 mg"	un comprimé	SA	1
68474421	comprimé	6431	LORATADINE	10 mg	un comprimé	SA	1
68474866	poudre	17061	CEFPODOXIME	40 mg	5 ml de suspension reconstituée	FT	1
68474866	poudre	99303	CEFPODOXIME PROXÉTIL			SA	1
68474955	crème	25715	ACICLOVIR	5 g	100 g de crème	SA	1
68475270	solution	2427	INTERFÉRON ALFA-2A 	"4,5 Millions UI"	"0,5 ml"	SA	1
68475904	comprimé	2092	IBUPROFÈNE	"400,0 mg"	un comprimé	SA	1
68476319	solution	65948	DESLORATADINE	"0,5 mg"	1 ml de solution buvable	SA	1
68476867	comprimé	3009	ATOVAQUONE	250 mg	un comprimé	SA	1
68476867	comprimé	30216	CHLORHYDRATE DE PROGUANIL	100 mg	un comprimé	SA	2
68477734	solution	20394	MINOXIDIL	2 g	100 ml	SA	1
68478291	comprimé	96835	ARIPIPRAZOLE	15 mg	un comprimé	SA	1
68478505	comprimé	23187	TÉMAZÉPAM	10 mg	un comprimé	SA	1
68479137	comprimé	24563	CLARITHROMYCINE	250 mg	un comprimé	SA	1
68479386	comprimé	26727	ROSUVASTATINE CALCIQUE			SA	6
68479386	comprimé	33207	ROSUVASTATINE	10 mg	un comprimé	FT	6
68479557	comprimé	39396	FUMARATE DE FÉSOTÉRODINE	4 mg	un comprimé	SA	1
68479557	comprimé	93951	FÉSOTÉRODINE	"3,1 mg"	un comprimé	FT	1
68480082	comprimé	36192	VALACICLOVIR	500 mg	un comprimé	FT	1
68480082	comprimé	92734	CHLORHYDRATE DE VALACICLOVIR	556 mg	un comprimé	SA	1
68480335	dispositif	4458	TRINITRINE	120 mg	un dispositif	SA	1
68481191	sirop	1813	ÉTHOSUXIMIDE	5 g	100 ml	SA	1
68481597	gel	823	KÉTOPROFÈNE	"2,5 g"	100 g	SA	1
68481711	comprimé	2064	HYDROCHLOROTHIAZIDE	25 mg	un comprimé	SA	2
68481711	comprimé	31416	IRBÉSARTAN	300 mg	un comprimé	SA	1
68482208	comprimé	2064	HYDROCHLOROTHIAZIDE	"6,25 mg"	un comprimé	SA	2
68482208	comprimé	7436	FUMARATE DE BISOPROLOL	"2,5 mg"	un comprimé	SA	1
68484547	solution	16046	IMMUNOGLOBULINE HUMAINE ANTI-D 	300 microgrammes	2 ml de solution	SA	1
68484764	comprimé	37011	LAMOTRIGINE	100 mg	un comprimé	SA	1
68485478	comprimé	3885	LÉVODOPA	175 mg	un comprimé	SA	1
68485478	comprimé	11448	CARBIDOPA	"43,75 mg"	un comprimé	SA	2
68485478	comprimé	87471	ENTACAPONE	200 mg	un comprimé	SA	3
68486676	comprimé	3063	SODIUM (DOCUSATE DE)	50 mg	un comprimé	SA	1
68486861	comprimé	984	DOMPÉRIDONE	20 mg	un comprimé	SA	1
68486929	comprimé	196	LÉVONORGESTREL	"0,030 mg"	un comprimé	SA	1
68488702	comprimé	71861	GLIMÉPIRIDE	"4,00 mg"	un comprimé	SA	1
68489284	gélule	26601	PILOSELLE	260 mg	une gélule	SA	1
68490105	comprimé	5087	CHLORHYDRATE D'OXYCODONE	5 mg	un comprimé	SA	1
68490105	comprimé	46704	OXYCODONE	"4,5 mg"	un comprimé	FT	1
68491591	comprimé	29250	BROMHYDRATE DE CITALOPRAM	"24,98 mg"	un comprimé	SA	1
68491591	comprimé	57088	CITALOPRAM	20 mg	un comprimé	FT	1
68492266	crème	817	DIFLUCORTOLONE (VALÉRATE DE)	"0,10 g"	100 g	SA	3
68492266	crème	1433	CHLORQUINALDOL	1 g	100 g	SA	4
68492540	comprimé	977	SPIRONOLACTONE	75 mg	un comprimé	SA	1
68493418	comprimé	73208	PRAVASTATINE SODIQUE	10 mg	un comprimé	SA	1
68494783	comprimé	602	CHLORHYDRATE DE MIANSÉRINE	10 mg	un comprimé	SA	1
68494908	gélule	1507	CLORAZÉPATE DIPOTASSIQUE	"0,005 g"	une gélule	SA	1
68495209	solution	3192	CUIVRE (GLUCONATE DE)	30 mg	100 ml de solution buvable	SA	3
68495209	solution	3904	MANGANÈSE (GLUCONATE DE)	30 mg	100 ml de solution buvable	SA	4
68495209	solution	5084	OR COLLOÏDAL	"0,60 mg"	100 ml de solution buvable	SA	5
68495209	solution	5348	CUIVRE	"4,2 mg"	100 ml de solution buvable	FT	3
68495209	solution	64114	MANGANÈSE	"3,7 mg"	100 ml de solution buvable	FT	4
68496001	poudre	3158	AMPICILLINE SODIQUE			SA	2
68496001	poudre	84525	AMPICILLINE BASE	500 mg	un flacon	FT	2
68496243	comprimé	5248	AMOXICILLINE ANHYDRE	1 g	un comprimé	FT	1
68496243	comprimé	28165	AMOXICILLINE TRIHYDRATÉE			SA	1
68496649	gélule	5407	CHLORHYDRATE DE MÉTHYLPHÉNIDATE	"20,00 mg"	une gélule	SA	1
68496649	gélule	12225	MÉTHYLPHÉNIDATE	"17,30 mg"	une gélule	FT	1
68497014	poudre	17061	CEFPODOXIME	40 mg	5 ml de suspension reconstituée	FT	1
68497014	poudre	99303	CEFPODOXIME PROXÉTIL			SA	1
68499606	comprimé	95484	AMBRISENTAN	5 mg	un comprimé	SA	1
68499809	comprimé	2064	HYDROCHLOROTHIAZIDE	"12,5 mg"	un comprimé	SA	2
68499809	comprimé	71153	TELMISARTAN	80 mg	un comprimé	SA	1
68500250	comprimé	6436	CALCAREA CARBONICA OSTREARUM POUR PRÉPARATIONS HOMÉOPATHIQUES	4CH à 30CH et 8DH à 60DH	un comprimé	SA	17
68500250	granules	6436	CALCAREA CARBONICA OSTREARUM POUR PRÉPARATIONS HOMÉOPATHIQUES	4CH à 30CH et 8DH à 60DH	un comprimé	SA	19
68500250	pommade	6436	CALCAREA CARBONICA OSTREARUM POUR PRÉPARATIONS HOMÉOPATHIQUES	"4CH à 30CH et 8DH à 60DH (pommade à 1 %, 4 % ou 10 %)"	un comprimé	SA	25
68500250	poudre orale	6436	CALCAREA CARBONICA OSTREARUM POUR PRÉPARATIONS HOMÉOPATHIQUES	4CH à 30CH et 8DH à 60DH	un comprimé	SA	18
68500250	solution buvable en ampoules	6436	CALCAREA CARBONICA OSTREARUM POUR PRÉPARATIONS HOMÉOPATHIQUES	4CH à 30CH et 8DH à 60DH	un comprimé	SA	23
68500250	solution buvable en gouttes	6436	CALCAREA CARBONICA OSTREARUM POUR PRÉPARATIONS HOMÉOPATHIQUES	4CH à 30CH et 8DH à 60DH	un comprimé	SA	20
