generic_group	generic_desc	drug_code	generic_type	serial_number
964	"KETAMINE (CHLORHYDRATE DE) équivalant à KETAMINE 50 mg/5 ml - KETALAR 10 mg/ml, solution injectable."	67132571	1	2
967	"KETAMINE (CHLORHYDRATE DE) équivalant à KETAMINE 250 mg5 ml - KETALAR 50 mg/ml, solution injectable."	69431444	0	1
967	"KETAMINE (CHLORHYDRATE DE) équivalant à KETAMINE 250 mg5 ml - KETALAR 50 mg/ml, solution injectable."	63597509	1	2
968	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 20 mg  - INEXIUM 20 mg, comprimé gastro-résistant."	64578892	0	1
968	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 20 mg  - INEXIUM 20 mg, comprimé gastro-résistant."	69553658	1	2
968	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 20 mg  - INEXIUM 20 mg, comprimé gastro-résistant."	69004563	1	3
968	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 20 mg  - INEXIUM 20 mg, comprimé gastro-résistant."	68695170	1	4
968	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 20 mg  - INEXIUM 20 mg, comprimé gastro-résistant."	66690776	4	5
968	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 20 mg  - INEXIUM 20 mg, comprimé gastro-résistant."	63344872	4	6
968	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 20 mg  - INEXIUM 20 mg, comprimé gastro-résistant."	69281126	1	7
968	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 20 mg  - INEXIUM 20 mg, comprimé gastro-résistant."	69047251	4	8
968	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 20 mg  - INEXIUM 20 mg, comprimé gastro-résistant."	64359642	4	9
968	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 20 mg  - INEXIUM 20 mg, comprimé gastro-résistant."	62059094	1	10
968	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 20 mg  - INEXIUM 20 mg, comprimé gastro-résistant."	64328579	4	11
968	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 20 mg  - INEXIUM 20 mg, comprimé gastro-résistant."	61662050	1	12
968	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 20 mg  - INEXIUM 20 mg, comprimé gastro-résistant."	66535142	1	13
968	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 20 mg  - INEXIUM 20 mg, comprimé gastro-résistant."	66763637	4	14
968	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 20 mg  - INEXIUM 20 mg, comprimé gastro-résistant."	63551390	1	15
968	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 20 mg  - INEXIUM 20 mg, comprimé gastro-résistant."	68576650	1	16
968	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 20 mg  - INEXIUM 20 mg, comprimé gastro-résistant."	66718567	4	17
968	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 20 mg  - INEXIUM 20 mg, comprimé gastro-résistant."	63598319	1	18
968	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 20 mg  - INEXIUM 20 mg, comprimé gastro-résistant."	60454662	4	19
968	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 20 mg  - INEXIUM 20 mg, comprimé gastro-résistant."	66220538	4	20
968	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 20 mg  - INEXIUM 20 mg, comprimé gastro-résistant."	69875456	1	21
968	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 20 mg  - INEXIUM 20 mg, comprimé gastro-résistant."	67327404	4	22
968	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 20 mg  - INEXIUM 20 mg, comprimé gastro-résistant."	65058282	1	23
968	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 20 mg  - INEXIUM 20 mg, comprimé gastro-résistant."	64953310	4	24
968	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 20 mg  - INEXIUM 20 mg, comprimé gastro-résistant."	69005327	1	25
968	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 20 mg  - INEXIUM 20 mg, comprimé gastro-résistant."	65089192	1	26
968	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 20 mg  - INEXIUM 20 mg, comprimé gastro-résistant."	65423329	4	27
968	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 20 mg  - INEXIUM 20 mg, comprimé gastro-résistant."	65021832	4	28
968	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 20 mg  - INEXIUM 20 mg, comprimé gastro-résistant."	62556858	1	29
968	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 20 mg  - INEXIUM 20 mg, comprimé gastro-résistant."	65394112	4	30
968	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 20 mg  - INEXIUM 20 mg, comprimé gastro-résistant."	61071859	4	31
968	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 20 mg  - INEXIUM 20 mg, comprimé gastro-résistant."	61631165	4	32
968	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 20 mg  - INEXIUM 20 mg, comprimé gastro-résistant."	67055616	1	33
968	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 20 mg  - INEXIUM 20 mg, comprimé gastro-résistant."	66114830	4	34
968	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 20 mg  - INEXIUM 20 mg, comprimé gastro-résistant."	60620664	1	35
968	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 20 mg  - INEXIUM 20 mg, comprimé gastro-résistant."	61683055	1	36
968	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 20 mg  - INEXIUM 20 mg, comprimé gastro-résistant."	65039289	4	37
968	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 20 mg  - INEXIUM 20 mg, comprimé gastro-résistant."	66096161	1	38
968	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 20 mg  - INEXIUM 20 mg, comprimé gastro-résistant."	65120061	1	39
968	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 20 mg  - INEXIUM 20 mg, comprimé gastro-résistant."	62071381	1	40
969	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 40 mg - INEXIUM 40 mg, comprimé gastro-résistant."	62824142	0	1
969	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 40 mg - INEXIUM 40 mg, comprimé gastro-résistant."	63782828	1	2
969	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 40 mg - INEXIUM 40 mg, comprimé gastro-résistant."	66612756	1	3
969	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 40 mg - INEXIUM 40 mg, comprimé gastro-résistant."	61658326	4	4
969	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 40 mg - INEXIUM 40 mg, comprimé gastro-résistant."	65919873	1	5
969	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 40 mg - INEXIUM 40 mg, comprimé gastro-résistant."	66118259	4	6
969	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 40 mg - INEXIUM 40 mg, comprimé gastro-résistant."	69093163	4	7
969	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 40 mg - INEXIUM 40 mg, comprimé gastro-résistant."	67508326	1	8
969	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 40 mg - INEXIUM 40 mg, comprimé gastro-résistant."	66832994	4	9
969	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 40 mg - INEXIUM 40 mg, comprimé gastro-résistant."	67827128	4	10
969	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 40 mg - INEXIUM 40 mg, comprimé gastro-résistant."	66570467	1	11
969	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 40 mg - INEXIUM 40 mg, comprimé gastro-résistant."	67972216	4	12
969	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 40 mg - INEXIUM 40 mg, comprimé gastro-résistant."	67637812	1	13
969	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 40 mg - INEXIUM 40 mg, comprimé gastro-résistant."	68889944	1	14
969	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 40 mg - INEXIUM 40 mg, comprimé gastro-résistant."	67717735	4	15
969	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 40 mg - INEXIUM 40 mg, comprimé gastro-résistant."	67791479	1	16
969	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 40 mg - INEXIUM 40 mg, comprimé gastro-résistant."	60620963	1	17
969	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 40 mg - INEXIUM 40 mg, comprimé gastro-résistant."	63390930	4	18
969	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 40 mg - INEXIUM 40 mg, comprimé gastro-résistant."	65010896	1	19
969	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 40 mg - INEXIUM 40 mg, comprimé gastro-résistant."	69441755	4	20
969	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 40 mg - INEXIUM 40 mg, comprimé gastro-résistant."	62997468	4	21
969	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 40 mg - INEXIUM 40 mg, comprimé gastro-résistant."	62640441	1	22
969	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 40 mg - INEXIUM 40 mg, comprimé gastro-résistant."	68969664	4	23
969	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 40 mg - INEXIUM 40 mg, comprimé gastro-résistant."	62964589	1	24
969	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 40 mg - INEXIUM 40 mg, comprimé gastro-résistant."	61188905	4	25
969	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 40 mg - INEXIUM 40 mg, comprimé gastro-résistant."	62923852	1	26
969	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 40 mg - INEXIUM 40 mg, comprimé gastro-résistant."	63976886	4	27
969	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 40 mg - INEXIUM 40 mg, comprimé gastro-résistant."	68631851	4	28
969	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 40 mg - INEXIUM 40 mg, comprimé gastro-résistant."	62276532	1	29
969	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 40 mg - INEXIUM 40 mg, comprimé gastro-résistant."	66628995	4	30
969	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 40 mg - INEXIUM 40 mg, comprimé gastro-résistant."	67732107	4	31
969	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 40 mg - INEXIUM 40 mg, comprimé gastro-résistant."	65596092	4	32
969	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 40 mg - INEXIUM 40 mg, comprimé gastro-résistant."	60784820	1	33
969	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 40 mg - INEXIUM 40 mg, comprimé gastro-résistant."	62468237	1	34
969	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 40 mg - INEXIUM 40 mg, comprimé gastro-résistant."	64368456	4	35
969	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 40 mg - INEXIUM 40 mg, comprimé gastro-résistant."	61424743	1	36
969	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 40 mg - INEXIUM 40 mg, comprimé gastro-résistant."	68796365	1	37
969	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 40 mg - INEXIUM 40 mg, comprimé gastro-résistant."	66352600	4	38
969	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 40 mg - INEXIUM 40 mg, comprimé gastro-résistant."	67072996	1	39
969	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 40 mg - INEXIUM 40 mg, comprimé gastro-résistant."	62919619	1	40
969	"ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 40 mg - INEXIUM 40 mg, comprimé gastro-résistant."	66860602	1	41
970	"MACROGOL 3350 13,125 g - MOVICOL, poudre pour solution buvable en sachet."	60885246	0	1
970	"MACROGOL 3350 13,125 g - MOVICOL, poudre pour solution buvable en sachet."	67536090	1	2
971	"RABEPRAZOLE SODIQUE 10 mg - PARIET 10 mg, comprimé gastro-résistant."	66035518	0	1
971	"RABEPRAZOLE SODIQUE 10 mg - PARIET 10 mg, comprimé gastro-résistant."	64397778	1	2
971	"RABEPRAZOLE SODIQUE 10 mg - PARIET 10 mg, comprimé gastro-résistant."	65336041	1	3
971	"RABEPRAZOLE SODIQUE 10 mg - PARIET 10 mg, comprimé gastro-résistant."	66416661	1	4
971	"RABEPRAZOLE SODIQUE 10 mg - PARIET 10 mg, comprimé gastro-résistant."	63965740	1	5
971	"RABEPRAZOLE SODIQUE 10 mg - PARIET 10 mg, comprimé gastro-résistant."	67625856	1	6
971	"RABEPRAZOLE SODIQUE 10 mg - PARIET 10 mg, comprimé gastro-résistant."	62134839	1	7
971	"RABEPRAZOLE SODIQUE 10 mg - PARIET 10 mg, comprimé gastro-résistant."	63212397	1	8
971	"RABEPRAZOLE SODIQUE 10 mg - PARIET 10 mg, comprimé gastro-résistant."	64080062	1	9
971	"RABEPRAZOLE SODIQUE 10 mg - PARIET 10 mg, comprimé gastro-résistant."	64238676	1	10
971	"RABEPRAZOLE SODIQUE 10 mg - PARIET 10 mg, comprimé gastro-résistant."	66510694	1	11
971	"RABEPRAZOLE SODIQUE 10 mg - PARIET 10 mg, comprimé gastro-résistant."	64710550	1	12
971	"RABEPRAZOLE SODIQUE 10 mg - PARIET 10 mg, comprimé gastro-résistant."	65243224	1	13
971	"RABEPRAZOLE SODIQUE 10 mg - PARIET 10 mg, comprimé gastro-résistant."	66787677	1	14
971	"RABEPRAZOLE SODIQUE 10 mg - PARIET 10 mg, comprimé gastro-résistant."	62135510	1	15
971	"RABEPRAZOLE SODIQUE 10 mg - PARIET 10 mg, comprimé gastro-résistant."	66788804	1	16
971	"RABEPRAZOLE SODIQUE 10 mg - PARIET 10 mg, comprimé gastro-résistant."	65092797	1	17
971	"RABEPRAZOLE SODIQUE 10 mg - PARIET 10 mg, comprimé gastro-résistant."	61212982	1	18
971	"RABEPRAZOLE SODIQUE 10 mg - PARIET 10 mg, comprimé gastro-résistant."	64718440	1	19
971	"RABEPRAZOLE SODIQUE 10 mg - PARIET 10 mg, comprimé gastro-résistant."	61805185	1	20
971	"RABEPRAZOLE SODIQUE 10 mg - PARIET 10 mg, comprimé gastro-résistant."	61438974	1	21
971	"RABEPRAZOLE SODIQUE 10 mg - PARIET 10 mg, comprimé gastro-résistant."	63449026	1	22
972	"RABEPRAZOLE SODIQUE 20 mg - PARIET 20 mg, comprimé gastro-résistant."	62909137	0	1
972	"RABEPRAZOLE SODIQUE 20 mg - PARIET 20 mg, comprimé gastro-résistant."	60443801	1	2
972	"RABEPRAZOLE SODIQUE 20 mg - PARIET 20 mg, comprimé gastro-résistant."	60494895	1	3
972	"RABEPRAZOLE SODIQUE 20 mg - PARIET 20 mg, comprimé gastro-résistant."	69649119	1	4
972	"RABEPRAZOLE SODIQUE 20 mg - PARIET 20 mg, comprimé gastro-résistant."	66123498	1	5
972	"RABEPRAZOLE SODIQUE 20 mg - PARIET 20 mg, comprimé gastro-résistant."	68179809	1	6
972	"RABEPRAZOLE SODIQUE 20 mg - PARIET 20 mg, comprimé gastro-résistant."	66387117	1	7
972	"RABEPRAZOLE SODIQUE 20 mg - PARIET 20 mg, comprimé gastro-résistant."	68832021	1	8
972	"RABEPRAZOLE SODIQUE 20 mg - PARIET 20 mg, comprimé gastro-résistant."	62984887	1	9
972	"RABEPRAZOLE SODIQUE 20 mg - PARIET 20 mg, comprimé gastro-résistant."	62880365	1	10
972	"RABEPRAZOLE SODIQUE 20 mg - PARIET 20 mg, comprimé gastro-résistant."	67554918	1	11
972	"RABEPRAZOLE SODIQUE 20 mg - PARIET 20 mg, comprimé gastro-résistant."	63405193	1	12
972	"RABEPRAZOLE SODIQUE 20 mg - PARIET 20 mg, comprimé gastro-résistant."	64546663	1	13
972	"RABEPRAZOLE SODIQUE 20 mg - PARIET 20 mg, comprimé gastro-résistant."	62097102	1	14
972	"RABEPRAZOLE SODIQUE 20 mg - PARIET 20 mg, comprimé gastro-résistant."	65637767	1	15
972	"RABEPRAZOLE SODIQUE 20 mg - PARIET 20 mg, comprimé gastro-résistant."	65622968	1	16
972	"RABEPRAZOLE SODIQUE 20 mg - PARIET 20 mg, comprimé gastro-résistant."	64970427	1	17
972	"RABEPRAZOLE SODIQUE 20 mg - PARIET 20 mg, comprimé gastro-résistant."	65232587	1	18
972	"RABEPRAZOLE SODIQUE 20 mg - PARIET 20 mg, comprimé gastro-résistant."	61305034	1	19
972	"RABEPRAZOLE SODIQUE 20 mg - PARIET 20 mg, comprimé gastro-résistant."	65777648	1	20
972	"RABEPRAZOLE SODIQUE 20 mg - PARIET 20 mg, comprimé gastro-résistant."	66477810	1	21
972	"RABEPRAZOLE SODIQUE 20 mg - PARIET 20 mg, comprimé gastro-résistant."	65031278	1	22
972	"RABEPRAZOLE SODIQUE 20 mg - PARIET 20 mg, comprimé gastro-résistant."	67263364	1	23
973	"DEXRAZOXANE (CHLORHYDRATE DE) équivalant à 20 mg/ml, de solution reconstituée - CARDIOXANE 500 mg, poudre pour solution pour perfusion."	67199506	0	1
973	"DEXRAZOXANE (CHLORHYDRATE DE) équivalant à 20 mg/ml, de solution reconstituée - CARDIOXANE 500 mg, poudre pour solution pour perfusion."	65338359	1	2
979	"IRBESARTAN 150 mg + HYDROCHLOROTHIAZIDE 12,5 mg - COAPROVEL 150 mg/12,5 mg, comprimé pelliculé."	61547030	0	1
979	"IRBESARTAN 150 mg + HYDROCHLOROTHIAZIDE 12,5 mg - COAPROVEL 150 mg/12,5 mg, comprimé pelliculé."	63927896	1	2
979	"IRBESARTAN 150 mg + HYDROCHLOROTHIAZIDE 12,5 mg - COAPROVEL 150 mg/12,5 mg, comprimé pelliculé."	64018107	1	3
979	"IRBESARTAN 150 mg + HYDROCHLOROTHIAZIDE 12,5 mg - COAPROVEL 150 mg/12,5 mg, comprimé pelliculé."	63021303	1	4
979	"IRBESARTAN 150 mg + HYDROCHLOROTHIAZIDE 12,5 mg - COAPROVEL 150 mg/12,5 mg, comprimé pelliculé."	66991594	1	5
979	"IRBESARTAN 150 mg + HYDROCHLOROTHIAZIDE 12,5 mg - COAPROVEL 150 mg/12,5 mg, comprimé pelliculé."	61234555	1	6
979	"IRBESARTAN 150 mg + HYDROCHLOROTHIAZIDE 12,5 mg - COAPROVEL 150 mg/12,5 mg, comprimé pelliculé."	61339620	1	7
979	"IRBESARTAN 150 mg + HYDROCHLOROTHIAZIDE 12,5 mg - COAPROVEL 150 mg/12,5 mg, comprimé pelliculé."	61378064	1	8
979	"IRBESARTAN 150 mg + HYDROCHLOROTHIAZIDE 12,5 mg - COAPROVEL 150 mg/12,5 mg, comprimé pelliculé."	66598146	1	9
979	"IRBESARTAN 150 mg + HYDROCHLOROTHIAZIDE 12,5 mg - COAPROVEL 150 mg/12,5 mg, comprimé pelliculé."	69218485	1	10
979	"IRBESARTAN 150 mg + HYDROCHLOROTHIAZIDE 12,5 mg - COAPROVEL 150 mg/12,5 mg, comprimé pelliculé."	69488840	1	11
979	"IRBESARTAN 150 mg + HYDROCHLOROTHIAZIDE 12,5 mg - COAPROVEL 150 mg/12,5 mg, comprimé pelliculé."	67399371	1	12
979	"IRBESARTAN 150 mg + HYDROCHLOROTHIAZIDE 12,5 mg - COAPROVEL 150 mg/12,5 mg, comprimé pelliculé."	65685438	1	13
979	"IRBESARTAN 150 mg + HYDROCHLOROTHIAZIDE 12,5 mg - COAPROVEL 150 mg/12,5 mg, comprimé pelliculé."	65410876	1	14
979	"IRBESARTAN 150 mg + HYDROCHLOROTHIAZIDE 12,5 mg - COAPROVEL 150 mg/12,5 mg, comprimé pelliculé."	67555468	1	15
979	"IRBESARTAN 150 mg + HYDROCHLOROTHIAZIDE 12,5 mg - COAPROVEL 150 mg/12,5 mg, comprimé pelliculé."	61120530	1	16
979	"IRBESARTAN 150 mg + HYDROCHLOROTHIAZIDE 12,5 mg - COAPROVEL 150 mg/12,5 mg, comprimé pelliculé."	65376662	1	17
980	"IRBESARTAN 300 mg + HYDROCHLOROTHIAZIDE 25 mg - COAPROVEL 300 mg/25 mg, comprimé pelliculé."	63826452	0	1
980	"IRBESARTAN 300 mg + HYDROCHLOROTHIAZIDE 25 mg - COAPROVEL 300 mg/25 mg, comprimé pelliculé."	62727234	1	2
980	"IRBESARTAN 300 mg + HYDROCHLOROTHIAZIDE 25 mg - COAPROVEL 300 mg/25 mg, comprimé pelliculé."	66500369	1	3
980	"IRBESARTAN 300 mg + HYDROCHLOROTHIAZIDE 25 mg - COAPROVEL 300 mg/25 mg, comprimé pelliculé."	68481711	1	4
980	"IRBESARTAN 300 mg + HYDROCHLOROTHIAZIDE 25 mg - COAPROVEL 300 mg/25 mg, comprimé pelliculé."	62312163	1	5
980	"IRBESARTAN 300 mg + HYDROCHLOROTHIAZIDE 25 mg - COAPROVEL 300 mg/25 mg, comprimé pelliculé."	64166497	1	6
980	"IRBESARTAN 300 mg + HYDROCHLOROTHIAZIDE 25 mg - COAPROVEL 300 mg/25 mg, comprimé pelliculé."	62364128	1	7
980	"IRBESARTAN 300 mg + HYDROCHLOROTHIAZIDE 25 mg - COAPROVEL 300 mg/25 mg, comprimé pelliculé."	62786389	1	8
980	"IRBESARTAN 300 mg + HYDROCHLOROTHIAZIDE 25 mg - COAPROVEL 300 mg/25 mg, comprimé pelliculé."	62448170	1	9
980	"IRBESARTAN 300 mg + HYDROCHLOROTHIAZIDE 25 mg - COAPROVEL 300 mg/25 mg, comprimé pelliculé."	69714150	1	10
980	"IRBESARTAN 300 mg + HYDROCHLOROTHIAZIDE 25 mg - COAPROVEL 300 mg/25 mg, comprimé pelliculé."	66379729	1	11
980	"IRBESARTAN 300 mg + HYDROCHLOROTHIAZIDE 25 mg - COAPROVEL 300 mg/25 mg, comprimé pelliculé."	68373205	1	12
980	"IRBESARTAN 300 mg + HYDROCHLOROTHIAZIDE 25 mg - COAPROVEL 300 mg/25 mg, comprimé pelliculé."	69753744	1	13
980	"IRBESARTAN 300 mg + HYDROCHLOROTHIAZIDE 25 mg - COAPROVEL 300 mg/25 mg, comprimé pelliculé."	64474662	1	14
980	"IRBESARTAN 300 mg + HYDROCHLOROTHIAZIDE 25 mg - COAPROVEL 300 mg/25 mg, comprimé pelliculé."	66416259	1	15
980	"IRBESARTAN 300 mg + HYDROCHLOROTHIAZIDE 25 mg - COAPROVEL 300 mg/25 mg, comprimé pelliculé."	67934781	1	16
980	"IRBESARTAN 300 mg + HYDROCHLOROTHIAZIDE 25 mg - COAPROVEL 300 mg/25 mg, comprimé pelliculé."	63490927	1	17
981	"IRBESARTAN 300 mg + HYDROCHLOROTHIAZIDE 12,5 mg - COAPROVEL 300 mg/12,5 mg, comprimé pelliculé."	67305500	0	1
981	"IRBESARTAN 300 mg + HYDROCHLOROTHIAZIDE 12,5 mg - COAPROVEL 300 mg/12,5 mg, comprimé pelliculé."	67722294	1	2
981	"IRBESARTAN 300 mg + HYDROCHLOROTHIAZIDE 12,5 mg - COAPROVEL 300 mg/12,5 mg, comprimé pelliculé."	65355223	1	3
981	"IRBESARTAN 300 mg + HYDROCHLOROTHIAZIDE 12,5 mg - COAPROVEL 300 mg/12,5 mg, comprimé pelliculé."	62183964	1	4
981	"IRBESARTAN 300 mg + HYDROCHLOROTHIAZIDE 12,5 mg - COAPROVEL 300 mg/12,5 mg, comprimé pelliculé."	63256529	1	5
981	"IRBESARTAN 300 mg + HYDROCHLOROTHIAZIDE 12,5 mg - COAPROVEL 300 mg/12,5 mg, comprimé pelliculé."	64222615	1	6
981	"IRBESARTAN 300 mg + HYDROCHLOROTHIAZIDE 12,5 mg - COAPROVEL 300 mg/12,5 mg, comprimé pelliculé."	63669570	1	7
981	"IRBESARTAN 300 mg + HYDROCHLOROTHIAZIDE 12,5 mg - COAPROVEL 300 mg/12,5 mg, comprimé pelliculé."	66385963	1	8
981	"IRBESARTAN 300 mg + HYDROCHLOROTHIAZIDE 12,5 mg - COAPROVEL 300 mg/12,5 mg, comprimé pelliculé."	60731440	1	9
981	"IRBESARTAN 300 mg + HYDROCHLOROTHIAZIDE 12,5 mg - COAPROVEL 300 mg/12,5 mg, comprimé pelliculé."	62946153	1	10
981	"IRBESARTAN 300 mg + HYDROCHLOROTHIAZIDE 12,5 mg - COAPROVEL 300 mg/12,5 mg, comprimé pelliculé."	63453665	1	11
981	"IRBESARTAN 300 mg + HYDROCHLOROTHIAZIDE 12,5 mg - COAPROVEL 300 mg/12,5 mg, comprimé pelliculé."	61956276	1	12
981	"IRBESARTAN 300 mg + HYDROCHLOROTHIAZIDE 12,5 mg - COAPROVEL 300 mg/12,5 mg, comprimé pelliculé."	63712705	1	13
