"CONCEPT_CODE"	"CONCEPT_NAME"	"MAPPED_ID"	"MAPPED_NAME"	"Supplier_name"
"mp26674-2097"	"Tiapridal"	43576949	"Tiaprid Al"	"Sanofi Belgium"
"mp26682-2428"	"Tiberal"	43127895	"TIBERAL"	"SERB"
"mp26690-1636"	"Tibolinia"	36256384	"Tibolinia"	"Sandoz"
"mp39370-760"	"Tibolone Gedeon Richter"	36777149	"Tibolone Gedeon Richter"	"Gedeon Richter"
"mp26716-1529"	"Ticlid"	19088485	"Ticlid"	"PI-Pharma"
"mp26716-2097"	"Ticlid"	19088485	"Ticlid"	"Sanofi Belgium"
"mp26732-1818"	"Ticlopidine Teva"	43127901	"TICLOPIDINE TEVA"	"Teva"
"mp39297-1636"	"Tigecyclin Sandoz"	36777158	"Tigecyclin Sandoz"	"Sandoz"
"mp26765-1115"	"Tilcotil"	43128135	"TILCOTIL"	"Meda Pharma"
"mp26773-2097"	"Tildiem"	19013001	"Tildiem"	"Sanofi Belgium"
"mp26781-1826"	"Timabak"	43128136	"TIMABAK"	"Thea"
"mp26799-1925"	"Timo-COMOD"	43128138	"TIMOCOMOD"	"Ursapharm"
"mp26815-1115"	"Timolatears"	36256403	"Timolatears"	"Meda Pharma"
"mp26823-1347"	"Timolol Falcon"	36256679	"Timolol Falcon"	"Novartis Pharma"
"mp26849-2444"	"Timoptolgel"	36256791	"Timoptolgel"	"Santen"
"mp26864-2923"	"Tiorfix"	36777181	"Tiorfix"	"Bioprojet Benelux"
"mp26872-281"	"Tisseel S/D"	19071868	"Tisseel"	"Baxter"
"mp26880-1966"	"Tivicay"	43560293	"Tivicay"	"ViiV"
"mp33811-1248"	"Tixteller"	43577152	"Tixteller"	"Sigma-tau"
"mp26898-1347"	"Tobi"	19082884	"Tobi"	"Novartis Pharma"
"mp26906-1347"	"Tobradex"	19082889	"Tobradex"	"Novartis Pharma"
"mp26922-1347"	"Tobravisc"	21017800	"Tobravisc"	"Novartis Pharma"
"mp26930-1347"	"Tobrex"	19082916	"Tobrex"	"Novartis Pharma"
"mp26948-182"	"Tofranil"	19001271	"Tofranil"	"Amdipharm"
"mp26971-844"	"Tomudex"	19068864	"Tomudex"	"Hospira"
"mp26989-935"	"Topamax"	19082966	"Topamax"	"Janssen-Cilag"
"mp26997-612"	"Topiramate EG"	43128174	"TOPIRAMATE EG"	"Eurogenerics"
"mp27003-1636"	"Topiramate Sandoz"	43128177	"TOPIRAMATE SANDOZ"	"Sandoz"
"mp27011-1164"	"Toplexil"	43128181	"TOPLEXIL"	"Melisana"
"mp27029-67"	"Topotecan Accord Healthcare"	43128187	"TOPOTECANE ACCORD"	"Accord"
"mp27052-1636"	"Torasemide Sandoz"	43576196	"Torasemid Sandoz"	"Sandoz"
"mp27060-2097"	"Torental"	43128190	"TORENTAL LP"	"Sanofi Belgium"
"mp27078-1446"	"Torisel"	19014140	"Torisel"	"Pfizer"
"mp27086-1115"	"Torrem"	36256247	"Torrem"	"Meda Pharma"
"mp27094-1529"	"Totalip"	36256718	"Totalip"	"PI-Pharma"
"mp27094-885"	"Totalip"	36256718	"Totalip"	"Impexeco"
"mp27094-1446"	"Totalip"	36256718	"Totalip"	"Pfizer"
"mp32433-2097"	"Toujeo"	46221554	"Toujeo"	"Sanofi Belgium"
"mp27102-1602"	"Toularynx Bromhexine"	36256781	"Toularynx Bromhexine"	"Qualiphar"
"mp27110-1602"	"Toularynx Codeine"	36256764	"Toularynx Codeini"	"Qualiphar"
"mp27128-1602"	"Toularynx Dextromethorphan"	36256465	"Toularynx Dextromethorphan"	"Qualiphar"
"mp27136-1602"	"Toularynx Thym"	36256678	"Toularynx Thym"	"Qualiphar"
"mp27169-1446"	"Toviaz"	19033701	"Toviaz"	"Pfizer"
"mp27177-100"	"Tracleer"	19016156	"Tracleer"	"Actelion"
"mp27185-232"	"Tracrium"	19022832	"Tracrium"	"Aspen"
"mp27193-661"	"Tractocile"	21017246	"Tractocile"	"Ferring"
"mp27201-1115"	"Tradonal"	36256830	"Tradonal"	"Meda Pharma"
"mp27219-273"	"Trafloxal"	36256351	"Trafloxal"	"Bausch & Lomb"
"mp27227-372"	"Trajenta"	21014287	"Trajenta"	"Boehringer Ingelheim"
"mp27268-612"	"Tramadol EG"	43128201	"TRAMADOL EG"	"Eurogenerics"
"mp27284-1636"	"Tramadol Sandoz"	43128211	"TRAMADOL SANDOZ"	"Sandoz"
"mp27235-612"	"Tramadol / Paracetamol EG"	43128477	"TRAMADOL/PARACETAMOL EG LABO"	"Eurogenerics"
"mp33803-2303"	"Tramadol / Paracetamol Krka"	43128479	"TRAMADOL/PARACETAMOL KRKA"	"KRKA"
"mp33308-1636"	"Tramadol / Paracetamol Sandoz"	43128484	"TRAMADOL/PARACETAMOL SANDOZ"	"Sandoz"
"mp27250-1818"	"Tramadol / Paracetamol Teva"	43128485	"TRAMADOL/PARACETAMOL TEVA"	"Teva"
"mp27300-1743"	"Tramium"	36256570	"Tramium"	"SMB"
"mp27318-232"	"Trandate"	19022840	"Trandate"	"Aspen"
"mp27334-1743"	"Transityl"	36256248	"Transityl"	"SMB"
"mp27342-810"	"Transtec"	21015421	"Transtec"	"Grünenthal"
"mp27359-2097"	"Tranxene"	19044498	"Tranxene"	"Sanofi Belgium"
"mp38505-1313"	"Trasylol"	19022865	"Trasylol"	"Nordic Pharma"
"mp27375-1347"	"Travatan"	19006066	"Travatan"	"Novartis Pharma"
"mp27383-299"	"Travocort"	43575636	"Travocort"	"Bayer"
"mp27391-299"	"Travogen"	40818379	"Travogen"	"Bayer"
"mp38174-612"	"Travoprost / Timolol EG"	36777153	"Travoprost / Timolol EG"	"Eurogenerics"
"mp37366-612"	"Travoprost EG"	36256508	"Travoprost EG"	"Eurogenerics"
"mp32078-1636"	"Trazodon Sandoz"	36256406	"Trazodon Sandoz"	"Sandoz"
"mp27409-612"	"Trazodone EG"	36256338	"Trazodone EG"	"Eurogenerics"
"mp27433-497"	"Trazolan"	36256714	"Trazolan"	"Continental Pharma"
"mp27441-1115"	"Treclinax"	36256840	"Treclinax"	"Meda Pharma"
"mp39214-828"	"Trelegy"	792486	"Trelegy"	"GSK"
"mp38562-935"	"Tremfya"	1593703	"Tremfya"	"Janssen-Cilag"
"mp33555-935"	"Trevicta"	35406483	"TREVICTA"	"Janssen-Cilag"
"mp27458-1446"	"Tri-Minulet"	21015267	"Tri-Minulet"	"Pfizer"
"mp27466-2014"	"TriAnal"	44021558	"Trianal"	"Will-Pharma"
"mp27474-2014"	"TriAnal vitis"	44021558	"Trianal"	"Will-Pharma"
"mp39057-2097"	"Triaxis"	36777169	"Triaxis"	"Sanofi Belgium"
"mp27490-1115"	"Tribvit"	36256510	"Tribvit"	"Meda Pharma"
"mp27508-1347"	"Triesence"	19021969	"Triesence"	"Novartis Pharma"
"mp27516-299"	"Trigynon"	40818408	"Trigynon"	"Bayer"
"mp27532-1347"	"Trileptal"	19100210	"Trileptal"	"Novartis Pharma"
"mp38737-455"	"Trimbow"	40756418	"Trimbow"	"Chiesi"
"mp27540-2386"	"Trinipatch"	44021632	"Trinipatch 0"	"Mylan EPD"
"mp33274-1834"	"Trinomia"	36256713	"Trinomia"	"Therabel"
"mp27557-1446"	"Trinordiol"	21018116	"Trinordiol"	"Pfizer"
"mp27573-299"	"Triodene"	36256652	"Triodene"	"Bayer"
"mp27581-885"	"Triplixam"	35406504	"TRIPLIXAM"	"Impexeco"
"mp27581-1701"	"Triplixam"	35406504	"TRIPLIXAM"	"Servier"
"mp27599-1818"	"Trisenox"	19044335	"Trisenox"	"Teva"
"mp27607-1354"	"Trisequens"	21017627	"Trisequens"	"Novo Nordisk"
"mp27615-2097"	"Tritace"	40756475	"Tritace"	"Sanofi Belgium"
"mp27615-1529"	"Tritace"	40756475	"Tritace"	"PI-Pharma"
"mp27623-2097"	"Tritazide"	40818348	"Tritazide"	"Sanofi Belgium"
"mp30775-1966"	"Triumeq"	45775748	"Triumeq"	"ViiV"
"mp27631-1966"	"Trizivir"	19006139	"Trizivir"	"ViiV"
"mp27664-1164"	"Troc"	36256841	"Troc"	"Melisana"
"mp27672-1826"	"Tropicol"	36256490	"Tropicol"	"Thea"
"mp32391-570"	"Trulicity"	45774439	"Trulicity"	"Eli Lilly"
"mp27698-2444"	"Trusopt"	19022868	"Trusopt"	"Santen"
"mp27706-794"	"Truvada"	19063340	"Truvada"	"Gilead Sciences"
"mp38109-1271"	"Truxima"	42907338	"TRUXIMA"	"Mundipharma"
"mp30643-2121"	"Tryplera"	36256715	"Tryplera"	"Aptalis"
"mp27714-2162"	"Tuberculin PPD RT23 SSI"	36777154	"Tuberculin PPD RT23 SSI"	"BePharBel"
"mp27722-968"	"Tussethyl"	36256557	"Tussethyl"	"Kela"
"mp27730-2097"	"Tusso Rhinathiol"	36256266	"Tusso Rhinathiol"	"Sanofi Belgium"
"mp31559-1164"	"Tussosaintbois"	36256221	"Tussosaintbois"	"Melisana"
"mp27748-828"	"Twinrix"	19023390	"Twinrix"	"GSK"
"mp27755-372"	"Twynsta"	43525520	"Twynsta"	"Boehringer Ingelheim"
"mp27763-1446"	"Tygacil"	19079770	"Tygacil"	"Pfizer"
"mp38992-2998"	"Tymaki"	36777117	"Tymaki"	"Amophar"
"mp27771-2097"	"Typhim Vi"	19011690	"Typhim VI"	"Sanofi Belgium"
"mp27789-1164"	"Tyrothricine-Lidocaine"	36256386	"Tyrothricine-Lidocaine"	"Melisana"
"mp27797-331"	"Tysabri"	19063030	"Tysabri"	"Biogen"
"mp27813-1347"	"Tyverb"	21017610	"Tyverb"	"Novartis Pharma"
"mp31344-2345"	"Ubistesin Adrenaline"	43128818	"UBISTESIN ADRENALINEE"	"Denta"
"mp27821-1552"	"Ucemine PP"	36256224	"Ucemine PP"	"Pierre Fabre Sante"
"mp27847-1347"	"Ultibro"	21018248	"Ultibro Breezhaler"	"Novartis Pharma"
"mp27854-232"	"Ultiva"	19023534	"Ultiva"	"Aspen"
"mp27862-1164"	"Ultra-Mg"	36256591	"Ultra Mg"	"Melisana"
"mp27870-1164"	"Ultra-K"	36256222	"Ultra-K"	"Melisana"
"mp27920-1701"	"Uni Diamicron"	36256457	"Uni Diamicron"	"Servier"
"mp27938-612"	"Uni Gliclazide EG"	36256828	"Uni Gliclazide EG"	"Eurogenerics"
"mp27946-2097"	"Uni-Tranxene"	36256387	"Uni-Tranxene"	"Sanofi Belgium"
"mp27953-1826"	"Unicaine"	36256566	"Unicaine"	"Thea"
"mp34116-100"	"Uptravi"	35604931	"Uptravi"	"Actelion"
"mp27979-1115"	"Uralyt U"	43576486	"Uralyt-U"	"Meda Pharma"
"mp27995-2022"	"Urfamycine"	40819237	"Urfamycine"	"Zambon"
"mp28068-1958"	"Uro-Vaxom"	40819325	"Uro Vaxom"	"Vifor"
"mp28076-1867"	"Urocystil"	36256829	"Urocystil"	"Tilman"
"mp33423-1222"	"Urolina"	36256458	"Urolina"	"Mithra"
"mp28092-281"	"Uromitexan"	21016756	"Uromitexan"	"Baxter"
"mp28100-1784"	"Uropyrine"	36256249	"Uropyrine"	"Sterop"
"mp28118-2022"	"Ursochol"	43575521	"Ursochol"	"Zambon"
"mp33118-182"	"Ursodeoxycholic Acid Amdipharm"	36256653	"Ursodeoxycholic Acid Amdipharm"	"Amdipharm"
"mp28126-539"	"Ursofalk"	19015886	"Ursofalk"	"Dr. Falk"
"mp28134-315"	"Utrogestan"	21017314	"Utrogestan"	"Besins"
"mp28159-1354"	"Vagifem"	19022870	"Vagifem"	"Novo Nordisk"
"mp28167-216"	"Valaciclovir Apotex"	36256523	"Valaciclovir Apotex"	"Apotex"
"mp28175-1636"	"Valaciclovir Sandoz"	43129126	"VALACICLOVIR SANDOZ"	"Sandoz"
"mp28183-1628"	"Valcyte"	19011227	"Valcyte"	"Roche"
"mp28191-1933"	"Valdispert"	43576059	"Valdispert"	"Vemedia"
"mp28209-1933"	"Valdispert Sleep"	43576059	"Valdispert"	"Vemedia"
"mp28217-1933"	"Valdispert Stress"	43576059	"Valdispert"	"Vemedia"
"mp28225-1701"	"Valdoxan"	21014411	"Valdoxan"	"Servier"
"mp33316-1636"	"Valganciclovir Sandoz"	35406557	"VALGANCICLOVIR SANDOZ"	"Sandoz"
"mp28233-885"	"Valium"	19042583	"Valium"	"Impexeco"
"mp28233-1628"	"Valium"	19042583	"Valium"	"Roche"
"mp28266-1636"	"Valproate Sandoz"	40818870	"Valproat Sandoz"	"Sandoz"
"mp28241-612"	"Valproate EG"	43129135	"VALPROATE DE SODIUM EG"	"Eurogenerics"
"mp28258-1289"	"Valproate Mylan"	43129137	"VALPROATE DE SODIUM MYLAN"	"Mylan"
"mp39180-2303"	"Valsartan / Hydrochlorothiazide Krka"	36777150	"Valsartan / Hydrochlorothiazide Krka"	"KRKA"
"mp28282-216"	"Valsartan Apotex"	36256680	"Valsartan Apotex"	"Apotex"
"mp28290-612"	"Valsartan EG"	43129152	"VALSARTAN EG"	"Eurogenerics"
"mp32193-2303"	"Valsartan Krka"	43129158	"VALSARTAN KRKA"	"KRKA"
"mp28316-1636"	"Valsartan Sandoz"	43129164	"VALSARTAN SANDOZ"	"Sandoz"
"mp6205-1636"	"Co-Valsartan Sandoz"	43129182	"VALSARTAN/HYDROCHLOROTHIAZIDE SANDOZ"	"Sandoz"
"mp28332-1446"	"Valtran"	36256141	"Valtran"	"Pfizer"
"mp28340-1818"	"Vamysin"	36256782	"Vamysin"	"Teva"
"mp28357-1289"	"Vancomycine Mylan"	43129433	"VANCOMYCINE MYLAN"	"Mylan"
"mp28365-1636"	"Vancomycine Sandoz"	43129434	"VANCOMYCINE SANDOZ"	"Sandoz"
"mp28373-174"	"Vaniqa"	19006252	"Vaniqa"	"Almirall"
"mp28399-1263"	"Vaqta"	19012553	"Vaqta"	"MSD"
"mp32375-372"	"Vargatef"	21018600	"Vargatef"	"Boehringer Ingelheim"
"mp28407-828"	"Varilrix"	21015693	"Varilrix"	"GSK"
"mp28431-1602"	"Vasocedine Naphazoline"	36256473	"Vasocedine Naphazoline"	"Qualiphar"
"mp28449-1602"	"Vasocedine Pseudoephedrine"	36256340	"Vasocedine Pseudoephedrine"	"Qualiphar"
"mp37580-2097"	"Vaxigrip Tetra 2018-2019"	43129444	"VAXIGRIP"	"Sanofi Belgium"
"mp28464-1396"	"Vectavir"	43254473	"Vectavir"	"Omega"
"mp28472-190"	"Vectibix"	19002871	"Vectibix"	"Amgen"
"mp28498-1867"	"Veinofytol"	36256654	"Veinofytol"	"Tilman"
"mp28506-935"	"Velcade"	19036262	"Velcade"	"Janssen-Cilag"
"mp28514-100"	"Veletri"	40226320	"Veletri"	"Actelion"
"mp31930-2972"	"Velphoro"	44784988	"Velphoro"	"Vifor Fresenius"
"mp40386-2972"	"Veltassa"	35602995	"Veltassa"	"Vifor Fresenius"
"mp37846-794"	"Vemlidy"	1718504	"Vemlidy"	"Gilead Sciences"
"mp37994-59"	"Venclyxto"	35406558	"VENCLYXTO"	"AbbVie"
"mp28530-1636"	"Venlafaxin Sandoz"	40818960	"Venlafaxin Sandoz"	"Sandoz"
"mp28548-216"	"Venlafaxine Apotex"	36256250	"Venlafaxine Apotex"	"Apotex"
"mp28555-612"	"Venlafaxine EG"	43129464	"VENLAFAXINE EG"	"Eurogenerics"
"mp28563-1289"	"Venlafaxine Mylan"	43129468	"VENLAFAXINE MYLAN"	"Mylan"
"mp28571-1818"	"Venlafaxine Teva"	43129479	"VENLAFAXINE TEVA"	"Teva"
"mp28589-1958"	"Venofer"	19016246	"Venofer"	"Vifor"
"mp28605-885"	"Venoruton"	43576166	"Venoruton 300"	"Impexeco"
"mp28605-828"	"Venoruton"	43576166	"Venoruton 300"	"GSK"
"mp28605-1529"	"Venoruton"	43576166	"Venoruton 300"	"PI-Pharma"
"mp28613-299"	"Ventavis"	19080429	"Ventavis"	"Bayer"
"mp28621-828"	"Ventolin"	19054316	"Ventolin"	"GSK"
"mp28639-406"	"Vepesid"	19045224	"Vepesid"	"Bristol-Myers Squibb"
"mp28654-2014"	"Veregen"	19001661	"Veregen"	"Will-Pharma"
"mp28662-943"	"Vermox"	19044549	"Vermox"	"Johnson & Johnson Consumer"
"mp28662-885"	"Vermox"	19044549	"Vermox"	"Impexeco"
"mp28670-810"	"Versatis"	21018095	"Versatis"	"Grünenthal"
"mp28688-1446"	"Verventi"	36256491	"Verventi"	"Pfizer"
"mp28696-448"	"Vesanoid"	19023588	"Vesanoid"	"Cheplapharm"
"mp28704-240"	"Vesicare"	19069986	"Vesicare"	"Astellas"
"mp28712-240"	"Vesomni"	21015067	"Vesomni"	"Astellas"
"mp28746-1446"	"Vfend"	19025654	"Vfend"	"Pfizer"
"mp28753-1446"	"Viagra"	19036976	"Viagra"	"Pfizer"
"mp28761-1446"	"Vibratab"	19085210	"Vibra-Tabs"	"Pfizer"
"mp28779-828"	"Vibrocil"	40819720	"Vibrocil"	"GSK"
"mp28787-1834"	"Vibtil"	43129502	"VIBTIL"	"Therabel"
"mp39578-1560"	"Vicks Droge Hoest"	36777184	"Vicks Droge Hoest"	"Procter & Gamble"
"mp28795-1560"	"Vicks Expectorant"	36256200	"Vicks Expectorant"	"Procter & Gamble"
"mp28803-1560"	"Vicks Sinex"	36256600	"Vicks Sinex"	"Procter & Gamble"
"mp28811-1560"	"Vicks Vaporub"	19136023	"Vicks Vaporub"	"Procter & Gamble"
"mp28845-2097"	"Victan"	21016966	"Victanyl"	"Sanofi Belgium"
"mp28852-1354"	"Victoza"	40170305	"Victoza"	"Novo Nordisk"
"mp28878-422"	"Vidaza"	19073043	"Vidaza"	"Celgene"
"mp28894-273"	"Vidisic"	43576437	"Vidisic"	"Bausch & Lomb"
"mp28902-257"	"Vimovo"	43525491	"Vimovo"	"AstraZeneca"
"mp28910-1909"	"Vimpat"	19033650	"Vimpat"	"UCB"
"mp28928-1818"	"Vinblastine Teva"	43576443	"Vinblastinsulfat Teva"	"Teva"
"mp28936-1818"	"Vincrisin"	36256780	"Vincrisin"	"Teva"
"mp28944-2485"	"Vinorelbin AB"	43576448	"Vinorelbin Aurobindo"	"Aurobindo"
"mp28951-1636"	"Vinorelbine Sandoz"	43130243	"VINORELBINE SANDOZ"	"Sandoz"
"mp30635-1800"	"Vipdomet"	21018706	"Vipdomet"	"Takeda"
"mp28969-1800"	"Vipidia"	21017919	"Vipidia"	"Takeda"
"mp28977-372"	"Viramune"	19086917	"Viramune"	"Boehringer Ingelheim"
"mp28985-216"	"Viratop"	36256205	"Viratop"	"Apotex"
"mp29009-794"	"Viread"	19016196	"Viread"	"Gilead Sciences"
"mp29017-1826"	"Virgan"	21015630	"Virgan"	"Thea"
"mp29025-299"	"Visannette"	43130248	"VISANNE"	"Bayer"
"mp29033-943"	"Visine"	19088883	"Visine"	"Johnson & Johnson Consumer"
"mp29074-166"	"Vistabel"	21018344	"Vistabel"	"Allergan"
"mp29082-1347"	"Visudyne"	19100283	"Visudyne"	"Novartis Pharma"
"mp29090-711"	"Vitalipid Novum"	43254463	"Vitalipid N Adult"	"Fresenius Kabi"
"mp29108-1784"	"Vitamine B1 Sterop"	36256298	"Vitamine B1 Sterop"	"Sterop"
"mp29116-1784"	"Vitamine B12 Sterop"	36256358	"Vitamine B12 Sterop"	"Sterop"
"mp29124-1784"	"Vitamine B6 Sterop"	36256299	"Vitamine B6 Sterop"	"Sterop"
"mp27961-406"	"Upsa-C"	43130263	"VITAMINE C UPSA"	"Bristol-Myers Squibb"
"mp29140-1396"	"Vitamon K"	36256746	"Vitamon K"	"Omega"
"mp29165-299"	"Vivanza"	40819695	"Vivanza"	"Bayer"
"mp29173-1347"	"Vivelle Dot"	19085522	"Vivelle"	"Novartis Pharma"
"mp29181-2188"	"Vivotif Berna"	40819413	"Vivotif Berna"	"PaxVax"
"mp32243-2303"	"Vizarsin"	21017020	"Vizarsin"	"KRKA"
"mp31161-1271"	"Vokanamet"	21018433	"Vokanamet"	"Mundipharma"
"mp29215-828"	"Volibris"	21018669	"Volibris"	"GSK"
"mp29231-1529"	"Voltaren"	19044580	"Voltaren"	"PI-Pharma"
"mp29231-1347"	"Voltaren"	19044580	"Voltaren"	"Novartis Pharma"
"mp39461-828"	"Voltaren Emulgel"	43575778	"Voltaren Emulgel"	"GSK"
"mp39461-1529"	"Voltaren Emulgel"	43575778	"Voltaren Emulgel"	"PI-Pharma"
"mp33829-1289"	"Voriconazole Mylan"	43575807	"Voriconazol Mylan"	"Mylan"
"mp33886-67"	"Voriconazole Accord"	35406499	"VORICONAZOLE ACCORD"	"Accord"
"mp33001-1636"	"Voriconazol Sandoz"	35406566	"VORICONAZOLE SANDOZ"	"Sandoz"
"mp29264-1818"	"Vorina"	43575815	"Vorina"	"Teva"
"mp38679-794"	"Vosevi"	793747	"Vosevi"	"Gilead Sciences"
"mp29272-1347"	"Votrient"	40167395	"Votrient"	"Novartis Pharma"
"mp33027-1347"	"Votubia"	21016782	"Votubia"	"Novartis Pharma"
"mp29280-1727"	"Vpriv"	40174068	"Vpriv"	"Shire"
"mp29298-1446"	"Vyndaqel"	21015934	"Vyndaqel"	"Pfizer"
"mp29306-661"	"Vytaros"	36777168	"Vytaros"	"Ferring"
"mp38273-2923"	"Wakix"	35406500	"WAKIX"	"Bioprojet Benelux"
"mp29314-1529"	"Wellbutrin"	19052186	"Wellbutrin"	"PI-Pharma"
"mp29314-828"	"Wellbutrin"	19052186	"Wellbutrin"	"GSK"
"mp29330-1370"	"Wilate"	40168866	"Wilate"	"Octapharma"
"mp29348-414"	"Wilfactin"	43130287	"WILFACTIN"	"C.A.F. - D.C.F."
"mp29355-1412"	"Wilzin"	21014363	"Wilzin"	"Orphan Europe"
"mp29363-1743"	"Witte Kruis"	36256291	"Witte Kruis"	"SMB"
"mp29371-1743"	"Witte Kruis Mono"	36256655	"Witte Kruis Mono"	"SMB"
"mp32524-2022"	"Xadago"	1594351	"Xadago"	"Zambon"
"mp29397-1727"	"Xagrid"	21014994	"Xagrid"	"Shire"
"mp29405-1446"	"Xalacom"	21017926	"Xalacom"	"Pfizer"
"mp29413-1446"	"Xalatan"	19023349	"Xalatan"	"Pfizer"
"mp29421-1446"	"Xalkori"	40242663	"Xalkori"	"Pfizer"
"mp29439-1040"	"Xamiol"	21014985	"Xamiol"	"Leo"
"mp29447-1446"	"Xanax"	19041942	"Xanax"	"Pfizer"
"mp29447-1529"	"Xanax"	19041942	"Xanax"	"PI-Pharma"
"mp29447-885"	"Xanax"	19041942	"Xanax"	"Impexeco"
"mp29454-1743"	"Xanthium"	43130291	"XANTHIUM L"	"SMB"
"mp29470-299"	"Xarelto"	40241222	"Xarelto"	"Bayer"
"mp29488-2097"	"Xatral"	40756338	"Xatral"	"Sanofi Belgium"
"mp37861-1446"	"Xeljanz"	42901325	"Xeljanz"	"Pfizer"
"mp29496-1628"	"Xeloda"	19085739	"Xeloda"	"Roche"
"mp29538-885"	"Xenical"	19088039	"Xenical"	"Impexeco"
"mp29538-2162"	"Xenical"	19088039	"Xenical"	"BePharBel"
"mp29538-1529"	"Xenical"	19088039	"Xenical"	"PI-Pharma"
"mp29546-1206"	"Xeomeen"	36256165	"Xeomeen"	"Merz"
"mp29553-935"	"Xeplion"	21018230	"Xeplion"	"Janssen-Cilag"
"mp39958-927"	"Xermelo"	1592665	"Xermelo"	"Ipsen"
"mp29561-190"	"Xgeva"	40230509	"Xgeva"	"Amgen"
"mp29579-1792"	"Xiapex"	21017568	"Xiapex"	"Swedish Orphan"
"mp33522-257"	"Xigduo"	45775387	"Xigduo"	"AstraZeneca"
"mp37879-273"	"Ximaract"	36256721	"Ximaract"	"Bausch & Lomb"
"mp31435-2337"	"Xogel"	43130980	"XOGEL ADULTE"	"Septodont"
"mp29587-1347"	"Xolair"	19036317	"Xolair"	"Novartis Pharma"
"mp29595-240"	"Xtandi"	42900005	"Xtandi"	"Astellas"
"mp39248-1354"	"Xultophy"	1718707	"Xultophy"	"Novo Nordisk"
"mp29603-232"	"Xylocaine"	19042223	"Xylocaine"	"Aspen"
"mp29611-232"	"Xylocaine met Adrenaline"	19020906	"Xylocaine with Epinephrine"	"Aspen"
"mp29637-232"	"Xylocard"	19052832	"Xylocard"	"Aspen"
"mp37721-612"	"Xylomaris"	36256471	"Xylomaris"	"Eurogenerics"
"mp29645-612"	"Xylometazoline EG"	36256747	"Xylometazoline EG"	"Eurogenerics"
"mp31443-2337"	"Xylonor"	40820262	"Xylonor N"	"Septodont"
"mp29660-1909"	"Xyrem"	19035069	"Xyrem"	"UCB"
"mp29678-1909"	"Xyzall"	19043838	"Xyzal"	"UCB"
"mp29686-1818"	"Yadere"	36256592	"Yadere"	"Teva"
"mp38943-372"	"Yanimo"	43575938	"Yanimo Respimat"	"Boehringer Ingelheim"
"mp29702-299"	"Yasmin"	40756357	"Yasmin"	"Bayer"
"mp29710-299"	"Yasminelle"	43575944	"Yasminelle"	"Bayer"
"mp29728-299"	"Yaz"	40756248	"Yaz"	"Bayer"
"mp29736-570"	"Yentreve"	21017334	"Yentreve"	"Eli Lilly"
"mp29744-406"	"Yervoy"	40238070	"Yervoy"	"Bristol-Myers Squibb"
"mp29751-893"	"Yocoral"	43130990	"YOCORAL"	"Infarama"
"mp29777-299"	"Yomesan"	21016837	"Yomesan"	"Bayer"
"mp29785-1461"	"Yondelis"	35603025	"Yondelis"	"Pharma Mar"
"mp29793-1115"	"Z-Fluor"	36256388	"Z-Fluor"	"Meda Pharma"
"mp29801-1248"	"Zaditen"	19068865	"Zaditen"	"Sigma-tau"
"mp29819-1529"	"Zaldiar"	43130996	"ZALDIAR"	"PI-Pharma"
"mp29819-810"	"Zaldiar"	43130996	"ZALDIAR"	"Grünenthal"
"mp29827-2097"	"Zaltrap"	42874109	"Zaltrap"	"Sanofi Belgium"
"mp32854-810"	"Zalviso"	35406559	"ZALVISO"	"Grünenthal"
"mp29835-828"	"Zalvor"	36256201	"Zalvor"	"GSK"
"mp29843-2022"	"Zanicombo"	36256460	"Zanicombo"	"Zambon"
"mp29850-2022"	"Zanidip"	19017658	"Zanidip"	"Zambon"
"mp29850-1529"	"Zanidip"	19017658	"Zanidip"	"PI-Pharma"
"mp29868-828"	"Zantac"	19023014	"Zantac"	"GSK"
"mp29876-1446"	"Zarontin"	19044630	"Zarontin"	"Pfizer"
"mp29884-1636"	"Zarzio"	21017763	"Zarzio"	"Sandoz"
"mp29892-1446"	"Zavedos"	19015930	"Zavedos"	"Pfizer"
"mp29900-100"	"Zavesca"	19036314	"Zavesca"	"Actelion"
"mp40147-1446"	"Zavicefta"	35406567	"ZAVICEFTA"	"Pfizer"
"mp29918-828"	"Zeffix"	21018849	"Zeffix"	"GSK"
"mp29926-1628"	"Zelboraf"	40241911	"Zelboraf"	"Roche"
"mp29934-828"	"Zelitrex"	43131005	"ZELITREX"	"GSK"
"mp33712-1263"	"Zepatier"	35606471	"Zepatier"	"MSD"
"mp33134-1743"	"Zephirus"	36256267	"Zephirus"	"SMB"
"mp29959-1172"	"Zerpex"	36256696	"Zerpex"	"Menarini"
"mp29967-257"	"Zestoretic"	19135784	"Zestoretic"	"AstraZeneca"
"mp29975-257"	"Zestril"	19038723	"Zestril"	"AstraZeneca"
"mp29975-1529"	"Zestril"	19038723	"Zestril"	"PI-Pharma"
"mp29991-1966"	"Ziagen"	19086089	"Ziagen"	"ViiV"
"mp30007-1180"	"Zibrine"	36256716	"Zibrine"	"Merck"
"mp30015-968"	"Zilium"	36256593	"Zilium"	"Kela"
"mp30023-828"	"Zinacef"	19010670	"Zinacef"	"GSK"
"mp33035-117"	"Zinc Aguettant"	36256360	"Zinc Aguettant"	"Aguettant"
"mp30031-1453"	"Zindaclin"	43254419	"Zindaclin"	"Pharma Logistics"
