COUNT	PRD_ID	PRD_NAME	CONCEPT_ID	CONCEPT_NAME	amount_value	amount_unit	denominator_value	denominator_unit	box_size		
195	173581	TIMOPTOL C 5 0 MG ML 0 5 3 GOUTTES OCULAIRES	902427	Timolol	5.0	mg	1	ml			
2841	110384	TIMOPTOL C 5 0 MG ML 0 5 1 GOUTTES OCULAIRES	902427	Timolol	5.0	mg	1	ml			
170	156006	TIMOPTOLGEL C 5 0 MG ML 0 5 1 GOUTTES OCULAIRES	902427	Timolol	5.0	mg	1	ml			
4042	48139	CLEXANE C 8 000 UI 80 MG 0 8 ML 10 SERINGUE PRETE A L EMPLOI	1301025	Enoxaparin	8000	IU	0.8	ml			
1	109363	EPREX C 8 000 UI 0 8ML 6 SOLUTION INJECTABLE	1301125	Epoetin Alfa	8000	IU	0.8	ml			
46412	52943	TEDIVAX PRO ADULTO C 1 SERINGUE PRETE A L EMPLOI	529303	diphtheria toxoid vaccine, inactivated							
46412	52943	TEDIVAX PRO ADULTO C 1 SERINGUE PRETE A L EMPLOI	529411	tetanus toxoid vaccine, inactivated							
1399	184707	DIACLO SANDOZ 250MG CAPS 10	991855	Saccharomyces boulardii	250	mg					
7703	178333	IMUTIS GEL 10	987153	Lactobacillus acidophilus							
7703	178333	IMUTIS GEL 10	991855	Saccharomyces boulardii							
7703	178333	IMUTIS GEL 10	19000811	Lactobacillus casei rhamnosus							
7703	178333	IMUTIS GEL 10	40242573	Bifidobacterium longum							
2	10541226	TELMISARTAN TEVA GENERICS C 40MG 28 COMPRIMES	1317640	telmisartan	40	mg					
1	8358849	IRBESARTAN HCT APOTEX C 300 12 5 28 COMPRIMES PELLICULES	974166	Hydrochlorothiazide	12.5	mg					
1	8358849	IRBESARTAN HCT APOTEX C 300 12 5 28 COMPRIMES PELLICULES	1347384	irbesartan	300	mg					
7	17287	THYMOGLOBULINE C 5MG ML 1 POUDRE INJECTABLE AVEC SOLVANT	19003476	Horse antihuman thymocyte gamma globulin	5	mg	1	ml			
2525	164495	LEVEMIR C PENFILL 100U ML 5 CARTOUCHES	1516976	insulin detemir	100	IU	1	ml			
9908	15887	DAKTOZIN C 2 5 MG 150 MG 1 POMMADE	911064	Zinc Oxide	150	mg					
9908	15887	DAKTOZIN C 2 5 MG 150 MG 1 POMMADE	907879	Miconazole	2.5	mg					
2105	9331584	ESOMEPRAZOL SANDOZ C 20MG 98 COMPRIMES GASTRO RESISTANTS	904453	Esomeprazole	20	mg					
453	3657	EUSAPRIM C 80 MG 400 MG 20 COMPRIMES	1836430	Sulfamethoxazole	400	mg			20		
453	3657	EUSAPRIM C 80 MG 400 MG 20 COMPRIMES	1705674	Trimethoprim	80	mg			20		
12	10541251	MYCOPHENOLAATMOFETIL ACTAVIS C 500MG 150 COMPRIMES PELLICULES	19003999	mycophenolate mofetil	500	mg			150		
1	10541252	MYCOPHENOLAATMOFETIL ACTAVIS C 250MG 300 GELULES	19003999	mycophenolate mofetil	250	mg			150		
559	11774809	TRAMADOL PARACETAMOL MYLAN C 37 5 325 60 COMPRIMES PELLICULES	1125315	Acetaminophen	325	mg					
559	11774809	TRAMADOL PARACETAMOL MYLAN C 37 5 325 60 COMPRIMES PELLICULES	1103314	Tramadol	37.5	mg					
581	4601114	CO VALSARTAN EG C 160 MG 12 5 MG 98 COMPRIMES PELLICULES	974166	Hydrochlorothiazide	12.5	mg					
581	4601114	CO VALSARTAN EG C 160 MG 12 5 MG 98 COMPRIMES PELLICULES	1308842	valsartan	160	mg					
582	202768	AMOCLANEEG C 500 125MG 16 COMPRIMES PELLICULES	1759842	Clavulanate	500	mg					
582	202768	AMOCLANEEG C 500 125MG 16 COMPRIMES PELLICULES	1713332	Amoxicillin	125	mg					
610	42489	NUROFEN 200 C 200MG 24 COMPRIMES ENROBES	1177480	Ibuprofen	200	mg					
19102	63225	OROFAR LIDOCAINE PERLES C 1MG 24 PERLES	989878	Lidocaine	1	mg					
17372	43035	LACTEOL C 170MG 20 GELULES	987128	Lactobacillus	170	mg					
6268	25533	PANADOL CODEINE C 500 MG 30 MG 20 COMPRIMES	1125315	Acetaminophen	500	mg			20		
6268	25533	PANADOL CODEINE C 500 MG 30 MG 20 COMPRIMES	1201620	Codeine	30	mg			20		
4464	187951	NUROFEN 400 C 400MG 30 COMPRIMES ENROBES	1177480	Ibuprofen	400	mg					
2221	187651	APIDRA C 100 U ML SOLOSTAR 5 STYLO	1544838	Insulin, Glulisine, Human	100	IU	1	ml			
4010	176715	CO LISINOPRIL SANDOZ C 20 12 5MG 98 COMPRIMES	974166	Hydrochlorothiazide	12.5	mg					
4010	176715	CO LISINOPRIL SANDOZ C 20 12 5MG 98 COMPRIMES	1308216	Lisinopril	20	mg					
1246	188042	NUROFEN 400 FASTCAPS C 400MG 20 CAPSULES MOLLES	1177480	Ibuprofen	400	mg			20		
1310	10055008	NUROFEN 400 FASTCAPS C 400MG 30 CAPSULES MOLLES	1177480	Ibuprofen	400	mg					
2716	1137	EFFORTIL C 7 5MG 1 ML 1 GOUTTES A AVALER	19050419	Etilefrine	7.5	mg	1	ml			
6151	154403	AMOXICLAV TEVA C 875 125MG 20 COMPRIMES PELLICULES	1713332	Amoxicillin	875	mg			20		
6151	154403	AMOXICLAV TEVA C 875 125MG 20 COMPRIMES PELLICULES	1759842	Clavulanate	125	mg			20		
1992	14128	CLAVUCID 250 C 250 62 5MG 5ML 1 SIROP A RECONSTITUER	1713332	Amoxicillin	250	mg	5	ml			
1992	14128	CLAVUCID 250 C 250 62 5MG 5ML 1 SIROP A RECONSTITUER	1759842	Clavulanate	62.5	mg	5	ml			
1295	2000	CLAVUCID 500 C 500 125MG 16 SACHETS	1713332	Amoxicillin	500	mg					
1295	2000	CLAVUCID 500 C 500 125MG 16 SACHETS	1759842	Clavulanate	125	mg					
860	200665	AMOCLANEEG C 500 125MG 30 COMPRIMES PELLICULES	1713332	Amoxicillin	500	mg					
860	200665	AMOCLANEEG C 500 125MG 30 COMPRIMES PELLICULES	1759842	Clavulanate	125	mg					
652	154402	AMOXICLAV TEVA C 875 125MG 10 COMPRIMES PELLICULES	1713332	Amoxicillin	875	mg					
652	154402	AMOXICLAV TEVA C 875 125MG 10 COMPRIMES PELLICULES	1759842	Clavulanate	125	mg					
2966	154294	AMOCLANE C 875 125MG 10 COMPRIMES	1713332	Amoxicillin	875	mg					
2966	154294	AMOCLANE C 875 125MG 10 COMPRIMES	1759842	Clavulanate	125	mg					
2790	112317	AMOCLANE C 500 125MG 16 COMPRIMES	1713332	Amoxicillin	500	mg					
2790	112317	AMOCLANE C 500 125MG 16 COMPRIMES	1759842	Clavulanate	125	mg					
2381	169585	AMOCLANE C 875 125MG 20 SACHETS	1713332	Amoxicillin	875	mg					
2381	169585	AMOCLANE C 875 125MG 20 SACHETS	1759842	Clavulanate	125	mg					
4135	33004	CLAVUCID 500 C 500 125MG 16 COMPRIMES	1713332	Amoxicillin	500	mg					
4135	33004	CLAVUCID 500 C 500 125MG 16 COMPRIMES	1759842	Clavulanate	125	mg					
2362	146598	AMOCLANE C 500 125MG 32 COMPRIMES	1713332	Amoxicillin	500	mg					
2362	146598	AMOCLANE C 500 125MG 32 COMPRIMES	1759842	Clavulanate	125	mg					
8929	202765	AMOCLANEEG C 875 125MG 20 COMPRIMES PELLICULES	1713332	Amoxicillin	875	mg					
8929	202765	AMOCLANEEG C 875 125MG 20 COMPRIMES PELLICULES	1759842	Clavulanate	125	mg					
2712	187011	PARACETAMOL TEVA C 500MG 30 COMPRIMES	1125315	Acetaminophen	500	mg					
580	1273069	PARACETAMOL TEVA C 500MG 100 COMPRIMES	1125315	Acetaminophen	500	mg					
709	81655	ATENOLOL TEVA C 100MG 60 COMPRIMES	1314002	Atenolol	100	mg					
6406	2554490	PARACETAMOL TEVA C 1G 30 COMPRIMES	1125315	Acetaminophen	1	g					
9068	77944	ATENOLOL CHLOORTALIDONE EG C 100 25MG 56 COMPRIMES	1314002	Atenolol	100	mg					
9068	77944	ATENOLOL CHLOORTALIDONE EG C 100 25MG 56 COMPRIMES	1395058	Chlorthalidone	25	mg					
621	97439	ATENOLOL CHLORTALIDONE MYLAN 50 12 5 C 56 COMPRIMES	1395058	Chlorthalidone	50	mg					
621	97439	ATENOLOL CHLORTALIDONE MYLAN 50 12 5 C 56 COMPRIMES	1314002	Atenolol	12.5	mg					
749	108475	ATENOLOL CHLORTALIDONE TEVA 50 12 5MG 90 COMPRIMES ENROBES	1395058	Chlorthalidone	50	mg					
749	108475	ATENOLOL CHLORTALIDONE TEVA 50 12 5MG 90 COMPRIMES ENROBES	1314002	Atenolol	12.5	mg					
1239	188008	ATENOLOL CHLOORTALIDONE EG C 50 12 5MG 98 COMPRIMES	1395058	Chlorthalidone	50	mg					
1239	188008	ATENOLOL CHLOORTALIDONE EG C 50 12 5MG 98 COMPRIMES	1314002	Atenolol	12.5	mg					
3419	96318	ATENOLOL CHLORTALIDONE SANDOZ 50 12 5MG 56 COMPRIMES PELLICULES	1314002	Atenolol	50	mg					
3419	96318	ATENOLOL CHLORTALIDONE SANDOZ 50 12 5MG 56 COMPRIMES PELLICULES	1395058	Chlorthalidone	12.5	mg					
2619	187997	ATENOLOL CHLOORTALIDONE EG C 100 25MG 98 COMPRIMES	1314002	Atenolol	100	mg					
2619	187997	ATENOLOL CHLOORTALIDONE EG C 100 25MG 98 COMPRIMES	1395058	Chlorthalidone	25	mg					
633	97440	ATENOLOL CHLORTALIDONE MYLAN 100 25 C 56 COMPRIMES	1314002	Atenolol	100	mg					
633	97440	ATENOLOL CHLORTALIDONE MYLAN 100 25 C 56 COMPRIMES	1395058	Chlorthalidone	25	mg					
2523	82166	ATENOLOL TEVA C 100MG 90 COMPRIMES	1314002	Atenolol	100	mg					
799	81651	ATENOLOL TEVA C 25MG 60 COMPRIMES	1314002	Atenolol	25	mg					
1040	81653	ATENOLOL TEVA C 50MG 60 COMPRIMES	1314002	Atenolol	50	mg					
1902	96319	ATENOLOL CHLORTALIDONE SANDOZ 100 25MG 56 COMPRIMES PELLICULES	1314002	Atenolol	100	mg					
1902	96319	ATENOLOL CHLORTALIDONE SANDOZ 100 25MG 56 COMPRIMES PELLICULES	1395058	Chlorthalidone	25	mg					
1304	108478	ATENOLOL CHLORTALIDONE TEVA 100 25MG 90 COMPRIMES ENROBES	1314002	Atenolol	100	mg					
1304	108478	ATENOLOL CHLORTALIDONE TEVA 100 25MG 90 COMPRIMES ENROBES	1395058	Chlorthalidone	25	mg					
158	10054923	TELMISARTAN SANDOZ C 80MG 98 COMPRIMES	1317640	telmisartan	80	mg					
2002	10055010	TRAMADOL PARACETAMOL EG C 37 5 325MG 20 COMPRIMES PELLICULES	1125315	Acetaminophen	325	mg					
2002	10055010	TRAMADOL PARACETAMOL EG C 37 5 325MG 20 COMPRIMES PELLICULES	1103314	Tramadol	37.5	mg					
4460	10055011	TRAMADOL PARACETAMOL EG C 37 5 325MG 60 COMPRIMES PELLICULES	1125315	Acetaminophen	325	mg					
4460	10055011	TRAMADOL PARACETAMOL EG C 37 5 325MG 60 COMPRIMES PELLICULES	1103314	Tramadol	37.5	mg					
277	10055026	TRAMADOL PARACETAMOL EG C 37 5 325MG 40 COMPRIMES PELLICULES	1125315	Acetaminophen	325	mg					
277	10055026	TRAMADOL PARACETAMOL EG C 37 5 325MG 40 COMPRIMES PELLICULES	1103314	Tramadol	37.5	mg					
195	100675	DAFALGAN VOLWASSENEN ADULTE C 600MG 12 SUPPOSITOIRES ADULTE	1125315	Acetaminophen	600	mg					
216	100676	DAFALGAN GRAND ENFANT C 300MG 12 SUPPOSITOIRES ENFANT	1125315	Acetaminophen	300	mg					
656	100677	DAFALGAN JEUNE ENFANT C 150MG 12 SUPPOSITOIRES PETIT ENFANT	1125315	Acetaminophen	150	mg					
238	100678	DAFALGAN NOURRISSON C 80MG 12 SUPPOSITOIRES NOURRISSON	1125315	Acetaminophen	80	mg					
7328	100884	OROFAR LIDOCAINE PERLES MENTHE C 1MG 24 PERLES	989878	Lidocaine	1	mg					
430	10296847	DAFALGAN C 500MG 20 COMPRIMES	1125315	Acetaminophen	500	mg					
350	10296848	DAFALGAN C 500MG 20 COMPRIMES EFFERVESCENTS	1125315	Acetaminophen	500	mg					
1397	112159	DICLOFENAC SANDOZ C 75MG 3ML 6 AMPOULES	1124300	Diclofenac	75	mg	3	ml			
2853	191313	PROTECTIS EASY DROPS GUTT 5ML	906902	Lactobacillus reuteri							
2330	202412	PROTECTIS TABL A MACHER 7	906902	Lactobacillus reuteri							
1462	10766205	D TRI 1000 TABL 100	44012758	Vitamin D3 (Cholecalciferol)							
1350	76037	NEO GENYL ACTION FL 15 X 10ML	19111620	Folic Acid							
14	3701	A D CURE C 1 SOLUTION	19008339	Vitamin A							
6	202669	ADRENALINE HCL STEROP C 0 8 MG ML 10 AMPOULES	1343916	Epinephrine							
10	81710	ALPHA ACID LIPONIQUE COMP 60X100MG S252 SIMIL	36878693	Lipoic acid	100	mg			60		
16	8376835	AMOXICILLINE ATHLONE C 1 G	1713332	Amoxicillin	1	g					
17	8853006	AMOXICILLINE ATHLONE C 500 MG 16 DISP TRANSDERM IONTOPHORETIQUE	1713332	Amoxicillin	500	g					
78	4285	ANTICORS DIABLE VERT C 1 SOLUTION U E	964407	Salicylic Acid							
109	4284	ANTICORS DIABLE VERT C 500MG G 1 POMMADE	964407	Salicylic Acid	500	mg					
6	7084	APOMORPHINE HCL AMP 10X10MG 1ML 259	837027	Apomorphine	10	mg			10		
15	26487230	AZITHROMYCIN AB C 500 MG 3 COMPRIMES PELLICULES	1734104	Azithromycin	500	mg			3		
18	26487231	AZITHROMYCIN AB C 500 MG 6 COMPRIMES PELLICULES	1734104	Azithromycin	500	mg			6		
25	159856	BETA CAROTENE CAPS 60 DEBA	19037223	Beta Carotene							
13	25099	BICARBONATE DE SOUDE 200G QUALIPH	939506	Sodium Bicarbonate	200	g			1		
27	7274349	BICARBONATE SODIUM 1G UD TABL 50 FAG	939506	Sodium Bicarbonate	1	g					
6	182284	CALCIUM D3 NUTRI ETHIC COMP 60	19035704	Calcium Carbonate							
6	182284	CALCIUM D3 NUTRI ETHIC COMP 60	19095164	Cholecalciferol							
29	170741	CANRENOL C 100 MG 100 DRAGEES	19123864	Canrenoate							
8	10522285	CETAMINE 500 EXTRA S SUCRE COMP A SUCER 60	785649	Ketamine	500	mg					
13	66787	CHLORAMINE COMP 1000 X 500MG	19036053	chloramine-T	500	mg			1000		
13	26487227	CIPROFLOXACINE AB C 250 MG 10 COMPRIMES PELLICULES	1797513	Ciprofloxacin	250	mg			10		
19	26487228	CIPROFLOXACINE AB C 500 MG 20 COMPRIMES PELLICULES	1797513	Ciprofloxacin	500	mg			20		
9	153498	CO ENZYM Q10 CAPS 90X420MG	1351115	coenzyme Q10							
10	80638	CO ENZYME Q10 CAPS 60	1351115	coenzyme Q10							
15	164468	CO ENZYME Q10 CAPS 60X30MG NF CFR 3162815	1351115	coenzyme Q10							
14	153823	CO ENZYME Q10 FUNCIOMED TABL 60 NF	1351115	coenzyme Q10							
11	12006595	CO ENZYME Q10 UBIQUINOL SOFTGELS 60	1351115	coenzyme Q10							
9	64241	CO INHIBACE C 5 MG 12 5 MG 28 COMPRIMES	19050216	Cilazapril	5	mg					
9	64241	CO INHIBACE C 5 MG 12 5 MG 28 COMPRIMES	974166	Hydrochlorothiazide	12.5	mg					
