concept_name	concept_class_id	concept_id	precedence	conversion_factor
"pneumococcal capsular polysaccharide type 23F vaccine"	"Ingredient"	"40163692"	"1"	
"meningococcal group C polysaccharide"	"Ingredient"	"509081"	"1"	
"pneumococcal capsular polysaccharide type 20 vaccine"	"Ingredient"	"40163688"	"1"	
"L1 protein, Human papillomavirus type 31 Vaccine"	"Ingredient"	"45892474"	"1"	
"Streptococcus pneumoniae serotype 6B capsular antigen diphtheria CRM197 protein conjugate vaccine"	"Ingredient"	"529046"	"1"	
"Aluminum Hydroxide"	"Ingredient"	"985247"	"1"	
"Streptococcus pneumoniae serotype 6A capsular antigen diphtheria CRM197 protein conjugate vaccine"	"Ingredient"	"40174020"	"1"	
"pneumococcal capsular polysaccharide type 12F vaccine"	"Ingredient"	"40163672"	"1"	
"pneumococcal capsular polysaccharide type 8 vaccine"	"Ingredient"	"40163706"	"1"	
"MENINGOCOCCAL POLYSACCHARIDE VACCINE GROUP W-135"	"Ingredient"	"514012"	"1"	
"pneumococcal capsular polysaccharide type 10A vaccine"	"Ingredient"	"40163668"	"1"	
"Streptococcus pneumoniae serotype 19F capsular antigen diphtheria CRM197 protein conjugate vaccine"	"Ingredient"	"528990"	"1"	
"Streptococcus pneumoniae serotype 7F capsular antigen diphtheria CRM197 protein conjugate vaccine"	"Ingredient"	"40174023"	"1"	
"pneumococcal capsular polysaccharide type 7F vaccine"	"Ingredient"	"40163704"	"1"	
"L1 protein, Human papillomavirus type 11 Vaccine"	"Ingredient"	"529076"	"1"	
"Staphylococcus aureus"	"Ingredient"	"42900111"	"1"	
"Streptococcus pneumoniae serotype 5 capsular antigen diphtheria CRM197 protein conjugate vaccine"	"Ingredient"	"40174018"	"1"	
"Streptococcus pneumoniae serotype 3 capsular antigen diphtheria CRM197 protein conjugate vaccine"	"Ingredient"	"40174015"	"1"	
"L1 protein, Human papillomavirus type 52 Vaccine"	"Ingredient"	"45892477"	"1"	
"pneumococcal capsular polysaccharide type 9N vaccine"	"Ingredient"	"40163708"	"1"	
"Streptococcus pneumoniae serotype 18C capsular antigen diphtheria CRM197 protein conjugate vaccine"	"Ingredient"	"528988"	"1"	
"Kentucky bluegrass pollen extract"	"Ingredient"	"40161228"	"1"	
"L1 protein, Human papillomavirus type 16 Vaccine"	"Ingredient"	"529112"	"1"	
"poliovirus vaccine inactivated, type 2 (MEF-1)"	"Ingredient"	"523365"	"1"	
"pneumococcal capsular polysaccharide type 6B vaccine"	"Ingredient"	"40163702"	"1"	
"pneumococcal capsular polysaccharide type 33F vaccine"	"Ingredient"	"40163696"	"1"	
"neisseria catarrhalis flava(perflava) lysate"	"Ingredient"	"36878920"	"1"	
"pneumococcal capsular polysaccharide type 19F vaccine"	"Ingredient"	"40163684"	"1"	
"pneumococcal capsular polysaccharide type 17F vaccine"	"Ingredient"	"40163678"	"1"	
"Streptococcus pneumoniae serotype 9V capsular antigen diphtheria CRM197 protein conjugate vaccine"	"Ingredient"	"529072"	"1"	
"magnesium carbonate"	"Ingredient"	"908464"	"1"	
"pneumococcal capsular polysaccharide type 11A vaccine"	"Ingredient"	"40163670"	"1"	
"pneumococcal capsular polysaccharide type 14 vaccine"	"Ingredient"	"40163674"	"1"	
"pneumococcal capsular polysaccharide type 2 vaccine"	"Ingredient"	"40163686"	"1"	
"Phleum pratense allergenic extract"	"Ingredient"	"1594456"	"1"	
"Streptococcus Viridans Group"	"Ingredient"	"43012410"	"1"	
"pneumococcal capsular polysaccharide type 5 vaccine"	"Ingredient"	"40163700"	"1"	
"L1 protein, Human papillomavirus type 6 Vaccine"	"Ingredient"	"529116"	"1"	
"Luteinizing Hormone"	"Ingredient"	"1589795"	"1"	
"Follicle Stimulating Hormone"	"Ingredient"	"1588712"	"1"	
"L1 protein, Human papillomavirus type 18 Vaccine"	"Ingredient"	"529114"	"1"	
"meningococcal group A polysaccharide"	"Ingredient"	"509079"	"1"	
"poliovirus vaccine inactivated, type 1 (Mahoney)"	"Ingredient"	"523283"	"1"	
"pneumococcal capsular polysaccharide type 3 vaccine"	"Ingredient"	"40163694"	"1"	
"L1 protein, Human papillomavirus type 33 Vaccine"	"Ingredient"	"45892475"	"1"	
"pneumococcal capsular polysaccharide type 4 vaccine"	"Ingredient"	"40163698"	"1"	
"sweet vernal grass pollen extract"	"Ingredient"	"40162087"	"1"	
"Streptococcus pneumoniae serotype 19A capsular antigen diphtheria CRM197 protein conjugate vaccine"	"Ingredient"	"40174011"	"1"	
"L1 protein, Human papillomavirus type 58 Vaccine"	"Ingredient"	"45892478"	"1"	
"Influenza B virus"	"Ingredient"	"42903442"	"1"	
"pneumococcal capsular polysaccharide type 15B vaccine"	"Ingredient"	"40163676"	"1"	
"Klebsiella pneumoniae"	"Ingredient"	"42899432"	"1"	
"Streptococcus pneumoniae serotype 1 capsular antigen diphtheria CRM197 protein conjugate vaccine"	"Ingredient"	"40174004"	"1"	
"Streptococcus pyogenes"	"Ingredient"	"42900203"	"1"	
"Streptococcus pneumoniae serotype 4 capsular antigen diphtheria CRM197 protein conjugate vaccine"	"Ingredient"	"529044"	"1"	
"Streptococcus pneumoniae serotype 14 capsular antigen diphtheria CRM197 protein conjugate vaccine"	"Ingredient"	"528986"	"1"	
"pneumococcal capsular polysaccharide type 19A vaccine"	"Ingredient"	"40163682"	"1"	
"Haemophilus influenzae"	"Ingredient"	"43012721"	"1"	
"pneumokokken, 23 types (polysachariden)"	"Ingredient"	"40163661"		
"pneumokokken, 23 types (polysachariden)"	"Ingredient"	"40163668"		
"pneumokokken, 23 types (polysachariden)"	"Ingredient"	"40163670"		
"pneumokokken, 23 types (polysachariden)"	"Ingredient"	"40163672"		
"pneumokokken, 23 types (polysachariden)"	"Ingredient"	"40163674"		
"pneumokokken, 23 types (polysachariden)"	"Ingredient"	"40163676"		
"pneumokokken, 23 types (polysachariden)"	"Ingredient"	"40163678"		
"pneumokokken, 23 types (polysachariden)"	"Ingredient"	"40163680"		
"pneumokokken, 23 types (polysachariden)"	"Ingredient"	"40163682"		
"pneumokokken, 23 types (polysachariden)"	"Ingredient"	"40163684"		
"pneumokokken, 23 types (polysachariden)"	"Ingredient"	"40163686"		
"pneumokokken, 23 types (polysachariden)"	"Ingredient"	"40163688"		
"pneumokokken, 23 types (polysachariden)"	"Ingredient"	"40163690"		
"pneumokokken, 23 types (polysachariden)"	"Ingredient"	"40163692"		
"pneumokokken, 23 types (polysachariden)"	"Ingredient"	"40163694"		
"pneumokokken, 23 types (polysachariden)"	"Ingredient"	"40163696"		
"pneumokokken, 23 types (polysachariden)"	"Ingredient"	"40163698"		
"pneumokokken, 23 types (polysachariden)"	"Ingredient"	"40163700"		
"pneumokokken, 23 types (polysachariden)"	"Ingredient"	"40163702"		
"pneumokokken, 23 types (polysachariden)"	"Ingredient"	"40163704"		
"pneumokokken, 23 types (polysachariden)"	"Ingredient"	"40163706"		
"pneumokokken, 23 types (polysachariden)"	"Ingredient"	"40163708"		
"pneumokokken, 23 types (polysachariden)"	"Ingredient"	"40163710"		
"poliomyelitisvirus types I, II, III (geïnactiveerd)"	"Ingredient"	"523283"		
"poliomyelitisvirus types I, II, III (geïnactiveerd)"	"Ingredient"	"523365"		
"poliomyelitisvirus types I, II, III (geïnactiveerd)"	"Ingredient"	"523367"		
"humaan papillomavirus types 16, 18 (L1-eiwitten)"	"Ingredient"	"529112"		
"humaan papillomavirus types 16, 18 (L1-eiwitten)"	"Ingredient"	"529114"		
"aluminiumhydroxide-magnesiumcarbonaat (gedroogde gel)"	"Ingredient"	"985247"		
"aluminiumhydroxide-magnesiumcarbonaat (gedroogde gel)"	"Ingredient"	"908464"		
"menotrofine (HMG) (FSH 75 IE + LH 75 IE)"	"Ingredient"	"1588712"		
"menotrofine (HMG) (FSH 75 IE + LH 75 IE)"	"Ingredient"	"1589795"		
"humaan papillomavirus types 6, 11, 16, 18, 31, 33, 45, 52, 58 (L1-eiwitten)"	"Ingredient"	"529076"		
"humaan papillomavirus types 6, 11, 16, 18, 31, 33, 45, 52, 58 (L1-eiwitten)"	"Ingredient"	"529112"		
"humaan papillomavirus types 6, 11, 16, 18, 31, 33, 45, 52, 58 (L1-eiwitten)"	"Ingredient"	"529114"		
"humaan papillomavirus types 6, 11, 16, 18, 31, 33, 45, 52, 58 (L1-eiwitten)"	"Ingredient"	"45892474"		
"humaan papillomavirus types 6, 11, 16, 18, 31, 33, 45, 52, 58 (L1-eiwitten)"	"Ingredient"	"45892475"		
"humaan papillomavirus types 6, 11, 16, 18, 31, 33, 45, 52, 58 (L1-eiwitten)"	"Ingredient"	"45892476"		
"humaan papillomavirus types 6, 11, 16, 18, 31, 33, 45, 52, 58 (L1-eiwitten)"	"Ingredient"	"45892477"		
"humaan papillomavirus types 6, 11, 16, 18, 31, 33, 45, 52, 58 (L1-eiwitten)"	"Ingredient"	"45892478"		
"Beclomethasone"	"Ingredient"	"1115572"	"1"	
"Lymecycline"	"Ingredient"	"19092353"	"1"	
"Escitalopram"	"Ingredient"	"715939"	"1"	
"rabeprazole"	"Ingredient"	"911735"	"1"	
"darifenacin"	"Ingredient"	"916230"	"1"	
"Asenapine"	"Ingredient"	"40164052"	"1"	
"olmesartan"	"Ingredient"	"40226742"	"1"	
"Pilocarpine"	"Ingredient"	"945286"	"1"	
"Phenytoin"	"Ingredient"	"740910"	"1"	
"Loperamide"	"Ingredient"	"991876"	"1"	
"valacyclovir"	"Ingredient"	"1717704"	"1"	
"Ribavirin"	"Ingredient"	"1762711"	"1"	
"Tramadol"	"Ingredient"	"1103314"	"1"	
"COLLAGENASE"	"Ingredient"	"980311"	"1"	
"Atropine"	"Ingredient"	"914335"	"1"	
"clorazepate"	"Ingredient"	"790253"	"1"	
"Oxycodone"	"Ingredient"	"1124957"	"1"	
"Fluvoxamine"	"Ingredient"	"751412"	"1"	
"Teriparatide"	"Ingredient"	"1521987"	"1"	
"Turpentine"	"Ingredient"	"1106647"	"1"	
"Ganciclovir"	"Ingredient"	"1757803"	"1"	
"Dipyrone"	"Ingredient"	"19031397"	"1"	
"Cromoglycate"	"Ingredient"	"19008867"	"1"	
"Norfloxacin"	"Ingredient"	"1721543"	"1"	
"Ketoconazole"	"Ingredient"	"985708"	"1"	
"tipiracil"	"Ingredient"	"35602757"	"1"	
"Sisymbrium officianale whole extract"	"Ingredient"	"42903802"	"1"	
"Triazolam"	"Ingredient"	"704599"	"1"	
"Thioguanine"	"Ingredient"	"1437379"	"1"	
"Somatropin"	"Ingredient"	"1584910"	"1"	
"eltrombopag"	"Ingredient"	"19012346"	"1"	
"Botulinum Toxin Type A"	"Ingredient"	"729855"	"1"	
"MYCOPHENOLATE"	"Ingredient"	"19068900"	"1"	
"Folic Acid"	"Ingredient"	"19111620"	"1"	
"Pirinitramide"	"Ingredient"	"19134009"	"1"	
"glycopyrronium"	"Ingredient"	"45775571"	"1"	
"Barium"	"Ingredient"	"42898624"	"1"	
"Propofol"	"Ingredient"	"753626"	"1"	
"Busulfan"	"Ingredient"	"1333357"	"1"	
"midostaurin"	"Ingredient"	"1594003"	"1"	
"hepatitis B immune globulin"	"Ingredient"	"501343"	"1"	
"Azelate"	"Ingredient"	"986790"	"1"	
"Fluorouracil"	"Ingredient"	"955632"	"1"	
"Thyme preparation"	"Ingredient"	"19015670"	"1"	
"Aprotinin"	"Ingredient"	"19000729"	"1"	
"Amitriptyline"	"Ingredient"	"710062"	"1"	
"Polymyxin B"	"Ingredient"	"948582"	"1"	
"Nefopam"	"Ingredient"	"19015602"	"1"	
"Roxithromycin"	"Ingredient"	"19063874"	"1"	
"TASONERMIN"	"Ingredient"	"19071159"	"1"	
"Granisetron"	"Ingredient"	"1000772"	"1"	
"Ticlopidine"	"Ingredient"	"1302398"	"1"	
"Chelidonium majus extract"	"Ingredient"	"19071835"	"1"	
"Chelidonium majus extract"	"Ingredient"	"43560075"	"3"	
"Chelidonium majus extract"	"Ingredient"	"43013541"	"2"	
"pregabalin"	"Ingredient"	"734354"	"1"	
"prucalopride"	"Ingredient"	"1356018"	"1"	
"Laronidase"	"Ingredient"	"1543229"	"1"	
"Echinacea purpurea extract"	"Ingredient"	"1399063"	"1"	
"Isosorbide"	"Ingredient"	"1383815"	"1"	
"Peppermint oil"	"Ingredient"	"19086712"	"1"	
"Nordazepam"	"Ingredient"	"19080959"	"1"	
"Octreotide"	"Ingredient"	"1522957"	"1"	
"doxorubicin liposome"	"Ingredient"	"19051649"	"1"	
"Procyclidine"	"Ingredient"	"752276"	"1"	
"epinastine"	"Ingredient"	"943634"	"1"	
"ruxolitinib"	"Ingredient"	"40244464"	"1"	
"ferric carboxymaltose"	"Ingredient"	"43560392"	"1"	
"Minoxidil"	"Ingredient"	"1309068"	"1"	
"Methotrexate"	"Ingredient"	"1305058"	"1"	
"Spiramycin"	"Ingredient"	"19070251"	"1"	
"Prilocaine"	"Ingredient"	"951279"	"1"	
"Bupivacaine"	"Ingredient"	"732893"	"1"	
"erlotinib"	"Ingredient"	"1325363"	"1"	
"Tenecteplase"	"Ingredient"	"19098548"	"1"	
"octylonium"	"Ingredient"	"19016099"	"1"	
"Isradipine"	"Ingredient"	"1326012"	"1"	
"sevelamer"	"Ingredient"	"952004"	"1"	
"Gentamicin"	"Ingredient"	"45892419"	"1"	
"Rocuronium"	"Ingredient"	"19003953"	"1"	
"ocriplasmin"	"Ingredient"	"42904298"	"1"	
"Potassium gluconate"	"Ingredient"	"19059547"	"1"	
"Cyanocobalamin Co57"	"Ingredient"	"19135931"	"1"	
"Cyanocobalamin Co57"	"Ingredient"	"1308738"	"2"	
"amphotericin B lipid complex"	"Ingredient"	"964299"	"1"	
"Hesperidin"	"Ingredient"	"19068688"	"1"	
"Liquid Petroleum"	"Ingredient"	"43531976"	"1"	
"LEVOMENTHOL"	"Ingredient"	"19056157"	"1"	
"Magnesium Sulfate"	"Ingredient"	"19093848"	"1"	
"Vigabatrin"	"Ingredient"	"19020002"	"1"	
"Tyrothricin"	"Ingredient"	"19006842"	"1"	
"Ciprofloxacin"	"Ingredient"	"1797513"	"1"	
"Sodium Bicarbonate"	"Ingredient"	"939506"	"1"	
"Flurazepam"	"Ingredient"	"756349"	"1"	
"Mitomycin"	"Ingredient"	"1389036"	"1"	
"Tacalcitol"	"Ingredient"	"19008361"	"1"	
"acellular pertussis vaccine, inactivated"	"Ingredient"	"529218"	"1"	
"acellular pertussis vaccine, inactivated"	"Ingredient"	"46221326"	"2"	
"acellular pertussis vaccine, inactivated"	"Ingredient"	"43514466"	"3"	
"acellular pertussis vaccine, inactivated"	"Ingredient"	"43514467"	"4"	
"Foscarnet"	"Ingredient"	"1724700"	"1"	
"Leucine"	"Ingredient"	"19088571"	"1"	
"ferrous sulfate"	"Ingredient"	"1396131"	"1"	
"Activated Charcoal"	"Ingredient"	"1701928"	"1"	
"Triptorelin"	"Ingredient"	"1343039"	"1"	
"interferon beta-1b"	"Ingredient"	"713196"	"1"	
"Doxycycline"	"Ingredient"	"1738521"	"1"	
"salicylate choline"	"Ingredient"	"36256129"	"1"	
"sodium selenate"	"Ingredient"	"40171076"	"1"	
"sodium selenate"	"Ingredient"	"966282"	"2"	
"Dexmedetomidine"	"Ingredient"	"19061088"	"1"	
"lanthanum carbonate"	"Ingredient"	"990028"	"1"	
"Thuja occidentalis leafy twig extract"	"Ingredient"	"42900082"	"1"	
"Thuja occidentalis leafy twig extract"	"Ingredient"	"42900081"	"3"	
"Thuja occidentalis leafy twig extract"	"Ingredient"	"42904249"	"2"	
"Thuja occidentalis leafy twig extract"	"Ingredient"	"19082629"	"4"	
"Thuja occidentalis leafy twig extract"	"Ingredient"	"42900083"	"6"	
"Thuja occidentalis leafy twig extract"	"Ingredient"	"42900080"	"5"	
"sucroferric oxyhydroxide"	"Ingredient"	"44785066"	"1"	
"erdosteine"	"Ingredient"	"19058933"	"1"	
"Zuclopenthixol"	"Ingredient"	"19010886"	"1"	
"Benzoate"	"Ingredient"	"711452"	"1"	
"dihydrocodeine"	"Ingredient"	"1189596"	"1"	
"pemetrexed"	"Ingredient"	"1304919"	"1"	
"Etilefrine"	"Ingredient"	"19050419"	"1"	
"Cerium"	"Ingredient"	"43012573"	"1"	
"Propranolol"	"Ingredient"	"1353766"	"1"	
"potassium citrate"	"Ingredient"	"976545"	"1"	
"Calcium levofolinate"	"Ingredient"	"36256127"	"1"	
"butylscopolamine"	"Ingredient"	"40234201"	"1"	
"Clobetasone"	"Ingredient"	"19005129"	"1"	
"Cytarabine"	"Ingredient"	"1311078"	"1"	
"Cyclopentolate"	"Ingredient"	"910232"	"1"	
"silodosin"	"Ingredient"	"19012925"	"1"	
"irinotecan"	"Ingredient"	"1367268"	"1"	
"Theophylline"	"Ingredient"	"1237049"	"1"	
"Bromocriptine"	"Ingredient"	"730548"	"1"	
"Escin"	"Ingredient"	"19048012"	"1"	
"Zinc Sulfate"	"Ingredient"	"19044522"	"1"	
"silybum marianum fruit ferm extract"	"Ingredient"	"42904211"	"2"	
"silybum marianum fruit ferm extract"	"Ingredient"	"36879045"	"1"	
"Lutropin alfa"	"Ingredient"	"1543112"	"1"	
"Lidocaine"	"Ingredient"	"989878"	"1"	
"Domperidone"	"Ingredient"	"19037833"	"1"	
"Lynestrenol"	"Ingredient"	"19092358"	"1"	
"Devil's claw preparation"	"Ingredient"	"1391248"	"1"	
"Devil's claw preparation"	"Ingredient"	"42544021"	"2"	
"Scopolamine"	"Ingredient"	"965748"	"1"	
"Esomeprazole"	"Ingredient"	"904453"	"1"	
"Cocarboxylase"	"Ingredient"	"40798760"	"1"	
"olopatadine"	"Ingredient"	"915855"	"1"	
"Calcitriol"	"Ingredient"	"19035631"	"1"	
"Molsidomine"	"Ingredient"	"19009819"	"1"	
"Estradiol"	"Ingredient"	"1548195"	"1"	
"Diclofenac"	"Ingredient"	"1124300"	"1"	
"Thymol"	"Ingredient"	"19000726"	"1"	
"pantoprazole"	"Ingredient"	"948078"	"1"	
"Magnesium Sulfate"	"Ingredient"	"19093848"	"1"	
"Wasp Venoms"	"Ingredient"	"19011001"	"1"	
"Framycetin"	"Ingredient"	"19056694"	"1"	
"isoniazid"	"Ingredient"	"1782521"	"1"	
"Tilidine"	"Ingredient"	"19002431"	"1"	
"fluvastatin"	"Ingredient"	"1549686"	"1"	
"Fenoterol"	"Ingredient"	"19053979"	"1"	
"Leuprolide"	"Ingredient"	"1351541"	"1"	
"lanreotide"	"Ingredient"	"1503501"	"1"	
"Atosiban"	"Ingredient"	"19122136"	"1"	
"Erythromycin"	"Ingredient"	"1746940"	"1"	
"sorafenib"	"Ingredient"	"1363387"	"1"	
"Apomorphine"	"Ingredient"	"837027"	"1"	
"Pimozide"	"Ingredient"	"745790"	"1"	
"Hydroxyethylrutosides"	"Ingredient"	"36256133"	"1"	
"Esomeprazole"	"Ingredient"	"904453"	"1"	
"Metoprolol"	"Ingredient"	"1307046"	"1"	
"Ketamine"	"Ingredient"	"785649"	"1"	
"polystyrene sulfonate"	"Ingredient"	"45775570"	"1"	
"Amoxicillin"	"Ingredient"	"1713332"	"1"	
"clopidogrel"	"Ingredient"	"1322184"	"1"	
"Thiamine"	"Ingredient"	"19137312"	"1"	
"Rho(D) Immune Globulin"	"Ingredient"	"535714"	"1"	
"Magnesium Hydroxide"	"Ingredient"	"992956"	"1"	
"Norepinephrine"	"Ingredient"	"1321341"	"1"	
"Dinoprostone"	"Ingredient"	"1329415"	"1"	
"paliperidone"	"Ingredient"	"703244"	"1"	
"Aluminum Oxide"	"Ingredient"	"19123348"	"1"	
"formoterol"	"Ingredient"	"1196677"	"1"	
"Digoxin"	"Ingredient"	"1326303"	"1"	
"Sulfamethoxazole"	"Ingredient"	"1836430"	"1"	
"calcium phosphate"	"Ingredient"	"19037401"	"1"	
"oxybutynin"	"Ingredient"	"918906"	"1"	
"Honey bee venom"	"Ingredient"	"514834"	"1"	
"Honey bee venom"	"Ingredient"	"40162005"	"2"	
"Disopyramide"	"Ingredient"	"1335606"	"1"	
"Omeprazole"	"Ingredient"	"923645"	"1"	
"saxagliptin"	"Ingredient"	"40166035"	"1"	
"Pyrimethamine"	"Ingredient"	"1760039"	"1"	
"sennoside B"	"Ingredient"	"19115055"	"1"	
"Escin"	"Ingredient"	"19048012"	"1"	
"Magnesium Aspartate"	"Ingredient"	"19019131"	"1"	
"Itraconazole"	"Ingredient"	"1703653"	"1"	
"Histamine"	"Ingredient"	"19069019"	"1"	
"Dequalinium"	"Ingredient"	"19016063"	"1"	
"pholcodine"	"Ingredient"	"19024213"	"1"	
"brentuximab vedotin"	"Ingredient"	"40241969"	"1"	
"Vibrio cholerae"	"Ingredient"	"43560345"	"1"	
"dienogest"	"Ingredient"	"19054876"	"1"	
"Flunarizine"	"Ingredient"	"19055183"	"1"	
"Factor VIII"	"Ingredient"	"1352213"	"1"	
"Carboplatin"	"Ingredient"	"1344905"	"1"	
"Glipizide"	"Ingredient"	"1560171"	"1"	
"C1 esterase inhibitor"	"Ingredient"	"45892906"	"1"	
"Bacitracin"	"Ingredient"	"915175"	"1"	
"Betaine"	"Ingredient"	"1520218"	"1"	
"Acetic Acid"	"Ingredient"	"929549"	"1"	
"desmopressin"	"Ingredient"	"1517070"	"1"	
"Pentoxifylline"	"Ingredient"	"1331247"	"1"	
"Flumazenil"	"Ingredient"	"19055153"	"1"	
"bedaquiline"	"Ingredient"	"43012518"	"1"	
"candesartan"	"Ingredient"	"1351557"	"1"	
"Testosterone"	"Ingredient"	"1636780"	"1"	
"Tacrolimus"	"Ingredient"	"950637"	"1"	
"Levosimendan"	"Ingredient"	"40173184"	"1"	
"Epoetin Alfa"	"Ingredient"	"1301125"	"1"	
"BETAHISTINE"	"Ingredient"	"19020124"	"1"	
"Insulin, Aspart Protamine, Human"	"Ingredient"	"1531601"	"1"	
"Calcium Carbonate"	"Ingredient"	"19035704"	"1"	
"Chlorhexidine"	"Ingredient"	"1790812"	"1"	
"sunitinib"	"Ingredient"	"1336539"	"1"	
"eliglustat"	"Ingredient"	"45775782"	"1"	
"Carbocysteine"	"Ingredient"	"19041843"	"1"	
"Deferoxamine"	"Ingredient"	"1711947"	"1"	
"mycophenolate mofetil"	"Ingredient"	"19003999"	"1"	
"Sotalol"	"Ingredient"	"1370109"	"1"	
"Hydrocortisone"	"Ingredient"	"975125"	"1"	
"zofenopril"	"Ingredient"	"19102107"	"1"	
"Phenprocoumon"	"Ingredient"	"19035344"	"1"	
"imatinib"	"Ingredient"	"1304107"	"1"	
"Lorazepam"	"Ingredient"	"791967"	"1"	
"Phenobarbital"	"Ingredient"	"734275"	"1"	
"Hexetidine"	"Ingredient"	"19068839"	"1"	
"Betamethasone"	"Ingredient"	"920458"	"1"	
"isoconazole"	"Ingredient"	"19003491"	"1"	
"fenticonazole"	"Ingredient"	"19095729"	"1"	
"Clarithromycin"	"Ingredient"	"1750500"	"1"	
"Testosterone"	"Ingredient"	"1636780"	"1"	
"Typhoid Vaccine Live Ty21a"	"Ingredient"	"523202"	"1"	
"bifonazole"	"Ingredient"	"19037560"	"1"	
"Sorbitol"	"Ingredient"	"970011"	"1"	
"Terazosin"	"Ingredient"	"1341238"	"1"	
"methyl salicylate"	"Ingredient"	"909440"	"1"	
"magnesium citrate"	"Ingredient"	"967861"	"1"	
"TICK-BORN ENCEPHALITIS VACC"	"Ingredient"	"19056508"	"1"	
"Valproate"	"Ingredient"	"745466"	"1"	
"Citalopram"	"Ingredient"	"797617"	"1"	
"calcipotriene"	"Ingredient"	"908921"	"1"	
"clorophene"	"Ingredient"	"19051093"	"1"	
"Paclitaxel"	"Ingredient"	"1378382"	"1"	
"Alfacalcidol"	"Ingredient"	"19014202"	"1"	
"Vinblastine"	"Ingredient"	"19008264"	"1"	
"ciprofibrate"	"Ingredient"	"19050375"	"1"	
"frovatriptan"	"Ingredient"	"1189458"	"1"	
"Mumps virus"	"Ingredient"	"43532049"	"1"	
"Mumps virus"	"Ingredient"	"529713"	"2"	
"Simvastatin"	"Ingredient"	"1539403"	"1"	
"Saquinavir"	"Ingredient"	"1746244"	"1"	
"fosamprenavir"	"Ingredient"	"1736829"	"1"	
"parecoxib"	"Ingredient"	"19003570"	"1"	
"Cyclophosphamide"	"Ingredient"	"1310317"	"1"	
"Insulin, Aspart, Human"	"Ingredient"	"1567198"	"1"	
"Trazodone"	"Ingredient"	"703547"	"1"	
"Raloxifene"	"Ingredient"	"1513103"	"1"	
"Devil's claw preparation"	"Ingredient"	"1391248"	"1"	
"Devil's claw preparation"	"Ingredient"	"42544021"	"2"	
"Etanercept"	"Ingredient"	"1151789"	"1"	
"bazedoxifene"	"Ingredient"	"44506794"	"1"	
"bismuth subcitrate"	"Ingredient"	"958134"	"1"	
"Matricaria recutita extract"	"Ingredient"	"19071803"	"1"	
"Matricaria recutita extract"	"Ingredient"	"42899369"	"2"	
"Fentanyl"	"Ingredient"	"1154029"	"1"	
"Levofloxacin"	"Ingredient"	"1742253"	"1"	
"proparacaine"	"Ingredient"	"929504"	"1"	
"lercanidipine"	"Ingredient"	"19015802"	"1"	
"mycophenolate mofetil"	"Ingredient"	"19003999"	"1"	
"Piracetam"	"Ingredient"	"19046654"	"1"	
"Norgestrel"	"Ingredient"	"1521592"	"1"	
"Etomidate"	"Ingredient"	"19050488"	"1"	
"Tilia extract"	"Ingredient"	"19056118"	"1"	
"Vindesine"	"Ingredient"	"19008336"	"1"	
"rosuvastatin"	"Ingredient"	"1510813"	"1"	
"Follitropin Alfa"	"Ingredient"	"1542948"	"1"	
"naftazone"	"Ingredient"	"19080493"	"1"	
"ulipristal"	"Ingredient"	"40225722"	"1"	
"Hypochlorite"	"Ingredient"	"44784806"	"1"	
"Polyvalent bacterial infiltrate"	"Ingredient"	"36256130"	"1"	
"Vandetanib"	"Ingredient"	"40238052"	"1"	
"Sulfanilamide"	"Ingredient"	"1036475"	"1"	
"Miconazole"	"Ingredient"	"907879"	"1"	
"benzenesulfonic acid"	"Ingredient"	"40181642"	"1"	
"dipropizine"	"Ingredient"	"19067412"	"2"	
"dipropizine"	"Ingredient"	"19054993"	"1"	
"gabapentin"	"Ingredient"	"797399"	"1"	
"Zinc Gluconate"	"Ingredient"	"19079204"	"1"	
"Somatostatin"	"Ingredient"	"19136066"	"1"	
"fexofenadine"	"Ingredient"	"1153428"	"1"	
"Ferrous fumarate"	"Ingredient"	"1595799"	"1"	
"Cilazapril"	"Ingredient"	"19050216"	"1"	
"mivacurium"	"Ingredient"	"19010459"	"1"	
"Hydrochlorothiazide"	"Ingredient"	"974166"	"1"	
"clothiapine"	"Ingredient"	"19100363"	"1"	
"Factor VIII"	"Ingredient"	"1352213"	"1"	
"epoetin beta"	"Ingredient"	"19001311"	"1"	
"Azathioprine"	"Ingredient"	"19014878"	"1"	
"Valeriana officinalis whole extract"	"Ingredient"	"44818506"	"1"	
"Dobutamine"	"Ingredient"	"1337720"	"1"	
"Fenofibrate"	"Ingredient"	"1551803"	"1"	
"chloroxylenol"	"Ingredient"	"949459"	"1"	
"Miconazole"	"Ingredient"	"907879"	"1"	
"lung surfactant"	"Ingredient"	"43009056"	"1"	
"edoxaban"	"Ingredient"	"45892847"	"1"	
