concept_code,note
,"transport accidents due to cataclysm (X34-X38)"
V69.2,"Collision NOS involving heavy transport vehicle, nontraffic"
V69.3,"Accident NOS involving heavy transport vehicle, nontraffic"
V69.3,"Occupant of heavy transport vehicle injured in nontraffic accident NOS"
V69.6,"Collision NOS involving heavy transport vehicle (traffic)"
V69.8,"Trapped by door or other part of heavy transport vehicle"
V69.9,"Accident NOS involving heavy transport vehicle"
,"assault by crashing of motor vehicle (Y03.-)"
,"event of undetermined intent (Y32-Y33)"
,"intentional self-harm (X82-X83)"
,"transport accidents due to cataclysm (X34-X38)"
,"minibus (V40-V49)"
V79.2,"Bus collision NOS, nontraffic"
V79.3,"Bus accident NOS, nontraffic"
V79.3,"Bus occupant injured in nontraffic accident NOS"
V79.6,"Bus collision NOS (traffic)"
V79.8,"Trapped by door or other part of bus"
V79.9,"Bus accident NOS"
,"assault by crashing of motor vehicle (Y03.-)"
,"event of undetermined intent (Y32-Y33)"
,"intentional self-harm (X82-X83)"
,"transport accidents due to cataclysm (X34-X38)"
V80.0,"Overturning NOS"
V80.0,"Overturning without collision"
V80.7,"Collision with animal being ridden"
V80.7,"Collision with animal-drawn vehicle"
V80.7,"Collision with streetcar"
V80.9,"Animal-drawn vehicle accident NOS"
V80.9,"Animal-rider accident NOS"
V81.3,"Railway collision NOS"
V81.8,"Explosion or fire"
V81.8,"Hit by falling earth"
V81.8,"Hit by falling rock"
V81.8,"Hit by falling tree"
V81.9,"Railway accident NOS"
V82.8,"Collision with train or other nonmotor vehicle"
V82.9,"Streetcar accident NOS"
V83.9,"Special-industrial-vehicle accident NOS"
V84.9,"Special-agricultural-vehicle accident NOS"
V85.9,"Special-construction-vehicle accident NOS"
V86.9,"All-terrain motor-vehicle accident NOS"
V86.9,"Off-road motor-vehicle accident NOS"
V89.0,"Motor-vehicle accident NOS, nontraffic"
V89.1,"Nonmotor-vehicle accident NOS (nontraffic)"
V89.2,"Motor-vehicle accident [MVA] NOS"
V89.2,"Road (traffic) accident [RTA] NOS"
V89.3,"Nonmotor-vehicle traffic accident NOS"
V89.9,"Collision NOS"
,"assault by crashing of motor vehicle (Y03.-)"
,"event of undetermined intent (Y32-Y33)"
,"intentional self-harm (X82-X83)"
,"transport accidents due to cataclysm (X34-X38)"
,"watercraft accidents in the course of recreational activities"
The,"Ferry-boat"
The,"Liner"
The,"Hovercraft (on open water)"
The,"Jet skis"
The,"Yacht"
The,"Surf-board"
The,"Windsurfer"
The,"Boat NOS"
The,"Ship NOS"
The,"Watercraft NOS"
V95.9,"Aircraft accident NOS"
V95.9,"Air transport accident NOS"
V96.8,"Kite carrying a person"
V96.9,"Nonpowered-aircraft accident NOS"
V97.0,"Fall in, on or from aircraft in air transport accident"
V97.3,"Hit by object falling from aircraft"
V97.3,"Injured by rotating propeller"
V97.3,"Sucked into jet"
V97.8,"Injury from machinery on aircraft"
,"assault (Y01-Y02)"
,"fall (in)(from) animal (V80.-)"
,"fall (in)(from) burning building (X00.-)"
,"fall (in)(from) into fire (X00-X04, X08-X09)"
,"fall (in)(from) into water (with drowning or submersion) (W65-W74)"
,"fall (in)(from) machinery (in operation) (W28-W31)"
,"fall (in)(from) transport vehicle (V01-V99)"
,"intentional self-harm (X80-X81)"
W56,"Bitten or struck by marine animal"
,"drowning and submersion due to cataclysm (X34-X39)"
,"drowning and submersion due to transport accidents (V01-V99)"
,"drowning and submersion due to water transport accident (V90.-, V92.-)"
,"fire caused by lightning"
,"arson (X97.-)"
,"secondary fire resulting from explosion (W35-W40)"
,"transport accidents (V01-V99)"
,"homicide"
,"injuries inflicted by another person with intent to injure or kill, by any means"
,"injuries due to legal intervention (Y35.-)"
,"injuries due to operations of war (Y36.-)"
Y35.0,"Legal intervention with machine gun"
Y35.0,"Legal intervention with revolver"
Y35.0,"Legal intervention with rifle pellet or rubber bullet"
Y35.1,"Legal intervention with dynamite"
Y35.1,"Legal intervention with explosive shell"
Y35.1,"Legal intervention with grenade"
Y35.1,"Legal intervention with mortar bomb"
Y35.5,"Any execution performed at the behest of the judiciary or ruling authority [whether permanent or temporary], such as asphyxiation by gas"
Y35.5,"Any execution performed at the behest of the judiciary or ruling authority [whether permanent or temporary], such as beheading, decapitation (by guillotine)"
Y35.5,"Any execution performed at the behest of the judiciary or ruling authority [whether permanent or temporary], such as capital punishment"
Y35.5,"Any execution performed at the behest of the judiciary or ruling authority [whether permanent or temporary], such as electrocution"
Y35.5,"Any execution performed at the behest of the judiciary or ruling authority [whether permanent or temporary], such as hanging"
Y35.5,"Any execution performed at the behest of the judiciary or ruling authority [whether permanent or temporary], such as poisoning"
Y35.5,"Any execution performed at the behest of the judiciary or ruling authority [whether permanent or temporary], such as shooting"
Y35.6,"Manhandling"
Y36.0,"Depth-charge"
Y36.0,"Marine mine"
Y36.0,"Mine NOS, at sea or in harbour"
Y36.0,"Sea-based artillery shell"
Y36.0,"Torpedo"
Y36.0,"Underwater blast"
Y36.1,"Aircraft burned"
Y36.1,"Aircraft exploded"
Y36.1,"Aircraft shot down"
Y36.1,"Crushed by falling aircraft"
Y36.3,"Petrol bomb"
Y36.4,"Battle wounds"
Y36.4,"Bayonet injury"
Y36.4,"Bullet carbine"
Y36.4,"Bullet machine gun"
Y36.4,"Bullet pistol"
Y36.4,"Bullet rifle"
Y36.4,"Bullet rubber (rifle)"
Y36.4,"Drowned in war operations NOS"
Y36.4,"Pellets (shotgun)"
Y36.5,"Blast effects"
Y36.5,"Exposure to ionizing radiation from nuclear weapon"
Y36.5,"Fireball effects"
Y36.5,"Heat"
Y36.5,"Other direct and secondary effects of nuclear weapons"
Y36.7,"Gases, fumes and chemicals"
Y36.7,"Lasers"
Y36.8,"Injuries by explosion of bombs or mines placed in the course of operations of war, if the explosion occurred after cessation of hostilities"
Y36.8,"Injuries due to operations of war and classifiable to Y36.0-Y36.7 or Y36.9 but occurring after cessation of hostilities"
,"complications of medical devices"
,"correct drug properly administered in therapeutic or prophylactic dosage as the cause of any adverse effect"
,"misadventures to patients during surgical and medical care"
,"surgical and medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure"
,"accidental overdose of drug or wrong drug given or taken in error (X40-X44)"
,"accidents in the technique of administration of drugs, medicaments and biological substances in medical and surgical procedures (Y60-Y69)"
Y40.5,"Streptomycin"
Y41.8,"Hydroxyquinoline derivatives"
Y42.4,"Multiple- and single-ingredient preparations"
Y42.5,"Mixtures and substitutes"
Y42.6,"Tamoxifen"
Y42.8,"Anterior pituitary [adenohypophyseal] hormones"
Y43.1,"Cytarabine"
Y43.3,"Antineoplastic antibiotics"
Y43.8,"Heavy-metal antagonists"
Y45.2,"Propanoic acid derivatives"
Y46.4,"Carbamazepine"
Y46.7,"Amantadine"
Y47.8,"Methaqualone"
Y48.1,"Thiobarbiturates"
Y50.2,"Caffeine"
Y51.3,"Papaverine"
Y51.4,"Metaraminol"
Y51.9,"Drugs stimulating both alpha- and beta-adrenoreceptors"
Y52.3,"Dipyridamole"
Y52.5,"Clonidine"
Y52.5,"Guanethidine"
Y52.5,"Rauwolfia"
Y52.7,"Nicotinic acid (derivatives)"
Y53.4,"Intestinal atonia drugs"
Y54.2,"Acetazolamide"
Y54.6,"Oral rehydration salts"
Y54.7,"Parathyroid hormones and derivatives"
Y54.7,"Vitamin D group"
Y55.0,"Ergot alkaloids"
Y55.6,"Aminophylline"
Y55.6,"Salbutamol"
Y55.6,"Theobromine"
Y55.6,"Theophylline"
Y56.8,"Spermicides"
,"complications of medical devices"
,"correct drug properly administered in therapeutic or prophylactic dosage as the cause of any adverse effect"
,"misadventures to patients during surgical and medical care"
,"surgical and medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure"
,"accidental overdose of drug or wrong drug given or taken in error (X40-X44)"
,"medical devices associated with adverse incidents in diagnostic and therapeutic use (Y70-Y82)"
,"surgical and medical procedures as the cause of abnormal reaction of the patient, without mention of misadventure at the time of the procedure (Y83-Y84)"
Y64.9,"Administered contaminated medical or biological substance NOS"
Y66,"Premature cessation of surgical and medical care"
,"complications of medical devices"
,"correct drug properly administered in therapeutic or prophylactic dosage as the cause of any adverse effect"
,"misadventures to patients during surgical and medical care"
,"surgical and medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure"
,"accidental overdose of drug or wrong drug given or taken in error (X40-X44)"
,"complications of medical devices"
,"correct drug properly administered in therapeutic or prophylactic dosage as the cause of any adverse effect"
,"misadventures to patients during surgical and medical care"
,"surgical and medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure"
,"accidental overdose of drug or wrong drug given or taken in error (X40-X44)"
Y91.9,"Suspected alcohol involvement NOS"
,"examinations related to pregnancy and reproduction (Z30-Z36, Z39.-)"
Z00.0,"Health check-up NOS"
Z00.0,"Periodic examination (annual)(physical)"
Z00.1,"Development testing of infant or child"
Z00.3,"Puberty development state"
Z00.8,"Health examination in population surveys"
Z01.4,"Papanicolaou smear of cervix"
Z01.4,"Pelvic examination (annual)(periodic)"
Z01.5,"Allergy tests"
Z01.5,"Skin tests for bacterial disease"
Z01.5,"Skin tests for hypersensitivity"
Z01.6,"Routine chest X-ray"
Z01.6,"Routine mammogram"
Z02.0,"Examination for admission to preschool (education)"
Z02.7,"Issue of medical certificate of cause of death"
Z02.7,"Issue of medical certificate of fitness"
Z02.7,"Issue of medical certificate of incapacity"
Z02.7,"Issue of medical certificate of invalidity"
Z02.8,"&nbsp;&nbsp;&middot; prison"
Z02.8,"&nbsp;&nbsp;&middot; summer camp"
Z02.8,"&nbsp;&nbsp;&middot; summer campadoption"
Z02.8,"&nbsp;&nbsp;&middot; summer campimmigration"
Z02.8,"&nbsp;&nbsp;&middot; summer campnaturalization"
Z02.8,"&nbsp;&nbsp;&middot; summer camppremarital"
Z03.6,"Observation for suspected adverse effect from drug"
Z03.6,"Observation for suspected poisoning"
Z04.4,"Examination of victim or culprit following alleged rape or seduction"
Z04.5,"Examination of victim or culprit following other inflicted injury"
Z04.8,"Request for expert evidence"
Z04.9,"Observation NOS"
Z10.8,"Schoolchildren"
Z10.8,"Students"
Z11.8,"Mycoses"
Z13.3,"Alcoholism"
Z13.3,"Depression"
Z13.3,"Mental retardation"
Z13.8,"Dental disorder"
Z13.8,"Endocrine and metabolic disorders"
Z21,"HIV positive NOS"
Z22.3,"Carrier of bacterial disease due to meningococci"
Z22.3,"Carrier of bacterial disease due to staphylococci"
Z22.3,"Carrier of bacterial disease due to streptococci"
Z22.4,"Carrier of gonorrhoea"
Z22.4,"Carrier of syphilis"
Z22.5,"Hepatitis B surface antigen [HBsAg] carrier"
Z26.9,"Need for immunization NOS"
Z29.0,"Admission to protect the individual from his or her surroundings or for isolation of individual after contact with infectious disease"
Z29.1,"Administration of immunoglobulin"
Z29.2,"Chemoprophylaxis"
Z29.2,"Prophylactic antibiotic therapy"
Z30.0,"Family planning advice NOS"
Z30.0,"Initial prescription of contraceptives"
Z30.2,"Admission for interruption of fallopian tubes or vasa deferentia"
Z30.3,"Interception of pregnancy"
Z30.3,"Menstrual regulation"
Z30.4,"Repeat prescription for contraceptive pill or other contraceptive drugs"
Z30.4,"Routine examination for contraceptive maintenance"
Z30.5,"Checking, reinsertion or removal of (intrauterine) contraceptive device"
Z30.8,"Postvasectomy sperm count"
Z31.4,"Fallopian insufflation"
Z31.4,"Sperm count"
Z33,"Pregnant state NOS"
Z35.1,"Supervision of pregnancy with history of hydatidiform mole"
Z35.1,"Supervision of pregnancy with history of vesicular mole"
Z35.2,"Supervision of pregnancy with history of conditions classifiable to O10-O92"
Z35.2,"Supervision of pregnancy with history of neonatal death"
Z35.2,"Supervision of pregnancy with history of stillbirth"
Z35.3,"Pregnancy concealed"
Z35.3,"Pregnancy hidden"
Z36.0,"Amniocentesis"
Z36.0,"Placental sample (taken vaginally)"
Z36.8,"Screening for haemoglobinopathy"
Z37.9,"Multiple birth NOS"
Z37.9,"Single birth NOS"
Z38.2,"Liveborn infant NOS"
Z39.0,"Care and observation in uncomplicated cases"
Z39.1,"Supervision of lactation"
,"follow-up examination for medical surveillance after treatment (Z08-Z09)"
Z40.0,"Admission for prophylactic organ removal"
Z41.1,"Breast implant"
Z43.6,"Nephrostomy"
Z43.6,"Ureterostomy"
Z43.6,"Urethrostomy"
Z45.0,"Checking and testing of pulse generator [battery]"
Z45.3,"Bone conduction device"
Z45.3,"Cochlear device"
Z46.7,"Orthopaedic brace"
Z46.7,"Orthopaedic cast"
Z46.7,"Orthopaedic corset"
Z46.7,"Orthopaedic shoes"
Z46.8,"Wheelchair"
Z47.0,"Removal of pins"
Z47.0,"Removal of plates"
Z47.0,"Removal of rods"
Z47.0,"Removal of screws"
Z47.8,"Change, checking or removal of external fixation or traction device"
Z47.8,"Change, checking or removal of plaster cast"
Z48.0,"Change of dressings"
Z48.0,"Removal of sutures"
Z49.1,"Dialysis (renal) NOS"
Z49.2,"Peritoneal dialysis"
Z50.1,"Therapeutic and remedial exercises"
Z50.8,"Tobacco rehabilitation"
Z50.8,"Training in activities of daily living [ADL] NEC"
Z50.9,"Rehabilitation NOS"
Z51.2,"Maintenance chemotherapy NOS"
Z52.0,"Blood components such as lymphocytes, platelets or stem cells"
Z52.9,"Donor NOS"
Z54.7,"Convalescence following any combination of treatments classified to Z54.0-Z54.4"
Z55.8,"Inadequate teaching"
Z56.5,"Difficult conditions at work"
Z57.4,"Solids, liquids, gases or vapours"
Z57.5,"Solids, liquids, gases or vapours"
Z59.1,"Lack of heating"
Z59.1,"Restriction of space"
Z59.1,"Technical defects in home preventing adequate care"
Z59.1,"Unsatisfactory surroundings"
Z59.3,"Boarding-school resident"
Z59.8,"Foreclosure on loan"
Z59.8,"Isolated dwelling"
Z59.8,"Problems with creditors"
Z60.0,"Adjustment to retirement [pension]"
Z60.0,"Empty nest syndrome"
Z60.3,"Migration"
Z60.3,"Social transplantation"
Z62.5,"Lack of learning and play experience"
Z63.4,"Assumed death of family member"
Z63.5,"Estrangement"
Z63.7,"Anxiety (normal) about sick person in family"
Z63.7,"Health problems within family"
Z63.7,"Ill or disturbed family member"
Z63.7,"Isolated family"
Z63.8,"Family discord NOS"
Z63.8,"High expressed emotional level within family"
Z63.8,"Inadequate or distorted communication within family"
Z64.4,"Discord with probation officer"
Z64.4,"Discord with social worker"
Z65.3,"Arrest"
Z65.3,"Child custody or support proceedings"
Z65.3,"Litigation"
Z65.3,"Prosecution"
Z65.4,"Victim of torture"
Z70.0,"Person concerned regarding embarrassment, timidity or other negative response to sexual matters"
Z70.1,"Patient concerned regarding impotence"
Z70.1,"Patient concerned regarding non-responsiveness"
Z70.1,"Patient concerned regarding promiscuity"
Z70.1,"Patient concerned regarding sexual orientation"
Z70.2,"Advice sought regarding sexual behaviour and orientation of child"
Z70.2,"Advice sought regarding sexual behaviour and orientation of partner"
Z70.2,"Advice sought regarding sexual behaviour and orientation of spouse"
Z70.8,"Sex education"
Z71.0,"Advice or treatment for non-attending third party"
Z71.1,"Feared condition not demonstrated"
Z71.1,"Problem was normal state"
Z71.1,""Worried well""
Z71.3,"Dietary counselling and surveillance (for) NOS"
Z71.3,"Dietary counselling and surveillance (for) colitis"
Z71.3,"Dietary counselling and surveillance (for) diabetes mellitus"
Z71.3,"Dietary counselling and surveillance (for) food allergies or intolerance"
Z71.3,"Dietary counselling and surveillance (for) gastritis"
Z71.3,"Dietary counselling and surveillance (for) hypercholesterolaemia"
Z71.3,"Dietary counselling and surveillance (for) obesity"
Z71.8,"Consanguinity counselling"
Z71.9,"Medical advice NOS"
Z72.8,"Self-damaging behaviour"
Z73.0,"State of vital exhaustion"
Z73.1,"Type A behaviour pattern (characterized by unbridled ambition, a need for high achievement, impatience, competitiveness, and a sense of urgency)"
Z73.3,"Physical and mental strain NOS"
Z74.0,"Bedfast"
Z74.0,"Chairfast"
Z75.5,"Respite care"
Z76.0,"Issue of repeat prescription for appliance"
Z76.0,"Issue of repeat prescription for medicaments"
Z76.0,"Issue of repeat prescription for spectacles"
Z76.2,"Medical or nursing care or supervision of healthy infant under circumstances such as adverse socioeconomic conditions at home"
Z76.2,"Medical or nursing care or supervision of healthy infant under circumstances such as awaiting foster or adoptive placement"
Z76.2,"Medical or nursing care or supervision of healthy infant under circumstances such as maternal illness"
Z76.2,"Medical or nursing care or supervision of healthy infant under circumstances such as number of children at home preventing or interfering with normal care"
Z76.5,"Person feigning illness (with obvious motivation)"
,"follow-up examination (Z08-Z09)"
,"follow-up medical care and convalescence (Z42-Z51, Z54.-)"
,"when family or personal history is the reason for special screening or other examination or investigation (Z00-Z13)"
,"when the possibility that the fetus might be affected is the reason for observation or action during pregnancy (O35.-)"
