concept_code,note
X38,"tidal wave caused by storm (X37.-)"
X39,"exposure NOS (X59.-)"
,"accidental overdose of drug, wrong drug given or taken in error, and drug taken inadvertently"
,"accidents in the use of drugs, medicaments and biological substances in medical and surgical procedures"
,"poisoning, when not specified whether accidental or with intent to harm"
,"administration with suicidal or homicidal intent, or intent to harm, or in other circumstances classifiable to X60-X69, X85-X90, Y10-Y19"
,"correct drug properly administered in therapeutic or prophylactic dosage as the cause of any adverse effect (Y40-Y59)"
X47,"metal fumes and vapours (X49.-)"
X48,"plant foods and fertilizers (X49.-)"
X49,"contact with venomous animals and plants (X20-X29)"
,"assault (X85-Y09)"
,"transport accidents (V01-V99)"
X53,"neglect or abandonment (Y06.-)"
X54,"neglect or abandonment (Y06.-)"
X67,"metal fumes and vapours (X69.-)"
X68,"plant foods and fertilizers (X69.-)"
X82,"crashing of aircraft (X83.-)"
X86,"corrosive gas (X88.-)"
X87,"plant food and fertilizers (X89.-)"
X96,"incendiary device (X97.-)"
Y04,"assault by strangulation (X91.-)"
Y04,"assault by submersion (X92.-)"
Y04,"assault by use of weapon (X93-X95, X99.-, Y00.-)"
Y04,"sexual assault by bodily force (Y05.-)"
Y07,"neglect and abandonment (Y06.-)"
Y07,"sexual assault by bodily force (Y05.-)"
Y17,"metal fumes and vapours (Y19.-)"
Y18,"plant foods and fertilizers (Y19.-)"
Y40,"antibiotics, topically used (Y56.-)"
Y40,"antineoplastic antibiotics (Y43.3)"
Y41,"anti-infectives, topically used (Y56.-)"
Y41.1,"rifamycins (Y40.6)"
Y41.1,"streptomycin (Y40.5)"
Y41.2,"hydroxyquinoline derivatives (Y41.8)"
Y41.5,"amantadine (Y46.7)"
Y41.5,"cytarabine (Y43.1)"
Y41.8,"antimalarial drugs (Y41.2)"
Y42,"mineralocorticoids and their antagonists (Y54.0-Y54.1)"
Y42,"oxytocic hormones (Y55.0)"
Y42,"parathyroid hormones and derivatives (Y54.7)"
Y42.0,"glucocorticoids, topically used (Y56.-)"
Y43,"vitamins NEC (Y57.7)"
Y43.0,"phenothiazine-based neuroleptics (Y49.3)"
Y43.3,"tamoxifen (Y42.6)"
Y44.4,"acetylsalicylic acid (Y45.1)"
Y44.4,"dipyridamole (Y52.3)"
Y44.6,"immunoglobulin (Y59.3)"
Y45.4,"chloroquine (Y41.2)"
Y45.4,"glucocorticoids (Y42.0)"
Y45.4,"salicylates (Y45.1)"
Y46,"acetazolamide (Y54.2)"
Y46,"barbiturates NEC (Y47.0)"
Y46,"benzodiazepines (Y47.1)"
Y46,"paraldehyde (Y47.3)"
Y46.8,"benzodiazepines (Y47.1)"
Y47.0,"deoxybarbiturates (Y46.3)"
Y47.0,"thiobarbiturates (Y48.1)"
Y49,"appetite depressants [anorectics] (Y57.0)"
Y49,"barbiturates NEC (Y47.0)"
Y49,"benzodiazepines (Y47.1)"
Y49,"caffeine (Y50.2)"
Y49,"cocaine (Y48.3)"
Y49,"methaqualone (Y47.8)"
Y49.5,"rauwolfia (Y52.5)"
Y50.2,"aminophylline (Y55.6)"
Y50.2,"theobromine (Y55.6)"
Y50.2,"theophylline (Y55.6)"
Y51.5,"salbutamol (Y55.6)"
Y51.6,"ergot alkaloids (Y55.0)"
Y51.8,"clonidine (Y52.5)"
Y51.8,"guanethidine (Y52.5)"
Y52,"metaraminol (Y51.4)"
Y52.2,"beta-adrenoreceptor antagonists (Y51.7)"
Y52.3,"beta-adrenoreceptor antagonists (Y51.7)"
Y52.3,"calcium-channel blockers (Y52.1)"
Y52.5,"beta-adrenoreceptor antagonists (Y51.7)"
Y52.5,"calcium-channel blockers (Y52.1)"
Y52.5,"diuretics (Y54.0-Y54.5)"
Y52.7,"papaverine (Y51.3)"
Y53.6,"systemic antibiotics and other anti-infectives (Y40-Y41)"
Y55.0,"estrogens, progestogens and antagonists (Y42.5-Y42.6)"
Y55.1,"antispasticity drugs (Y46.8)"
Y55.6,"beta-adrenoreceptor agonists (Y51.5)"
Y55.6,"anterior pituitary [adenohypophyseal] hormones (Y42.8)"
Y57.7,"nicotinic acid (Y52.7)"
Y57.7,"vitamin B(Y44.1)"
Y57.7,"vitamin D (Y54.7)"
Y57.7,"vitamin K (Y44.3)"
Y63,"accidental overdose of drug or wrong drug given in error (X40-X44)"
Y91,"evidence of alcohol involvement determined by blood alcohol content (Y90.-)"
Z00,"examination for administrative purposes (Z02.-)"
Z00,"special screening examinations (Z11-Z13)"
Z00.0,"general health check-up of defined subpopulations (Z10.-)"
Z00.0,"general health check-up of infant or child (Z00.1)"
Z00.1,"health supervision of foundling or other healthy infant or child (Z76.1-Z76.2)"
Z00.4,"examination requested for medicolegal reasons (Z04.6)"
Z01,"examination for administrative purposes (Z02.-)"
Z01,"examination for suspected conditions, not proven (Z03.-)"
Z01,"special screening examinations (Z11-Z13)"
Z01.0,"examination for driving licence (Z02.4)"
Z01.4,"pregnancy examination or test (Z32.-)"
Z01.4,"routine examination for contraceptive maintenance (Z30.4-Z30.5)"
Z02.1,"occupational health examination (Z10.0)"
Z02.2,"examination for admission to prison (Z02.8)"
Z02.2,"general health check-up of inhabitants of institutions (Z10.1)"
Z02.3,"general health check-up of armed forces (Z10.2)"
Z02.5,"blood-alcohol and blood-drug test (Z04.0)"
Z02.5,"general health check-up of sports teams (Z10.3)"
Z02.7,"encounter for general medical examination (Z00-Z01, Z02.0-Z02.6, Z02.8-Z02.9, Z10.-)"
Z02.8,"health supervision of foundling or other healthy infant or child (Z76.1-Z76.2)"
Z03,"person with feared complaint in whom no diagnosis is made (Z71.1)"
Z04.0,"presence of alcohol in blood (R78.0)"
Z04.0,"presence of drugs in blood (R78.-)"
Z04.1,"following work accident (Z04.2)"
Z08,"follow-up medical care and convalescence (Z42-Z51, Z54.-)"
Z08.1,"radiotherapy session (Z51.0)"
Z08.2,"chemotherapy session (Z51.1)"
Z09,"follow-up medical care and convalescence (Z42-Z51, Z54.-)"
Z09,"medical surveillance following treatment for malignant neoplasms (Z08.-)"
Z09,"surveillance of contraception (Z30.4-Z30.5)"
Z09,"surveillance of prosthetic and other medical devices (Z44-Z46)"
Z09.1,"radiotherapy session (Z51.0)"
Z09.2,"maintenance chemotherapy (Z51.1-Z51.2)"
Z10,"medical examination for administrative purposes (Z02.-)"
Z10.0,"pre-employment examination (Z02.1)"
Z10.1,"admission examination (Z02.2)"
Z10.2,"recruitment examination (Z02.3)"
Z10.3,"blood-alcohol and blood-drug test (Z04.0)"
Z10.3,"examination for participation in sport (Z02.5)"
Z11.5,"viral intestinal disease (Z11.0)"
Z11.6,"protozoal intestinal disease (Z11.0)"
Z12.3,"routine mammogram (Z01.6)"
Z12.4,"when routine test or as part of general gynaecological examination (Z01.4)"
Z13.4,"routine development testing of infant or child (Z00.1)"
Z13.8,"diabetes mellitus (Z13.1)"
Z20.6,"asymptomatic human immunodeficiency virus [HIV] infection status (Z21)"
Z21,"contact with or exposure to human immunodeficiency virus [HIV] (Z20.6)"
Z21,"human immunodeficiency virus [HIV] disease (B20-B24)"
Z21,"laboratory evidence of human immunodeficiency virus [HIV] (R75)"
Z23,"immunization against combinations of diseases (Z27.-)"
Z23,"immunization not carried out (Z28.-)"
Z24,"immunization against combinations of diseases (Z27.-)"
Z24,"immunization not carried out (Z28.-)"
Z25,"immunization against combinations of diseases (Z27.-)"
Z25,"immunization not carried out (Z28.-)"
Z26,"immunization against combinations of diseases (Z27.-)"
Z26,"immunization not carried out (Z28.-)"
Z27,"immunization not carried out (Z28.-)"
Z29,"desensitization to allergens (Z51.6)"
Z29,"prophylactic surgery (Z40.-)"
Z31,"complications associated with artificial fertilization (N98.-)"
Z31.4,"postvasectomy sperm count (Z30.8)"
Z35.1,"habitual aborter care during pregnancy (O26.2)"
Z35.1,"habitual aborter without current pregnancy (N96)"
Z35.4,"multiparity without current pregnancy (Z64.1)"
Z36,"abnormal findings on antenatal screening of mother (O28.-)"
Z36,"routine prenatal care (Z34-Z35)"
Z39.0,"care for postpartum complications - see Alphabetical Index"
Z39.1,"disorders of lactation (O92.-)"
Z41.1,"plastic and reconstructive surgery following healed injury or operation (Z42.-)"
Z42,"plastic surgery as treatment for current injury - code to relevant injury - see Alphabetical Index"
Z42,"plastic surgery for unacceptable cosmetic appearance (Z41.1)"
Z43,"artificial opening status only, without need for care (Z93.-)"
Z43,"complications of external stoma (J95.0, K91.4, N99.5)"
Z43,"fitting and adjustment of prosthetic and other devices (Z44-Z46)"
Z44,"presence of prosthetic device (Z97.-)"
Z44.2,"mechanical complication of ocular prosthesis (T85.3)"
Z45,"malfunction or other complications of device - see Alphabetical Index"
Z45,"presence of prosthetic and other devices (Z95-Z97)"
Z46,"issue of repeat prescription only (Z76.0)"
Z46,"malfunction or other complications of device - see Alphabetical Index"
Z46,"presence of prosthetic and other devices (Z95-Z97)"
Z47,"care involving rehabilitation procedures (Z50.-)"
Z47,"complication of internal orthopaedic devices, implants and grafts (T84.-)"
Z47,"follow-up examination after treatment of fracture (Z09.4)"
Z47.0,"removal of external fixation device (Z47.8)"
Z48,"attention to artificial openings (Z43.-)"
Z48,"fitting and adjustment of prosthetic and other devices (Z44-Z46)"
Z48,"follow-up examination after surgery (Z09.0)"
Z48,"follow-up examination after treatment of fracture (Z09.4)"
Z48,"orthopaedic follow-up care (Z47.-)"
Z49,"renal dialysis status (Z99.2)"
Z50,"counselling (Z70-Z71)"
Z51,"follow-up examination after treatment (Z08-Z09)"
Z51.2,"prophylactic chemotherapy for immunization purposes (Z23-Z27, Z29.-)"
Z51.4,"preparatory care for dialysis (Z49.0)"
Z51.8,"holiday relief care (Z75.5)"
Z52,"examination of potential donor (Z00.5)"
Z53,"immunization not carried out (Z28.-)"
Z55,"disorders of psychological development (F80-F89)"
Z56,"occupational exposure to risk-factors (Z57.-)"
Z56,"problems related to housing and economic circumstances (Z59.-)"
Z58,"occupational exposure (Z57.-)"
Z58.6,"effects of thirst (T73.1)"
Z59,"inadequate drinking-water supply (Z58.6)"
Z59.1,"problems related to physical environment (Z58.-)"
Z59.3,"institutional upbringing (Z62.2)"
Z59.4,"effects of hunger (T73.0)"
Z59.4,"inappropriate diet or eating habits (Z72.4)"
Z59.4,"malnutrition (E40-E46)"
Z60.4,"target of adverse discrimination such as for racial or religious reasons (Z60.5)"
Z60.5,"social exclusion and rejection (Z60.4)"
Z61,"maltreatment syndromes (T74.-)"
Z62,"maltreatment syndromes (T74.-)"
Z63,"maltreatment syndromes (T74.-)"
Z63,"problems related to negative life events in childhood (Z61.-)"
Z63,"problems related to upbringing (Z62.-)"
Z64.0,"supervision of high-risk pregnancy due to social problems (Z35.7)"
Z64.1,"supervision of pregnancy with grand multiparity (Z35.4)"
Z64.2,"substance dependence - see Alphabetical Index"
Z65,"current injury - see Alphabetical Index"
Z65.5,"target of perceived discrimination or persecution (Z60.5)"
Z70,"contraceptive or procreative counselling (Z30-Z31)"
Z71,"contraceptive or procreation counselling (Z30-Z31)"
Z71,"sex counselling (Z70.-)"
Z71.0,"anxiety (normal) about sick person in family (Z63.7)"
Z71.1,"medical observation and evaluation for suspected diseases and conditions (Z03.-)"
Z71.4,"alcohol rehabilitation procedures (Z50.2)"
Z71.5,"drug rehabilitation procedures (Z50.3)"
Z71.6,"tobacco rehabilitation procedures (Z50.8)"
Z72,"problems related to life-management difficulty (Z73.-)"
Z72,"problems related to socioeconomic and psychosocial circumstances (Z55-Z65)"
Z72.0,"tobacco dependence (F17.2)"
Z72.1,"alcohol dependence (F10.2)"
Z72.2,"abuse of non-dependence-producing substances (F55)"
Z72.2,"drug dependence (F11-F16, F19"
Z72.4,"behavioural eating disorders of infancy or childhood (F98.2-F98.3)"
Z72.4,"eating disorders (F50.-)"
Z72.4,"lack of adequate food (Z59.4)"
Z72.4,"malnutrition and other nutritional deficiencies (E40-E64)"
Z72.6,"compulsive or pathological gambling (F63.0)"
Z73,"problems related to socioeconomic and psychosocial circumstances (Z55-Z65)"
Z73.3,"related to employment or unemployment (Z56.-)"
Z73.6,"care-provider dependency (Z74.-)"
Z74,"dependence on enabling machines or devices NEC (Z99.-)"
Z75.0,"no other household member able to render care (Z74.2)"
Z75.3,"bed unavailable (Z75.1)"
Z76.0,"issue of medical certificate (Z02.7)"
Z76.0,"repeat prescription for contraceptive (Z30.4)"
Z76.4,"homelessness (Z59.0)"
Z76.5,"factitious disorder (F68.1)"
Z76.5,"peregrinating patient (F68.1)"
Z83,"contact with or exposure to communicable disease in the family (Z20.-)"
Z83.5,"family history of blindness and visual loss (Z82.1)"
Z83.5,"family history of deafness and hearing loss (Z82.2)"
Z83.6,"family history of chronic lower respiratory diseases (Z82.5)"
Z85,"follow-up medical care and convalescence (Z42-Z51, Z54.-)"
Z85,"follow-up examination after treatment of malignant neoplasm (Z08.-)"
Z86,"follow-up medical care and convalescence (Z42-Z51, Z54.-)"
Z86.0,"malignant neoplasms (Z85.-)"
Z86.1,"sequelae of infectious and parasitic diseases (B90-B94)"
Z86.4,"current dependence (F10-F19"
Z86.4,"problems related to use of alcohol (Z72.1)"
Z86.4,"problems related to use of drug (Z72.2)"
Z86.4,"problems related to use of tobacco (Z72.0)"
Z86.7,"old myocardial infarction (I25.2)"
Z86.7,"postmyocardial infarction syndrome (I24.1)"
Z86.7,"sequelae of cerebrovascular disease (I69.-)"
Z87,"follow-up medical care and convalescence (Z42-Z51, Z54.-)"
Z87.5,"habitual aborter (N96)"
Z87.5,"supervision during current pregnancy of a woman with poor obstetric history (Z35.-)"
Z89,"acquired deformities of limbs (M20-M21)"
Z89,"congenital absence of limbs (Q71-Q73)"
Z90,"congenital absence - see Alphabetical Index"
Z90,"postoperative absence of endocrine glands (E89.-)"
Z90,"postoperative absence of spleen (D73.0)"
Z90.0,"teeth (K08.1)"
Z91,"exposure to pollution and other problems related to physical environment (Z58.-)"
Z91,"occupational exposure to risk-factors (Z57.-)"
Z91,"personal history of psychoactive substance abuse (Z86.4)"
Z91.0,"personal history of allergy to drugs and biological substances (Z88.-)"
Z91.3,"sleep disorders (G47.-)"
Z92.0,"counselling or management of current contraceptive practices (Z30.-)"
Z92.0,"presence of (intrauterine) contraceptive device (Z97.5)"
Z92.3,"exposure to radiation in the physical environment (Z58.4)"
Z92.3,"occupational exposure to radiation (Z57.1)"
Z92.4,"artificial opening status (Z93.-)"
Z92.4,"postsurgical states (Z98.-)"
Z92.4,"presence of functional implants and grafts (Z95-Z96)"
Z92.4,"transplanted organ or tissue status (Z94.-)"
Z93,"artificial openings requiring attention or management (Z43.-)"
Z93,"complications of external stoma (J95.0, K91.4, N99.5)"
Z94,"complications of transplanted organ or tissue - see Alphabetical Index"
Z94,"presence of vascular graft (Z95.-)"
Z94,"presence of xenogenic heart valve (Z95.3)"
Z94.1,"heart-valve replacement status (Z95.2-Z95.4)"
Z95,"complications of cardiac and vascular devices, implants and grafts (T82.-)"
Z95.0,"adjustment or management of cardiac pacemaker (Z45.0)"
Z96,"complications of internal prosthetic devices, implants and grafts (T82-T85)"
Z96,"fitting and adjustment of prosthetic and other devices (Z44-Z46)"
Z97,"complications of internal prosthetic devices, implants and grafts (T82-T85)"
Z97,"fitting and adjustment of prosthetic and other devices (Z44-Z46)"
Z97,"presence of cerebrospinal fluid drainage device (Z98.2)"
Z97.5,"checking, reinsertion or removal of contraceptive device (Z30.5)"
Z97.5,"insertion of contraceptive device (Z30.1)"
Z98,"follow-up medical care and convalescence (Z42-Z51, Z54.-)"
Z98,"postprocedural or postoperative complication - see Alphabetical Index"
Z99.2,"dialysis preparation, treatment or session (Z49.-)"
The,"abandoned or derelict house ("
The,"home under construction but not yet occupied ("
The,"institutional place of residence ("
The,"Children's home"
The,"Dormitory"
The,"Home for the sick"
The,"Hospice"
The,"Military camp"
The,"Nursing home"
The,"Old people's home"
The,"Orphanage"
The,"Pensioner's home"
The,"Prison"
The,"Reform school"
The,"Building (including adjacent grounds) used by the general public or by a particular group of the public such as assembly hall"
The,"Building (including adjacent grounds) used by the general public or by a particular group of the public such as campus"
The,"Building (including adjacent grounds) used by the general public or by a particular group of the public such as church"
The,"Building (including adjacent grounds) used by the general public or by a particular group of the public such as cinema"
The,"Building (including adjacent grounds) used by the general public or by a particular group of the public such as clubhouse"
The,"Building (including adjacent grounds) used by the general public or by a particular group of the public such as college"
The,"Building (including adjacent grounds) used by the general public or by a particular group of the public such as court-house"
The,"Building (including adjacent grounds) used by the general public or by a particular group of the public such as dancehall"
The,"Building (including adjacent grounds) used by the general public or by a particular group of the public such as day nursery"
The,"Building (including adjacent grounds) used by the general public or by a particular group of the public such as gallery"
