MAST_PRD_NAME	CONCEPT_ID	CONCEPT_NAME	VOCABULARY_ID
OTRIVINE MENTHOL	19053627	Otrivine	
OTRIVINE NASA TAB	19053627	Otrivine	
OTRIVINE SINE CONSERVANS	19053627	Otrivine	
OXAZEPAM	0		
OXAZEPAM EG	0		
OXAZEPAM TEVA	0		
OXYBUTYNINE BEXAL	43127773	OXYBUTYNINE SANDOZ	
OXYCODON SANDOZ	40813205	Oxycodon Hcl Sandoz	
OXYCODONE TEVA	0		
OXYGENE LIQUIDE MEDICAL AIR PRODUCTS	43127781	OXYGENE MEDICINAL AIR PRODUCTS MEDICAL	
OXYGENE MED GAZEUX BTG	0		
OXYGENE MED GAZEUX PRAXAIR	43127789	OXYGENE MEDICINAL LIQUIDE PRAXAIR	
OXYGENE MEDICAL	0		
OXYGENE MEDICAL GAZEUX AIR LIQUIDE	0		
OXYGENE MEDICAL GAZEUX INDUGAS NV	0		
OXYGENE MEDICAL LIQUIDE	43127781	OXYGENE MEDICINAL AIR PRODUCTS MEDICAL	
OXYGENE MEDICAL VIVISOL	0		
OXYGENE MEDICINAL GAZEUX AIR PROD	43127789	OXYGENE MEDICINAL LIQUIDE PRAXAIR	
OXYGENE MEDICINAL GAZEUX VIVISOL	0		
OXYGENE MESSER	35406688	OXYGENE MEDICINAL MESSER	
OXYGÞNE MUDICAL LIQUIDE AIR LIQUIDE MEDICAL	0		
OXYNORM INSTANT	19113598	Oxynorm	
PALACOS GENTAMYCINE	41798371	Gentamycin	
PALLADONE IMMEDIATE RELEASE	19087876	Palladone	
PALLADONE SLOW RELEASE	19087876	Palladone	
PAMIDRONATE DISOD HOSPIRA	43127826	PAMIDRONATE DE SODIUM HOSPIRA	
PANADOL CODEINE	0		
PANADOL JUNIOR	19042334	Panadol	
PANADOL PI PHARMA	19042334	Panadol	
PANADOL PLUS	19042334	Panadol	
PANADOL RETARD	19042334	Panadol	
PANADOL ZAPP	19042334	Panadol	
PANAXID	0		
PANGEL	0		
PANNOCORT	0		
PANTOGASTRIX	0		
PANTOMED	0		
PANTOMED IMPEXECO	0		
PANTOMED PI PHARMA	0		
PANTOMYLAN	0		
PANTOPRATEVA	0		
PANTOPRAZOL AB	43572084	Pantoprazol Aurobindo	
PANTOPRAZOL APOTEX	0		
PANTOPRAZOLE BEPB	0		
PANTOPRAZOLE TAKEDA	0		
PANTOZOL IV	43572505	Pantozol	
PANTRICINE	0		
PAPAVERINE HCL DENOLIN	0		
PAPAVERINE HCL STEROP	0		
PARA	0		
PARA PLUS SPRAY	0		
PARA SHAMPOO	0		
PARACETABS	0		
PARACETABS FORTE	0		
PARACETAMOL FRESENIUS KABI	43128114	PARACETAMOL KABI	
PARACOD MYLAN	0		
PARACODINE	43572572	Paracodin	
PARANAUSINE	0		
PARANAUSINE FORTE	0		
PARAPHAR	0		
PARONAL	0		
PAROXETIN AB	43572679	Paroxetin Aurobindo	
PAROXETINE APOTEX	0		
PAROXETINE BEXAL	0		
PAROXETINE EG PI PHARMA	43128397	PAROXETINE EG	
PATENTEX OVAL	40814268	Patentex	
PE TAM	0		
PECTOMUCIL	0		
PECTORHINYL	0		
PECTORHINYL JUNIOR	0		
PECTOSAN	0		
PEDIAPHYLLIN	0		
PELIKAIR	0		
PELVO MAGNESIUM	0		
PENADUR L A	0		
PENADUR LA	0		
PENI ORAL	0		
PENICILLINE	0		
PENSTAPHO	0		
PENSTAPHO N	0		
PENTACARD	0		
PENTREXYL	0		
PERAMTEVA	0		
PERDOFEMINA	0		
PERDOGRIP	0		
PERDOLAN	0		
PERDOLAN CODEINE	0		
PERDOLAN COMPOSITUM	0		
PERDOLAN DUO	0		
PERDOLAN MONO	0		
PERDOLAN MONO C	0		
PERDOLAN MONO C JUNIOR	0		
PERDOLAN MONO JUNIOR	0		
PERDOPHEN	0		
PERDOPHEN PEDIATRIE	0		
PERDOTENSIO	0		
PERFUSALGAN	0		
PERIKA	0		
PERINDOCYL	0		
PERINDOPRIL INDAP SANDOZ	43572176	 Perindopril Indapamid Sandoz	
PERINDOPRIL INDAP TEVA	43128460	PERINDOPRIL/INDAPAMIDE TEVA	
PERINDOPRIL SERVIER	0		
PERSANTINE PI PHARMA	19044909	Persantine	
PERSANTINE RETARD	19017023	Persantin Retard	
PERSANTINE RETARD GE	19017023	Persantin Retard	
PERTOFRAN	19132391	Pertofrane	
PERTRANQUIL	0		
PERVIAM	0		
PEVARYL GEL AUX LIPOSOMES	19132699	 Pevaryl	
PHARMALGEN BEE	44021526	Pharmalgen	
PHARMALGEN WASP	44021526	Pharmalgen	
PHENOBARBITAL STEROP	0		
PHENYLEPHRINE	0		
PHOLCO MEREPRINE	0		
PHOSPARTAN	0		
PHOSPHATE DE POTASSIUM	0		
PHYSIO STEROP	0		
PHYSIO STEROP FLEXO	0		
PHYSIOLOGICA	0		
PHYSIOLOGICASOL	0		
PHYSIORHINE	0		
PICOLAXINE	0		
PILULES DE VICHY	0		
PINTHYM	0		
PIRACEMED	0		
PIRACETAM UCB	0		
PIRACETOP	0		
PIROMED	0		
PIROMED DISPERS	0		
PIROXICAM APOTEX	44013647	Apo Piroxicam	
PIROXICAM EG PI PHARMA	43129023	PIROXICAM EG	
PIROXICAM KELA	0		
PIROXICAM RATIOPHARM	43572312	 Piroxicam-Ratiopharm	
PIROXIPHAR	0		
PIROXYMED	0		
PIXIDIN	0		
PLASMALYTE A VIAFLO	19025691	Plasmalyte A	
PLAVIX PI PHARMA	19030328	Plavix	
PNEUMOVAX	19007673	 Pneumovax 23	
PNEUMUNE	0		
POLARAMINE EXPECTORANT	19016499	Polaramine	
POLARAMINE REPETABS	19063177	 Polaramine Repetabs Tablets	
POLLINEX	0		
POLLINEX S	0		
POLYDENE	0		
POLYFLAM	0		
POLYIONIQUE GLUCOSEE	43129053	POLYIONIQUE G	
POLYSEPTOL	0		
POLYSILON	0		
POLYSPECTRAN BACITRACINE	40814142	Polyspectran	
POLYSPECTRAN GRAMICIDINE	40814142	Polyspectran	
POLYTONYL VOLW AD	0		
POLYVITA	0		
POMMADE CAMPHREE	0		
PORTOLAC	0		
POSTADOXINE	40813766	Postadoxin	
POSTAFENE	40813767	Postafen	
POTASSIUM CHLORIDE DENOLIN	0		
PRAMIPEXOL APOTEX	0		
PRAMIPEXOL RETARD SANDOZ	43129071	PRAMIPEXOLE SANDOZ	
PRAMIPEXOL SANDOZ	43129071	PRAMIPEXOLE SANDOZ	
PRAMIPEXOL TEVA	43129072	 PRAMIPEXOLE TEVA	
PRANOX	0		
PRAREDUCT	0		
PRAREDUCT PI PHARMA	0		
PRAVASINE	0		
PRAVASTATIN ACTAVIS	44012990	 Act Pravastatin	
PRAVASTATIN SODIUM ACCORD	43129076	 PRAVASTATINE ACCORD	
PRAVASTATINE APOTEX	0		
PRAVASTATINE BEXAL	0		
PRAVASTATINE EG PI PHARMA	43129086	PRAVASTATINE EG 	
PRAVASTATINE MYLAN PHARMA	43129091	 PRAVASTATINE MYLAN	
PRAXILENE PI PHARMA	21015441	Praxilene	
PRE PAR RETARD	40814915	Pre Par	
PREDMYCIN P LIQUIFILM	0		
PREDNICORT	0		
PREDNICORTELONE	0		
PREGABALIN AB	43575305	Pregabalin Aurobindo	
PREGABALIN SANDOZ	43129386	PREGABALINE SANDOZ	
PREGABALINE KRKA	0		
PREGABALINE SANDOZ GMBH	43129386	PREGABALINE SANDOZ	
PREMELLE	0		
PREMELLE CYCLE	0		
PREPARATION H SPERTI	19028171	Preparation H	
PREPULSID PEDIATRIE	19015054	Prepulsid	
PREVENAR	0		
PREXIGEM	0		
PRIAMIDE	0		
PRICIASOL	0		
PRIMOBOLAN DEPOT	40814927	Primobolan	
PRIMOLUT NOR	21017076	Primolut N	
PRIORIX TETRA	43575463	Priorix-Tetra	
PRO BANTHINE	0		
PRO DAFALGAN	43131521	DAFALGAN	
PROCAINE HCL	40814878	Procain Hcl	
PROCAINE HCL STEROP	40814878	Procain Hcl	
PROCAL	0		
PROCTO SYNALAR	19087622	 Synalar	
PROCTYL	0		
PROFLOX	0		
PROGEBEL	0		
PROGESTERONE	0		
PROGOR	0		
PROLOPA HBS	40814523	Prolopa	
PROMOCARD	0		
PROPIONATE DE SODIUM VIATRIS	0		
PROPRANOLOL EG RETARD	43129427	 PROPRANOLOL EG	
PROPRANOLOL HCL RETARD TEVA	43129428	PROPRANOLOL TEVA	
PROPRANOLOL TEVA RETARD	43129428	PROPRANOLOL TEVA	
PROPYLTHIOURACILE	0		
PROSEPTINE ETHER	0		
PROSIMED	0		
PROSTALANE	0		
PROSTASERENE	0		
PROSTATEX	0		
PROSTATONIN	0		
PROSTIGMINE	19100869	Prostigmin	
PROSTIN	19043798	 Prostin E2	
PROTAMINE	0		
PROTAMINE SULFAAT SULFATE	0		
PROTOVIT	0		
PROVAQUONEG	0		
PROVARIVAX	0		
PROZAC PI PHARMA	19080259	 Prozac	
PRUNASINE	0		
PRURISEDINE	0		
PSORADERM	21018836	Psoraderm-5	
PULMEX	0		
PULMEX BABY	0		
PULMICORT PI PHARMA	19038786	Pulmicort	
PULMICORT TURBOHALER PI PHARMA	19100693	Pulmicort Turbohaler	
PURETHAL	0		
PURETHAL BOULEAU	0		
PURGO PIL	0		
PYRIDOXINE LABAZ	44158512	Pyridoxin	
QUETIAPIN AB	43574642	Quetiapin Aurobindo	
QUETIAPIN RETARD SANDOZ	35406527	QUETIAPINE SANDOZ L	
QUETIAPIN SANDOZ	35406527	QUETIAPINE SANDOZ L	
QUETIAPINE APOTEX	0		
QUETIAPINE EG	35406525	QUETIAPINE EG L	
QUETIAPINE KRKA	0		
QUETIAPINE MYLAN	43574680	Quetiapin Mylan	
QUETIAPINE RETARD EG	35406525	QUETIAPINE EG L	
QUETIAPINE RETARD TEVA	0		
QUETIAPINE SANDOZ	35406527	QUETIAPINE SANDOZ L	
QUETIAPINE TEVA	0		
QUINAPRIL SANDOZ	0		
QUINTEX	0		
QUINTEX PEDIATRICUM	0		
QVAR AUTOHALER PI PHARMA	19100791	Qvar Autohaler	
R CALM	0		
R CALM DIMENHYDRINATE	0		
R CALM DIPHENHYDR HCL	0		
RABIES VACCIN VACCIN RABIQUE	0		
RADO SALIL	0		
RADO SPRAY	0		
RALOXIFENE MITHRA	0		
RAMIPRIL HCTZ KRKA	0		
RAMIPRIL PFIZER	0		
RANIPHAR	0		
RANITIDINE BEXAL	0		
RANITIMED	0		
RANOMAX	0		
RAP	0		
RAPHANUS S POTIER	0		
RASAGILIN SANDOZ	0		
RASAGILINE EG	0		
RATIOPHARMEVA	0		
RAZITRAX	0		
REACTINE PSEUDOEPHEDRINE	43575363	Reactine	
RECTOPLEXIL	0		
RECTOVASOL	0		
REDOMEX	0		
REDOMEX DIFFUCAPS	0		
REDOXON ZINC	19015168	 Redoxon	
REFLEXGEL	0		
REFLEXPATCH	0		
REFLEXSPRAY	0		
REFLUXINE CONTROL	0		
REGLA PH	0		
REGLA PH FORTE	0		
REKTOL	0		
RELAXINE	19062013	Relaxin	
RELERT	0		
RELVAR ELLIPTA	40815305	Relvar	
REMERGON	0		
REMERGON SOLTAB	0		
REMINYL	0		
RENEPHO	0		
RENITEC PI PHARMA	19024123	Renitec	
RENNIE ALGIN LIQUID	43574749	Rennie	
RENNIE COOL MINT	43574749	Rennie	
RENNIE MINT SANS SUCRE	43574749	Rennie	
RENNIE ORANGE	43574749	Rennie	
RENNIELIQUO SANS SUCRE	0		
RENOVEN	0		
REPAGLINIDE APOTEX	0		
REPARIL GEL	43574771	Reparil-Gel N	
REPLENS	0		
REPOSO MONO	0		
REQUIP MODUTAB	43574774	Requip-Modutab	
RESMA	0		
RESPACAL	0		
RESTOFIT	0		
REUMATRIX	0		
REVITALOSE	0		
RHINATHIOL ANTIRHINITIS	0		
RHINATHIOL ANTITUSSIVUM	0		
RHINATHIOL ANTITUSSIVUM JUNIOR	0		
RHINATHIOL MUCOLYTICUM	0		
RHINATHIOL PELARGONIUM	0		
RHINI SAN	43574824	Rhinisan	
RHINIDINE	0		
RHINIVEX	0		
RHINO HUMEX	0		
RHINOBUDESONIDE MYLAN	0		
RHINOCORT TURBOHALER	44019177	Rhinocort Turbuhaler	
RHINOFEBRYL	0		
RHINOFLUINE	0		
RHINOPRONT MONO	40815085	 Rhinopront	
RHINOSINGULAIR	0		
RHINOSINUTAB	0		
RHINOSPRAY EUCALYPTUS	40815095	Rhinospray	
RHINOVALON	0		
RHINOVALON NEOMYCINE	0		
RHINOVITA	0		
RHOGAM ULTRA FILTERED PLUS	19048801	RhoGAM	
RHONYA	0		
RIBON	0		
RIFAMYCINE	43130199	RIFAMYCINE CHIBRET	
RIFOCINE	0		
RILATINE	0		
RILATINE MODIFIED RELEASE	0		
RILATINE PI PHARMA	0		
RIMEVAX	0		
RINAFORT REPETABS	0		
RINOMAR PSEUDO EPHEDRINUM	40816188	 Rinomar	
RISEDREENOS	0		
RISEDRONAAT SANDOZ	43130469	RISEDRONATE SANDOZ	
RISEDRONATE APOTEX	0		
RISEDRONATE CA VIT	43130469	RISEDRONATE SANDOZ	
RISPERDAL INSTASOLV	19022536	 Risperdal	
RISPERDAL PI PHARMA	19022536	 Risperdal	
RISPERIDON MYLAN	43130485	 RISPERIDONE MYLAN	
RISPERIDON ODIS MYLAN	43130485	 RISPERIDONE MYLAN	
RISPERIDON SANDOZ	43130491	RISPERIDONE SANDOZ	
RIVASTIGMIN SANDOZ	43130504	RIVASTIGMINE SANDOZ	
RIXAPEN	0		
ROACCUTANE PI PHARMA	21015186	Roaccutane	
ROCEPHINE	19063747	 Rocephin	
RODIZEN	0		
ROFENID	0		
ROFENID ENTERIC	0		
ROFENID LONG ACTING	0		
ROFENID READY MIX I M	0		
ROFENID RETARD	0		
ROMILAR ANTITUSSIVUM	0		
ROMILAR MUCOLYTICUM	0		
ROPINIROL SANDOZ	43130530	 ROPINIROLE SANDOZ	
ROPINIROLE RETARD EG	43130525	ROPINIROLE EG	
ROSACED	0		
ROSILS	0		
ROSUVASTATIN SANDOZ	44023215	Sandoz Rosuvastatin	
ROSUVASTATINE EG	0		
ROTATEQ PI PHARMA	19063532	RotaTeq	
RUPATADINE EG	0		
RUPATADINE TEVA	0		
RUPATADINE URIACH	43574555	Rupatadin Uriach	
RUPATALL	0		
RUPATALL IMPEXECO	0		
RUPTON	0		
RYDENE	0		
RYDENE RETARD	0		
RYTMONORM PI PHARMA	21017130	Rytmonorm	
SABIN	0		
SAINTBOIS	0		
SALAZOPYRINE	0		
SALAZOPYRINE EC	0		
SALAZOPYRINE EC PI PHARMA	0		
SALBUTAMOL TEVA PHARMA	43130724	 SALBUTAMOL TEVA	
SANDOGLOBULINE	19053180	Sandoglobulin	
SANDOSTATINE	19038591	Sandostatin	
SANDOSTATINE L A R	40816823	Sandostatine Lar	
SANDOZ CA D	40802734	Calcium D Sandoz	
SANDOZ CALCIUM	40802734	Calcium D Sandoz	
SANDOZ CALCIUM VITAMINE C	0		
SANELOR	0		
SANICOPYRINE	0		
SANICOPYRINE MD	0		
SAPHIRENA	0		
SARIDON	0		
SAYANA PRESS	43574276	Sayana	
SCANDICAINE	43574278	Scandicain	
SCANDINE	0		
SCOPOLAMINE HBR	0		
SCOPOLAMINE HBR STEROP	0		
SECTRAL GE	19066215	Sectral	
SECTRAZIDE	0		
SEDABEN	0		
SEDACID	0		
SEDANXIO	0		
SEDASEPT EMULSIE EMULSION	0		
SEDEMOL	0		
SEDERGINE	0		
SEDERGINE C	0		
SEDERGINE FORTE	0		
SEDINAL	0		
SEDIPHYM	0		
SEDISTRESS	0		
SEDISTRESS SLEEP	0		
SEDOFLAME	0		
SEEBRI BREEZHALER	35605304	 Seebri	
SEKIN	0		
SELOKEN IV	43130912	SELOKEN	
SELOZIDE	0		
SELOZIDE DURETTES	0		
SENEUVAL	0		
SERENASE	0		
SERESTA FORTE	43130923	SERESTA	
SERETIDE DISKUS	21016198	Seretide	
SEREVENT EVOHALER	19045229	Serevent	
SERISIMA CONTINU	0		
SERLAIN	0		
SERLAIN PI PHARMA	0		
SEROQUEL STARTER PACK	19046811	Seroquel	
SEROQUEL XR	19046811	Seroquel	
SEROXAT PI PHARMA	19018669	Seroxat	
SERTRALINE APOTEX	0		
SEVIKAR HCT	21018794	Sevikar	
SEVINOL REPETABS	0		
SICCAGENT	0		
SICOMBYL	0		
SIFROL PI PHARMA	43130953	 SIFROL	
SILDENAFIL APOTEX	0		
SILDENON	0		
SILI MET SAN	0		
SILYMAROL	0		
SIMVASTATIN BEPB	0		
SIMVASTATIN SANDOZ	43131209	SIMVASTATINE SANDOZ	
SIMVASTATIN SANDOZ IMPEXECO	43131209	SIMVASTATINE SANDOZ	
SIMVASTATINE ACCORD HEALTH	40816492	Simvastatin Accord	
SIMVASTATINE APOTEX	0		
SIMVASTATINE EG PI PHARMA	43131198	 SIMVASTATINE EG	
SIMVASTATINE FAR	40816548	 Simvastatin Pharma	
SIMVASTIMYLAN	43131202	SIMVASTATINE MYLAN	
SINECOD ADULTES VOLW	40816384	Sinecod	
SINECOD JUNIOR	40816384	Sinecod	
SINEMET CONTROL	19100380	 Sinemet	
SINGULAIR PI PHARMA	19023673	 Singulair	
SINTROM	0		
SINUTAB FORTE	40235844	 Sinutab	
SINUTAB S A	40235844	 Sinutab	
SIPRALEXA	0		
SIPRALEXA IMPEXECO	0		
SIPRALEXA ODIS	0		
SIPROFEN	0		
SIROP CODEINE EUCALYPTOL MEDGENIX	0		
SIROXYL	0		
SIROXYL ENFANTS	0		
SIROXYL SANS SUCRE PR ADULTES	0		
SIRUPUS CODEINI CONFORMA	44158619	Sirupus Codeini Sr	
SKENAN	43131216	 SKENAN L	
SLOW LOPRESOR	43253384	 Lopresor	
SODIPHOS	0		
SODIUM CHLORURE	0		
SOEUR SAINT GERMAIN	0		
SOFRALINE	0		
SOFRAMYCINE	19053857	 Soframycin	
SOFRASOLONE	0		
SOFTENE	0		
SOLATRAN	0		
SOLICAM	0		
SOLU CORTEF	19043314	 Cortef	
SOLU MEDROL	44022957	Solumedrol	
SOLUBEOL	0		
SOLUDRIL ANTITUSSIVUM	0		
SOLUFEN LIDOSES	0		
SOLUPSA	0		
SOLUTION ANTISEPTIQUE STELLA	0		
SOLUTION DE BUROW CONFORMA	19057252	Burow's solution	
SOLUTION NASALE DE NACL	21019055	NaCl	
SOLUVIT NOVUM	43254121	Soluvit N	
SOMATULINE AUTOGEL INJECTABLE	21017201	Somatuline Auto	
SOMATULINE PROLONGED RELEASE	19015331	 Somatuline	
SONGHA	0		
SOPALAMIN	44023033	Sopalamine 3b	
SOPP SSPP	0		
SOSTILAR	0		
SOTALOL BEXAL	0		
SPAGULAX EFFERVESCENT	43131261	SPAGULAX	
SPAGULAX K	43131261	SPAGULAX	
SPAGULAX L	43131261	SPAGULAX	
SPAGULAX M	43131261	SPAGULAX	
SPAGULAX S	43131261	SPAGULAX	
SPASMA	0		
SPASMINE FORTE	43131410	SPASMINE	
SPASMOMEN	0		
SPIOLTO RESPIMAT	40817727	Spiolto	
SPIROLAIR	0		
SPIROLAIR AUTOHALER	0		
SPIRONOLACTONE APOTEX	0		
SPIRONOLACTONE HCTZ MYLAN	43131454	SPIRONOLACTONE MYLAN	
SPIROTOP	0		
SPITALEN	0		
SPITALEN PRO INSTILLATIONE	0		
SPORANOX OLYMPO PHARMA	19043948	Sporanox	
SPORANOX PHARMAPARTNER	19043948	Sporanox	
SPORANOX PI PHARMA	19043948	Sporanox	
SPORTFLEX	0		
SPOZOLE	0		
SPRAYDIL	0		
STAPHYCID	0		
STAURODORM	0		
STELLA IODOFORM RIBBON GAUZE	0		
STELLATROPINE	0		
STELLORPHINAD	0		
STELLORPHINE HCL	0		
STELLORPHINE SINE CONSERVANS	0		
STEOCALCIN	0		
STEOCAR	0		
STEOCAR FORTE	0		
STEOVIT	0		
STEOVIT FORTE CITRON	0		
STEOVIT FORTE CITRON IMPEXECO	0		
STEOVIT FORTE ORANGE	0		
STERILON	0		
STEROFUNDIN ID	43577302	Sterofundin	
STEROPOTASSIUM	0		
STILAZE	0		
STILENE	0		
STILNOCT EURO MEDIC	19015450	Stilnoct	
STILNOCT PI PHARMA	19015450	Stilnoct	
STIMUL	0		
STOFILAN	0		
STOFILAN FORTE	0		
STOMACID	0		
STREPFEN	21014372	Strefen	
STREPFEN SANS SUCRE	21014372	Strefen	
STREPFEN SPRAY	21014372	Strefen	
STREPSILS COOL MINT	21015769	Strepsils	
STREPSILS LIDOCAINE	21015769	Strepsils	
STREPSILS MENTHOL	21015769	Strepsils	
STREPSILS SANS SUCRE CITRON	21015769	Strepsils	
STREPSILS VIT C ORANGE	21015769	Strepsils	
STRUMAZOL	0		
STUGERON FORTE	21018571	Stugeron	
SUFREXAL	0		
SULFA SEDEMOL	0		
SULFACOLLYRE	0		
SULFADIAZINE D ARGENT EG	0		
SULFARLEM CHOLINE	43131736	SULFARLEM	
SULFARLEM S	43131736	SULFARLEM	
SULFASIL	0		
SULFATE DE PROTAMINE LEO PHARMA	43575277	 Protaminsulfat Leo Pharma	
SULGAN	40806394	 F99 Sulgan	
SULPIRIDE DOC	0		
SULPIRIDE EG	0		
SULTRIN	19081984	Sultrin Triple Sulfa	
SUMATRIPTAN EG	0		
SUMATRIPTAN MYLAN	0		
SUPPO S A LA GLYCERINE KELA	0		
SUPPOSITOIRES GLYCERINE AD	0		
SUPPOSITOIRES GLYCERINE ADULTES	0		
SUPPOSITOIRES GLYCERINE BEBES	0		
SUPPOSITOIRES GLYCERINE ENF	0		
SUPPOSITOIRES GLYCERINE ENFANTS	0		
SUPPOSITOIRES GLYCERINE LAMBO	0		
SUPPOSITOIRES GLYERINE LAMBO	0		
SUPREFACT NASAL	19018227	Suprefact	
SURMORUINE AD VOLW	0		
SYMBICORT FORTE TURBOHALER	19019100	Symbicort	
SYMBICORT FORTE TURBOHALER PI PHARMA	19019100	Symbicort	
SYMBICORT TURBOHALER	19019100	Symbicort	
SYNALAR BI OTIC	19087622	Synalar	
SYNALAR FORTE	19087622	Synalar	
SYNALAR GAMMA	19087622	Synalar	
SYNGEL	0		
SYSCOR MITIS	40818070	Syscor	
SYSTEN	0		
SYSTEN TTS	0		
TALOXA TABS	21019015	Taloxa	
TAMARINE	0		
TAMBOCOR PI PHARMA	19022759	 Tambocor	
TAMIZAM	0		
TAMOXIFEN EG	43132019	 TAMOXIFENE EG	
TAMOXIFEN MYLAN	43132020	TAMOXIFENE MYLAN	
TAMOXIFEN PHARMACHEMIE	0		
TAMOXIFEN RATIOPHARM	43132021	 TAMOXIFENE RATIOPHARM	
TAMOXIFEN SANDOZ	43132022	TAMOXIFENE SANDOZ	
TAMPYRINE	0		
TAMSULOSINE EG PI PHARMA	43132029	TAMSULOSINE EG	
TAMSULOSINE HCL YAM	0		
TAMSULOSINE HCL YAM PI PHARMA	0		
TAMSULOSINE RATIOPHARM	43576819	Tamsulosin-Ratiopharm	
TAMSULOSINE SANDOZ	40818191	       Tamsulosin Sandoz	
TANALONE	0		
TARADYL	0		
TARDYFERON PI PHARMA	43132043	TARDYFERON	
TAT	0		
TAVANIC PI PHARMA	21017118	Tavanic	
TAVONIN	0		
TAZKO	0		
TAZKO IMPEXECO	0		
TAZOCIN	0		
TEDIVAX	0		
TEDIVAX PRO ADULTO	0		
TEGRETOL CR	19045157	Tegretol	
TEGRETOL PI PHARMA	19045157	Tegretol	
TELEBRIX	0		
TELEBRIX GASTRO	0		
TELFAST	0		
TELMISARTAN APOTEX	0		
TELMISARTAN HCT SANDOZ	43254287	Telmisartan Hct 	
TELMISARTAN HCTZ TEVA	43254287	Telmisartan Hct 	
TELMISARTAN PLUS HCT EG	0		
TELMISARTAN TEVA GENERICS	43132063	TELMISARTAN TEVA	
TEMESTA EURO MEDIC	43132081	TEMESTA	
TEMESTA EXPIDET	43132081	TEMESTA	
TEMESTA PI PHARMA	43132081	TEMESTA	
TEMGESIC SUBLINGUALIS	21016759	 Temgesic	
TEMPOCOL	0		
TENORETIC MITIS	19100439	Tenoretic	
TENORMIN MINOR	19022797	Tenormin	
TENORMIN MITIS	19022797	Tenormin	
TENSOCMYLAN	0		
TERAZOSAB	0		
TERAZOSAB PI PHARMA	0		
TERAZOSINE EG	0		
TERAZOSINE RATIOPHARM	40817910	Terazosin Ratiopharm	
TERAZOSINE SANDOZ	43576979	Terazosin Sandoz	
TERBINAFINE APOTEX	0		
TERBINAFINE BIORGA	0		
TERRA CORTRIL	0		
TERRA CORTRIL POLYMYXINE B	0		
TERRAMYCINE POLYMYXINE B	19022367	Terramycin with Polymyxin B	
TESTOCAPS	0		
TESTOVIRON DEPOT	40817800	Testoviron	
TETRABENAZINE AOP ORPHAN PH	0		
TETRACOQ	0		
TETRACT HIB	0		
TETUMAN	0		
TEVAX	0		
TEVETEN PLUS	19100564	Teveten	
THALIDOMIDE	21016651	Thalidomide Celgene	
THEO	0		
THEO DUR	21018872	Theo-Dur	
THEOLAIR L A	19046084	Theolair	
THERASA	0		
THERMO CREAM	0		
THIOMUCASE	0		
THYMOSEPTINE	0		
THYRAX DUOTAB	0		
TIBOLINIA	0		
TIBOZOLE	0		
TICLID PI PHARMA	19088485	Ticlid	
TICLOPIDINE TOPGEN	0		
TILCOTIL PI PHARMA	43128135	 TILCOTIL	
TIMOGLAUCON	0		
TIMOGLAUCON PI PHARMA	0		
TIMOLATEARS	0		
TIMOLOL BEXAL	0		
TIMOLOL CHAUVIN	0		
TIMOLOL FALCON	0		
TIMOPTOLGEL	0		
TINAGEL	0		
TINALOX	0		
TIOBARBITAL B BRAUN	0		
TIORFIX	0		
TIORFIX BABY	0		
TIORFIX IMPEXECO	0		
TIORFIX JUNIOR	0		
TOBRAMYCINE HOSPIRA	0		
TOLINDOL	0		
TOLPERMYO	0		
TOLTERODINE RETARD TEVA	0		
TOLTERODINE SANDOZ	44023231	Sandoz Tolterodine La	
TOPAZOLAM	0		
TOPCIMET	0		
TOPDOXY	0		
TOPIK	0		
TOPOTECAN EBEWE	0		
TOPREK	0		
TOPROXEN	0		
TORASEMIDE BEXAL	0		
TORASEMIDE SANDOZ	43576196	Torasemid Sandoz	
TORENTAL	43128190	TORENTAL LP	
TORENTAL PI PHARMA	43128190	TORENTAL LP	
TORREM	0		
TOTALIP	0		
TOTALIP IMPEXECO	0		
TOTALIP PI PHARMA	0		
TOTELLE CYCLE	0		
TOULARYNX BROMHEXINE	0		
TOULARYNX CODEINE	0		
TOULARYNX DEXTROM EUCALYPT	0		
TOULARYNX DEXTROMETHORPHAN	0		
TOULARYNX DEXTROMETHORPHAN FORTE	0		
TOULARYNX THYM	0		
TOURISTIL	0		
TOUX DE LARYNX	0		
TOUX SAN CODEINE	0		
TOUX SAN DEXTROM	0		
TOUX SAN DEXTROM AVEC MIEL	0		
TOUX SAN DEXTROM SANS SUCRE	0		
TOUXIUM ANTITUSSIVUM	0		
TOUXIUM MUCOLYTICUM	0		
TRADONAL	0		
TRADONAL ODIS	0		
TRADONAL RETARD	0		
TRAFLOXAL	0		
TRAFLOXAL EDO	0		
TRAMADOL BEXAL	0		
TRAMADOL PARACETAMOL EG	43128477	TRAMADOL/PARACETAMOL EG LABO	
TRAMADOL PARACETAMOL KRKA	43128479	TRAMADOL/PARACETAMOL KRKA	
TRAMADOL PARACETAMOL MYLAN	43128481	 TRAMADOL/PARACETAMOL MYLAN	
TRAMADOL PARACETAMOL SANDOZ	43128484	TRAMADOL/PARACETAMOL SANDOZ	
TRAMADOL PARACETAMOL TEVA	43128485	TRAMADOL/PARACETAMOL TEVA	
TRAMADOL RETARD EG	43128201	TRAMADOL EG	
TRAMADOL RETARD MYLAN	43128205	TRAMADOL MYLAN	
TRAMADOL TEVA INSTANT	43128213	TRAMADOL TEVA	
